G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
20160402HHLG0,20160402,LG,HH,0,B,0,W,2,33,176,50,43,13,4,0,0,0,1,2,0,3,1,2,9,0,0,0,0,7,7,1.9090909090000001,1.2727272729999999,1.5,9,11,69,19,6,26,0,89,0,2,11,20,6,0,3.792,7.434782608695652,2.347826086956522,3.1666666666666665,0.29213483146067415,0.35051546391752575,0.3595505617977528,0.7100660257152785,1.391304347826087,0.37142857142857144,2.391304347826087,4.304347826086956,4.304347826086956,3.1833043478260867,4.009391304347826,0.0,10.173913043478262
20160402HHLG0,20160402,HH,LG,0,T,0,L,0,30,222,49,40,12,2,1,1,1,2,0,0,8,0,1,9,0,2,0,1,8,8,4.0,2.111111111,3.0,8,12,64,20,12,21,2,82,0,1,13,14,4,1,3.792,8.4375,5.0625,1.6666666666666667,0.25609756097560976,0.35789473684210527,0.4024390243902439,0.7603337612323492,1.546875,0.31666666666666665,4.171875,5.0625,5.484375,4.963875,5.995125,0.84375,8.859375
20160402HTNC0,20160402,NC,HT,0,B,0,L,0,27,152,39,33,8,2,0,1,1,1,1,0,5,0,0,8,0,0,0,0,4,4,3.6,1.5,2.5714285709999998,5,8,54,18,8,16,2,67,0,1,8,9,5,0,3.792,9.0,4.0,2.25,0.23880597014925373,0.32894736842105265,0.40298507462686567,0.7319324430479184,1.3333333333333333,0.2978723404255319,3.7777777777777777,4.0,4.0,4.7364444444444445,5.847555555555555,1.0,8.0
20160402HTNC0,20160402,HT,NC,0,T,0,W,0,27,146,36,33,7,1,0,1,1,0,0,0,2,0,1,5,1,0,0,0,3,3,0.75,0.6,1.5,5,8,51,14,7,16,3,63,0,1,8,10,3,0,3.792,7.411764705882353,3.7058823529411766,2.0,0.25396825396825395,0.3380281690140845,0.4444444444444444,0.7824726134585289,1.3529411764705883,0.2826086956521739,5.0588235294117645,4.235294117647059,4.235294117647059,5.850823529411764,6.850823529411764,1.588235294117647,8.470588235294118
20160402KTSK0,20160402,SK,KT,0,B,0,W,0,30,162,41,34,8,0,0,0,0,2,1,0,6,0,0,3,2,1,0,1,3,2,1.875,1.4,0.428571429,8,10,57,10,10,19,2,70,1,1,11,17,0,0,3.792,4.7368421052631575,4.7368421052631575,1.0,0.2714285714285714,0.36585365853658536,0.35714285714285715,0.7229965156794425,1.5263157894736843,0.288135593220339,4.894736842105263,4.7368421052631575,5.2105263157894735,5.844631578947368,6.476210526315789,0.9473684210526315,9.0
20160402KTSK0,20160402,KT,SK,0,T,0,L,0,28,173,44,37,10,2,0,1,2,0,0,0,6,2,1,6,1,1,0,0,4,4,1.875,1.714285714,2.0,7,8,55,13,6,20,2,73,0,1,8,11,7,0,3.792,6.381818181818182,2.9454545454545458,2.1666666666666665,0.273972602739726,0.3375,0.4520547945205479,0.7895547945205479,1.4181818181818182,0.3103448275862069,4.1454545454545455,3.9272727272727277,3.9272727272727277,4.937454545454545,5.755636363636364,0.9818181818181819,9.818181818181818
20160402LTWO0,20160402,WO,LT,0,B,0,W,3,27,167,39,34,8,3,0,0,2,1,0,0,5,0,0,9,0,0,0,0,3,3,1.2,1.263157895,0.545454545,5,4,54,15,7,19,0,71,0,0,5,14,5,0,3.792,7.5,3.5,2.142857142857143,0.2676056338028169,0.3333333333333333,0.3380281690140845,0.6713615023474178,1.4444444444444444,0.3392857142857143,2.5,2.0,2.5,3.292,4.125333333333333,0.0,9.5
20160402LTWO0,20160402,LT,WO,0,T,0,L,0,24,127,35,30,9,0,0,0,1,1,0,0,4,0,1,6,1,0,0,0,5,4,2.5,1.764705882,1.6666666669999999,9,4,51,12,9,15,0,60,1,1,6,14,1,0,3.792,6.352941176470588,4.764705882352941,1.3333333333333333,0.25,0.352112676056338,0.26666666666666666,0.6187793427230046,1.411764705882353,0.30612244897959184,3.3529411764705883,2.1176470588235294,3.176470588235294,4.144941176470588,4.850823529411764,0.0,7.9411764705882355
20160402OBSS0,20160402,SS,OB,0,B,0,W,0,27,160,42,38,12,6,0,1,1,0,0,0,4,0,0,6,1,0,1,0,6,6,0.692307692,1.75,5.0,5,10,54,9,7,20,3,69,1,1,11,11,6,0,3.792,4.5,3.5,1.2857142857142858,0.2898550724637681,0.358974358974359,0.5072463768115942,0.8662207357859533,1.5,0.29310344827586204,5.333333333333334,5.0,5.5,6.292,6.958666666666666,1.5,10.0
20160402OBSS0,20160402,OB,SS,0,T,0,L,0,24,135,41,36,16,3,1,2,1,1,2,0,2,0,1,7,1,0,0,1,10,10,1.875,2.1818181819999998,2.1,10,11,51,13,4,24,2,68,0,2,11,18,3,1,3.792,6.882352941176471,2.1176470588235294,3.25,0.35294117647058826,0.40540540540540543,0.5147058823529411,0.9201112877583466,1.6470588235294117,0.41509433962264153,3.8823529411764706,5.823529411764706,5.823529411764706,4.850823529411764,5.733176470588235,1.0588235294117647,12.705882352941176
20160403KTSK0,20160403,SK,KT,0,B,0,L,0,27,167,40,33,7,2,0,1,0,1,0,0,6,0,1,9,0,0,0,1,5,5,1.714285714,1.565217391,1.6666666669999999,4,15,84,19,16,26,3,103,1,2,16,21,2,0,3.792,6.107142857142857,5.142857142857143,1.1875,0.2524271844660194,0.36065573770491804,0.3592233009708738,0.7198790386757918,1.5,0.2804878048780488,4.857142857142858,4.821428571428571,5.142857142857143,5.756285714285714,6.542,0.9642857142857143,8.357142857142858
20160403KTSK0,20160403,KT,SK,0,T,0,W,2,27,158,38,32,8,2,0,0,1,1,0,1,3,0,2,4,0,0,0,0,4,4,1.0,0.954545455,2.142857143,6,12,82,17,9,28,2,105,1,3,12,17,9,0,3.792,5.597560975609756,2.9634146341463414,1.8888888888888888,0.26666666666666666,0.3389830508474576,0.4095238095238095,0.7485068603712671,1.353658536585366,0.2988505747126437,3.9146341463414633,3.951219512195122,3.951219512195122,4.816390243902439,5.511512195121951,0.6585365853658537,9.219512195121952
20160403LTWO0,20160403,WO,LT,0,B,0,W,0,27,152,43,38,12,1,1,0,0,0,0,1,4,0,0,5,1,0,0,0,5,4,1.875,1.5,0.818181818,10,8,81,20,11,31,0,109,1,0,10,24,6,1,3.792,6.666666666666667,3.6666666666666665,1.8181818181818181,0.28440366972477066,0.34710743801652894,0.3577981651376147,0.7049056031541436,1.5555555555555556,0.34444444444444444,2.740740740740741,2.6666666666666665,3.3333333333333335,3.5327407407407407,4.273481481481482,0.0,10.333333333333334
20160403LTWO0,20160403,LT,WO,0,T,0,L,0,25,178,42,34,11,2,0,0,3,0,1,0,7,1,0,7,0,1,0,0,6,6,2.666666667,3.333333333,1.8,9,10,76,19,16,26,0,94,1,1,12,23,3,0,3.792,6.75,5.684210526315789,1.1875,0.2765957446808511,0.38392857142857145,0.30851063829787234,0.6924392097264438,1.6578947368421053,0.34210526315789475,3.3947368421052633,3.5526315789473686,4.2631578947368425,4.305157894736842,5.055157894736842,0.0,9.236842105263158
20160405LGHT0,20160405,HT,LG,0,B,0,W,2,27,137,35,34,7,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,1,1,0.75,1.0,0.6,7,9,78,23,8,23,3,97,0,1,9,17,3,0,3.792,7.961538461538462,2.769230769230769,2.875,0.23711340206185566,0.3018867924528302,0.36082474226804123,0.6627115347208714,1.1923076923076923,0.28169014084507044,3.6538461538461537,3.1153846153846154,3.1153846153846154,4.561230769230769,5.561230769230769,1.0384615384615385,7.961538461538462
20160405LGHT0,20160405,LG,HT,0,T,0,L,0,24,123,31,28,6,1,0,1,0,0,0,0,3,0,0,10,2,1,0,0,4,2,2.0,1.588235294,0.6,4,13,93,29,9,32,1,117,0,2,15,24,7,0,3.792,8.419354838709678,2.6129032258064515,3.2222222222222223,0.27350427350427353,0.3359375,0.358974358974359,0.694911858974359,1.3225806451612903,0.3563218390804598,2.4193548387096775,3.774193548387097,4.354838709677419,3.4049032258064513,4.372645161290323,0.2903225806451613,9.290322580645162
20160405NCOB0,20160405,OB,NC,0,B,0,W,0,27,146,37,31,5,0,0,0,0,0,0,0,5,0,1,9,1,0,0,0,2,2,1.8,1.0,1.5,5,13,78,22,9,29,2,99,0,3,13,23,3,1,3.792,7.615384615384615,3.1153846153846154,2.4444444444444446,0.29292929292929293,0.36936936936936937,0.40404040404040403,0.7734097734097733,1.4615384615384615,0.36,3.4615384615384617,4.5,4.5,4.484307692307692,5.407384615384615,0.6923076923076923,10.038461538461538
20160405NCOB0,20160405,NC,OB,0,T,0,L,0,24,156,39,28,6,1,1,0,2,1,0,0,7,0,4,5,0,0,0,0,6,6,2.5,3.0,1.875,4,14,78,23,15,22,2,95,0,5,14,13,6,1,3.792,7.961538461538462,5.1923076923076925,1.5333333333333334,0.23157894736842105,0.3652173913043478,0.37894736842105264,0.7441647597254004,1.4230769230769231,0.2857142857142857,4.423076923076923,4.846153846153846,4.846153846153846,5.330461538461538,6.292,0.6923076923076923,7.615384615384615
20160405SKLT0,20160405,LT,SK,0,B,0,W,3,27,152,35,30,4,2,0,0,1,0,0,1,2,0,2,12,0,0,0,1,1,1,0.75,0.666666667,0.666666667,2,11,103,31,18,30,0,124,2,3,13,25,5,0,3.792,8.12621359223301,4.718446601941747,1.7222222222222223,0.24193548387096775,0.3469387755102041,0.28225806451612906,0.6291968400263331,1.3980582524271843,0.3157894736842105,2.941747572815534,2.8834951456310676,3.407766990291262,3.821126213592233,4.724038834951456,0.0,7.864077669902912
20160405SKLT0,20160405,SK,LT,0,T,0,L,0,24,111,34,30,5,0,0,0,0,0,0,0,3,0,1,7,0,1,0,1,2,2,0.375,1.0,1.333333333,5,17,108,26,19,31,3,133,1,3,18,26,2,0,3.792,6.5,4.75,1.368421052631579,0.23308270676691728,0.33974358974358976,0.3157894736842105,0.6555330634278003,1.3888888888888888,0.26666666666666666,4.305555555555555,4.25,4.5,5.264222222222222,6.0697777777777775,0.75,7.75
20160405SSKT0,20160405,KT,SS,0,B,0,W,0,27,181,45,38,10,2,0,0,0,0,0,0,6,0,1,6,1,1,0,0,3,2,1.5,0.75,0.46153846200000004,8,14,109,23,15,38,2,143,1,4,15,25,11,0,3.792,5.697247706422018,3.715596330275229,1.5333333333333334,0.26573426573426573,0.3496932515337423,0.38461538461538464,0.7343086361491269,1.4587155963302751,0.3025210084033613,3.770642201834862,3.4678899082568804,3.715596330275229,4.81034862385321,5.498422018348624,0.4954128440366972,9.412844036697248
20160405SSKT0,20160405,SS,KT,0,T,0,L,0,24,159,42,32,11,4,0,1,2,0,0,2,8,0,0,6,1,1,0,0,8,8,1.846153846,4.714285714,2.0,6,18,78,15,15,31,4,101,3,1,19,17,10,0,3.792,5.1923076923076925,5.1923076923076925,1.0,0.3069306930693069,0.39166666666666666,0.5247524752475248,0.9164191419141914,1.7692307692307692,0.3176470588235294,5.576923076923077,6.230769230769231,6.576923076923077,6.484307692307692,7.215076923076923,1.3846153846153846,10.73076923076923
20160405WOHH0,20160405,HH,WO,0,B,0,W,0,27,180,40,32,7,0,0,1,2,2,0,0,7,0,1,11,1,3,0,1,5,3,2.4,2.166666667,1.2,6,15,91,31,19,28,3,114,0,2,18,20,4,1,3.792,9.197802197802199,5.637362637362638,1.631578947368421,0.24561403508771928,0.362962962962963,0.37719298245614036,0.7401559454191033,1.5494505494505495,0.3125,4.21978021978022,4.450549450549451,5.340659340659341,5.110681318681318,6.23156043956044,0.8901098901098902,8.307692307692308
20160405WOHH0,20160405,WO,HH,0,T,0,L,0,24,129,41,35,13,4,0,0,1,0,0,1,4,0,1,1,1,1,0,0,9,8,2.333333333,2.470588235,1.6666666669999999,9,16,105,21,15,44,0,144,2,1,19,33,10,1,3.792,5.4,3.857142857142857,1.4,0.3055555555555556,0.37037037037037035,0.3888888888888889,0.7592592592592593,1.6857142857142857,0.352,3.1714285714285713,4.114285714285714,4.885714285714286,3.963428571428571,4.563428571428571,0.0,11.314285714285715
20160406NCOB0,20160406,OB,NC,0,B,0,W,0,27,118,29,28,2,0,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0.0,0.333333333,0.857142857,2,13,105,34,10,31,2,127,0,3,13,25,3,1,3.792,8.742857142857142,2.5714285714285716,3.4,0.2440944881889764,0.3142857142857143,0.33070866141732286,0.6449943757030372,1.1714285714285715,0.31868131868131866,2.657142857142857,3.342857142857143,3.342857142857143,3.706285714285714,4.734857142857143,0.5142857142857142,7.9714285714285715
20160406NCOB0,20160406,NC,OB,0,T,0,L,0,24,133,32,30,5,0,0,1,0,0,0,0,1,0,1,8,0,0,1,0,2,2,0.272727273,0.75,0.3,4,16,102,31,16,27,3,125,0,6,16,17,6,1,3.792,8.205882352941176,4.235294117647059,1.9375,0.216,0.3333333333333333,0.352,0.6853333333333333,1.2647058823529411,0.26373626373626374,3.8235294117647056,4.235294117647059,4.235294117647059,5.056705882352941,6.056705882352941,0.7941176470588235,7.147058823529412
20160406SKLT0,20160406,LT,SK,0,B,0,W,0,15,74,21,16,1,0,0,0,0,0,0,0,4,0,1,2,1,0,0,0,1,0,1.5,1.333333333,0.428571429,1,11,118,33,22,31,0,140,2,4,14,26,5,0,3.792,7.5508474576271185,5.033898305084746,1.5,0.22142857142857142,0.3392857142857143,0.2571428571428571,0.5964285714285714,1.347457627118644,0.28440366972477066,3.0762711864406778,2.516949152542373,3.2033898305084745,4.097084745762712,4.936067796610169,0.0,7.09322033898305
20160406SKLT0,20160406,SK,LT,0,T,0,L,0,15,112,31,27,14,3,0,3,1,1,1,0,2,0,1,2,0,0,0,0,11,11,2.5,3.428571429,6.0,8,28,123,28,21,45,6,160,1,4,29,34,5,0,3.792,6.146341463414634,4.609756097560975,1.3333333333333333,0.28125,0.3763440860215054,0.425,0.8013440860215053,1.6097560975609757,0.30708661417322836,5.146341463414634,6.146341463414634,6.365853658536586,6.157853658536585,6.987121951219512,1.3170731707317074,9.878048780487806
20160406SSKT0,20160406,KT,SS,0,B,0,L,0,27,170,47,41,14,3,1,0,2,0,1,0,5,0,0,3,1,1,1,0,11,7,1.636363636,1.8,4.5,10,21,136,26,20,52,2,184,1,4,26,35,14,1,3.792,5.161764705882352,3.9705882352941173,1.3,0.2826086956521739,0.36363636363636365,0.40217391304347827,0.7658102766798419,1.588235294117647,0.3184713375796178,3.75,4.169117647058823,5.161764705882352,4.806705882352941,5.424352941176471,0.39705882352941174,10.323529411764705
20160406SSKT0,20160406,SS,KT,0,T,0,W,0,27,138,38,36,7,2,0,3,0,0,0,0,2,0,0,6,0,1,0,0,6,6,3.0,0.428571429,1.5,2,24,105,21,17,38,7,137,3,1,25,19,12,0,3.792,5.4,4.371428571428571,1.2352941176470589,0.2773722627737226,0.35443037974683544,0.5182481751824818,0.8726785549293172,1.5714285714285714,0.2767857142857143,5.857142857142858,6.171428571428572,6.428571428571429,6.734857142857143,7.534857142857143,1.8,9.771428571428572
20160406WOHH0,20160406,HH,WO,0,B,0,L,0,27,177,40,32,6,2,0,0,0,0,0,0,7,0,1,12,0,2,0,1,6,6,2.5714285709999998,1.941176471,0.9,4,21,118,43,26,34,3,146,0,3,24,24,6,1,3.792,9.838983050847457,5.949152542372881,1.6538461538461537,0.2328767123287671,0.36,0.3493150684931507,0.7093150684931506,1.5254237288135593,0.31,3.864406779661017,4.805084745762712,5.491525423728813,4.808949152542373,5.978440677966102,0.6864406779661016,7.779661016949152
20160406WOHH0,20160406,WO,HH,0,T,0,W,1,27,124,36,35,11,3,0,2,1,0,1,0,0,0,0,5,1,1,0,0,4,4,0.6,1.411764706,1.5,6,20,132,26,15,55,2,179,2,1,23,39,13,1,3.792,5.318181818181818,3.0681818181818183,1.7333333333333334,0.30726256983240224,0.3604060913705584,0.4245810055865922,0.7849870969571506,1.5909090909090908,0.3464052287581699,3.4318181818181817,4.090909090909091,4.704545454545454,4.292,4.9283636363636365,0.4090909090909091,11.25
20160407LGHT0,20160407,HT,LG,0,B,0,L,0,27,162,43,38,11,1,0,2,2,0,0,0,4,0,1,9,0,0,0,0,8,8,1.875,2.0625,2.625,8,17,105,32,12,34,5,135,0,2,17,25,4,0,3.792,8.228571428571428,3.085714285714286,2.6666666666666665,0.2518518518518518,0.3221476510067114,0.3925925925925926,0.714740243599304,1.3142857142857143,0.29591836734693877,4.142857142857142,4.371428571428571,4.371428571428571,5.0205714285714285,6.077714285714285,1.2857142857142858,8.742857142857142
20160407LGHT0,20160407,LG,HT,0,T,0,W,2,27,137,37,34,9,5,0,0,1,1,0,0,2,0,1,6,1,1,0,0,4,4,3.0,1.071428571,0.666666667,4,17,120,35,11,41,1,151,0,3,19,28,12,0,3.792,7.875,2.475,3.1818181818181817,0.271523178807947,0.3333333333333333,0.3708609271523179,0.7041942604856513,1.3,0.34782608695652173,2.475,3.825,4.275,3.417,4.317,0.225,9.225
20160407NCOB0,20160407,OB,NC,0,B,0,L,0,27,159,43,41,15,2,1,0,0,1,0,0,2,0,0,4,0,0,0,0,8,8,4.2,3.857142857,2.333333333,12,21,132,38,12,46,2,168,0,3,21,37,5,2,3.792,7.7727272727272725,2.4545454545454546,3.1666666666666665,0.27380952380952384,0.3333333333333333,0.3630952380952381,0.6964285714285714,1.3181818181818181,0.34375,2.6818181818181817,4.295454545454546,4.295454545454546,3.678363636363636,4.587454545454545,0.4090909090909091,9.409090909090908
20160407NCOB0,20160407,NC,OB,0,T,0,W,0,27,156,40,36,10,1,0,0,0,0,0,0,2,0,2,9,1,1,0,0,2,2,0.75,1.0,1.0909090909999999,9,18,129,40,18,37,3,161,0,8,18,26,7,1,3.792,8.372093023255815,3.7674418604651163,2.2222222222222223,0.22981366459627328,0.33689839572192515,0.3416149068322981,0.6785133025542233,1.2790697674418605,0.288135593220339,3.441860465116279,3.7674418604651163,3.7674418604651163,4.652465116279069,5.652465116279069,0.627906976744186,7.744186046511628
20160407SKLT0,20160407,LT,SK,0,B,0,L,0,27,156,42,36,12,1,0,3,2,1,0,2,3,0,1,5,0,1,0,0,8,8,1.714285714,1.6666666669999999,1.5,8,19,145,38,25,43,3,176,4,5,22,34,6,0,3.792,7.075862068965517,4.655172413793103,1.52,0.24431818181818182,0.3476190476190476,0.32954545454545453,0.6771645021645021,1.4068965517241379,0.28776978417266186,3.8482758620689657,3.5379310344827584,4.096551724137931,4.888551724137931,5.736827586206896,0.5586206896551724,8.006896551724138
20160407SKLT0,20160407,SK,LT,0,T,0,W,0,27,143,33,31,5,1,0,1,0,0,0,1,1,0,0,8,0,1,0,0,3,3,0.0,0.666666667,0.6,3,31,150,36,22,50,7,191,2,4,32,37,6,0,3.792,6.48,3.96,1.6363636363636365,0.2617801047120419,0.3470319634703196,0.4031413612565445,0.750173324726864,1.44,0.2866666666666667,4.7,5.58,5.76,5.731999999999999,6.592,1.26,9.0
20160407SSKT0,20160407,KT,SS,0,B,0,L,0,27,187,40,35,9,2,0,1,3,0,1,0,4,0,0,4,0,0,0,0,3,3,0.692307692,1.4444444440000002,1.2,6,24,163,30,24,61,3,219,1,4,29,41,16,1,3.792,4.969325153374233,3.975460122699386,1.25,0.2785388127853881,0.3588709677419355,0.4018264840182648,0.7606974517602003,1.5644171779141103,0.31016042780748665,3.938650306748466,3.975460122699386,4.803680981595091,4.9515092024539875,5.558871165644172,0.4969325153374233,10.104294478527606
20160407SSKT0,20160407,SS,KT,0,T,0,W,1,27,139,34,30,4,1,0,0,0,1,0,0,4,0,0,9,0,1,0,0,1,1,2.0,0.8888888890000001,1.0,3,25,132,30,21,42,7,167,3,1,26,22,13,0,3.792,6.136363636363637,4.295454545454546,1.4285714285714286,0.25149700598802394,0.3333333333333333,0.4550898203592814,0.7884231536926147,1.4318181818181819,0.2631578947368421,5.136363636363637,5.113636363636363,5.318181818181818,5.996545454545455,6.837454545454545,1.4318181818181819,8.590909090909092
20160407WOHH0,20160407,HH,WO,0,B,0,L,0,27,141,37,33,7,1,1,2,1,0,0,0,4,1,0,4,1,1,0,0,7,7,3.75,3.0,1.5,3,28,145,47,30,41,5,179,0,3,31,27,7,2,3.792,8.751724137931035,5.586206896551724,1.5666666666666667,0.22905027932960895,0.3490566037735849,0.3743016759776536,0.7233582797512386,1.4689655172413791,0.28346456692913385,4.2620689655172415,5.213793103448276,5.772413793103448,5.240275862068965,6.316137931034483,0.9310344827586207,7.634482758620689
20160407WOHH0,20160407,WO,HH,0,T,0,W,1,27,156,40,39,12,2,0,2,0,0,0,0,0,0,1,10,0,0,0,0,3,3,0.666666667,2.4,1.6666666669999999,8,23,159,36,15,67,4,218,2,2,26,47,15,1,3.792,6.113207547169812,2.547169811320755,2.4,0.3073394495412844,0.35443037974683544,0.44036697247706424,0.7947973522238997,1.5471698113207548,0.35,3.5283018867924527,3.9056603773584904,4.415094339622642,4.376905660377358,5.131622641509434,0.6792452830188679,11.377358490566039
20160408HHNC0,20160408,NC,HH,0,B,0,W,1,27,150,39,31,5,2,0,1,0,0,0,0,6,0,2,9,1,1,0,0,4,4,2.25,0.7894736840000001,2.142857143,2,22,156,49,24,42,4,192,0,10,22,28,9,1,3.792,8.48076923076923,4.153846153846154,2.0416666666666665,0.21875,0.336283185840708,0.3385416666666667,0.6748248525073747,1.2692307692307692,0.2733812949640288,3.6153846153846154,3.8076923076923075,3.8076923076923075,4.8689230769230765,5.8881538461538465,0.6923076923076923,7.269230769230769
20160408HHNC0,20160408,HH,NC,0,T,0,L,0,24,167,38,30,9,2,0,1,3,1,1,0,7,0,0,6,2,3,0,0,5,5,1.071428571,2.25,3.0,6,33,169,53,37,50,6,209,0,3,36,33,9,2,3.792,8.467455621301776,5.911242603550296,1.4324324324324325,0.23923444976076555,0.3614457831325301,0.3875598086124402,0.7490055917449703,1.544378698224852,0.29333333333333333,4.4733727810650885,5.272189349112426,5.7514792899408285,5.425136094674556,6.472473372781065,0.9585798816568047,7.988165680473372
