G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
20190324HHOB0,20190324,OB,HH,0,B,0,L,0,27,156,43,37,9,2,0,0,0,0,0,1,5,0,0,11,1,0,0,0,11,5,3.5,1.0,1.2,7,9,54,18,10,21,0,71,2,1,15,18,3,0,3.403,9.0,5.0,1.8,0.29577464788732394,0.38095238095238093,0.3380281690140845,0.7189805499664654,1.7222222222222223,0.38181818181818183,2.6666666666666665,4.5,7.5,3.2363333333333335,4.2363333333333335,0.0,10.5
20190324HHOB0,20190324,HH,OB,0,T,0,W,0,27,113,30,28,3,0,0,0,0,0,0,0,1,0,1,8,2,0,1,0,1,1,1.0,0.166666667,0.333333333,3,6,51,11,6,9,1,56,0,1,6,7,1,0,3.403,5.823529411764706,3.176470588235294,1.8333333333333333,0.16071428571428573,0.25396825396825395,0.23214285714285715,0.4861111111111111,0.8823529411764706,0.18181818181818182,3.7058823529411766,3.176470588235294,3.176470588235294,4.108882352941176,4.814764705882353,0.5294117647058824,4.764705882352941
20190324KTSK0,20190324,SK,KT,0,B,0,W,0,27,139,37,33,7,1,0,0,6,1,0,0,3,0,1,10,0,1,0,0,3,3,1.5,1.25,1.875,6,7,54,20,6,16,1,69,0,1,7,14,1,0,3.403,10.0,3.0,3.3333333333333335,0.2318840579710145,0.3026315789473684,0.2898550724637681,0.5924866514111365,1.2222222222222223,0.3125,2.6666666666666665,3.5,3.5,3.0696666666666665,4.2363333333333335,0.5,8.0
20190324KTSK0,20190324,KT,SK,0,T,0,L,1,24,161,36,33,9,1,0,2,4,0,0,0,3,0,0,5,0,0,0,0,6,6,2.0,1.636363636,1.5,6,12,48,10,9,17,4,64,0,0,13,11,2,0,3.403,5.625,5.0625,1.1111111111111112,0.265625,0.3561643835616438,0.484375,0.8405393835616438,1.625,0.26,6.6875,6.75,7.3125,7.0905000000000005,7.9655000000000005,2.25,9.5625
20190324LGHT0,20190324,HT,LG,0,B,0,L,0,27,178,46,40,12,3,0,2,1,1,0,0,6,0,0,5,0,2,0,1,9,8,1.6666666669999999,6.0,2.0,7,10,54,17,9,20,2,71,0,0,11,12,6,0,3.403,8.5,4.5,1.8888888888888888,0.28169014084507044,0.3625,0.4507042253521127,0.8132042253521127,1.6111111111111112,0.34615384615384615,4.055555555555555,5.0,5.5,4.458555555555556,5.514111111111111,1.0,10.0
20190324LGHT0,20190324,LG,HT,0,T,0,W,0,27,124,36,36,9,2,0,0,0,0,0,0,0,0,0,10,1,1,0,1,3,1,1.0,0.0,1.333333333,7,1,54,16,3,12,0,64,0,1,3,9,3,0,3.403,8.0,1.5,5.333333333333333,0.1875,0.23529411764705882,0.234375,0.4696691176470588,0.8333333333333334,0.25,1.7222222222222223,0.5,1.5,2.291888888888889,3.1807777777777777,0.0,6.0
20190324SSNC0,20190324,NC,SS,0,B,0,L,1,27,158,42,30,5,2,0,0,0,0,2,0,7,0,3,7,0,0,0,0,4,2,0.75,1.333333333,1.0909090909999999,3,2,54,12,9,9,0,59,0,3,4,7,2,0,3.403,6.0,4.5,1.3333333333333333,0.15254237288135594,0.29577464788732394,0.1864406779661017,0.48221532585342564,1.0,0.19148936170212766,3.6666666666666665,1.0,2.0,4.0696666666666665,4.7363333333333335,0.0,4.5
20190324SSNC0,20190324,SS,NC,0,T,0,W,1,27,136,38,37,8,0,0,1,1,0,0,0,0,0,1,5,0,1,0,0,3,3,0.428571429,0.8888888890000001,0.6,7,10,51,12,5,16,4,68,0,1,10,12,0,0,3.403,6.352941176470588,2.6470588235294117,2.4,0.23529411764705882,0.2972972972972973,0.4117647058823529,0.7090620031796502,1.2352941176470589,0.23076923076923078,5.705882352941177,5.294117647058823,5.294117647058823,6.108882352941176,7.050058823529412,2.1176470588235294,8.470588235294118
20190324WOLT0,20190324,LT,WO,0,B,0,W,1,27,150,35,33,6,2,0,0,0,1,0,0,2,0,0,12,0,0,0,0,2,2,1.2,1.0,1.5,4,9,54,19,5,20,2,73,0,0,9,15,3,0,3.403,9.5,2.5,3.8,0.273972602739726,0.32051282051282054,0.3972602739726027,0.7177730944854233,1.3888888888888888,0.34615384615384615,3.1666666666666665,4.5,4.5,3.5696666666666665,4.7363333333333335,1.0,10.0
20190324WOLT0,20190324,WO,LT,0,T,0,L,0,24,144,35,31,9,2,0,1,1,0,2,0,2,0,0,7,0,2,0,0,6,6,1.285714286,1.35,1.0,6,9,51,18,3,16,1,66,0,1,10,11,4,0,3.403,9.529411764705882,1.588235294117647,6.0,0.24242424242424243,0.2857142857142857,0.3484848484848485,0.6341991341991342,1.1176470588235294,0.3191489361702128,2.1764705882352944,4.764705882352941,5.294117647058823,2.7559411764705883,3.8735882352941178,0.5294117647058824,8.470588235294118
20190326HHHT0,20190326,HT,HH,0,B,0,L,0,27,154,46,38,16,5,0,3,1,1,0,1,6,0,1,7,3,0,0,0,13,13,3.0,3.0,3.857142857,8,23,81,24,15,36,5,109,1,1,24,20,11,0,3.403,8.0,5.0,1.6,0.3302752293577982,0.4126984126984127,0.5688073394495413,0.981505752147954,1.8888888888888888,0.38271604938271603,5.407407407407407,7.666666666666667,8.0,5.810407407407407,6.884481481481481,1.6666666666666667,12.0
20190326HHHT0,20190326,HH,HT,0,T,0,W,1,27,181,44,37,8,2,1,0,0,0,0,0,6,0,1,8,0,1,1,0,7,6,2.0,0.857142857,2.0,5,12,78,19,12,17,1,93,0,2,13,12,3,1,3.403,6.576923076923077,4.153846153846154,1.5833333333333333,0.1827956989247312,0.2897196261682243,0.26881720430107525,0.5585368304692995,1.1153846153846154,0.2191780821917808,3.5384615384615383,4.153846153846154,4.5,4.056846153846154,4.826076923076923,0.34615384615384615,5.884615384615385
20190326KTNC0,20190326,NC,KT,0,B,0,W,2,33,209,51,45,13,1,0,2,0,0,0,0,6,0,0,16,1,2,0,0,8,6,1.875,1.56,2.1818181819999998,10,8,87,28,15,22,2,104,0,3,12,17,3,0,3.403,8.689655172413794,4.655172413793103,1.8666666666666667,0.21153846153846154,0.32786885245901637,0.2980769230769231,0.6259457755359394,1.2758620689655173,0.2702702702702703,3.5172413793103448,2.4827586206896552,3.7241379310344827,4.230586206896552,5.265068965517242,0.6206896551724138,6.827586206896552
20190326KTNC0,20190326,KT,NC,0,T,0,L,0,32,200,51,43,12,1,1,5,0,1,1,0,6,2,1,10,2,1,0,0,9,7,1.6666666669999999,1.9090909090000001,0.923076923,5,19,80,20,15,29,9,107,0,1,22,16,3,1,3.403,6.75,5.0625,1.3333333333333333,0.27102803738317754,0.36585365853658536,0.5700934579439252,0.9359471164805105,1.65,0.2564102564102564,7.6875,6.4125,7.425,8.0905,9.177999999999999,3.0374999999999996,9.7875
20190326LGSK0,20190326,SK,LG,0,B,0,L,0,27,143,38,31,5,2,0,1,0,0,0,1,5,0,1,2,0,1,0,1,6,6,2.0,1.3043478259999999,2.5,2,13,81,22,11,21,2,100,1,2,13,16,3,0,3.403,7.333333333333333,3.6666666666666665,2.0,0.21,0.2982456140350877,0.3,0.5982456140350877,1.1851851851851851,0.24675324675324675,3.6666666666666665,4.333333333333333,4.333333333333333,4.180777777777778,5.0696666666666665,0.6666666666666666,7.0
20190326LGSK0,20190326,LG,SK,0,T,0,W,1,27,128,33,33,8,3,0,1,0,0,0,0,0,0,0,12,1,1,0,0,3,3,1.285714286,1.142857143,0.272727273,4,4,81,28,3,20,1,97,0,1,6,13,6,0,3.403,9.333333333333334,1.0,9.333333333333334,0.20618556701030927,0.2376237623762376,0.29896907216494845,0.5365928345411861,0.8518518518518519,0.27941176470588236,1.7407407407407407,1.3333333333333333,2.0,2.2548518518518517,3.328925925925926,0.3333333333333333,6.666666666666667
20190326SSLT0,20190326,LT,SS,0,B,0,W,1,27,125,33,31,4,1,0,1,0,0,0,0,2,0,0,10,0,0,0,0,2,2,0.0,0.333333333,0.6,2,11,81,29,7,24,3,104,0,0,11,17,4,0,3.403,9.666666666666666,2.3333333333333335,4.142857142857143,0.23076923076923078,0.27927927927927926,0.3557692307692308,0.63504851004851,1.1481481481481481,0.2916666666666667,3.074074074074074,3.6666666666666665,3.6666666666666665,3.477074074074074,4.662259259259259,1.0,8.0
20190326SSLT0,20190326,SS,LT,0,T,0,L,0,24,166,36,34,9,2,0,0,0,0,0,0,2,0,0,4,2,0,0,1,7,6,4.0,1.714285714,1.125,7,16,75,16,7,25,4,102,0,1,17,19,2,0,3.403,5.76,2.52,2.2857142857142856,0.24509803921568626,0.3,0.38235294117647056,0.6823529411764706,1.28,0.25609756097560976,4.64,5.76,6.12,5.163,5.963,1.44,9.0
20190326WOOB0,20190326,OB,WO,0,B,0,W,0,27,168,39,33,6,2,0,0,0,0,0,0,5,0,1,8,0,0,0,0,2,2,2.142857143,1.285714286,1.333333333,4,11,81,26,15,27,0,104,2,2,17,22,5,0,3.403,8.666666666666666,5.0,1.7333333333333334,0.25961538461538464,0.35772357723577236,0.3076923076923077,0.66541588492808,1.5555555555555556,0.3375,2.851851851851852,3.6666666666666665,5.666666666666667,3.365962962962963,4.328925925925926,0.0,9.0
20190326WOOB0,20190326,WO,OB,0,T,0,L,0,24,162,37,30,7,1,0,1,0,0,0,0,7,0,0,5,0,0,0,0,7,7,7.5,1.894736842,4.8,5,16,75,23,10,23,2,96,0,1,17,16,5,0,3.403,8.28,3.6,2.3,0.23958333333333334,0.3177570093457944,0.3541666666666667,0.6719236760124611,1.32,0.29577464788732394,3.4,5.76,6.12,3.923,4.923,0.72,8.28
20190327HHHT0,20190327,HT,HH,0,B,0,W,0,27,153,40,35,9,4,0,1,0,0,0,0,5,0,0,7,1,0,0,0,4,3,0.9,1.5,1.5,4,26,108,31,20,45,6,144,1,1,28,24,15,0,3.403,7.75,5.0,1.55,0.3125,0.39759036144578314,0.5416666666666666,0.9392570281124497,1.8055555555555556,0.3611111111111111,5.111111111111111,6.5,7.0,5.597444444444445,6.625222222222222,1.5,11.25
20190327HHHT0,20190327,HH,HT,0,T,0,L,0,24,178,45,36,13,6,0,1,3,1,0,0,9,0,0,8,0,3,0,0,9,9,1.6875,5.5,3.428571429,6,21,102,27,21,30,2,129,0,2,22,18,9,1,3.403,7.147058823529412,5.5588235294117645,1.2857142857142858,0.23255813953488372,0.34868421052631576,0.3643410852713178,0.7130252957976335,1.5,0.28,4.029411764705882,5.5588235294117645,5.823529411764706,4.608882352941176,5.461823529411765,0.5294117647058824,7.9411764705882355
20190327KTNC0,20190327,NC,KT,0,B,0,W,2,27,136,38,33,8,1,0,0,0,1,0,1,4,0,0,5,1,0,0,0,1,1,0.0,1.333333333,2.5714285709999998,7,9,114,33,19,30,2,137,1,3,13,24,4,0,3.403,7.815789473684211,4.5,1.736842105263158,0.21897810218978103,0.325,0.291970802919708,0.6169708029197081,1.2894736842105263,0.27184466019417475,3.4473684210526314,2.1315789473684212,3.0789473684210527,4.08721052631579,5.008263157894737,0.47368421052631576,7.105263157894737
20190327KTNC0,20190327,KT,NC,0,T,0,L,0,24,95,29,28,6,1,0,1,1,1,0,0,1,0,0,7,1,0,0,0,4,3,0.0,1.058823529,2.0,4,22,104,27,16,35,10,135,0,1,26,20,4,1,3.403,7.009615384615385,4.153846153846154,1.6875,0.25925925925925924,0.34210526315789475,0.5259259259259259,0.8680311890838206,1.4711538461538463,0.25510204081632654,6.576923076923077,5.711538461538462,6.750000000000001,7.066461538461539,8.13376923076923,2.5961538461538463,9.086538461538462
20190327LGSK0,20190327,SK,LG,0,B,0,W,1,33,170,46,40,9,1,0,0,1,0,0,0,6,0,0,10,2,0,0,0,1,1,0.818181818,1.363636364,3.428571429,8,14,114,32,17,30,2,140,1,2,14,24,4,0,3.403,7.578947368421052,4.026315789473684,1.8823529411764706,0.21428571428571427,0.30625,0.2857142857142857,0.5919642857142857,1.236842105263158,0.2616822429906542,3.3421052631578947,3.3157894736842106,3.3157894736842106,3.903,4.797736842105263,0.47368421052631576,7.105263157894737
20190327LGSK0,20190327,LG,SK,0,T,0,L,0,31,154,39,37,5,3,0,1,0,0,0,0,1,0,1,10,0,0,0,0,2,2,1.5,0.580645161,0.6,1,6,112,38,4,25,2,134,0,2,8,14,9,0,3.403,9.160714285714285,0.9642857142857142,9.5,0.1865671641791045,0.22142857142857142,0.29850746268656714,0.5199360341151386,0.7767857142857142,0.24468085106382978,2.0625,1.4464285714285714,1.9285714285714284,2.545857142857143,3.6172857142857144,0.4821428571428571,6.0267857142857135
20190327SSLT0,20190327,LT,SS,0,B,0,L,0,27,241,62,51,24,3,1,8,0,1,0,0,11,0,0,10,0,1,0,0,23,21,3.272727273,2.625,4.875,12,32,108,39,18,48,11,155,0,0,34,29,7,1,3.403,9.75,4.5,2.1666666666666665,0.3096774193548387,0.3815028901734104,0.5806451612903226,0.9621480514637331,1.8333333333333333,0.3523809523809524,6.305555555555555,8.0,8.5,6.708555555555556,8.097444444444445,2.75,12.0
20190327SSLT0,20190327,SS,LT,0,T,0,W,0,27,158,40,35,8,3,0,2,0,0,0,0,5,0,0,7,0,0,0,0,4,4,1.0,2.5,1.6666666669999999,3,20,102,23,12,33,6,137,0,1,21,22,5,0,3.403,6.088235294117647,3.176470588235294,1.9166666666666667,0.24087591240875914,0.30666666666666664,0.40875912408759124,0.7154257907542578,1.3235294117647058,0.25,5.0,5.294117647058823,5.5588235294117645,5.491235294117647,6.344176470588236,1.588235294117647,8.735294117647058
20190327WOOB0,20190327,OB,WO,0,B,0,W,0,30,144,38,35,6,0,0,1,0,0,1,0,2,0,0,7,0,0,0,0,2,2,0.0,0.8,0.6,5,13,111,33,17,33,1,139,2,2,19,27,5,0,3.403,8.027027027027026,4.135135135135135,1.9411764705882353,0.23741007194244604,0.325,0.2949640287769784,0.6199640287769784,1.3513513513513513,0.29906542056074764,2.945945945945946,3.1621621621621623,4.621621621621622,3.5111081081081084,4.430027027027027,0.24324324324324326,8.027027027027026
20190327WOOB0,20190327,WO,OB,0,T,0,L,0,28,139,38,33,12,1,0,0,0,1,0,0,4,0,1,6,5,0,0,0,3,3,1.714285714,1.714285714,1.2,11,19,103,29,14,35,2,129,0,2,20,27,6,0,3.403,7.601941747572815,3.669902912621359,2.0714285714285716,0.2713178294573643,0.35172413793103446,0.3643410852713178,0.7160652232023523,1.4271844660194173,0.336734693877551,3.378640776699029,4.980582524271845,5.242718446601941,3.869019417475728,4.771932038834951,0.5242718446601942,9.174757281553397
20190328HHHT0,20190328,HT,HH,0,B,0,W,0,27,137,33,30,5,3,0,0,1,1,0,1,2,0,0,10,0,0,0,0,4,4,2.0,0.7894736840000001,0.6,2,30,135,41,22,50,6,174,2,1,32,26,18,0,3.403,8.2,4.4,1.8636363636363635,0.28735632183908044,0.36683417085427134,0.4942528735632184,0.8610870444174897,1.6,0.34108527131782945,4.377777777777778,6.0,6.4,4.847444444444444,5.891888888888889,1.2,10.0
20190328HHHT0,20190328,HH,HT,0,T,0,L,0,24,152,38,31,9,2,0,3,0,1,0,0,7,0,0,3,0,0,0,0,6,6,1.714285714,2.4375,1.0,4,27,126,30,28,39,5,160,0,2,28,22,11,1,3.403,6.428571428571429,6.0,1.0714285714285714,0.24375,0.3631578947368421,0.41875,0.7819078947368421,1.5952380952380953,0.272,5.119047619047619,5.785714285714286,6.0,5.664904761904761,6.498238095238095,1.0714285714285714,8.357142857142858
20190328KTNC0,20190328,NC,KT,0,B,0,W,2,27,159,41,37,11,0,0,1,0,0,0,0,2,0,2,6,1,0,0,0,2,2,1.0,1.333333333,3.0,10,11,141,39,21,41,3,174,1,5,15,34,4,0,3.403,7.468085106382978,4.0212765957446805,1.8571428571428572,0.23563218390804597,0.3333333333333333,0.3103448275862069,0.6436781609195402,1.3191489361702127,0.2857142857142857,3.6382978723404253,2.106382978723404,2.872340425531915,4.232787234042553,5.126404255319149,0.574468085106383,7.851063829787234
20190328KTNC0,20190328,KT,NC,0,T,0,L,0,24,127,35,32,9,1,0,2,0,0,0,0,2,0,1,5,1,0,0,0,6,6,2.4,1.8,1.5,6,28,128,32,18,44,12,167,0,2,32,26,5,1,3.403,6.75,3.796875,1.7777777777777777,0.2634730538922156,0.3422459893048128,0.5209580838323353,0.8632040731371482,1.453125,0.2601626016260163,6.4921875,5.90625,6.75,6.9655000000000005,7.9967500000000005,2.53125,9.28125
20190328LGSK0,20190328,SK,LG,0,B,0,W,0,27,107,30,29,2,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,1,1,0.0,0.333333333,0.333333333,1,15,141,41,18,32,3,169,1,2,15,25,4,0,3.403,7.851063829787234,3.4468085106382977,2.2777777777777777,0.1893491124260355,0.2736842105263158,0.26627218934911245,0.5399563998754282,1.0638297872340425,0.23015873015873015,3.2340425531914896,2.872340425531915,2.872340425531915,3.7647021276595747,4.700872340425532,0.574468085106383,6.127659574468085
20190328LGSK0,20190328,LG,SK,0,T,0,L,0,26,132,32,27,4,1,0,1,0,1,0,1,4,0,0,8,1,1,0,0,3,3,0.0,0.923076923,0.9,2,9,138,46,8,29,3,161,1,2,11,16,10,0,3.403,9.0,1.565217391304348,5.75,0.18012422360248448,0.22674418604651161,0.2981366459627329,0.5248808320092445,0.8043478260869565,0.23008849557522124,2.369565217391304,1.7608695652173914,2.152173913043478,2.903,3.9682173913043477,0.5869565217391305,5.673913043478261
20190328SSLT0,20190328,LT,SS,0,B,0,L,0,27,200,51,38,12,1,0,2,2,0,1,1,11,1,0,9,2,2,0,0,12,10,1.875,6.0,2.333333333,9,42,135,48,29,60,13,193,1,0,46,38,8,1,3.403,9.6,5.8,1.6551724137931034,0.31088082901554404,0.3991031390134529,0.5647668393782384,0.9638699783916913,1.9777777777777779,0.3533834586466165,6.555555555555555,8.4,9.2,6.958555555555556,8.314111111111112,2.6,12.0
20190328SSLT0,20190328,SS,LT,0,T,0,W,3,27,180,40,37,11,3,0,0,0,1,0,0,3,0,0,12,1,0,0,0,7,6,1.6666666669999999,0.0,2.0,8,26,129,35,15,44,6,174,0,1,28,30,8,0,3.403,7.325581395348837,3.13953488372093,2.3333333333333335,0.25287356321839083,0.3157894736842105,0.40229885057471265,0.7180883242589231,1.372093023255814,0.2857142857142857,4.232558139534884,5.441860465116279,5.8604651162790695,4.705325581395349,5.658813953488372,1.255813953488372,9.209302325581396
20190328WOOB0,20190328,OB,WO,0,B,0,L,2,27,144,42,36,9,3,0,0,0,0,0,0,5,1,1,2,0,0,0,0,5,5,1.714285714,1.363636364,3.0,6,18,138,35,22,42,1,175,2,3,24,33,8,0,3.403,6.8478260869565215,4.304347826086956,1.5909090909090908,0.24,0.3316831683168317,0.3028571428571429,0.6345403111739746,1.391304347826087,0.2907801418439716,3.260869565217391,3.5217391304347827,4.695652173913044,3.794304347826087,4.576913043478261,0.1956521739130435,8.217391304347826
20190328WOOB0,20190328,WO,OB,0,T,0,W,0,27,150,38,32,9,0,0,0,1,0,0,0,6,0,0,4,3,0,0,0,4,4,3.0,1.636363636,1.875,9,23,130,33,20,44,2,161,0,2,24,36,6,0,3.403,6.8538461538461535,4.153846153846153,1.65,0.2732919254658385,0.36065573770491804,0.34782608695652173,0.7084818246614397,1.4769230769230768,0.3333333333333333,3.4615384615384617,4.776923076923077,4.984615384615385,4.003,4.810692307692308,0.41538461538461535,9.138461538461538
20190329HTKT0,20190329,KT,HT,0,B,0,W,1,27,130,35,33,7,1,0,0,0,0,0,1,1,0,0,13,0,0,0,0,3,3,1.5,1.166666667,1.0,6,31,155,45,19,51,12,200,1,2,35,32,6,1,3.403,7.838709677419355,3.309677419354839,2.3684210526315788,0.255,0.32432432432432434,0.475,0.7993243243243243,1.3548387096774195,0.2708333333333333,5.380645161290323,5.4,6.096774193548387,5.899774193548387,7.003,2.0903225806451613,8.883870967741936
20190329HTKT0,20190329,HT,KT,0,T,0,L,0,24,130,40,38,15,4,0,1,2,0,1,0,1,0,0,5,0,0,0,0,6,6,1.153846154,2.2941176469999998,1.6666666669999999,10,36,159,46,23,65,7,212,2,1,38,36,22,0,3.403,7.811320754716981,3.9056603773584904,2.0,0.30660377358490565,0.3739495798319328,0.5094339622641509,0.8833835420960837,1.6603773584905661,0.36024844720496896,4.283018867924528,6.113207547169812,6.452830188679245,4.742622641509434,5.742622641509434,1.1886792452830188,11.037735849056604
20190329LTLG0,20190329,LG,LT,0,B,0,W,2,27,121,35,29,6,2,0,0,0,0,1,1,3,0,1,5,2,0,0,0,1,1,1.0,1.0,0.9,4,10,165,51,11,35,3,190,2,3,12,20,12,0,3.403,8.345454545454546,1.8,4.636363636363637,0.18421052631578946,0.23786407766990292,0.29473684210526313,0.532600919775166,0.8363636363636363,0.2318840579710145,2.5090909090909093,1.6363636363636365,1.9636363636363636,3.021181818181818,4.003,0.4909090909090909,5.7272727272727275
20190329LTLG0,20190329,LT,LG,0,T,0,L,0,24,145,35,29,6,2,0,1,0,0,0,0,5,0,1,9,1,1,0,0,2,2,0.25,1.375,1.333333333,3,44,159,57,34,66,14,222,1,1,48,41,10,1,3.403,9.679245283018869,5.773584905660377,1.6764705882352942,0.2972972972972973,0.39147286821705424,0.5405405405405406,0.9320134087575949,1.8867924528301887,0.34210526315789475,6.264150943396226,7.471698113207547,8.150943396226415,6.667150943396226,8.00677358490566,2.3773584905660377,11.20754716981132
20190329NCHH0,20190329,HH,NC,0,B,0,W,0,27,136,34,32,7,0,0,0,0,0,0,0,2,0,0,8,1,0,0,0,0,0,0.333333333,1.25,0.9,7,27,153,38,30,46,5,192,0,2,28,29,11,1,3.403,6.705882352941177,5.294117647058823,1.2666666666666666,0.23958333333333334,0.3482142857142857,0.3854166666666667,0.7336309523809523,1.4901960784313726,0.2751677852348993,4.549019607843137,4.764705882352941,4.9411764705882355,5.0696666666666665,5.912803921568628,0.8823529411764706,8.117647058823529
20190329NCHH0,20190329,NC,HH,0,T,0,L,0,24,143,41,36,13,3,0,2,2,0,1,0,3,0,1,9,1,0,0,0,9,9,1.5,2.727272727,3.428571429,8,20,165,48,24,54,5,210,1,6,24,42,7,0,3.403,7.8545454545454545,3.9272727272727272,2.0,0.2571428571428571,0.34854771784232363,0.3619047619047619,0.7104524797470855,1.4181818181818182,0.310126582278481,3.8,3.272727272727273,3.9272727272727272,4.475727272727273,5.439363636363636,0.8181818181818182,8.836363636363636
