G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
20180328KTSK0,20180328,KT,SK,0,T,0,W,1,27,125,36,35,9,2,0,1,1,0,0,0,1,0,0,6,2,1,0,0,5,4,1.714285714,1.6,3.6,6,29,102,31,9,51,8,149,2,4,31,36,6,1,3.833,8.205882352941176,2.3823529411764706,3.4444444444444446,0.3422818791946309,0.3902439024390244,0.5570469798657718,0.9472908823047962,1.7647058823529411,0.38392857142857145,5.029411764705882,7.676470588235294,8.205882352941176,6.215352941176471,7.362411764705882,2.1176470588235294,13.5
20180328LGWO0,20180328,WO,LG,0,B,0,L,0,27,136,43,39,13,3,0,2,0,1,1,0,3,0,0,5,0,0,0,0,9,9,3.5,8.0,1.6666666669999999,8,19,111,33,9,47,3,150,0,2,20,34,9,1,3.833,8.027027027027026,2.189189189189189,3.6666666666666665,0.31333333333333335,0.36024844720496896,0.44666666666666666,0.8069151138716356,1.5135135135135136,0.38596491228070173,3.0,4.621621621621622,4.864864864864865,3.9951621621621625,4.968135135135135,0.7297297297297297,11.432432432432432
20180328LGWO0,20180328,LG,WO,0,T,0,W,0,27,143,37,30,4,1,0,2,0,0,0,0,6,0,1,8,1,1,0,0,3,3,1.8,0.0,1.0,1,13,104,27,18,35,3,129,3,6,19,25,7,0,3.833,7.009615384615385,4.673076923076923,1.5,0.2713178294573643,0.3782051282051282,0.3953488372093023,0.7735539654144306,1.528846153846154,0.3137254901960784,4.211538461538462,3.3750000000000004,4.932692307692308,5.477230769230769,6.342615384615385,0.7788461538461539,9.086538461538462
20180328LTOB0,20180328,OB,LT,0,B,0,W,0,27,140,42,36,10,4,1,0,0,0,1,0,4,0,1,9,1,0,0,0,5,5,1.0,1.772727273,1.2,5,15,108,33,11,32,1,133,0,2,15,22,8,1,3.833,8.25,2.75,3.0,0.24060150375939848,0.3082191780821918,0.3383458646616541,0.6465650427438459,1.1944444444444444,0.31313131313131315,2.5277777777777777,3.75,3.75,3.4441111111111113,4.3885555555555555,0.25,8.0
20180328LTOB0,20180328,LT,OB,0,T,0,L,1,24,157,39,31,5,0,1,1,2,0,1,0,5,0,2,6,0,0,0,0,6,3,1.125,1.05,1.714285714,3,18,96,36,23,29,5,123,2,4,22,17,6,1,3.833,10.125,6.46875,1.565217391304348,0.23577235772357724,0.3684210526315789,0.42276422764227645,0.7911852802738554,1.625,0.2857142857142857,5.125,5.0625,6.1875,6.1455,7.42675,1.40625,8.15625
20180328SSHT0,20180328,HT,SS,0,B,0,L,0,27,150,41,39,14,0,0,1,2,0,0,0,2,0,0,7,2,0,0,0,6,6,1.6666666669999999,1.5,1.25,13,12,108,29,5,38,5,141,0,0,12,30,3,0,3.833,7.25,1.25,5.8,0.2695035460992908,0.2945205479452055,0.3971631205673759,0.6916836685125813,1.1944444444444444,0.308411214953271,3.611111111111111,3.0,3.0,4.444111111111111,5.3885555555555555,1.25,9.5
20180328SSHT0,20180328,SS,HT,0,T,0,W,0,27,137,35,32,5,3,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0.375,0.8,0.666666667,2,25,102,23,14,33,8,128,1,3,25,17,8,0,3.833,6.088235294117647,3.7058823529411766,1.6428571428571428,0.2578125,0.3424657534246575,0.5078125,0.8502782534246576,1.3823529411764706,0.25510204081632654,6.029411764705882,6.617647058823529,6.617647058823529,7.038882352941177,7.950647058823529,2.1176470588235294,8.735294117647058
20180329HHNC0,20180329,NC,HH,0,B,0,W,0,27,141,35,33,6,2,0,0,0,0,0,0,2,0,0,4,1,0,0,0,1,1,0.5,0.875,0.545454545,4,16,135,31,16,36,5,164,1,3,16,28,3,0,3.833,6.2,3.2,1.9375,0.21951219512195122,0.29891304347826086,0.32926829268292684,0.6281813361611877,1.1555555555555554,0.24031007751937986,4.133333333333333,3.2,3.2,5.166333333333333,5.966333333333333,1.0,7.2
20180329HHNC0,20180329,HH,NC,0,T,0,L,3,24,143,37,32,10,0,0,1,1,1,0,1,1,0,3,7,1,1,0,0,4,0,0.75,1.3043478259999999,0.857142857,9,14,126,40,12,41,5,162,2,7,22,29,7,0,3.833,8.571428571428571,2.5714285714285716,3.3333333333333335,0.25308641975308643,0.32786885245901637,0.3888888888888889,0.7167577413479053,1.2619047619047619,0.3025210084033613,3.7142857142857144,3.0,4.714285714285714,4.833,5.904428571428571,1.0714285714285714,8.785714285714286
20180329KTSK0,20180329,SK,KT,0,B,0,L,0,27,156,39,37,12,1,0,4,1,0,0,0,2,0,0,11,1,0,0,0,7,7,1.5,2.25,1.5,7,23,135,48,15,47,8,177,0,0,25,30,9,0,3.833,9.6,3.0,3.2,0.2655367231638418,0.3229166666666667,0.4519774011299435,0.7748940677966102,1.3777777777777778,0.32231404958677684,4.177777777777778,4.6,5.0,5.010777777777778,6.255222222222223,1.6,9.4
20180329KTSK0,20180329,KT,SK,0,T,0,W,0,27,128,34,33,7,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,1,0.0,0.5,1.5,4,30,129,36,10,58,8,182,2,4,32,40,9,1,3.833,7.534883720930233,2.0930232558139537,3.6,0.31868131868131866,0.36363636363636365,0.510989010989011,0.8746253746253746,1.5813953488372092,0.35714285714285715,4.441860465116279,6.27906976744186,6.6976744186046515,5.553930232558139,6.577186046511628,1.6744186046511629,12.13953488372093
20180329LGWO0,20180329,WO,LG,0,B,0,W,0,27,168,42,35,11,2,0,0,0,0,0,1,6,0,0,6,3,1,0,0,4,4,1.5,2.0,1.0909090909999999,9,23,138,39,15,58,3,185,1,2,24,43,11,1,3.833,7.630434782608695,2.9347826086956523,2.6,0.31351351351351353,0.3694581280788177,0.43243243243243246,0.8018905605112502,1.5869565217391304,0.3819444444444444,3.130434782608696,4.5,4.695652173913044,4.093869565217392,5.006913043478261,0.5869565217391305,11.347826086956522
20180329LGWO0,20180329,LG,WO,0,T,0,L,0,24,145,40,34,12,0,0,3,0,0,0,0,6,0,0,6,2,3,0,0,9,9,1.714285714,7.5,2.625,9,22,128,33,24,47,6,163,3,6,28,34,7,0,3.833,6.9609375,5.0625,1.375,0.2883435582822086,0.39285714285714285,0.44171779141104295,0.8345749342681859,1.6640625,0.3228346456692913,4.96875,4.640625,5.90625,6.223625,7.1376875,1.265625,9.9140625
20180329LTOB0,20180329,OB,LT,0,B,0,W,2,27,145,36,32,4,0,0,1,0,0,0,0,4,0,0,8,0,0,0,0,1,1,1.0,0.666666667,2.142857143,3,16,135,41,15,36,2,165,0,2,16,25,8,1,3.833,8.2,3.0,2.7333333333333334,0.21818181818181817,0.29120879120879123,0.3151515151515151,0.6063603063603064,1.1333333333333333,0.2786885245901639,2.7555555555555555,3.2,3.2,3.721888888888889,4.677444444444444,0.4,7.2
20180329LTOB0,20180329,LT,OB,0,T,0,L,0,24,119,34,32,9,2,0,0,1,1,0,0,2,0,0,8,0,0,0,0,4,3,2.4,1.8,4.2,7,21,120,44,25,38,5,155,2,4,26,24,8,1,3.833,9.9,5.625,1.76,0.24516129032258063,0.3602150537634409,0.4064516129032258,0.7666666666666666,1.575,0.3055555555555556,4.3,4.725,5.85,5.433,6.658,1.125,8.55
20180329SSHT0,20180329,HT,SS,0,B,0,W,0,27,150,34,28,3,0,0,0,1,1,0,0,6,0,0,9,1,0,0,0,0,0,1.0,1.4,0.9,3,12,135,38,11,41,5,169,0,0,12,33,3,0,3.833,7.6,2.2,3.4545454545454546,0.24260355029585798,0.28888888888888886,0.34911242603550297,0.6380013149243918,1.1555555555555554,0.2857142857142857,3.488888888888889,2.4,2.4,4.321888888888889,5.277444444444445,1.0,8.2
20180329SSHT0,20180329,SS,HT,0,T,0,L,0,24,179,39,33,13,1,0,2,0,1,1,0,4,0,1,7,2,0,0,0,7,7,2.0,2.5,1.0909090909999999,10,32,126,30,18,46,10,161,1,4,32,27,9,0,3.833,6.428571428571429,3.857142857142857,1.6666666666666667,0.2857142857142857,0.3695652173913043,0.5279503105590062,0.8975155279503105,1.5238095238095237,0.29508196721311475,6.023809523809524,6.857142857142857,6.857142857142857,7.071095238095238,8.023476190476192,2.142857142857143,9.857142857142858
20180330HTLG0,20180330,LG,HT,0,B,0,L,0,27,147,38,35,10,4,0,0,4,1,0,0,3,0,0,10,1,3,0,0,4,4,1.5,1.5,1.5,6,26,155,43,27,57,6,198,3,6,32,40,11,0,3.833,7.490322580645161,4.703225806451613,1.5925925925925926,0.2878787878787879,0.38461538461538464,0.43434343434343436,0.8189588189588191,1.6258064516129034,0.3355263157894737,4.412903225806452,4.529032258064516,5.574193548387097,5.594290322580646,6.542677419354839,1.0451612903225806,9.929032258064517
20180330HTLG0,20180330,HT,LG,0,T,0,W,3,27,165,40,36,10,3,0,0,1,1,0,0,3,0,1,6,1,0,0,0,3,3,0.9,1.25,5.4,7,15,162,44,14,51,5,205,0,1,15,40,6,0,3.833,7.333333333333333,2.3333333333333335,3.142857142857143,0.24878048780487805,0.3,0.35121951219512193,0.6512195121951219,1.2037037037037037,0.2948717948717949,3.4074074074074074,2.5,2.5,4.240407407407408,5.147814814814815,0.8333333333333334,8.5
20180330NCLT0,20180330,LT,NC,0,B,0,L,0,27,154,39,37,10,2,0,1,0,0,0,0,2,0,0,4,1,1,0,0,7,7,1.714285714,2.0,0.818181818,7,28,147,48,27,48,6,192,2,4,33,31,10,1,3.833,8.816326530612244,4.959183673469388,1.7777777777777777,0.25,0.3511111111111111,0.40625,0.7573611111111112,1.530612244897959,0.3,4.285714285714286,5.142857142857143,6.061224489795919,5.3636122448979595,6.46565306122449,1.1020408163265305,8.816326530612244
20180330NCLT0,20180330,NC,LT,0,T,0,W,0,27,148,34,32,6,1,0,2,0,0,0,0,2,0,0,11,1,0,0,0,5,5,1.5,0.0,0.9,3,21,162,42,18,42,7,196,1,3,21,31,4,0,3.833,7.0,3.0,2.3333333333333335,0.21428571428571427,0.2889908256880734,0.34183673469387754,0.6308275603819509,1.1111111111111112,0.23648648648648649,4.12962962962963,3.5,3.5,5.129296296296296,6.036703703703704,1.1666666666666667,7.0
20180330OBKT0,20180330,KT,OB,0,B,0,L,0,27,154,43,36,11,3,1,1,3,0,1,1,5,0,0,7,0,0,0,0,6,6,1.2352941179999999,2.75,1.5,6,36,156,43,15,69,9,218,3,4,38,46,12,2,3.833,7.4423076923076925,2.5961538461538463,2.8666666666666667,0.3165137614678899,0.36666666666666664,0.5137614678899083,0.880428134556575,1.6153846153846154,0.35502958579881655,4.461538461538462,6.230769230769231,6.576923076923077,5.525307692307693,6.525307692307693,1.5576923076923077,11.942307692307692
20180330OBKT0,20180330,OB,KT,0,T,0,W,1,27,134,34,33,7,1,0,1,0,0,0,0,1,0,0,6,0,1,0,1,2,1,0.0,0.818181818,1.0,5,17,162,47,16,43,3,198,0,2,18,30,9,1,3.833,7.833333333333333,2.6666666666666665,2.9375,0.21717171717171718,0.2824074074074074,0.3181818181818182,0.6005892255892256,1.0925925925925926,0.2702702702702703,2.8703703703703702,2.8333333333333335,3.0,3.8144814814814816,4.740407407407408,0.5,7.166666666666667
20180330SKHH0,20180330,HH,SK,0,B,0,L,0,27,186,39,33,6,0,0,2,0,0,0,0,6,0,0,15,0,2,0,0,8,7,3.6,1.714285714,3.5,4,21,153,55,18,47,7,195,2,7,30,33,7,0,3.833,9.705882352941176,3.176470588235294,3.0555555555555554,0.24102564102564103,0.32432432432432434,0.38461538461538464,0.7089397089397089,1.2745098039215685,0.2962962962962963,3.686274509803922,3.7058823529411766,5.294117647058823,4.931039215686274,6.146725490196079,1.2352941176470589,8.294117647058824
