G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
20200507NCSS0,20200507,SS,NC,0,B,0,L,0,27,170,44,35,9,2,0,1,0,0,1,1,5,0,2,6,0,0,0,0,8,7,1.636363636,1.714285714,0.9,6,15,81,23,13,24,6,101,1,3,16,13,5,0,3.5989999999999998,7.666666666666667,4.333333333333333,1.7692307692307692,0.2376237623762376,0.3389830508474576,0.46534653465346537,0.8043295855009229,1.3703703703703705,0.2465753424657534,5.851851851851851,5.0,5.333333333333333,6.561962962962962,7.6360370370370365,2.0,8.0
20200507NCSS0,20200507,NC,SS,0,T,0,W,0,27,151,38,32,5,1,0,0,0,0,0,0,5,0,1,8,0,1,0,0,2,2,0.666666667,1.0,1.0,4,5,81,27,12,13,3,94,0,2,5,8,2,0,3.5989999999999998,9.0,4.0,2.25,0.13829787234042554,0.25,0.2553191489361702,0.5053191489361701,0.9259259259259259,0.15625,3.888888888888889,1.6666666666666667,1.6666666666666667,4.599,5.710111111111111,1.0,4.333333333333333
20200507OBLG0,20200507,LG,OB,0,B,0,L,0,27,152,42,40,14,2,0,1,0,1,0,1,0,0,1,4,0,0,0,0,9,6,1.125,2.307692308,2.142857143,11,13,81,16,4,32,3,105,3,1,16,25,4,0,3.5989999999999998,5.333333333333333,1.3333333333333333,4.0,0.3047619047619048,0.3274336283185841,0.42857142857142855,0.7560050568900126,1.3333333333333333,0.3258426966292135,3.814814814814815,4.333333333333333,5.333333333333333,4.413814814814814,5.117518518518518,1.0,10.666666666666666
20200507OBLG0,20200507,OB,LG,0,T,0,W,0,27,136,34,30,7,2,0,0,0,0,1,1,2,0,0,7,1,0,0,0,3,3,0.6,1.5,1.2,5,12,78,19,9,23,1,93,1,2,13,13,8,1,3.5989999999999998,6.576923076923077,3.1153846153846154,2.111111111111111,0.24731182795698925,0.3238095238095238,0.3870967741935484,0.7109062980030723,1.2307692307692308,0.2972972972972973,3.076923076923077,4.153846153846154,4.5,3.9066923076923077,4.675923076923077,0.34615384615384615,7.961538461538462
20200507WOHT0,20200507,HT,WO,0,B,0,W,0,27,141,38,34,9,4,0,1,1,0,0,1,3,0,0,6,0,0,0,0,5,5,1.25,1.173913043,1.5,4,18,81,22,10,28,3,103,3,0,19,16,8,1,3.5989999999999998,7.333333333333333,3.3333333333333335,2.2,0.27184466019417475,0.3275862068965517,0.4563106796116505,0.7838968865082022,1.4074074074074074,0.30864197530864196,3.925925925925926,6.0,6.333333333333333,4.524925925925926,5.450851851851851,1.0,9.333333333333334
20200507WOHT0,20200507,WO,HT,0,T,0,L,2,24,162,43,38,16,2,0,2,0,0,0,0,4,0,1,7,2,0,0,0,8,8,1.8,2.285714286,5.0,12,10,78,23,9,31,3,105,0,2,12,23,5,0,3.5989999999999998,7.961538461538462,3.1153846153846154,2.5555555555555554,0.29523809523809524,0.3620689655172414,0.42857142857142855,0.7906403940886699,1.5384615384615385,0.35443037974683544,3.8846153846153846,3.4615384615384617,4.153846153846154,4.599,5.599,1.0384615384615385,10.73076923076923
20200508HHWO0,20200508,WO,HH,0,B,0,W,1,27,130,33,31,6,0,0,1,0,1,0,0,2,0,0,7,1,0,0,0,3,3,1.5,0.409090909,0.23076923100000002,5,13,105,30,11,37,4,136,0,2,15,28,5,0,3.5989999999999998,7.714285714285714,2.8285714285714287,2.727272727272727,0.27205882352941174,0.33557046979865773,0.39705882352941174,0.7326292933280695,1.3714285714285714,0.3235294117647059,3.7142857142857144,3.342857142857143,3.857142857142857,4.484714285714285,5.456142857142857,1.0285714285714285,9.514285714285714
20200508HHWO0,20200508,HH,WO,0,T,0,L,0,24,141,38,34,10,0,1,2,0,0,0,0,3,0,1,6,0,1,0,1,5,5,2.4,1.736842105,6.0,7,14,102,24,11,36,4,135,0,3,14,24,5,3,3.5989999999999998,6.352941176470588,2.911764705882353,2.1818181818181817,0.26666666666666666,0.33557046979865773,0.43703703703703706,0.7726075068356948,1.3823529411764706,0.29906542056074764,4.176470588235294,3.7058823529411766,3.7058823529411766,4.951941176470588,5.775470588235294,1.0588235294117647,9.529411764705882
20200508HTSS0,20200508,SS,HT,0,B,0,W,0,27,142,36,30,5,1,0,0,0,1,0,0,6,0,0,9,1,1,0,0,0,0,0.428571429,1.0,1.333333333,4,15,108,32,19,29,6,131,1,3,16,17,6,0,3.5989999999999998,8.0,4.75,1.6842105263157894,0.22137404580152673,0.33116883116883117,0.40458015267175573,0.7357489838405868,1.3333333333333333,0.24468085106382978,4.972222222222222,3.75,4.0,5.821222222222222,6.876777777777777,1.5,7.25
20200508HTSS0,20200508,HT,SS,0,T,0,L,0,24,149,37,30,6,3,0,1,1,2,0,0,7,0,0,6,0,0,0,0,5,4,1.5,1.333333333,2.5714285709999998,2,22,105,28,17,34,4,133,3,0,24,18,11,1,3.5989999999999998,7.2,4.371428571428571,1.6470588235294117,0.2556390977443609,0.3333333333333333,0.44360902255639095,0.7769423558897243,1.457142857142857,0.28846153846153844,4.3428571428571425,5.6571428571428575,6.171428571428572,4.941857142857143,5.856142857142856,1.0285714285714285,8.742857142857142
20200508KTOB0,20200508,OB,KT,0,B,0,L,0,27,194,51,47,22,4,1,1,0,0,0,1,2,0,1,7,0,0,0,0,12,12,1.75,3.0,4.714285714,16,24,105,26,11,45,2,140,2,3,25,29,12,2,3.5989999999999998,6.685714285714286,2.8285714285714287,2.3636363636363638,0.32142857142857145,0.3782051282051282,0.4785714285714286,0.8567765567765568,1.6,0.37719298245614036,3.2857142857142856,6.171428571428572,6.428571428571429,4.056142857142857,4.856142857142856,0.5142857142857142,11.571428571428571
20200508KTOB0,20200508,KT,OB,0,T,0,W,0,27,142,38,34,8,3,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,3,1.0,1.25,3.0,5,25,108,21,12,41,4,142,5,1,26,29,8,0,3.5989999999999998,5.25,3.0,1.75,0.2887323943661972,0.3375,0.4295774647887324,0.7670774647887324,1.4722222222222223,0.30327868852459017,4.277777777777778,6.25,6.5,4.960111111111111,5.654555555555556,1.0,10.25
20200508LGNC0,20200508,NC,LG,0,B,0,W,0,27,139,41,34,9,3,0,0,0,0,0,1,4,0,2,9,0,0,0,0,5,5,1.0,1.0,2.333333333,6,10,108,36,16,22,3,128,1,4,10,14,5,0,3.5989999999999998,9.0,4.0,2.25,0.171875,0.28187919463087246,0.28125,0.5631291946308725,1.0555555555555556,0.2111111111111111,3.5833333333333335,2.5,2.5,4.349,5.432333333333333,0.75,5.5
20200508LGNC0,20200508,LG,NC,0,T,0,L,0,24,189,44,37,13,3,1,2,1,0,0,0,7,0,0,4,0,0,0,0,13,13,3.375,2.538461538,2.625,7,26,105,20,11,45,5,142,3,1,29,32,7,1,3.5989999999999998,5.142857142857143,2.8285714285714287,1.8181818181818181,0.31690140845070425,0.3630573248407643,0.4859154929577465,0.8489728177985107,1.6,0.3333333333333333,4.6571428571428575,6.685714285714286,7.457142857142857,5.341857142857142,6.0561428571428575,1.2857142857142858,11.571428571428571
20200508SKLT0,20200508,LT,SK,0,B,0,W,0,30,157,45,40,13,3,1,2,4,0,1,2,2,0,0,7,0,0,0,0,8,8,2.0,1.5789473680000001,1.0909090909999999,7,16,111,22,11,33,4,138,3,0,17,20,8,1,3.5989999999999998,5.351351351351352,2.675675675675676,2.0,0.2391304347826087,0.2894736842105263,0.39855072463768115,0.6880244088482075,1.1891891891891893,0.25217391304347825,4.108108108108108,3.891891891891892,4.135135135135135,4.707108108108108,5.409810810810811,0.972972972972973,8.027027027027026
20200508SKLT0,20200508,SK,LT,0,T,0,L,1,28,174,43,39,13,4,0,4,1,1,0,1,2,0,1,10,0,2,0,0,9,9,1.285714286,0.833333333,2.625,5,22,109,27,13,39,5,138,1,1,22,25,9,0,3.5989999999999998,6.6880733944954125,3.2201834862385317,2.076923076923077,0.2826086956521739,0.3464052287581699,0.45652173913043476,0.8029269678886046,1.4311926605504586,0.3177570093457944,4.458715596330276,5.4495412844036695,5.4495412844036695,5.057715596330275,5.938449541284403,1.238532110091743,9.660550458715596
20200509HHWO0,20200509,WO,HH,0,B,0,W,2,27,135,36,33,10,2,0,1,0,1,1,0,1,0,1,4,1,1,0,0,3,3,0.857142857,1.222222222,0.6,7,16,132,34,12,47,5,169,0,3,18,35,7,0,3.5989999999999998,6.954545454545454,2.4545454545454546,2.8333333333333335,0.2781065088757396,0.33695652173913043,0.40828402366863903,0.7452405454077695,1.3409090909090908,0.3230769230769231,3.8181818181818183,3.272727272727273,3.6818181818181817,4.553545454545454,5.43990909090909,1.0227272727272727,9.613636363636363
20200509HHWO0,20200509,HH,WO,0,T,0,L,0,24,158,36,28,4,0,0,1,2,0,0,0,7,0,1,8,0,1,0,0,5,4,3.75,1.375,0.666666667,3,18,126,32,18,40,5,163,0,4,19,27,5,3,3.5989999999999998,6.857142857142857,3.857142857142857,1.7777777777777777,0.24539877300613497,0.33513513513513515,0.4049079754601227,0.7400431105952578,1.380952380952381,0.2777777777777778,4.380952380952381,3.857142857142857,4.071428571428571,5.194238095238095,6.0751904761904765,1.0714285714285714,8.571428571428571
20200509HTSS0,20200509,SS,HT,0,B,0,W,3,27,158,35,29,7,2,0,1,0,0,0,0,4,0,2,4,4,0,0,1,2,2,1.5,1.428571429,2.142857143,4,17,135,36,23,36,7,160,1,5,18,21,8,0,3.5989999999999998,7.2,4.6,1.565217391304348,0.225,0.3386243386243386,0.40625,0.7448743386243386,1.3111111111111111,0.2457627118644068,5.088888888888889,3.4,3.6,5.887888888888888,6.843444444444444,1.4,7.2
20200509HTSS0,20200509,HT,SS,0,T,0,L,0,24,190,46,36,13,3,1,0,1,1,0,1,7,1,2,9,0,1,1,0,14,13,5.1428571430000005,1.263157895,2.0,9,35,129,37,24,47,4,169,4,2,38,27,14,2,3.5989999999999998,7.744186046511628,5.023255813953488,1.5416666666666667,0.2781065088757396,0.36683417085427134,0.4556213017751479,0.8224554726294193,1.6511627906976745,0.32575757575757575,4.302325581395349,7.325581395348837,7.953488372093023,4.901325581395349,5.854813953488372,0.8372093023255814,9.837209302325581
20200510HHWO0,20200510,WO,HH,0,B,0,W,1,27,136,36,35,12,1,0,1,1,0,0,0,1,0,0,7,1,1,0,0,3,3,0.375,1.714285714,2.25,10,19,159,41,13,59,6,204,0,3,21,45,8,0,3.5989999999999998,6.962264150943396,2.207547169811321,3.1538461538461537,0.28921568627450983,0.3409090909090909,0.4166666666666667,0.7575757575757576,1.3584905660377358,0.3375796178343949,3.660377358490566,3.2264150943396226,3.5660377358490565,4.429188679245283,5.315981132075471,1.0188679245283019,10.018867924528301
20200510HHWO0,20200510,HH,WO,0,T,0,L,0,24,146,35,31,8,2,1,0,0,0,0,1,3,1,0,6,0,0,0,0,6,5,1.875,2.076923077,0.9,5,23,150,38,21,48,5,194,1,4,25,32,7,4,3.5989999999999998,6.84,3.78,1.8095238095238095,0.24742268041237114,0.33181818181818185,0.4020618556701031,0.733880037488285,1.38,0.28289473684210525,4.04,4.14,4.5,4.879,5.739,0.9,8.64
20200510HTSS0,20200510,SS,HT,0,B,0,L,0,27,183,49,42,15,4,0,2,0,0,0,1,5,0,1,7,1,0,0,1,12,8,3.0,2.1818181819999998,3.375,9,25,162,43,28,51,9,202,2,6,30,30,12,0,3.5989999999999998,7.166666666666667,4.666666666666667,1.5357142857142858,0.2524752475247525,0.35714285714285715,0.44554455445544555,0.8026874115983027,1.462962962962963,0.27631578947368424,5.185185185185185,4.166666666666667,5.0,6.061962962962962,7.024925925925926,1.5,8.5
20200510HTSS0,20200510,HT,SS,0,T,0,W,0,27,132,35,31,6,2,0,2,0,0,0,1,3,0,0,6,1,0,0,0,3,3,0.0,1.333333333,1.0,2,38,156,43,27,53,6,200,5,2,41,29,16,2,3.5989999999999998,7.4423076923076925,4.673076923076923,1.5925925925925926,0.265,0.3504273504273504,0.455,0.8054273504273504,1.5384615384615385,0.30128205128205127,4.403846153846153,6.576923076923077,7.096153846153846,5.1182307692307685,6.060538461538462,1.0384615384615385,9.173076923076923
20200510KTOB0,20200510,OB,KT,0,B,0,W,1,33,198,52,48,16,2,0,3,0,0,0,1,3,0,0,8,0,0,0,0,12,12,3.857142857,1.333333333,0.857142857,11,36,138,34,14,61,5,188,3,3,37,40,14,2,3.5989999999999998,6.6521739130434785,2.739130434782609,2.4285714285714284,0.324468085106383,0.375,0.5,0.875,1.6304347826086956,0.3684210526315789,3.8478260869565215,7.043478260869565,7.239130434782608,4.642478260869565,5.490304347826086,0.9782608695652174,11.934782608695652
20200510KTOB0,20200510,KT,OB,0,T,0,L,0,31,209,55,49,18,1,0,3,0,1,0,0,6,0,0,4,0,1,0,1,13,12,3.5,2.2,0.857142857,14,37,139,25,18,59,7,191,5,1,39,43,9,0,3.5989999999999998,4.856115107913669,3.4964028776978417,1.3888888888888888,0.3089005235602094,0.3627906976744186,0.46596858638743455,0.8287592840618532,1.6618705035971222,0.3170731707317073,5.0503597122302155,7.18705035971223,7.575539568345324,5.714107913669064,6.404755395683453,1.3597122302158273,11.460431654676258
20200510LGNC0,20200510,NC,LG,0,B,0,L,1,27,202,46,40,15,4,0,4,3,0,0,1,5,0,0,6,1,2,0,0,10,10,2.0,2.25,2.333333333,7,20,135,42,21,37,7,168,2,4,20,21,9,0,3.5989999999999998,8.4,4.2,2.0,0.22023809523809523,0.31794871794871793,0.39880952380952384,0.7167582417582418,1.288888888888889,0.24793388429752067,4.555555555555555,4.0,4.0,5.421222222222222,6.510111111111111,1.4,7.4
20200510LGNC0,20200510,LG,NC,0,T,0,W,1,27,162,43,38,12,2,0,1,0,0,0,1,3,0,1,6,1,0,0,0,8,7,1.875,12.0,2.25,9,33,132,26,14,57,6,180,4,2,37,41,9,1,3.5989999999999998,5.318181818181818,2.8636363636363638,1.8571428571428572,0.31666666666666665,0.365,0.4777777777777778,0.8427777777777778,1.6136363636363635,0.3355263157894737,4.613636363636363,6.75,7.568181818181818,5.280818181818182,6.0080909090909085,1.2272727272727273,11.659090909090908
20200510SKLT0,20200510,LT,SK,0,B,0,W,0,27,108,29,29,3,1,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0.0,0.428571429,0.0,2,16,138,34,11,36,4,167,3,0,17,22,9,1,3.5989999999999998,6.6521739130434785,2.152173913043478,3.090909090909091,0.2155688622754491,0.2596685082872928,0.3532934131736527,0.6129619214609455,1.0217391304347827,0.24242424242424243,3.369565217391304,3.130434782608696,3.3260869565217392,3.968565217391304,4.794652173913043,0.782608695652174,7.043478260869565
20200510SKLT0,20200510,SK,LT,0,T,0,L,0,24,125,33,29,6,0,0,1,0,1,0,0,4,0,0,4,1,1,0,1,4,4,1.0,1.105263158,1.0,5,26,133,31,17,45,6,167,1,1,26,30,9,0,3.5989999999999998,6.293233082706767,3.451127819548872,1.8235294117647058,0.2694610778443114,0.3387096774193548,0.4311377245508982,0.769847401970253,1.3984962406015038,0.29770992366412213,4.511278195488722,5.2781954887218046,5.2781954887218046,5.177947368421052,6.012533834586465,1.218045112781955,9.13533834586466
20200512HTHH0,20200512,HH,HT,0,B,0,L,0,27,124,34,30,4,1,0,1,1,0,0,1,3,0,0,8,0,0,0,0,2,2,0.0,0.7777777779999999,1.5,2,25,177,46,24,52,6,224,2,4,27,34,8,4,3.5989999999999998,7.016949152542373,3.6610169491525424,1.9166666666666667,0.23214285714285715,0.31496062992125984,0.38392857142857145,0.6988892013498313,1.2881355932203389,0.26436781609195403,3.983050847457627,3.8135593220338984,4.11864406779661,4.785440677966101,5.6667966101694915,0.9152542372881356,7.932203389830509
