G_ID,T_ID,TB_SC,WLS,cluster_team_hit,cluster_team_pit,hit_f1,hit_f2,hit_f3,pit_f1,pit_f2,pit_f3,pit_f4
20160525HHWO0,HH,T,L,1,3,1.1485514535614372,0.2176482304265089,1.2680744866739864,-2.7209331530941108,1.3564986057570132,-0.14188247889892738,0.547492040209186
20160526HHWO0,HH,T,W,1,3,1.1048590060365402,0.0016841130734995848,0.3956245609153529,-2.639528810686078,1.4575858890258055,-0.24712803095354177,-0.27567081542769895
20160527LTHH0,HH,B,W,1,3,0.9515938346713164,-0.27034620166205775,1.6549505432901963,-2.6063929814155453,1.4061718794441747,-0.23830972730342884,-0.1544923996160879
20160528LTHH0,HH,B,W,1,3,0.8525868256339854,-0.1667954061838087,0.5810672216849632,-2.674862434088673,1.6013020952488897,-0.10941216566887577,-0.47197457504714196
20160529LTHH0,HH,B,W,1,3,0.7565888393505957,-0.11427347767786317,0.5179243473252101,-2.480425926564601,1.522318697548789,-0.05053707807415538,-1.4422554526834759
20160531SKHH0,HH,B,W,1,3,0.6256421618324884,-0.17947547291179014,0.8869985358859344,-2.393660790896992,1.4388245798722408,-0.07543561494003201,-0.8403285361640231
20160601SKHH0,HH,B,L,1,3,0.6684804007081279,-0.08662893000824204,-0.6725455110936991,-2.39019981708378,1.2295138052145154,-0.1232808529535926,0.025729834104760707
20160602SKHH0,HH,B,W,1,3,0.6502709331974784,-0.12052250572440555,-0.23529001002527078,-2.1926726124010485,1.2757412338765055,-0.05580294899443159,-1.6733561885287052
20160603HHSS0,HH,T,W,1,3,0.7764781197795232,-0.08083326496087741,-0.39823905953502814,-2.0906483586019604,1.2836491009644186,-0.16370840329137223,-1.3778623952394298
20160604HHSS0,HH,T,W,1,3,0.7096977917318015,-0.03785970596596503,0.558805167112098,-2.14482570146317,1.2991738237234791,-0.0724805273132172,-0.08332605981427611
20160605HHSS0,HH,T,W,1,3,0.763718245643117,-0.14810025828194134,-0.06274185788733008,-2.0582962828156237,1.3040297996528487,-0.13148600122080392,-0.47766171582666506
20160607HTHH0,HH,B,W,1,3,0.7201355109934708,-0.16085361448975002,0.07883507218760057,-1.9708061535219987,1.3381330869287245,-0.11860062861009563,-1.0280623751906752
20160608HTHH0,HH,B,W,1,3,0.6838789941227681,-0.21647901469438846,0.4962099420387261,-1.8174197308139721,1.4014832421898265,-0.02509035964754011,-1.1364460430455097
20160609HTHH0,HH,B,L,1,3,0.7848709177404245,-0.10093438781446142,-1.287021429098545,-1.8749061898449026,1.2496396532374656,-0.09549468341121911,1.1404068817170394
20160610LGHH0,HH,B,W,1,3,0.8301692927762551,0.000511964720474044,-0.638020360397468,-1.7663585348720112,1.289905511756502,-0.13468950568579588,-1.5458550881845108
20160611LGHH0,HH,B,L,1,3,0.8941861267904682,-0.11611843921763954,-0.5999613174924636,-1.7572521881737708,1.1743892022677584,-0.2185362273542198,-0.4269334460385796
20160612LGHH0,HH,B,W,1,3,0.8239143425538272,-0.1892700926792339,0.7584167628692561,-1.7322469640869569,1.0796057374948438,-0.12390614753168433,-0.43753861157177293
20160614HHKT0,HH,T,L,1,3,0.8457790304211797,-0.1301773342911862,-0.33849545381922663,-1.7320743061861401,1.2104426737787932,-0.09122956319871148,-0.5623648940855699
20160616HHKT0,HH,T,L,1,3,0.8221790825012735,-0.07647424713644203,-0.09779107890207346,-1.733563234446556,1.224291190855511,-0.14778828034043706,-0.4514721475410426
20160617WOHH0,HH,B,W,1,3,0.6937600670183761,-0.02329100439782509,0.9618097982153582,-1.691876741321882,1.3345400439868704,-0.07561680906325424,-0.557054483401588
20160618WOHH0,HH,B,L,1,3,0.6621104510815261,0.04687936175523701,0.25943334246130456,-1.7140469271525494,1.2685700725656386,-0.13204055201901088,1.1553649254377345
20160619WOHH0,HH,B,L,1,3,0.6409078571007202,0.1482569202055187,0.11866084261662681,-1.764449158745799,1.2454651096051537,-0.14829069468268194,1.3317572638989374
20160621HHNC0,HH,T,W,1,3,0.5621306357568929,0.22068985482422862,0.5780362566840416,-1.6519810950986715,1.3206306111228876,-0.12498705859086401,-1.2833113785129615
20160623HHNC0,HH,T,D,1,3,0.6491263340362714,0.24356957211082014,-0.6826559899708655,-1.5546859980819911,1.4251061515760044,-0.17300310934387958,-0.9342493786656725
20160624LTHH0,HH,B,L,1,3,0.7075243140621158,0.32906719050710503,-0.9434819051818688,-1.5258781896073625,1.3291678930246809,-0.16679312100717408,-0.6619575669473907
20160625LTHH0,HH,B,W,1,3,0.5205279705278022,0.3456316460255939,2.428914784196238,-1.4366219440096422,1.3847709339717316,-0.1026716850651768,-1.5132692585135823
20160626LTHH0,HH,B,L,1,3,0.5081028914592849,0.4437109377375443,0.07913604085505221,-1.4747131527745723,1.2768118929450827,-0.1334411962485697,1.3868846755062094
20160628HHWO0,HH,T,W,1,3,0.3156839430868296,0.6612295444856287,2.012721812554228,-1.4563155778065868,1.293644956376925,-0.20795582695970538,-1.0884362292601892
20160629HHWO0,HH,T,L,1,3,0.3604101630037451,0.6222466481785192,-0.7819051840553916,-1.5032529206869327,1.133741316413184,-0.09603315942322353,0.19665886291957493
20160630HHWO0,HH,T,L,1,3,0.3582852052258629,0.4816768849372669,0.3126060531006444,-1.548096551220307,1.0414415739833476,-0.16830718130420597,1.419459613995384
20160702OBHH0,HH,B,L,1,3,0.4189953017440795,0.44766997216663895,-0.8073408491012874,-1.5808426205042692,1.0693415815978342,-0.1976698796233688,-0.6779612198428073
20160706HHSK0,HH,T,W,1,3,0.3077749887180575,0.30948237157507086,2.216963498816558,-1.4858199344742142,1.0755811113281353,-0.17245579923409793,-1.2318509359239498
20160707HHSK0,HH,T,W,1,3,0.1319369329604724,0.4177887945857599,2.1778295720802654,-1.4702376223855018,0.9718421910893429,-0.18973997475581172,-0.8226875467403671
20160708SSHH0,HH,B,W,1,3,0.08367744300884648,0.551699641725471,0.24028771467670812,-1.464992618193497,1.0386659414866344,-0.22883157480485727,-0.9405091528082181
20160709SSHH0,HH,B,D,1,3,0.13198475248131242,0.3987985779037815,-0.3391136185621291,-1.3748936911682035,0.99751452660843,-0.06688253053253086,-0.6622641366944811
20160710SSHH0,HH,B,W,1,3,0.040318041094653964,0.3299925318396454,1.377619668417682,-1.3596829391297482,1.0161744086352182,-0.08817929122018313,-0.07154079452551074
20160712HHLG0,HH,T,L,1,3,0.09334557234512443,0.2693624267850865,-0.8819234889430327,-1.3408895723472738,1.0539861987322459,-0.0918660374116946,-0.34951631968780933
20160713HHLG0,HH,T,W,1,3,0.11356060315927992,0.32687618294951515,-0.39044395807669396,-1.3034771756970793,1.039090676079931,-0.16182753563940513,-0.31523251675438835
20160714HHLG0,HH,T,W,1,3,0.0674556352857177,0.40666937866142744,0.5564591853046709,-1.2556372029988307,1.0085580142604509,-0.20262419696415085,-0.7508343496615109
20160719KTHH0,HH,B,W,1,3,-0.029755528449113187,0.24595707268997308,1.9268815389380325,-1.277054525307679,1.0179127994693407,-0.25184470338041537,0.2728130999456632
20160720KTHH0,HH,B,L,1,3,0.052492183110095805,0.24671453297248502,-1.1250589639382342,-1.2860726256919166,1.0664669638515447,-0.3378993318790005,-0.6023577004207445
20160721KTHH0,HH,B,W,1,3,0.031181679784318725,0.20064704777939402,0.21295454405982625,-1.1501931534461447,1.0763981136371137,-0.28130230180606836,-1.4666853245916949
20160722HHLT0,HH,T,L,1,3,0.07568486538174515,0.2662381063762451,-0.8627320259229033,-1.211895474785017,1.1371312355298506,-0.2961682126370363,0.7087867843990057
20160723HHLT0,HH,T,L,1,3,0.03258555622481313,0.2464978837382298,0.5604422726065829,-1.2106818772786214,1.079543123045712,-0.2815381842768425,0.27265999453300493
20160724HHLT0,HH,T,W,1,3,-0.006173220305141649,0.14879350670649982,0.6116106184398128,-1.1022116136247548,1.0662646958992383,-0.2992174929326076,-1.4426173586789535
20160726SKHH0,HH,B,L,1,3,-0.0076527768834096024,0.15099131554755213,-0.13677517646177645,-1.1033957915741353,1.0188832303919337,-0.23225444676615678,0.8706560920870385
20160727SKHH0,HH,B,W,1,3,-0.03488233386052285,0.169310024341096,0.19748152430435317,-1.0188632617575109,1.0614083762419078,-0.24012130085284614,-1.728907216679764
20160728SKHH0,HH,B,W,1,3,-0.11450437674024927,0.1640518981101069,1.268194769688423,-1.0110984724697818,0.9753302056146247,-0.18989580271623893,0.6007848581796347
20160729HHOB0,HH,T,W,1,3,-0.15109751752919737,0.18487596018152677,0.6960274850353705,-1.0306436248172095,0.9360289450591704,-0.2830290190196007,0.4470287737225357
20160730HHOB0,HH,T,W,1,3,-0.23027109711043192,0.13687837425500457,1.1883675102811135,-1.0332752124545324,0.8426672654035724,-0.25337166210277573,0.7115868595396746
20160731HHOB0,HH,T,L,1,3,-0.2059855980529488,0.21309359571537817,-0.9106014463463774,-1.1122242359005579,0.8054301782069407,-0.32162292411760784,1.154905253872894
20160802HHHT0,HH,T,L,1,3,-0.20743866902778255,0.1432883718804927,0.29860836784101524,-1.1582458145719736,0.7931360191658148,-0.38460888077230637,1.1634957881654602
20160803HHHT0,HH,T,W,1,3,-0.21534874824310096,-0.043127825981474924,0.47638924818579,-1.0792407861670863,0.7872437378060664,-0.4098713337777545,-1.6077743521170054
20160804HHHT0,HH,T,L,1,3,-0.23314316236710955,0.0010791567856258072,-0.07475496867687717,-1.066708530303875,0.7966919826479462,-0.37439390924186755,0.3047498847479924
20160805NCHH0,HH,B,W,1,3,-0.3486318805363518,-0.05056236757214765,2.449191609433142,-1.038654557568088,0.7870501649439708,-0.39495056834929976,-0.5465057554085331
20160806NCHH0,HH,B,L,1,3,-0.2955336296990422,0.0023967162785033845,-0.9879320022976117,-1.0792920987851675,0.7069809538059721,-0.35381875239942134,1.4767147174202235
20160807NCHH0,HH,B,W,1,3,-0.28939711227195136,0.013339018456974576,-0.024713074751358033,-1.0613108508027795,0.6884532770447137,-0.34694669709811,-0.8574239743430838
20160809SSHH0,HH,B,W,1,3,-0.32950780451712613,-0.024072258307373123,0.8258212640768176,-1.0341528065521586,0.6801836089912958,-0.32813701165311165,0.052214805370191915
20160810SSHH0,HH,B,L,1,3,-0.346066940205761,-0.052445870784124604,0.2954425538137503,-1.1110644485630825,0.5870299523547425,-0.33663783829009875,2.4155575894573587
20160811HHLT0,HH,T,W,1,3,-0.3347264979158368,-0.0346789992022388,-0.7536663139745756,-1.0652521573683524,0.5993039602319679,-0.39757934451387156,-1.0963610492012659
20160812HHLT0,HH,T,L,1,3,-0.3049396042586159,0.024561693029127595,-1.0484785653526538,-1.053029592301176,0.6541831616552627,-0.4397138500004944,-0.8772972742486367
20160813HHHT0,HH,T,L,1,3,-0.2579989141220213,0.00023488968877168398,-0.8245667580436297,-1.0521408316118102,0.5664183677440591,-0.3794678990692989,0.030660715410350297
20160814HHHT0,HH,T,W,1,3,-0.21825070118442028,0.03554707227971703,-0.7228018963190384,-1.0077866403351647,0.6003827062792614,-0.36352848878305577,-1.1543644575383636
20160816OBHH0,HH,B,L,1,3,-0.17388325353804746,0.059524152184564985,-0.9849546450413552,-1.0193134211579071,0.5127841052779586,-0.21021971577040124,2.053725709651601
20160817OBHH0,HH,B,L,1,3,-0.15799071316405944,0.019455055703022636,-0.4496595283552878,-1.0118218652163988,0.5095765349918633,-0.20798125264829048,-0.15995411993614136
20160818HHLG0,HH,T,W,1,3,-0.15779994258128177,0.041199563021731604,-0.4545031053017952,-0.970008536522933,0.4794881877092893,-0.2422531272484017,-0.23812561017441333
20160819HHLG0,HH,T,L,1,3,-0.10782845364676294,0.051030833154794716,-1.1485542331155918,-0.9425879867923521,0.4875120505846167,-0.2615944069701963,-0.9983865479160877
20160820HHKT0,HH,T,L,1,3,-0.12279362674782879,0.0783892155103024,0.3722713868233314,-0.9796067574670547,0.48729093671279244,-0.2377946276468581,0.7178076765768561
20160821HHKT0,HH,T,W,1,3,-0.19169078361581346,0.13266456094788565,1.6655237716466749,-0.998903996549561,0.43693320879523295,-0.2800914206998255,0.002433695604110128
20160824WOHH0,HH,B,L,1,3,-0.2027672311999774,0.14968396214857926,-0.30102941267496264,-1.08322038971526,0.5214610267883851,-0.1650997347456026,1.7223970908514645
20160825NCHH0,HH,B,L,1,3,-0.14375744750610667,0.2170960374908936,-1.4768783981490579,-1.1097237970378981,0.462913385095375,-0.16517720769604283,2.03059309576909
20160826NCHH0,HH,B,W,1,3,-0.14412068169075332,0.19863321038929815,0.08912015246808774,-1.076700563711054,0.4864489071807138,-0.2095081889663606,-0.7373337501789242
20160827HHSK0,HH,T,W,1,3,-0.1607660397336511,0.20974073589521666,0.486432779913479,-1.077832927863326,0.45511255520135796,-0.2264207680191933,-0.5968457914566602
20160828HHSK0,HH,T,W,1,3,-0.1750733696053683,0.22523981466801268,0.425699071985427,-1.0291577669190544,0.4954145678502073,-0.2196680108281908,-1.4488232428665733
20160830HHOB0,HH,T,L,1,3,-0.1724634686007036,0.18560503001482304,-0.34319660400030605,-1.068045342649305,0.4741274673546832,-0.14143286285267193,1.4307311808184684
20160901LGHH0,HH,B,L,1,3,-0.10941992362965684,0.1510125556514763,-1.4833015458593768,-1.03675535253466,0.47732924440839014,-0.20836883718638566,0.1455197489202532
20160902LGHH0,HH,B,W,1,3,-0.13484407549121344,0.1468498941936754,0.5286910772247275,-1.0379053105816263,0.4663934054421509,-0.24742714542397384,-0.16573783854197452
20160903HHWO0,HH,T,W,1,3,-0.19125329503123198,0.06132514863375941,2.0386228443913494,-1.0684634699285616,0.4251133571858294,-0.2404071958830968,1.4550509018727924
20160904HHWO0,HH,T,L,1,3,-0.19942085218214767,0.0934979050743324,-0.021115632764614308,-1.113920217640518,0.37791532913780496,-0.2843269756206563,0.2944748722469298
20160906HHNC0,HH,T,L,1,3,-0.2172237770875704,0.04720177445620826,0.5605290742228786,-1.149259248247353,0.39059210964256474,-0.28898139744250134,0.27238507375004156
20160907HHNC0,HH,T,L,1,3,-0.15422658364625855,0.05397220882709777,-1.5018089836620208,-1.1241700569839204,0.3610184063723551,-0.296292894206389,-1.4850092446040126
20160908KTHH0,HH,B,W,1,3,-0.12953867436383187,0.009606356688287118,-0.5387800002397872,-1.1245654267878993,0.35146485954810497,-0.24399267576822467,-0.8886466027053948
20160909KTHH0,HH,B,W,1,3,-0.10963762563137414,0.03081176481197304,-0.572468874024696,-1.064459283266766,0.350512086152762,-0.24870522961956062,-1.4515349595736164
20160910SKHH0,HH,B,W,1,3,-0.16149457630452552,-0.010634475270551795,1.464680137846809,-1.0053117138549283,0.3495745074105548,-0.2562362549025177,-1.7514026560304519
20160911SKHH0,HH,B,W,1,3,-0.1651927647225903,0.02098221466999312,-0.0867706077000029,-1.014179487106399,0.33251933380290866,-0.21814137881754894,-0.15846503557137523
20160913HHSS0,HH,T,W,1,3,-0.12939047817154178,0.036617108482341586,-0.2651762394254558,-1.0223392464305676,0.37837202797511177,-0.2262965030650212,-0.32421080624163306
20160914HHSS0,HH,T,L,1,3,-0.11738853801457307,0.03637605323013929,-0.5248278349828359,-1.0432878702938329,0.3397441963907074,-0.10960677882509953,0.6832789682071153
20160915LTHH0,HH,B,W,1,3,-0.13517414774941447,-0.008060071898411673,0.23594566972521722,-1.080542237942657,0.3279502544611111,-0.15914130642872967,-0.17390347031564082
20160916LTHH0,HH,B,L,1,3,-0.1327690075199915,-0.05570178390072396,0.0720282440886796,-1.110952979329056,0.2539236998695711,-0.12950821166827592,0.5377589458890282
20160918HTHH0,HH,B,L,1,3,-0.09632856377825652,-0.10155683365847022,-1.0010146354264127,-1.0894429582566023,0.2856685086254422,-0.1816697812875434,-0.9025080901525997
20160919HTHH0,HH,B,L,1,3,-0.08669660220967725,-0.10471782063878816,-0.32148248539750385,-1.082380441072569,0.31926149557177336,-0.21253665718816644,-0.7352407919970022
20160920LGHH0,HH,B,L,1,3,-0.0830008738377161,-0.05545096830777856,-0.6707310337290074,-1.1263625302050673,0.23216925280405595,-0.23237171742205678,1.4158852364284717
20160922NCHH0,HH,B,L,1,3,-0.04432935517982437,-0.027863420823830823,-1.1355609572403331,-1.1403734751299548,0.24363647382298687,-0.24000758902134578,0.2645416980895907
20160924HHLG0,HH,T,W,1,3,-0.07197044879999513,-0.0956565097240969,1.1696396171583638,-1.1755106492980667,0.21622298874109827,-0.2939402881305306,0.26022670561997613
20160925HHSK0,HH,T,L,1,3,-0.049934431097314005,-0.029035231289978005,-0.891225537879635,-1.1530889321240303,0.1741013062955778,-0.19553975857973935,0.860758974852868
20160927OBHH0,HH,B,W,1,3,-0.05128367980098115,-0.05485913852817706,0.08643172675468705,-1.1802322507250291,0.187994042523636,-0.1753994612015674,0.5189310875707002
20160928OBHH0,HH,B,L,1,3,-0.03441738598311945,0.011402498417626127,-0.6555900674052577,-1.2209894578092324,0.1709171933526929,-0.15969188075293506,1.6990587827903014
20160930HHNC0,HH,T,W,1,3,-0.032146143470797965,0.04843663333963108,0.009144599116651648,-1.2006264281878403,0.15232132099596835,-0.21368646261076926,-1.5064132030496467
20161002WOHH0,HH,B,L,1,3,0.00382806504743654,0.10444194351006829,-1.2372911813325145,-1.2009057534986185,0.11288901046430569,-0.2397618365273107,-0.640058903954823
20161003HHOB0,HH,T,W,1,3,-0.0805064385330636,0.05190900405524073,2.35291215799488,-1.1804995823856563,0.12726343998374506,-0.21381777065680507,-0.3390110020038966
20161005HHKT0,HH,T,W,1,3,-0.13155212082822926,0.05156489798522175,1.195614662497875,-1.1670687475315176,0.13450115108035865,-0.21561441894299102,-1.2078402493957636
20161008HTHH0,HH,B,W,1,3,-0.1326916645142107,0.014643357274366704,0.11279706130261305,-1.1561558217990784,0.13153015813267774,-0.1644082585706283,-0.3453864336643126
20160401HTNC0,HT,T,L,2,5,1.2412717647660043,3.745045668270858,-0.01996038340134131,-1.8335696440151676,2.154449985215178,2.4060454326254783,-0.5405369287764235
20160402HTNC0,HT,T,W,2,5,1.212823665347432,2.1130827054420296,0.03762592177238243,1.5088750548870684,1.300559459123652,3.4322003024008905,-0.5268403627542322
20160405LGHT0,HT,B,W,2,5,1.779063024262621,2.676624316145464,-0.5185563628893675,2.8557273764791695,0.5888697833532145,0.9648360354389387,-0.6861807909074746
20160407LGHT0,HT,B,L,2,5,1.5945166737466934,2.742458519918432,-0.07066916793141335,1.8197787890687944,0.22711354144247148,1.4823162525548699,1.0850039237362779
20160408HTKT0,HT,T,L,2,5,3.2778405452353323,2.513250685094402,-0.8794976774021942,2.1097169735976693,-0.29328748107073177,0.9487455296536901,-0.3242789604834282
20160409HTKT0,HT,T,W,2,5,3.404458597406547,1.9373130127508336,0.49188451043186154,1.8599688559491707,-0.8330503104576547,-0.1202365040051673,-0.29336954294456835
20160410HTKT0,HT,T,L,2,5,1.709537871245192,1.6153638151815037,1.3760077721353228,1.0815063628886656,-0.7312266386673333,0.2308332743013102,0.7794756981905621
20160412HTSK0,HT,T,W,2,5,0.6995236490696016,2.056139289954945,1.332117173527167,1.2848204443609512,-0.22687063981918537,0.8571768661707803,0.10837680319530456
20160413HTSK0,HT,T,L,2,5,1.2989616196910552,1.9273955448009503,-1.0837031335415903,1.2911960706470411,0.09999092407132888,0.7199157066990967,-0.7237442878624424
20160414HTSK0,HT,T,L,2,5,1.0914484538812068,1.4024522175206824,0.4838843531099309,0.6382553139080284,-0.3467849138212783,-0.2948597312267909,0.6433738469635196
20160415WOHT0,HT,B,W,2,5,0.37943200097052715,0.8060561162767674,1.31044497087102,0.46864578010502056,-0.17370165427021983,-0.6278518472365978,0.3605551289506389
20160417WOHT0,HT,B,L,2,5,0.3705609758735216,1.0634753946309237,-0.3367049082888504,0.8121882050539513,-0.5094981383885141,-0.558851161835313,-0.7799836886851256
20160419SSHT0,HT,B,W,2,5,-0.009371599159293345,1.3432918085189887,0.44321244230378265,0.8032146903312597,-0.5589373638000529,-0.5554126088561049,-0.7857887477982335
20160420SSHT0,HT,B,L,2,5,0.5012090411032118,1.1155552353577118,-1.091130245035689,0.8300657653890728,-0.29280164403498277,-0.7085851526579304,-0.9256965165983613
20160421SSHT0,HT,B,L,2,5,0.7324266649861696,1.5354943506732177,-0.6692115257921134,0.4314911811415836,-0.5997122332079079,-0.9195598697344858,0.7264468304838393
20160422HTLT0,HT,T,L,2,5,0.6394480543274409,1.7252389924719573,0.24492615887401203,0.23337948469128125,-0.948274102045959,-1.1737647757488583,0.40486919581267
20160423HTLT0,HT,T,W,2,5,-0.12730317822705345,1.5873460295951063,2.7245799646318116,-0.3045255182249856,-0.7268067808439806,-1.05246210852904,1.3082736744741374
