G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20190324HHOB0,20190324,HH,OB,0,T,43,37,10,11,9,2,0,0,0,0,0,1,5,0,0,11,1,0,5,0.5,10,5,7,0.721,0.752,0.945,1.317,1.653,2.074,0.24324324324324326,0.2972972972972973,0.05405405405405406,0.32558139534883723,0.6228786926461345,3.875813953488372,4.031999999999999,0.2989302325581395,0.3333333333333333
20190324LGHT0,20190324,HT,LG,0,B,36,36,3,3,9,2,0,0,0,0,0,0,0,0,0,10,1,2,6,0.25,8,2,7,0.721,0.752,0.945,1.317,1.653,2.074,0.25,0.3055555555555556,0.05555555555555558,0.25,0.5555555555555556,2.4444444444444446,2.059999999999999,0.2569166666666666,0.34615384615384615
20190324KTSK0,20190324,KT,SK,0,T,37,33,3,3,7,1,0,0,6,1,0,0,3,0,1,10,0,1,7,0.272727273,11,3,6,0.721,0.752,0.945,1.317,1.653,2.074,0.21212121212121213,0.24242424242424243,0.030303030303030304,0.2972972972972973,0.5397215397215398,3.2864864864864862,3.4200000000000004,0.2676216216216217,0.30434782608695654
20190324LGHT0,20190324,LG,HT,0,T,46,40,8,9,12,3,0,2,1,1,0,0,6,0,0,5,0,0,10,0.272727273,11,3,7,0.721,0.752,0.945,1.317,1.653,2.074,0.3,0.525,0.22500000000000003,0.391304347826087,0.916304347826087,8.529565217391303,7.879999999999997,0.41391304347826086,0.30303030303030304
20190324WOLT0,20190324,LT,WO,0,B,35,31,6,6,9,2,0,1,1,0,2,0,2,0,0,7,0,1,5,0.28571428600000004,7,2,6,0.721,0.752,0.945,1.317,1.653,2.074,0.2903225806451613,0.45161290322580644,0.16129032258064513,0.3333333333333333,0.7849462365591398,5.053714285714286,4.783999999999999,0.33771428571428574,0.34782608695652173
20190324SSNC0,20190324,NC,SS,0,B,38,37,3,3,8,0,0,1,1,0,0,0,0,0,1,5,0,2,8,0.125,8,1,7,0.721,0.752,0.945,1.317,1.653,2.074,0.21621621621621623,0.2972972972972973,0.08108108108108109,0.23684210526315788,0.5341394025604552,2.79,2.8099999999999987,0.2484473684210526,0.22580645161290322
20190324HHOB0,20190324,OB,HH,0,B,30,28,1,1,3,0,0,0,0,0,0,0,1,0,1,8,2,3,2,0.333333333,3,1,3,0.721,0.752,0.945,1.317,1.653,2.074,0.10714285714285714,0.10714285714285714,0.0,0.16666666666666666,0.2738095238095238,0.35200000000000004,-0.8739999999999999,0.1436,0.15
20190324KTSK0,20190324,SK,KT,0,B,36,33,6,6,9,1,0,2,4,0,0,0,3,0,0,5,0,0,6,0.333333333,9,3,6,0.721,0.752,0.945,1.317,1.653,2.074,0.2727272727272727,0.48484848484848486,0.21212121212121215,0.3333333333333333,0.8181818181818181,6.286666666666666,6.14,0.3693888888888889,0.2692307692307692
20190324SSNC0,20190324,SS,NC,0,T,42,30,3,4,5,2,0,0,0,0,2,0,7,0,3,7,0,2,11,0.125,16,2,3,0.721,0.752,0.945,1.317,1.653,2.074,0.16666666666666666,0.23333333333333334,0.06666666666666668,0.375,0.6083333333333334,3.8,4.114,0.3040952380952381,0.21739130434782608
20190324WOLT0,20190324,WO,LT,0,T,35,33,2,2,6,2,0,0,0,1,0,0,2,0,0,12,0,1,6,0.333333333,6,2,4,0.721,0.752,0.945,1.317,1.653,2.074,0.18181818181818182,0.24242424242424243,0.06060606060606061,0.22857142857142856,0.47099567099567097,1.704,1.274,0.22445714285714286,0.2857142857142857
20190326HHHT0,20190326,HH,HT,0,T,46,38,13,13,16,5,0,3,1,1,0,1,6,0,1,7,3,2,6,0.538461538,13,7,8,0.721,0.752,0.945,1.317,1.653,2.074,0.42105263157894735,0.7894736842105263,0.368421052631579,0.5,1.2894736842105263,13.572608695652175,11.384,0.5531521739130435,0.4482758620689655
20190326HHHT0,20190326,HT,HH,0,B,44,37,6,7,8,2,1,0,0,0,0,0,6,0,1,8,0,0,10,0.307692308,13,4,5,0.721,0.752,0.945,1.317,1.653,2.074,0.21621621621621623,0.32432432432432434,0.10810810810810811,0.3409090909090909,0.6652334152334152,4.711363636363637,4.686000000000002,0.32022727272727275,0.27586206896551724
20190326KTNC0,20190326,KT,NC,0,T,51,45,8,8,13,1,0,2,0,0,0,0,6,0,0,16,1,5,10,0.363636364,11,4,10,0.721,0.752,0.945,1.317,1.653,2.074,0.28888888888888886,0.4444444444444444,0.15555555555555556,0.37254901960784315,0.8169934640522876,7.609411764705882,7.262000000000001,0.3772745098039216,0.4074074074074074
20190326LGSK0,20190326,LG,SK,0,T,38,31,6,6,5,2,0,1,0,0,0,1,5,0,1,2,0,0,5,0.28571428600000004,7,2,2,0.721,0.752,0.945,1.317,1.653,2.074,0.16129032258064516,0.3225806451612903,0.16129032258064516,0.2894736842105263,0.6120543293718166,3.4968421052631578,3.9339999999999997,0.28828947368421054,0.13793103448275862
20190326SSLT0,20190326,LT,SS,0,B,36,34,6,7,9,2,0,0,0,0,0,0,2,0,0,4,2,0,5,0.5,8,4,7,0.721,0.752,0.945,1.317,1.653,2.074,0.2647058823529412,0.3235294117647059,0.05882352941176472,0.3055555555555556,0.6290849673202614,2.88,2.598,0.2969722222222222,0.3
20190326KTNC0,20190326,NC,KT,0,B,51,43,9,9,12,1,1,5,0,1,1,0,6,2,1,10,2,2,10,0.272727273,11,3,5,0.721,0.752,0.945,1.317,1.653,2.074,0.27906976744186046,0.6976744186046512,0.4186046511627907,0.38,1.0776744186046512,9.982745098039215,9.769999999999998,0.44287755102040816,0.25
20190326WOOB0,20190326,OB,WO,0,B,37,30,7,7,7,1,0,1,0,0,0,0,7,0,0,5,0,0,6,0.5,4,2,5,0.721,0.752,0.945,1.317,1.653,2.074,0.23333333333333334,0.36666666666666664,0.1333333333333333,0.3783783783783784,0.745045045045045,4.8508108108108114,4.930000000000001,0.3557567567567567,0.25
20190326LGSK0,20190326,SK,LG,0,B,33,33,3,3,8,3,0,1,0,0,0,0,0,0,0,12,1,0,3,0.333333333,9,3,4,0.721,0.752,0.945,1.317,1.653,2.074,0.24242424242424243,0.42424242424242425,0.18181818181818182,0.24242424242424243,0.6666666666666667,2.9696969696969697,2.8839999999999995,0.2971212121212121,0.35
20190326SSLT0,20190326,SS,LT,0,T,33,31,2,2,4,1,0,1,0,0,0,0,2,0,0,10,0,2,4,0.0,3,0,2,0.721,0.752,0.945,1.317,1.653,2.074,0.12903225806451613,0.25806451612903225,0.12903225806451613,0.18181818181818182,0.4398826979472141,1.549090909090909,1.3300000000000005,0.20372727272727273,0.15
20190326WOOB0,20190326,WO,OB,0,T,39,33,2,2,6,2,0,0,0,0,0,0,5,0,1,8,0,0,10,0.222222222,9,2,4,0.721,0.752,0.945,1.317,1.653,2.074,0.18181818181818182,0.24242424242424243,0.06060606060606061,0.3076923076923077,0.5501165501165501,2.9415384615384617,2.9860000000000007,0.2761794871794872,0.24
20190327HHHT0,20190327,HH,HT,0,T,40,35,4,4,9,4,0,1,0,0,0,0,5,0,0,7,1,0,9,0.1,10,1,4,0.721,0.752,0.945,1.317,1.653,2.074,0.2571428571428571,0.45714285714285713,0.2,0.35,0.8071428571428572,5.6225000000000005,5.254,0.368175,0.2962962962962963
20190327HHHT0,20190327,HT,HH,0,B,45,36,9,9,13,6,0,1,3,1,0,0,9,0,0,8,0,1,12,0.272727273,22,6,6,0.721,0.752,0.945,1.317,1.653,2.074,0.3611111111111111,0.6111111111111112,0.25000000000000006,0.4888888888888889,1.1,12.086666666666666,9.905999999999999,0.4918888888888888,0.4444444444444444
20190327KTNC0,20190327,KT,NC,0,T,38,33,1,1,8,1,0,0,0,1,0,1,4,0,0,5,1,0,10,0.0,6,0,7,0.721,0.752,0.945,1.317,1.653,2.074,0.24242424242424243,0.2727272727272727,0.030303030303030276,0.3157894736842105,0.5885167464114832,2.7789473684210524,2.9699999999999998,0.2846315789473684,0.27586206896551724
20190327LGSK0,20190327,LG,SK,0,T,46,40,0,1,9,1,0,0,1,0,0,0,6,0,0,10,2,1,12,0.166666667,12,2,8,0.721,0.752,0.945,1.317,1.653,2.074,0.225,0.25,0.024999999999999994,0.32608695652173914,0.5760869565217391,3.4139130434782605,3.33,0.28702173913043477,0.3
20190327SSLT0,20190327,LT,SS,0,B,40,35,4,4,8,3,0,2,0,0,0,0,5,0,0,7,0,1,9,0.1,10,1,3,0.721,0.752,0.945,1.317,1.653,2.074,0.22857142857142856,0.4857142857142857,0.2571428571428571,0.325,0.8107142857142857,5.9475,5.7540000000000004,0.36347499999999994,0.23076923076923078
20190327KTNC0,20190327,NC,KT,0,B,29,28,4,4,6,1,0,1,1,1,0,0,1,0,0,7,1,1,1,0.0,3,0,4,0.721,0.752,0.945,1.317,1.653,2.074,0.21428571428571427,0.35714285714285715,0.14285714285714288,0.2413793103448276,0.5985221674876847,1.8586206896551725,1.9539999999999997,0.27213793103448275,0.25
20190327WOOB0,20190327,OB,WO,0,B,38,33,3,3,12,1,0,0,0,1,0,0,4,0,1,6,5,0,7,0.444444444,9,4,11,0.721,0.752,0.945,1.317,1.653,2.074,0.36363636363636365,0.3939393939393939,0.030303030303030276,0.4473684210526316,0.8413078149920254,4.139473684210526,3.812,0.40389473684210525,0.4444444444444444
20190327LGSK0,20190327,SK,LG,0,B,39,37,2,2,5,3,0,1,0,0,0,0,1,0,1,10,0,1,6,0.2,5,1,1,0.721,0.752,0.945,1.317,1.653,2.074,0.13513513513513514,0.2972972972972973,0.16216216216216217,0.1794871794871795,0.4767844767844768,2.0676923076923077,1.8199999999999994,0.21648717948717947,0.15384615384615385
20190327SSLT0,20190327,SS,LT,0,T,62,51,23,23,24,3,1,8,0,1,0,0,11,0,0,10,0,0,12,0.3125,16,5,12,0.721,0.752,0.945,1.317,1.653,2.074,0.47058823529411764,1.0392156862745099,0.5686274509803922,0.5645161290322581,1.6037318153067681,30.63290322580645,21.63,0.6688225806451613,0.48484848484848486
20190327WOOB0,20190327,WO,OB,0,T,38,35,2,2,6,0,0,1,0,0,1,0,2,0,0,7,0,0,6,0.0,2,0,5,0.721,0.752,0.945,1.317,1.653,2.074,0.17142857142857143,0.2571428571428571,0.08571428571428569,0.21621621621621623,0.47335907335907335,2.1136842105263156,1.9940000000000002,0.21686842105263157,0.18518518518518517
20190328HHHT0,20190328,HH,HT,0,T,33,30,4,4,5,3,0,0,1,1,0,1,2,0,0,10,0,0,2,0.5,4,2,2,0.721,0.752,0.945,1.317,1.653,2.074,0.16666666666666666,0.26666666666666666,0.1,0.21212121212121213,0.47878787878787876,1.738181818181818,1.7400000000000007,0.22069696969696967,0.23809523809523808
20190328HHHT0,20190328,HT,HH,0,B,38,31,6,6,9,2,0,3,0,1,0,0,7,0,0,3,0,0,8,0.222222222,9,2,4,0.721,0.752,0.945,1.317,1.653,2.074,0.2903225806451613,0.6451612903225806,0.3548387096774193,0.42105263157894735,1.0662139219015279,8.613157894736842,7.815999999999999,0.4653421052631579,0.24
20190328KTNC0,20190328,KT,NC,0,T,41,37,2,2,11,0,0,1,0,0,0,0,2,0,2,6,1,0,12,0.14285714300000002,7,1,10,0.721,0.752,0.945,1.317,1.653,2.074,0.2972972972972973,0.3783783783783784,0.08108108108108109,0.36585365853658536,0.7442320369149638,5.135609756097561,5.042,0.35292682926829266,0.3333333333333333
20190328LGSK0,20190328,LG,SK,0,T,30,29,1,1,2,0,0,1,0,0,0,0,1,0,0,9,0,0,2,0.0,0,0,1,0.721,0.752,0.945,1.317,1.653,2.074,0.06896551724137931,0.1724137931034483,0.10344827586206898,0.1,0.27241379310344827,0.526,-0.2220000000000001,0.12466666666666666,0.05263157894736842
20190328SSLT0,20190328,LT,SS,0,B,40,37,7,7,11,3,0,0,0,1,0,0,3,0,0,12,1,3,6,0.333333333,15,5,8,0.721,0.752,0.945,1.317,1.653,2.074,0.2972972972972973,0.3783783783783784,0.08108108108108109,0.35,0.7283783783783784,4.433999999999999,4.053999999999999,0.34185,0.44
20190328KTNC0,20190328,NC,KT,0,B,35,32,6,6,9,1,0,2,0,0,0,0,2,0,1,5,1,0,5,0.375,8,3,6,0.721,0.752,0.945,1.317,1.653,2.074,0.28125,0.5,0.21875,0.34285714285714286,0.8428571428571429,5.273714285714286,5.139999999999999,0.3808285714285714,0.28
20190328WOOB0,20190328,OB,WO,0,B,38,32,4,4,9,0,0,0,1,0,0,0,6,0,0,4,3,0,7,0.166666667,6,1,9,0.721,0.752,0.945,1.317,1.653,2.074,0.28125,0.28125,0.0,0.39473684210526316,0.6759868421052632,3.498947368421053,3.5079999999999996,0.3376578947368421,0.32142857142857145
20190328LGSK0,20190328,SK,LG,0,B,32,27,3,3,4,1,0,1,0,1,0,1,4,0,0,8,1,0,3,0.0,2,0,2,0.721,0.752,0.945,1.317,1.653,2.074,0.14814814814814814,0.2962962962962963,0.14814814814814814,0.25,0.5462962962962963,1.7924999999999998,2.0660000000000007,0.25515625,0.15789473684210525
20190328SSLT0,20190328,SS,LT,0,T,51,38,10,12,12,1,0,2,2,0,1,1,11,1,0,9,2,1,12,0.235294118,17,4,9,0.721,0.752,0.945,1.317,1.653,2.074,0.3157894736842105,0.5,0.1842105263157895,0.46,0.96,9.750588235294117,9.367999999999999,0.4236,0.35714285714285715
20190328WOOB0,20190328,WO,OB,0,T,42,36,5,5,9,3,0,0,0,0,0,0,5,1,1,2,0,0,10,0.3,10,3,6,0.721,0.752,0.945,1.317,1.653,2.074,0.25,0.3333333333333333,0.08333333333333331,0.35714285714285715,0.6904761904761905,4.75,4.664000000000001,0.32334146341463416,0.2647058823529412
20190329NCHH0,20190329,HH,NC,0,B,41,36,9,9,13,3,0,2,2,0,1,0,3,0,1,9,1,0,8,0.294117647,17,5,8,0.721,0.752,0.945,1.317,1.653,2.074,0.3611111111111111,0.6111111111111112,0.25000000000000006,0.425,1.0361111111111112,9.6,8.287999999999998,0.4530243902439024,0.44
20190329HTKT0,20190329,HT,KT,0,T,35,33,3,3,7,1,0,0,0,0,0,1,1,0,0,13,0,0,5,0.4,5,2,6,0.721,0.752,0.945,1.317,1.653,2.074,0.21212121212121213,0.24242424242424243,0.030303030303030304,0.22857142857142856,0.47099567099567097,2.0068571428571427,1.9859999999999998,0.22022857142857144,0.3333333333333333
20190329HTKT0,20190329,KT,HT,0,B,40,38,6,6,15,4,0,1,2,0,1,0,1,0,0,5,0,0,10,0.27777777800000003,18,5,10,0.721,0.752,0.945,1.317,1.653,2.074,0.39473684210526316,0.5789473684210527,0.1842105263157895,0.41025641025641024,0.9892037786774629,9.528,7.95,0.43782499999999996,0.4375
20190329LTLG0,20190329,LG,LT,0,B,35,29,2,2,6,2,0,1,0,0,0,0,5,0,1,9,1,0,9,0.076923077,13,1,3,0.721,0.752,0.945,1.317,1.653,2.074,0.20689655172413793,0.3793103448275862,0.17241379310344826,0.34285714285714286,0.722167487684729,3.9474285714285715,3.9080000000000004,0.34,0.2631578947368421
20190329LTLG0,20190329,LT,LG,0,T,35,29,1,1,6,2,0,0,0,0,1,1,3,0,1,5,2,0,7,0.0,4,0,4,0.721,0.752,0.945,1.317,1.653,2.074,0.20689655172413793,0.27586206896551724,0.06896551724137931,0.29411764705882354,0.5699797160243407,2.304,2.3599999999999994,0.26654285714285714,0.24
20190329NCHH0,20190329,NC,HH,0,T,34,32,0,0,7,0,0,0,0,0,0,0,2,0,0,8,1,1,7,0.0,7,0,7,0.721,0.752,0.945,1.317,1.653,2.074,0.21875,0.21875,0.0,0.2647058823529412,0.4834558823529412,1.7694117647058822,1.4959999999999996,0.23697058823529407,0.2916666666666667
20190329OBSS0,20190329,OB,SS,0,T,41,36,3,3,11,3,0,1,0,0,0,0,5,0,0,6,2,1,11,0.272727273,11,3,7,0.721,0.752,0.945,1.317,1.653,2.074,0.3055555555555556,0.4722222222222222,0.16666666666666663,0.3902439024390244,0.8624661246612466,6.248780487804877,5.7620000000000005,0.3962195121951219,0.3448275862068966
20190329SKWO0,20190329,SK,WO,0,T,40,33,5,5,10,3,0,0,1,1,1,0,5,0,1,2,2,0,8,0.071428571,14,1,7,0.721,0.752,0.945,1.317,1.653,2.074,0.30303030303030304,0.3939393939393939,0.09090909090909088,0.41025641025641024,0.8041958041958042,5.069999999999999,4.774,0.37307499999999993,0.3225806451612903
20190329OBSS0,20190329,SS,OB,0,B,36,36,2,2,11,2,0,0,0,0,0,0,0,0,0,10,2,1,7,0.272727273,11,3,9,0.721,0.752,0.945,1.317,1.653,2.074,0.3055555555555556,0.3611111111111111,0.055555555555555525,0.3055555555555556,0.6666666666666667,3.25,2.87,0.3094166666666667,0.4230769230769231
20190329SKWO0,20190329,WO,SK,0,B,38,35,2,2,9,1,0,0,1,0,0,1,2,0,0,10,0,0,9,0.111111111,9,1,8,0.721,0.752,0.945,1.317,1.653,2.074,0.2571428571428571,0.2857142857142857,0.02857142857142858,0.2894736842105263,0.575187969924812,3.346315789473684,3.529999999999999,0.2715526315789473,0.34615384615384615
20190330NCHH0,20190330,HH,NC,0,B,47,33,11,13,9,3,0,1,2,0,1,0,12,0,1,4,0,0,10,0.46153846200000004,13,6,5,0.721,0.752,0.945,1.317,1.653,2.074,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.4782608695652174,0.9328063241106719,9.333617021276595,8.727999999999998,0.4288085106382978,0.2857142857142857
20190330HTKT0,20190330,HT,KT,0,T,37,32,2,2,6,1,0,0,0,1,0,0,4,0,1,10,0,1,8,0.2,5,1,5,0.721,0.752,0.945,1.317,1.653,2.074,0.1875,0.21875,0.03125,0.2972972972972973,0.5160472972972974,2.2432432432432434,2.1799999999999997,0.2615675675675676,0.2727272727272727
20190330HTKT0,20190330,KT,HT,0,B,40,33,5,6,10,0,0,1,0,0,0,1,6,0,0,10,0,0,10,0.222222222,9,2,9,0.721,0.752,0.945,1.317,1.653,2.074,0.30303030303030304,0.3939393939393939,0.09090909090909088,0.4,0.793939393939394,6.032,6.2,0.372625,0.391304347826087
20190330LTLG0,20190330,LG,LT,0,B,35,30,1,1,3,0,0,0,2,0,0,1,3,0,1,11,0,1,7,0.0,6,0,3,0.721,0.752,0.945,1.317,1.653,2.074,0.1,0.1,0.0,0.2,0.30000000000000004,1.12,1.072,0.16428571428571428,0.15
20190330LTLG0,20190330,LT,LG,0,T,41,34,7,7,9,2,0,0,1,0,0,3,4,0,0,8,0,1,7,0.2,10,2,7,0.721,0.752,0.945,1.317,1.653,2.074,0.2647058823529412,0.3235294117647059,0.05882352941176472,0.3170731707317073,0.6406025824964132,4.477073170731708,5.276,0.29592682926829267,0.3103448275862069
20190330NCHH0,20190330,NC,HH,0,T,41,35,5,5,12,3,0,0,0,0,0,0,4,0,2,10,2,2,9,0.25,12,3,9,0.721,0.752,0.945,1.317,1.653,2.074,0.34285714285714286,0.42857142857142855,0.08571428571428569,0.43902439024390244,0.867595818815331,6.462439024390243,5.809999999999999,0.41082926829268285,0.48
20190330OBSS0,20190330,OB,SS,0,T,34,30,4,4,5,2,0,1,0,0,0,0,4,0,0,4,2,0,3,0.25,4,1,2,0.721,0.752,0.945,1.317,1.653,2.074,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2647058823529412,0.5980392156862745,2.2729411764705882,2.218000000000001,0.27888235294117647,0.16
20190330SKWO0,20190330,SK,WO,0,T,31,28,1,1,3,0,0,0,1,0,1,0,1,0,1,8,0,2,3,0.0,4,0,3,0.721,0.752,0.945,1.317,1.653,2.074,0.10714285714285714,0.10714285714285714,0.0,0.16666666666666666,0.2738095238095238,0.735483870967742,0.08600000000000027,0.13896774193548386,0.15
20190330OBSS0,20190330,SS,OB,0,B,35,30,2,2,5,1,0,1,1,0,1,1,3,0,0,9,0,0,6,0.0,6,0,3,0.721,0.752,0.945,1.317,1.653,2.074,0.16666666666666666,0.3,0.13333333333333333,0.23529411764705882,0.5352941176470588,2.592,2.9479999999999995,0.23968571428571428,0.19047619047619047
20190330SKWO0,20190330,WO,SK,0,B,36,32,3,3,7,2,0,0,0,1,0,0,4,0,0,10,0,0,9,0.3,10,3,5,0.721,0.752,0.945,1.317,1.653,2.074,0.21875,0.28125,0.0625,0.3055555555555556,0.5868055555555556,2.7888888888888888,2.65,0.28452777777777777,0.3181818181818182
20190331NCHH0,20190331,HH,NC,0,B,40,33,3,3,9,1,0,1,0,0,0,1,4,0,2,11,1,0,10,0.0,10,0,7,0.721,0.752,0.945,1.317,1.653,2.074,0.2727272727272727,0.3939393939393939,0.12121212121212122,0.375,0.7689393939393939,5.2780000000000005,5.452,0.35985,0.36363636363636365
20190331HTKT0,20190331,HT,KT,0,T,39,32,4,4,7,0,0,0,0,0,0,1,5,0,1,4,1,0,8,0.25,8,2,7,0.721,0.752,0.945,1.317,1.653,2.074,0.21875,0.21875,0.0,0.3333333333333333,0.5520833333333333,2.793846153846154,3.2580000000000005,0.2813333333333333,0.2413793103448276
20190331HTKT0,20190331,KT,HT,0,B,41,36,2,2,9,1,0,1,0,0,0,0,5,2,0,11,0,2,12,0.0,8,0,7,0.721,0.752,0.945,1.317,1.653,2.074,0.25,0.3611111111111111,0.1111111111111111,0.34146341463414637,0.7025745257452575,4.705365853658536,4.662,0.312025641025641,0.3333333333333333
20190331LTLG0,20190331,LG,LT,0,B,44,41,5,6,12,2,0,0,2,0,0,0,2,0,1,5,1,0,10,0.428571429,14,6,10,0.721,0.752,0.945,1.317,1.653,2.074,0.2926829268292683,0.34146341463414637,0.04878048780487809,0.3409090909090909,0.6823725055432373,5.033636363636363,4.799999999999999,0.32449999999999996,0.3333333333333333
20190331LTLG0,20190331,LT,LG,0,T,44,35,5,5,9,2,1,1,3,0,2,1,6,0,0,6,0,2,9,0.23076923100000002,13,3,5,0.721,0.752,0.945,1.317,1.653,2.074,0.2571428571428571,0.45714285714285713,0.2,0.35714285714285715,0.8142857142857143,7.05,7.062,0.35027272727272724,0.27586206896551724
20190331NCHH0,20190331,NC,HH,0,T,39,33,6,6,8,0,0,3,0,0,0,0,5,0,1,5,1,0,6,0.5,6,3,5,0.721,0.752,0.945,1.317,1.653,2.074,0.24242424242424243,0.5151515151515151,0.2727272727272727,0.358974358974359,0.8741258741258742,6.186666666666666,6.199999999999999,0.3924102564102564,0.2
20190331OBSS0,20190331,OB,SS,0,T,41,35,9,9,9,0,1,2,2,0,0,0,5,0,1,12,1,1,5,0.571428571,7,4,6,0.721,0.752,0.945,1.317,1.653,2.074,0.2571428571428571,0.4857142857142857,0.2285714285714286,0.36585365853658536,0.851567944250871,6.692682926829268,6.514,0.3860487804878049,0.3333333333333333
20190331SKWO0,20190331,SK,WO,0,T,41,36,8,8,9,1,1,1,1,0,0,0,3,0,2,11,1,0,6,0.41666666700000005,12,5,6,0.721,0.752,0.945,1.317,1.653,2.074,0.25,0.4166666666666667,0.16666666666666669,0.34146341463414637,0.758130081300813,5.333170731707317,5.192,0.3507560975609756,0.3333333333333333
20190331OBSS0,20190331,SS,OB,0,B,42,35,4,4,10,0,1,2,2,0,0,1,3,0,3,7,0,1,11,0.0,9,0,7,0.721,0.752,0.945,1.317,1.653,2.074,0.2857142857142857,0.5142857142857142,0.22857142857142854,0.38095238095238093,0.8952380952380952,8.045714285714284,7.884000000000001,0.4008333333333334,0.2962962962962963
20190331SKWO0,20190331,WO,SK,0,B,45,34,5,7,9,3,0,1,2,0,0,1,9,0,1,8,1,1,11,0.1,10,1,5,0.721,0.752,0.945,1.317,1.653,2.074,0.2647058823529412,0.4411764705882353,0.1764705882352941,0.4222222222222222,0.8633986928104576,7.664,7.546,0.3998,0.3076923076923077
