G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20160402OBSS0,20160402,SS,OB,0,B,41,36,10,10,16,3,1,2,1,1,2,0,2,0,1,7,1,0,7,0.454545455,11,5,10,24,68,18,3,1,2,4,2,0,2,3,2,2,0,13,76,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.35294117647058826,0.5147058823529411,0.16176470588235287,0.40540540540540543,0.9201112877583466,12.710526315789474,11.745999999999997,0.4041052631578947,0.41509433962264153
20160402OBSS0,20160402,OB,SS,0,T,42,38,6,6,12,6,0,1,1,0,0,0,4,0,0,6,1,0,9,0.1875,16,3,5,20,69,11,6,0,3,7,1,1,1,2,3,1,0,9,79,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2898550724637681,0.5072463768115942,0.2173913043478261,0.358974358974359,0.8662207357859533,12.556962025316455,12.267999999999997,0.37618987341772153,0.29310344827586204
20160403KTSK0,20160403,SK,KT,0,B,38,32,4,4,8,2,0,0,1,1,0,1,3,0,2,4,0,0,7,0.125,8,1,6,28,105,17,9,0,2,9,3,1,1,2,3,0,2,17,118,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.26666666666666666,0.4095238095238095,0.14285714285714285,0.3389830508474576,0.7485068603712671,14.950508474576273,14.543999999999997,0.3349310344827586,0.2988505747126437
20160403KTSK0,20160403,KT,SK,0,T,40,33,5,5,7,2,0,1,0,1,0,0,6,0,1,9,0,0,8,0.3,10,3,4,26,103,21,2,0,3,16,2,1,4,2,2,1,0,19,123,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2524271844660194,0.3592233009708738,0.10679611650485438,0.36065573770491804,0.7198790386757918,13.519349593495933,14.047999999999996,0.33791869918699186,0.2804878048780488
20160403LTWO0,20160403,WO,LT,0,B,42,34,6,6,11,2,0,0,3,0,1,0,7,1,0,7,0,1,11,0.35714285700000004,14,5,9,26,94,23,3,0,0,16,1,1,3,1,4,1,1,19,113,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2765957446808511,0.30851063829787234,0.03191489361702127,0.38392857142857145,0.6924392097264438,12.52141592920354,12.877999999999998,0.33491071428571434,0.34210526315789475
20160403LTWO0,20160403,LT,WO,0,T,43,38,5,5,12,1,1,0,0,0,0,1,4,0,0,5,1,0,11,0.41666666700000005,12,5,10,31,109,24,6,1,0,11,0,1,1,3,3,0,0,20,121,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.28440366972477066,0.3577981651376147,0.07339449541284404,0.34710743801652894,0.7049056031541436,13.799338842975205,13.4,0.33123966942148764,0.34444444444444444
20160405LGHT0,20160405,HT,LG,0,B,31,28,4,4,6,1,0,1,0,0,0,0,3,0,0,10,2,0,3,0.25,4,1,4,22,95,13,6,0,3,11,1,0,1,3,1,1,0,28,108,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.23157894736842105,0.3894736842105263,0.15789473684210525,0.3177570093457944,0.7072306935563206,11.433333333333334,11.215999999999998,0.32032407407407404,0.296875
20160405LGHT0,20160405,LG,HT,0,T,35,34,1,1,7,0,0,0,1,0,0,0,1,0,0,9,0,1,7,0.2,5,1,7,28,116,21,4,1,2,13,1,0,3,0,4,1,0,29,131,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2413793103448276,0.3448275862068966,0.10344827586206898,0.3230769230769231,0.6679045092838196,13.76610687022901,13.707999999999997,0.31119083969465655,0.3058823529411765
20160405NCOB0,20160405,OB,NC,0,B,39,28,5,6,6,1,1,0,2,1,0,0,7,0,4,5,0,0,9,0.28571428600000004,7,2,4,26,97,15,7,1,3,14,5,1,2,2,5,1,0,14,118,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.26804123711340205,0.4536082474226804,0.18556701030927836,0.38461538461538464,0.838223632038065,18.269322033898302,17.788,0.3784915254237289,0.2839506172839506
20160405NCOB0,20160405,NC,OB,0,T,37,31,2,2,5,0,0,0,0,0,0,0,5,0,1,9,1,0,8,0.28571428600000004,7,2,5,21,94,15,3,0,3,12,2,0,0,3,1,1,0,23,109,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.22340425531914893,0.35106382978723405,0.12765957446808512,0.32407407407407407,0.6751379038613081,11.062018348623853,11.096000000000002,0.3136238532110092,0.2647058823529412
20160405SKLT0,20160405,LT,SK,0,B,34,30,2,2,5,0,0,0,0,0,0,0,3,0,1,7,0,0,8,0.111111111,9,1,5,36,139,29,6,1,0,14,1,1,1,3,3,0,0,27,155,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2589928057553957,0.31654676258992803,0.05755395683453235,0.32903225806451614,0.6455790206544442,15.155225806451613,14.953999999999999,0.308483870967742,0.3185840707964602
20160405SKLT0,20160405,SK,LT,0,T,35,30,1,1,4,2,0,0,1,0,0,1,2,0,2,12,0,1,7,0.14285714300000002,7,1,2,32,135,19,11,0,2,11,5,2,1,2,4,0,2,29,153,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.23703703703703705,0.362962962962963,0.12592592592592594,0.3137254901960784,0.6766884531590414,16.4,16.458000000000002,0.3068079470198675,0.2830188679245283
20160405SSKT0,20160405,KT,SS,0,B,42,32,8,8,11,4,0,1,2,0,0,2,8,0,0,6,1,3,10,0.26666666699999997,15,4,6,37,135,27,6,0,4,24,2,3,4,3,4,1,0,25,165,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2740740740740741,0.4074074074074074,0.1333333333333333,0.38414634146341464,0.791553748870822,22.372848484848486,22.88,0.3648121212121212,0.30275229357798167
20160405SSKT0,20160405,SS,KT,0,T,45,38,3,3,10,2,0,0,0,0,0,0,6,0,1,6,1,0,15,0.235294118,17,4,8,34,106,26,5,1,2,10,3,0,2,4,2,2,0,19,121,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.32075471698113206,0.44339622641509435,0.12264150943396229,0.3949579831932773,0.8383542096083716,17.775702479338843,16.627999999999997,0.38071074380165293,0.3764705882352941
20160405WOHH0,20160405,HH,WO,0,B,41,35,8,9,13,4,0,0,1,0,0,1,4,0,1,1,1,1,8,0.428571429,14,6,9,39,124,29,10,0,0,10,3,1,1,2,1,5,1,20,143,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.31451612903225806,0.3951612903225806,0.08064516129032256,0.37681159420289856,0.7719728845254792,19.106573426573426,17.91,0.34613380281690137,0.37142857142857144
20160405WOHH0,20160405,WO,HH,0,T,40,32,4,5,7,0,0,1,2,2,0,0,7,0,1,11,1,1,8,0.14285714300000002,7,1,6,33,126,29,3,0,1,23,2,1,5,2,6,1,1,30,153,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2619047619047619,0.30952380952380953,0.047619047619047616,0.3815789473684211,0.6911027568922306,16.46666666666667,17.05,0.33601973684210534,0.3333333333333333
20160406NCOB0,20160406,OB,NC,0,B,32,30,2,2,5,0,0,1,0,0,0,0,1,0,1,8,0,0,6,0.083333333,12,1,4,31,127,19,7,1,4,15,6,1,2,2,5,1,0,22,150,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2440944881889764,0.4094488188976378,0.1653543307086614,0.348993288590604,0.7584421074882418,19.552,19.593999999999998,0.3457133333333333,0.2647058823529412
20160406NCOB0,20160406,NC,OB,0,T,29,28,0,0,2,0,0,0,0,0,0,0,1,0,0,12,1,3,2,0.0,0,0,2,23,122,17,3,0,3,13,2,0,0,4,1,1,0,35,138,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.1885245901639344,0.28688524590163933,0.09836065573770492,0.2773722627737226,0.564257508675362,9.840289855072465,9.63,0.26681159420289857,0.23809523809523808
20160406SKLT0,20160406,LT,SK,0,B,31,27,11,11,14,3,0,3,1,1,1,0,2,0,1,2,0,1,5,0.5,10,5,8,50,166,37,9,1,3,16,2,1,2,3,4,1,0,29,186,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.30120481927710846,0.42168674698795183,0.12048192771084337,0.3675675675675676,0.7892543145555194,26.35161290322581,25.168000000000003,0.3610107526881721,0.34814814814814815
20160406SKLT0,20160406,SK,LT,0,T,21,16,1,1,1,0,0,0,0,0,0,0,4,0,1,2,1,1,5,0.25,4,1,1,33,151,20,11,0,2,15,6,2,1,3,4,0,2,31,174,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2185430463576159,0.33112582781456956,0.11258278145695366,0.3103448275862069,0.6414706554007765,16.68390804597701,16.921999999999997,0.2967093023255814,0.25833333333333336
20160406SSKT0,20160406,KT,SS,0,B,38,36,6,6,7,2,0,3,0,0,0,0,2,0,0,6,0,2,5,0.5,4,2,2,44,171,29,8,0,7,26,2,3,4,3,4,1,0,31,203,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2573099415204678,0.4269005847953216,0.1695906432748538,0.3564356435643564,0.7833362283596781,27.037438423645316,27.661999999999995,0.35377339901477833,0.27205882352941174
20160406SSKT0,20160406,SS,KT,0,T,47,41,7,11,14,3,1,0,2,0,1,0,5,0,0,3,1,2,9,0.3125,16,5,10,48,147,36,8,2,2,15,3,0,2,5,4,3,0,22,168,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.32653061224489793,0.4489795918367347,0.12244897959183676,0.4,0.8489795918367347,26.100476190476186,24.103999999999996,0.3846964285714286,0.37398373983739835
20160406WOHH0,20160406,HH,WO,0,B,36,35,4,4,11,3,0,2,1,0,1,0,0,0,0,5,1,0,5,0.222222222,9,2,6,50,159,35,13,0,2,10,3,1,1,3,2,6,1,25,179,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.31446540880503143,0.4339622641509434,0.11949685534591198,0.36416184971098264,0.798124113861926,25.313966480446933,23.6,0.3507303370786517,0.3609022556390977
20160406WOHH0,20160406,WO,HH,0,T,40,32,5,6,6,2,0,0,0,0,0,0,7,0,1,12,0,0,7,0.25,8,2,4,39,158,33,5,0,1,30,3,1,5,2,6,1,1,42,193,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2468354430379747,0.2974683544303797,0.05063291139240503,0.375,0.6724683544303798,20.032124352331607,20.774,0.3302083333333334,0.3275862068965517
20160407LGHT0,20160407,HT,LG,0,B,37,34,4,4,9,5,0,0,1,1,0,0,2,0,1,6,1,0,6,0.444444444,9,4,4,31,129,17,11,0,3,13,2,0,2,4,2,1,0,34,145,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.24031007751937986,0.3953488372093023,0.15503875968992245,0.3194444444444444,0.7147932816537468,15.575172413793105,15.028000000000002,0.3241655172413793,0.30434782608695654
20160407LGHT0,20160407,LG,HT,0,T,43,38,8,8,11,1,0,2,2,0,0,0,4,0,1,9,0,0,8,0.333333333,12,4,8,39,154,29,5,1,4,17,2,0,3,0,6,1,0,38,174,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2532467532467532,0.37662337662337664,0.12337662337662342,0.3352601156069364,0.711883492230313,21.045402298850576,20.865999999999996,0.32844252873563223,0.3125
20160407NCOB0,20160407,OB,NC,0,B,40,36,2,2,10,1,0,0,0,0,0,0,2,0,2,9,1,0,11,0.111111111,9,1,9,41,163,28,8,1,4,17,8,1,2,3,5,1,0,31,190,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.25153374233128833,0.38650306748466257,0.13496932515337423,0.3492063492063492,0.7357094166910118,23.48178947368421,23.391999999999996,0.34035789473684214,0.2868217054263566
20160407NCOB0,20160407,NC,OB,0,T,43,41,8,8,15,2,1,0,0,1,0,0,2,0,0,4,0,0,8,0.5,10,5,12,38,163,29,5,1,3,15,2,0,1,4,1,1,0,39,181,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2331288343558282,0.3312883435582822,0.09815950920245398,0.3055555555555556,0.6368438991138378,16.425414364640883,16.098000000000003,0.29700000000000004,0.2892561983471074
20160407SKLT0,20160407,LT,SK,0,B,33,31,3,3,5,1,0,1,0,0,0,1,1,0,0,8,0,0,3,0.0,3,0,3,55,197,40,10,1,4,17,2,2,2,3,4,1,0,37,219,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.27918781725888325,0.4010152284263959,0.12182741116751267,0.3394495412844037,0.7404647697107996,27.593698630136984,27.133999999999997,0.3374337899543379,0.3227848101265823
20160407SKLT0,20160407,SK,LT,0,T,42,36,8,8,12,1,0,3,2,1,0,2,3,0,1,5,0,0,7,0.375,8,3,8,45,187,28,12,0,5,18,7,4,2,3,6,0,2,36,216,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.24064171122994651,0.3850267379679144,0.1443850267379679,0.32407407407407407,0.7091008120419885,25.031018518518522,25.901999999999997,0.320411214953271,0.26666666666666666
20160407SSKT0,20160407,KT,SS,0,B,34,30,1,1,4,1,0,0,0,1,0,0,4,0,0,9,0,1,6,0.25,4,1,3,48,201,32,9,0,7,30,2,3,5,3,4,1,0,40,237,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.23880597014925373,0.3880597014925373,0.1492537313432836,0.3389830508474576,0.7270427523399949,27.48759493670886,28.509999999999998,0.33294936708860756,0.2611464968152866
20160407SSKT0,20160407,SS,KT,0,T,40,35,3,3,9,2,0,1,3,0,1,0,4,0,0,4,0,1,10,0.14285714300000002,14,2,6,57,182,42,10,2,3,19,3,0,2,5,7,4,0,26,208,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3131868131868132,0.43956043956043955,0.12637362637362637,0.3872549019607843,0.8268153415212238,31.652307692307694,29.55199999999999,0.37367788461538465,0.35294117647058826
20160407WOHH0,20160407,HH,WO,0,B,40,39,3,3,12,2,0,2,0,0,0,0,0,0,1,10,0,1,10,0.181818182,11,2,8,62,198,43,15,0,4,10,4,1,1,3,2,6,1,35,219,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.31313131313131315,0.4494949494949495,0.13636363636363635,0.3568075117370892,0.8063024612320386,31.910136986301367,29.749999999999993,0.3536605504587156,0.3625
20160407WOHH0,20160407,WO,HH,0,T,37,33,7,7,7,1,1,2,1,0,0,0,4,1,0,4,1,0,3,0.428571429,7,3,3,46,191,36,6,1,3,34,3,1,5,3,7,1,2,46,230,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.24083769633507854,0.3298429319371728,0.08900523560209425,0.3624454148471616,0.6922883467843344,25.036956521739132,25.621999999999996,0.32943421052631583,0.3006993006993007
20160408HHNC0,20160408,NC,HH,0,B,38,30,4,5,9,2,0,1,3,1,1,0,7,0,0,6,2,0,9,0.133333333,15,2,6,47,193,35,7,1,4,22,2,0,2,6,4,2,0,45,219,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.24352331606217617,0.35233160621761656,0.10880829015544038,0.3271889400921659,0.6795205463097824,22.254246575342467,21.939999999999998,0.3154977168949772,0.2986111111111111
20160408HHNC0,20160408,HH,NC,0,T,39,31,4,4,5,2,0,1,0,0,0,0,6,0,2,9,1,1,8,0.2,5,1,2,67,229,45,17,0,5,16,6,1,1,4,2,6,1,44,258,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2925764192139738,0.43231441048034935,0.13973799126637554,0.3531746031746032,0.7854890136549526,35.53395348837209,33.568000000000005,0.34809338521400773,0.3425414364640884
20160408HTKT0,20160408,KT,HT,0,B,33,31,3,4,8,2,0,0,1,0,1,0,1,0,0,3,3,1,5,0.181818182,11,2,6,56,232,38,11,0,7,31,2,3,5,6,5,2,0,43,270,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2413793103448276,0.3793103448275862,0.1379310344827586,0.332089552238806,0.7113998970663922,29.403111111111112,30.305999999999997,0.3254296296296296,0.2648648648648649
20160408HTKT0,20160408,HT,KT,0,T,32,28,0,0,3,0,0,0,1,0,0,0,4,0,0,7,2,3,5,0.0,2,0,3,34,157,20,11,0,3,17,2,0,2,6,3,1,0,41,177,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.21656050955414013,0.34394904458598724,0.1273885350318471,0.30113636363636365,0.6450854082223509,15.513559322033895,15.022000000000002,0.29844067796610174,0.2743362831858407
20160408LGSK0,20160408,SK,LG,0,B,41,36,1,3,8,0,0,0,0,0,0,1,4,0,0,4,0,1,9,0.0,7,0,8,53,223,36,12,0,5,22,7,5,2,3,6,0,2,40,257,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.23766816143497757,0.35874439461883406,0.12107623318385649,0.31906614785992216,0.6778105424787562,27.785914396887158,29.080000000000005,0.3102274509803921,0.26229508196721313
20160408LGSK0,20160408,LG,SK,0,T,36,33,2,2,4,0,0,1,0,0,0,0,2,0,1,4,1,3,4,0.2,5,1,3,43,187,32,5,1,5,19,3,0,3,1,6,1,0,42,210,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.22994652406417113,0.34759358288770054,0.11764705882352941,0.31100478468899523,0.6585983675766958,21.599809523809522,21.813999999999997,0.30546190476190477,0.2714285714285714
20160408SSLT0,20160408,LT,SS,0,B,36,34,3,3,10,2,0,1,1,0,0,0,2,0,0,9,2,2,6,0.28571428600000004,7,2,7,65,231,47,12,1,5,19,2,2,2,5,5,1,0,46,255,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2813852813852814,0.4069264069264069,0.1255411255411255,0.33858267716535434,0.7455090840917613,32.101882352941175,31.40199999999999,0.3389960784313726,0.32967032967032966
20160408SSLT0,20160408,SS,LT,0,T,42,35,7,7,10,1,0,3,0,0,1,0,5,0,1,8,1,0,8,0.333333333,9,3,6,67,217,48,11,2,6,24,4,0,2,6,7,5,0,34,250,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3087557603686636,0.4608294930875576,0.15207373271889402,0.3877551020408163,0.8485845951283739,39.50496,36.98800000000001,0.3794600000000001,0.3446327683615819
20160408WOOB0,20160408,OB,WO,0,B,40,29,6,6,8,2,0,1,2,2,1,1,8,0,1,7,0,0,10,0.214285714,14,3,5,49,192,33,10,1,5,25,9,2,4,3,7,2,0,38,230,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2552083333333333,0.3958333333333333,0.140625,0.36403508771929827,0.7598684210526316,29.92417391304348,30.016,0.35035652173913046,0.2913907284768212
20160408WOOB0,20160408,WO,OB,0,T,36,32,4,4,9,2,0,1,2,2,0,0,4,0,0,12,1,2,5,0.28571428600000004,7,2,6,55,223,42,8,1,4,38,3,1,7,4,9,1,2,58,266,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.24663677130044842,0.3452914798206278,0.09865470852017938,0.3622641509433962,0.7075556307640241,29.673308270676692,30.04599999999999,0.33411742424242424,0.3148148148148148
