G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20160402KTSK0,20160402,KT,SK,0,T,41,34,3,3,8,0,0,0,0,2,1,0,6,0,0,3,2,1,8,0.375,8,3,8,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.23529411764705882,0.23529411764705882,0.0,0.35,0.5852941176470587,2.4585365853658536,2.3360000000000003,0.29351219512195126,0.25806451612903225
20160402LTWO0,20160402,WO,LT,0,B,35,30,5,5,9,0,0,0,1,1,0,0,4,0,1,6,1,0,6,0.375,8,3,9,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3,0.3,0.0,0.4,0.7,3.709714285714286,3.752,0.35022857142857144,0.375
20160402LTWO0,20160402,LT,WO,0,T,39,34,3,3,8,3,0,0,2,1,0,0,5,0,0,9,0,1,9,0.181818182,11,2,5,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.23529411764705882,0.3235294117647059,0.08823529411764708,0.3333333333333333,0.6568627450980392,4.104615384615384,3.988,0.3147179487179487,0.32
20160402OBSS0,20160402,SS,OB,0,B,41,36,10,10,16,3,1,2,1,1,2,0,2,0,1,7,1,0,7,0.454545455,11,5,10,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.4444444444444444,0.75,0.3055555555555556,0.48717948717948717,1.2371794871794872,12.165365853658535,9.813999999999998,0.5095609756097561,0.5185185185185185
20160402OBSS0,20160402,OB,SS,0,T,42,38,6,6,12,6,0,1,1,0,0,0,4,0,0,6,1,0,9,0.1875,16,3,5,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3157894736842105,0.5526315789473685,0.23684210526315796,0.38095238095238093,0.9335839598997494,8.057142857142857,7.041999999999999,0.4105714285714286,0.3548387096774194
20160403KTSK0,20160403,SK,KT,0,B,38,32,4,4,8,2,0,0,1,1,0,1,3,0,2,4,0,0,7,0.125,8,1,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.25,0.3125,0.0625,0.34210526315789475,0.6546052631578947,3.8968421052631577,4.177999999999999,0.31576315789473686,0.27586206896551724
20160403KTSK0,20160403,KT,SK,0,T,40,33,5,5,7,2,0,1,0,1,0,0,6,0,1,9,0,0,8,0.3,10,3,4,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.21212121212121213,0.36363636363636365,0.15151515151515152,0.35,0.7136363636363636,4.4915,4.528,0.3369,0.2608695652173913
20160403LTWO0,20160403,WO,LT,0,B,42,34,6,6,11,2,0,0,3,0,1,0,7,1,0,7,0,1,11,0.35714285700000004,14,5,9,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3235294117647059,0.38235294117647056,0.05882352941176466,0.43902439024390244,0.821377331420373,7.131428571428571,6.684,0.3786341463414634,0.4074074074074074
20160403LTWO0,20160403,LT,WO,0,T,43,38,5,5,12,1,1,0,0,0,0,1,4,0,0,5,1,0,11,0.41666666700000005,12,5,10,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3157894736842105,0.39473684210526316,0.07894736842105265,0.37209302325581395,0.7668298653610771,5.776744186046511,5.739999999999999,0.35511627906976745,0.35294117647058826
20160405LGHT0,20160405,HT,LG,0,B,31,28,4,4,6,1,0,1,0,0,0,0,3,0,0,10,2,0,3,0.25,4,1,4,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.21428571428571427,0.35714285714285715,0.14285714285714288,0.2903225806451613,0.6474654377880185,2.4341935483870967,2.38,0.29638709677419356,0.29411764705882354
20160405LGHT0,20160405,LG,HT,0,T,35,34,1,1,7,0,0,0,1,0,0,0,1,0,0,9,0,1,7,0.2,5,1,7,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.20588235294117646,0.20588235294117646,0.0,0.22857142857142856,0.43445378151260505,1.7782857142857142,1.5179999999999993,0.21014285714285716,0.28
20160405NCOB0,20160405,OB,NC,0,B,39,28,5,6,6,1,1,0,2,1,0,0,7,0,4,5,0,0,9,0.28571428600000004,7,2,4,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.21428571428571427,0.32142857142857145,0.10714285714285718,0.4358974358974359,0.7573260073260073,5.292307692307692,5.52,0.3831538461538461,0.2608695652173913
20160405NCOB0,20160405,NC,OB,0,T,37,31,2,2,5,0,0,0,0,0,0,0,5,0,1,9,1,0,8,0.28571428600000004,7,2,5,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.16129032258064516,0.16129032258064516,0.0,0.2972972972972973,0.4585876198779425,1.7729729729729733,1.7579999999999996,0.24943243243243246,0.22727272727272727
20160405SKLT0,20160405,LT,SK,0,B,34,30,2,2,5,0,0,0,0,0,0,0,3,0,1,7,0,0,8,0.111111111,9,1,5,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.16666666666666666,0.16666666666666666,0.0,0.2647058823529412,0.43137254901960786,1.5988235294117648,1.5540000000000003,0.22750000000000004,0.21739130434782608
20160405SKLT0,20160405,SK,LT,0,T,35,30,1,1,4,2,0,0,1,0,0,1,2,0,2,12,0,1,7,0.14285714300000002,7,1,2,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.13333333333333333,0.2,0.06666666666666668,0.22857142857142856,0.4285714285714286,1.846857142857143,1.9139999999999997,0.21359999999999998,0.21052631578947367
20160405SSKT0,20160405,KT,SS,0,B,42,32,8,8,11,4,0,1,2,0,0,2,8,0,0,6,1,3,10,0.26666666699999997,15,4,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.34375,0.5625,0.21875,0.4523809523809524,1.0148809523809523,9.497142857142856,8.832,0.44357142857142856,0.37037037037037035
20160405SSKT0,20160405,SS,KT,0,T,45,38,3,3,10,2,0,0,0,0,0,0,6,0,1,6,1,0,15,0.235294118,17,4,8,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2631578947368421,0.3157894736842105,0.05263157894736842,0.37777777777777777,0.6935672514619883,4.913777777777778,4.882,0.3412,0.3125
20160405WOHH0,20160405,HH,WO,0,B,41,35,8,9,13,4,0,0,1,0,0,1,4,0,1,1,1,1,8,0.428571429,14,6,9,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.37142857142857144,0.4857142857142857,0.11428571428571427,0.43902439024390244,0.9247386759581881,8.019024390243901,7.272,0.4231707317073171,0.37142857142857144
20160405WOHH0,20160405,WO,HH,0,T,40,32,4,5,7,0,0,1,2,2,0,0,7,0,1,11,1,1,8,0.14285714300000002,7,1,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.21875,0.3125,0.09375,0.375,0.6875,3.936,4.172000000000001,0.339125,0.3
20160406NCOB0,20160406,OB,NC,0,B,32,30,2,2,5,0,0,1,0,0,0,0,1,0,1,8,0,0,6,0.083333333,12,1,4,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.16666666666666666,0.26666666666666666,0.1,0.21875,0.48541666666666666,1.86375,1.8059999999999998,0.22484375,0.19047619047619047
20160406NCOB0,20160406,NC,OB,0,T,29,28,0,0,2,0,0,0,0,0,0,0,1,0,0,12,1,3,2,0.0,0,0,2,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.07142857142857142,0.07142857142857142,0.0,0.10344827586206896,0.1748768472906404,0.15586206896551721,-1.4660000000000002,0.09086206896551725,0.125
20160406SKLT0,20160406,LT,SK,0,B,31,27,11,11,14,3,0,3,1,1,1,0,2,0,1,2,0,1,5,0.5,10,5,8,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.5185185185185185,0.9629629629629629,0.4444444444444444,0.5666666666666667,1.5296296296296297,14.358709677419355,10.213999999999999,0.6236451612903225,0.5
20160406SKLT0,20160406,SK,LT,0,T,21,16,1,1,1,0,0,0,0,0,0,0,4,0,1,2,1,1,5,0.25,4,1,1,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.0625,0.0625,0.0,0.2857142857142857,0.3482142857142857,0.5476190476190477,0.4640000000000003,0.22409523809523813,0.07142857142857142
20160406SSKT0,20160406,KT,SS,0,B,38,36,6,6,7,2,0,3,0,0,0,0,2,0,0,6,0,2,5,0.5,4,2,2,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.19444444444444445,0.5,0.3055555555555556,0.23684210526315788,0.7368421052631579,4.386315789473684,4.781999999999999,0.3058421052631579,0.14814814814814814
20160406SSKT0,20160406,SS,KT,0,T,47,41,7,11,14,3,1,0,2,0,1,0,5,0,0,3,1,2,9,0.3125,16,5,10,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.34146341463414637,0.4634146341463415,0.12195121951219512,0.41304347826086957,0.876458112407211,8.371914893617022,7.475999999999997,0.39495744680851064,0.3684210526315789
20160406WOHH0,20160406,HH,WO,0,B,36,35,4,4,11,3,0,2,1,0,1,0,0,0,0,5,1,0,5,0.222222222,9,2,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3142857142857143,0.5714285714285714,0.2571428571428571,0.3142857142857143,0.8857142857142857,5.844444444444444,5.689999999999999,0.3688611111111111,0.32142857142857145
20160406WOHH0,20160406,WO,HH,0,T,40,32,5,6,6,2,0,0,0,0,0,0,7,0,1,12,0,0,7,0.25,8,2,4,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.1875,0.25,0.0625,0.35,0.6,3.528,3.724,0.308125,0.3
20160407LGHT0,20160407,HT,LG,0,B,37,34,4,4,9,5,0,0,1,1,0,0,2,0,1,6,1,0,6,0.444444444,9,4,4,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2647058823529412,0.4117647058823529,0.14705882352941174,0.32432432432432434,0.7360890302066773,4.135135135135135,3.8119999999999985,0.33537837837837836,0.32142857142857145
20160407LGHT0,20160407,LG,HT,0,T,43,38,8,8,11,1,0,2,2,0,0,0,4,0,1,9,0,0,8,0.333333333,12,4,8,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2894736842105263,0.47368421052631576,0.18421052631578944,0.37209302325581395,0.8457772337821297,7.568372093023256,7.158000000000001,0.381,0.3333333333333333
20160407NCOB0,20160407,OB,NC,0,B,40,36,2,2,10,1,0,0,0,0,0,0,2,0,2,9,1,0,11,0.111111111,9,1,9,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2777777777777778,0.3055555555555556,0.02777777777777779,0.35,0.6555555555555556,3.9129999999999994,3.798,0.320275,0.37037037037037035
20160407NCOB0,20160407,NC,OB,0,T,43,41,8,8,15,2,1,0,0,1,0,0,2,0,0,4,0,0,8,0.5,10,5,12,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.36585365853658536,0.4634146341463415,0.09756097560975613,0.3953488372093023,0.8587634713556438,7.263255813953489,6.467999999999999,0.3938837209302326,0.40540540540540543
20160407SKLT0,20160407,LT,SK,0,B,33,31,3,3,5,1,0,1,0,0,0,1,1,0,0,8,0,0,3,0.0,3,0,3,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.16129032258064516,0.2903225806451613,0.12903225806451615,0.18181818181818182,0.47214076246334313,1.7781818181818179,1.9659999999999997,0.20454545454545456,0.17391304347826086
20160407SKLT0,20160407,SK,LT,0,T,42,36,8,8,12,1,0,3,2,1,0,2,3,0,1,5,0,0,7,0.375,8,3,8,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3333333333333333,0.6111111111111112,0.27777777777777785,0.38095238095238093,0.9920634920634921,8.97142857142857,8.979999999999997,0.41747619047619045,0.3
20160407SSKT0,20160407,KT,SS,0,B,34,30,1,1,4,1,0,0,0,1,0,0,4,0,0,9,0,1,6,0.25,4,1,3,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.13333333333333333,0.16666666666666666,0.033333333333333326,0.23529411764705882,0.4019607843137255,1.243529411764706,0.8480000000000002,0.20861764705882352,0.19047619047619047
20160407SSKT0,20160407,SS,KT,0,T,40,35,3,3,9,2,0,1,3,0,1,0,4,0,0,4,0,1,10,0.14285714300000002,14,2,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2571428571428571,0.4,0.1428571428571429,0.3333333333333333,0.7333333333333334,5.563999999999999,5.447999999999999,0.3274,0.26666666666666666
20160407WOHH0,20160407,HH,WO,0,B,40,39,3,3,12,2,0,2,0,0,0,0,0,0,1,10,0,1,10,0.181818182,11,2,8,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3076923076923077,0.5128205128205128,0.20512820512820507,0.325,0.8378205128205127,6.5845,6.15,0.36669999999999997,0.37037037037037035
20160407WOHH0,20160407,WO,HH,0,T,37,33,7,7,7,1,1,2,1,0,0,0,4,1,0,4,1,0,3,0.428571429,7,3,3,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.21212121212121213,0.48484848484848486,0.2727272727272727,0.2972972972972973,0.7821457821457822,4.675675675675675,4.847999999999999,0.32530555555555557,0.18518518518518517
20160408HHNC0,20160408,NC,HH,0,B,38,30,4,5,9,2,0,1,3,1,1,0,7,0,0,6,2,0,9,0.133333333,15,2,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3,0.4666666666666667,0.16666666666666669,0.43243243243243246,0.8990990990990991,6.123684210526315,5.8420000000000005,0.40360526315789474,0.34782608695652173
20160408HHNC0,20160408,HH,NC,0,T,39,31,4,4,5,2,0,1,0,0,0,0,6,0,2,9,1,1,8,0.2,5,1,2,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.16129032258064516,0.3225806451612903,0.16129032258064516,0.3333333333333333,0.6559139784946236,3.716923076923077,3.8179999999999996,0.316974358974359,0.19047619047619047
20160408HTKT0,20160408,KT,HT,0,B,33,31,3,4,8,2,0,0,1,0,1,0,1,0,0,3,3,1,5,0.181818182,11,2,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.25806451612903225,0.3225806451612903,0.06451612903225806,0.28125,0.6038306451612903,2.0545454545454547,1.7959999999999994,0.27142424242424246,0.2857142857142857
20160408HTKT0,20160408,HT,KT,0,T,32,28,0,0,3,0,0,0,1,0,0,0,4,0,0,7,2,3,5,0.0,2,0,3,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.10714285714285714,0.10714285714285714,0.0,0.21875,0.32589285714285715,0.7125000000000001,-0.00599999999999945,0.181875,0.14285714285714285
20160408LGSK0,20160408,SK,LG,0,B,41,36,1,3,8,0,0,0,0,0,0,1,4,0,0,4,0,1,9,0.0,7,0,8,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2222222222222222,0.2222222222222222,0.0,0.2926829268292683,0.5149051490514904,2.7980487804878047,3.1780000000000004,0.2570731707317073,0.24242424242424243
20160408LGSK0,20160408,LG,SK,0,T,36,33,2,2,4,0,0,1,0,0,0,0,2,0,1,4,1,3,4,0.2,5,1,3,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.12121212121212122,0.21212121212121213,0.09090909090909091,0.19444444444444445,0.4065656565656566,1.2966666666666666,0.9480000000000001,0.19438888888888886,0.10714285714285714
20160408SSLT0,20160408,LT,SS,0,B,36,34,3,3,10,2,0,1,1,0,0,0,2,0,0,9,2,2,6,0.28571428600000004,7,2,7,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.29411764705882354,0.4411764705882353,0.14705882352941174,0.3333333333333333,0.7745098039215685,4.455555555555555,4.267999999999999,0.3485,0.375
20160408SSLT0,20160408,SS,LT,0,T,42,35,7,7,10,1,0,3,0,0,1,0,5,0,1,8,1,0,8,0.333333333,9,3,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.3902439024390244,0.9616724738675958,7.885714285714285,7.435999999999999,0.4080952380952381,0.2916666666666667
20160408WOOB0,20160408,OB,WO,0,B,40,29,6,6,8,2,0,1,2,2,1,1,8,0,1,7,0,0,10,0.214285714,14,3,5,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.27586206896551724,0.4482758620689655,0.1724137931034483,0.4358974358974359,0.8841732979664014,6.532500000000001,6.623999999999999,0.39785,0.3181818181818182
20160408WOOB0,20160408,WO,OB,0,T,36,32,4,4,9,2,0,1,2,2,0,0,4,0,0,12,1,2,5,0.28571428600000004,7,2,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.28125,0.4375,0.15625,0.3611111111111111,0.7986111111111112,4.466666666666666,4.4239999999999995,0.36377777777777776,0.42105263157894735
20160409HHNC0,20160409,NC,HH,0,B,41,36,10,10,13,2,0,2,0,0,0,1,3,0,1,4,0,0,7,0.5,10,5,9,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3611111111111111,0.5833333333333334,0.22222222222222227,0.4146341463414634,0.9979674796747968,9.354146341463414,8.447999999999999,0.43543902439024396,0.3548387096774194
20160409HHNC0,20160409,HH,NC,0,T,32,29,1,1,7,0,0,0,0,1,1,0,2,0,0,8,3,0,4,0.5,2,1,7,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2413793103448276,0.2413793103448276,0.0,0.2903225806451613,0.5317018909899889,1.2562499999999999,0.7459999999999998,0.2531875,0.3333333333333333
20160409HTKT0,20160409,KT,HT,0,B,38,35,3,3,11,2,0,0,2,0,1,0,2,0,0,7,1,3,8,0.4,10,4,9,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3142857142857143,0.37142857142857144,0.05714285714285716,0.35135135135135137,0.7227799227799228,4.762105263157895,4.433999999999999,0.32989473684210524,0.39285714285714285
20160409HTKT0,20160409,HT,KT,0,T,41,36,5,6,9,2,0,0,3,0,0,1,3,0,1,9,0,0,8,0.333333333,9,3,7,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.25,0.3055555555555556,0.05555555555555558,0.3170731707317073,0.622628726287263,4.477073170731708,4.708,0.2968048780487805,0.32142857142857145
20160409LGSK0,20160409,SK,LG,0,B,32,27,4,4,5,0,0,3,0,1,0,0,5,0,0,7,1,1,4,0.333333333,3,1,2,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.18518518518518517,0.5185185185185185,0.3333333333333333,0.3125,0.8310185185185185,3.825,4.2940000000000005,0.35365625,0.11764705882352941
20160409LGSK0,20160409,LG,SK,0,T,38,32,3,3,8,2,0,1,0,0,0,0,6,0,0,5,3,0,8,0.0,8,0,5,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.25,0.40625,0.15625,0.3684210526315789,0.774671052631579,4.214736842105263,4.109999999999999,0.35910526315789476,0.2692307692307692
20160409SSLT0,20160409,LT,SS,0,B,41,37,7,7,15,1,0,1,1,0,0,0,4,0,0,6,2,1,10,0.28571428600000004,14,4,13,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.40540540540540543,0.5135135135135135,0.10810810810810806,0.4634146341463415,0.976928147659855,8.524878048780486,7.432,0.44953658536585367,0.4666666666666667
20160409SSLT0,20160409,SS,LT,0,T,42,36,4,4,11,0,0,1,1,2,0,0,6,0,0,9,1,0,11,0.375,8,3,10,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3055555555555556,0.3888888888888889,0.08333333333333331,0.40476190476190477,0.7936507936507937,5.359999999999999,5.328,0.37666666666666665,0.38461538461538464
20160409WOOB0,20160409,OB,WO,0,B,49,46,8,9,13,1,0,2,0,1,0,0,3,0,0,11,2,0,4,0.5,10,5,10,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2826086956521739,0.43478260869565216,0.15217391304347827,0.32653061224489793,0.7613132209405501,5.513061224489796,5.501999999999998,0.34183673469387754,0.3333333333333333
20160409WOOB0,20160409,WO,OB,0,T,57,49,8,9,16,1,1,0,2,1,1,0,6,0,1,9,1,1,12,0.333333333,18,6,14,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.32653061224489793,0.3877551020408163,0.06122448979591838,0.4107142857142857,0.798469387755102,8.245263157894737,7.808,0.3739298245614035,0.4
20160410HHNC0,20160410,NC,HH,0,B,34,29,1,1,2,0,0,0,2,0,1,0,3,0,1,9,0,0,6,0.2,5,1,2,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.06896551724137931,0.06896551724137931,0.0,0.18181818181818182,0.2507836990595611,0.8117647058823528,0.2580000000000003,0.14420588235294118,0.1
20160410HHNC0,20160410,HH,NC,0,T,38,29,2,2,6,1,0,0,0,0,4,0,4,0,1,12,0,0,9,0.181818182,11,2,5,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.20689655172413793,0.2413793103448276,0.03448275862068967,0.3235294117647059,0.5649087221095335,3.004736842105263,2.9139999999999997,0.2567105263157895,0.35294117647058826
20160410HTKT0,20160410,KT,HT,0,B,44,37,9,9,11,3,0,2,1,0,0,0,5,0,2,10,1,0,11,0.125,16,2,6,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.2972972972972973,0.5405405405405406,0.24324324324324326,0.4090909090909091,0.9496314496314497,8.631363636363636,7.81,0.42186363636363633,0.36
20160410HTKT0,20160410,HT,KT,0,T,43,38,6,6,14,3,2,1,0,1,0,0,5,0,0,6,2,3,10,0.333333333,12,4,8,0.747,0.774,0.9440000000000001,1.273,1.569,1.8980000000000001,0.3684210526315789,0.631578947368421,0.2631578947368421,0.4418604651162791,1.0734394124847002,9.413953488372094,8.112,0.46841860465116275,0.41935483870967744
