G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20190404LGHH0,20190404,HH,LG,0,B,38,30,2,2,6,0,0,0,2,0,1,0,6,2,1,9,1,1,10,0.125,8,1,6,99,366,65,25,0,9,58,9,6,3,10,9,4,2,91,443,0.721,0.752,0.945,1.317,1.653,2.074,0.27049180327868855,0.412568306010929,0.14207650273224043,0.37813211845102507,0.790700424461954,61.40031602708804,60.642,0.3631746031746031,0.33088235294117646
20190405HHLT0,20190405,HH,LT,0,T,37,36,2,2,11,2,0,1,0,0,0,0,0,0,1,7,2,2,8,0.1,10,1,8,110,402,73,27,0,10,58,10,6,3,12,9,4,2,98,480,0.721,0.752,0.945,1.317,1.653,2.074,0.2736318407960199,0.4154228855721393,0.14179104477611942,0.3739495798319328,0.7893724654040721,65.89275,64.81600000000002,0.3623012552301255,0.3333333333333333
20190406HHLT0,20190406,HH,LT,0,T,41,37,7,7,11,3,0,1,4,0,0,1,3,0,0,13,0,1,7,0.41666666700000005,12,5,7,121,439,80,30,0,11,61,10,7,3,12,13,4,2,111,521,0.721,0.752,0.945,1.317,1.653,2.074,0.275626423690205,0.4191343963553531,0.1435079726651481,0.3713733075435203,0.7905077038988735,72.84518234165067,71.58200000000002,0.3622023121387283,0.3395061728395062
20190407HHLT0,20190407,HH,LT,0,T,39,36,16,16,19,3,0,2,0,0,0,0,3,0,0,7,2,0,5,0.6,15,9,14,140,475,94,33,0,13,64,10,7,3,14,13,4,2,118,560,0.721,0.752,0.945,1.317,1.653,2.074,0.29473684210526313,0.4463157894736842,0.1515789473684211,0.38489208633093525,0.8312078758046195,85.5542857142857,82.316,0.37898745519713256,0.36182336182336183
20190410SKHH0,20190410,HH,SK,0,B,37,36,2,3,9,1,0,0,0,0,0,0,1,0,0,8,1,1,7,0.28571428600000004,7,2,8,149,511,102,34,0,13,65,10,7,3,15,13,4,2,126,597,0.721,0.752,0.945,1.317,1.653,2.074,0.29158512720156554,0.4344422700587084,0.14285714285714285,0.3777403035413153,0.8121825736000237,87.45855946398659,84.51200000000003,0.3715512605042016,0.35883905013192613
20190411SKHH0,20190411,HH,SK,0,B,31,31,0,0,5,0,0,0,1,0,0,0,0,0,0,8,1,1,4,0.0,1,0,5,154,542,107,34,0,13,65,10,7,3,16,14,4,2,134,628,0.721,0.752,0.945,1.317,1.653,2.074,0.28413284132841327,0.4188191881918819,0.13468634686346864,0.36698717948717946,0.7858063676790614,86.6015923566879,84.418,0.36069968051118206,0.35074626865671643
20190412HHWO0,20190412,HH,WO,0,T,33,32,3,3,9,2,0,1,0,0,0,0,1,0,0,7,4,0,3,0.2,5,1,6,163,574,113,36,0,14,66,10,7,3,20,14,4,2,141,661,0.721,0.752,0.945,1.317,1.653,2.074,0.28397212543554007,0.41986062717770034,0.13588850174216027,0.3637747336377473,0.7836353608154476,89.28871406959153,87.03200000000001,0.3594795144157815,0.34976525821596244
20190413HHWO0,20190413,HH,WO,0,T,39,36,3,3,12,1,1,0,1,0,1,0,2,0,0,7,2,1,9,0.14285714300000002,14,2,10,175,610,123,37,1,14,68,10,7,3,22,15,5,2,148,700,0.721,0.752,0.945,1.317,1.653,2.074,0.28688524590163933,0.419672131147541,0.13278688524590165,0.3640287769784173,0.7837009081259583,94.39200000000001,91.73599999999999,0.3592535816618911,0.35384615384615387
20190414HHWO0,20190414,HH,WO,0,T,45,40,3,3,11,2,0,1,0,0,0,0,4,0,1,13,1,0,12,0.25,8,2,8,186,650,131,39,1,15,72,11,7,3,23,15,5,2,161,745,0.721,0.752,0.945,1.317,1.653,2.074,0.28615384615384615,0.41846153846153844,0.1323076923076923,0.3635135135135135,0.7819750519750519,100.1681879194631,97.23199999999997,0.358900403768506,0.35550935550935553
20190416HHKT0,20190416,HH,KT,0,T,36,32,2,2,7,2,0,0,0,1,0,0,4,0,0,4,2,1,7,0.125,8,1,5,193,682,136,41,1,15,76,11,7,4,25,15,5,2,165,781,0.721,0.752,0.945,1.317,1.653,2.074,0.2829912023460411,0.4120234604105572,0.12903225806451613,0.36082474226804123,0.7728482026785984,101.92335467349554,99.19,0.35546341463414627,0.34970530451866405
20190417HHKT0,20190417,HH,KT,0,T,41,32,8,8,8,3,0,0,4,0,0,2,7,0,0,10,1,0,6,0.363636364,11,4,5,201,714,141,44,1,15,83,11,9,4,26,19,5,2,175,822,0.721,0.752,0.945,1.317,1.653,2.074,0.2815126050420168,0.40896358543417366,0.12745098039215685,0.36107711138310894,0.7700406968172826,107.37980535279807,105.08000000000001,0.3544256097560976,0.34896810506566606
20190418HHKT0,20190418,HH,KT,0,T,40,36,5,5,10,4,0,1,0,0,0,0,3,0,1,6,0,0,8,0.222222222,9,2,5,211,750,146,48,1,16,86,12,9,4,26,19,5,2,181,862,0.721,0.752,0.945,1.317,1.653,2.074,0.2813333333333333,0.412,0.13066666666666665,0.3605600933488915,0.7725600933488914,113.64556844547563,110.87200000000001,0.35536162790697673,0.3469750889679715
20190419SSHH0,20190419,HH,SS,0,B,42,33,4,4,8,1,0,1,0,1,2,2,5,1,0,9,2,0,6,0.5,4,2,6,219,783,152,49,1,17,91,12,11,5,28,19,7,3,190,904,0.721,0.752,0.945,1.317,1.653,2.074,0.2796934865900383,0.4099616858237548,0.13026819923371652,0.358974358974359,0.7689360447981137,117.08336283185841,115.08000000000001,0.3524483906770255,0.3441226575809199
20190420SSHH0,20190420,HH,SS,0,B,40,36,12,12,12,4,0,1,1,0,0,1,3,0,0,6,0,1,4,0.666666667,9,6,7,231,819,159,53,1,18,94,12,12,5,28,20,7,3,196,944,0.721,0.752,0.945,1.317,1.653,2.074,0.28205128205128205,0.41514041514041516,0.13308913308913312,0.35965848452508004,0.7747988996654952,124.6464406779661,122.26200000000001,0.35459723698193407,0.34521880064829824
20190421SSHH0,20190421,HH,SS,0,B,29,27,0,0,0,0,0,0,0,1,0,0,1,0,1,13,0,0,2,0.0,0,0,0,231,846,159,53,1,18,95,13,12,6,28,20,7,3,209,973,0.721,0.752,0.945,1.317,1.653,2.074,0.2730496453900709,0.40189125295508277,0.12884160756501184,0.35093167701863354,0.7528229299737164,121.49218910585816,120.08800000000001,0.3455144329896907,0.3375594294770206
20190424LTHH0,20190424,HH,LT,0,B,42,37,5,5,9,2,0,1,0,1,1,0,4,0,0,8,3,0,7,0.5,6,3,6,240,883,165,55,1,19,99,13,12,7,31,20,8,3,217,1015,0.721,0.752,0.945,1.317,1.653,2.074,0.2718006795016987,0.40090600226500567,0.12910532276330694,0.34955312810327704,0.7504591303682827,124.7152315270936,123.35399999999998,0.3442796442687747,0.3353566009104704
20190427HHNC0,20190427,HH,NC,0,T,37,30,0,1,4,0,0,0,0,0,0,0,6,0,1,7,2,0,9,0.0,6,0,4,244,913,169,55,1,19,105,14,12,7,33,20,8,3,224,1052,0.721,0.752,0.945,1.317,1.653,2.074,0.2672508214676889,0.39211391018619934,0.12486308871851043,0.34770114942528735,0.7398150596114867,125.56471482889735,124.598,0.340580552907531,0.32991202346041054
20190428HHNC0,20190428,HH,NC,0,T,38,36,4,4,9,1,0,2,0,0,0,0,2,0,0,11,0,1,7,0.166666667,6,1,6,253,949,175,56,1,21,107,14,12,7,33,20,8,3,235,1090,0.721,0.752,0.945,1.317,1.653,2.074,0.2665964172813488,0.3940990516332982,0.12750263435194942,0.3456561922365989,0.7397552438698971,130.37644036697247,129.35999999999999,0.34024471021159153,0.32907801418439714
20190430OBHH0,20190430,HH,OB,0,B,32,26,2,2,5,1,0,1,1,0,1,0,4,1,1,5,1,1,6,0.125,8,1,3,258,975,178,57,1,22,111,15,12,7,34,21,9,4,240,1122,0.721,0.752,0.945,1.317,1.653,2.074,0.26461538461538464,0.39282051282051283,0.1282051282051282,0.3450134770889488,0.7378339899094617,133.4581818181818,132.55,0.33898658318425756,0.3255172413793103
20190501OBHH0,20190501,HH,OB,0,B,32,26,4,4,5,4,0,0,0,0,1,0,4,1,1,4,1,0,4,0.333333333,6,2,1,263,1001,179,61,1,22,115,16,12,7,35,21,10,5,244,1154,0.721,0.752,0.945,1.317,1.653,2.074,0.2627372627372627,0.3916083916083916,0.1288711288711289,0.34440559440559443,0.736013986013986,136.38322357019064,135.288,0.3377850304612707,0.32262382864792505
20190502OBHH0,20190502,HH,OB,0,B,41,36,4,4,9,3,0,0,3,0,0,1,4,0,0,5,0,1,10,0.23076923100000002,13,3,6,272,1037,185,64,1,22,119,16,13,7,35,24,10,5,249,1195,0.721,0.752,0.945,1.317,1.653,2.074,0.26229508196721313,0.38958534233365477,0.12729026036644164,0.3434599156118143,0.7330452579454692,141.1862761506276,140.24800000000002,0.33665546218487397,0.3209242618741977
20190503KTHH0,20190503,HH,KT,0,B,37,33,3,4,7,1,1,0,0,0,1,0,3,0,0,11,0,2,6,0.2,10,2,5,279,1070,190,65,2,22,122,16,13,7,35,24,11,5,260,1232,0.721,0.752,0.945,1.317,1.653,2.074,0.2607476635514019,0.38691588785046727,0.12616822429906538,0.3415233415233415,0.7284392293738088,144.13758116883116,143.14000000000004,0.3345378973105134,0.3208489388264669
20190504KTHH0,20190504,HH,KT,0,B,47,40,9,10,16,3,0,2,3,0,0,1,4,0,2,5,1,0,11,0.28571428600000004,14,4,11,295,1110,201,68,2,24,126,18,14,7,36,27,11,5,265,1279,0.721,0.752,0.945,1.317,1.653,2.074,0.26576576576576577,0.3954954954954955,0.12972972972972974,0.3462145110410095,0.741710006536505,155.48340891321345,154.06000000000003,0.3401569858712716,0.32455089820359284
20190505KTHH0,20190505,HH,KT,0,B,35,30,6,6,8,2,0,0,0,2,0,0,5,0,0,6,0,0,5,0.4,10,4,6,303,1140,207,70,2,24,131,18,14,9,36,27,11,5,271,1314,0.721,0.752,0.945,1.317,1.653,2.074,0.2657894736842105,0.393859649122807,0.1280701754385965,0.3468917881811205,0.7407514373039275,159.04593607305938,157.53200000000004,0.3401596638655462,0.32479627473806755
20190507HHSK0,20190507,HH,SK,0,T,34,32,2,2,7,2,0,1,0,1,0,0,2,0,0,10,2,0,5,0.2,5,1,4,310,1172,211,72,2,25,133,18,14,10,38,27,11,5,281,1348,0.721,0.752,0.945,1.317,1.653,2.074,0.2645051194539249,0.39334470989761094,0.12883959044368604,0.34480179506357517,0.7381465049611862,161.15578635014836,159.70200000000003,0.3389419210722263,0.32386363636363635
20190508HHSK0,20190508,HH,SK,0,T,35,33,2,2,6,2,0,1,0,0,0,0,2,0,0,11,0,2,6,0.0,7,0,3,316,1205,214,74,2,26,135,18,14,10,38,27,11,5,292,1383,0.721,0.752,0.945,1.317,1.653,2.074,0.26224066390041495,0.391701244813278,0.12946058091286305,0.34183673469387754,0.7335379795071555,163.62684020245842,162.24400000000003,0.33685341074020314,0.3218645948945616
20190509HHSK0,20190509,HH,SK,0,T,39,37,6,6,10,1,0,3,1,0,0,0,2,0,0,10,0,1,6,0.2,10,2,6,326,1242,220,75,2,29,137,18,14,10,38,28,11,5,302,1422,0.721,0.752,0.945,1.317,1.653,2.074,0.26247987117552335,0.3961352657004831,0.13365539452495973,0.3408929836995039,0.7370282493999869,170.0819127988748,168.63400000000007,0.33792166549047276,0.3210810810810811
20190510HHLG0,20190510,HH,LG,0,T,40,36,5,5,8,1,0,0,1,0,0,0,1,0,3,11,0,1,8,0.3,10,3,7,334,1278,227,76,2,29,138,21,14,10,38,29,11,5,313,1462,0.721,0.752,0.945,1.317,1.653,2.074,0.26134585289514867,0.392018779342723,0.13067292644757433,0.3397656788421778,0.7317844581849008,173.22735978112175,171.78600000000006,0.33613177762525737,0.32105263157894737
20190511HHLG0,20190511,HH,LG,0,T,39,34,2,4,8,1,1,0,3,0,0,1,4,0,0,6,0,0,8,0.2,5,1,6,342,1312,233,77,3,29,142,21,15,10,38,32,11,5,319,1501,0.721,0.752,0.945,1.317,1.653,2.074,0.2606707317073171,0.3902439024390244,0.12957317073170732,0.3389261744966443,0.7291700769356687,177.57540306462357,176.42800000000003,0.335072192513369,0.31971399387129723
20190512HHLG0,20190512,HH,LG,0,T,32,28,0,0,2,0,0,0,0,0,0,0,3,0,1,6,1,0,5,0.0,3,0,2,344,1340,235,77,3,29,145,22,15,10,39,32,11,5,325,1533,0.721,0.752,0.945,1.317,1.653,2.074,0.25671641791044775,0.3835820895522388,0.12686567164179108,0.335742444152431,0.7193245337046699,176.68712328767123,176.03,0.33119960732984294,0.3146853146853147
20190514WOHH0,20190514,HH,WO,0,B,37,30,6,7,8,2,0,2,2,1,0,0,7,0,0,5,0,0,6,0.222222222,9,2,4,352,1370,239,79,3,31,152,22,15,11,39,34,11,5,330,1570,0.721,0.752,0.945,1.317,1.653,2.074,0.2569343065693431,0.38686131386861317,0.1299270072992701,0.3373957665169981,0.7242570803856112,183.46919745222934,182.75,0.33334313099041535,0.3134765625
20190515WOHH0,20190515,HH,WO,0,B,39,39,5,5,9,1,0,2,1,0,0,0,0,0,0,9,1,1,3,0.4,5,2,6,361,1409,245,80,3,33,152,22,15,11,40,35,11,5,339,1609,0.721,0.752,0.945,1.317,1.653,2.074,0.25621007806955287,0.3875088715400994,0.13129879347054652,0.33479349186483104,0.7223023634049304,187.00027346177754,186.388,0.332180174563591,0.311787072243346
20190516WOHH0,20190516,HH,WO,0,B,45,39,15,15,18,1,0,2,1,1,0,0,6,0,0,8,1,0,6,0.666666667,12,8,15,379,1448,260,81,3,35,158,22,15,12,41,36,11,5,347,1654,0.721,0.752,0.945,1.317,1.653,2.074,0.2617403314917127,0.39433701657458564,0.13259668508287292,0.3402312842361534,0.7345683008107391,198.46580411124546,197.06400000000008,0.3376488781079442,0.31822386679000925
20190517HTHH0,20190517,HH,HT,0,B,34,32,0,2,4,1,0,0,1,0,0,0,1,0,1,10,0,0,5,0.0,5,0,3,383,1480,263,82,3,35,159,23,15,12,41,37,11,5,357,1688,0.721,0.752,0.945,1.317,1.653,2.074,0.2587837837837838,0.3891891891891892,0.1304054054054054,0.33691115086463924,0.7261003400538284,198.6062559241706,197.54400000000007,0.33416993464052286,0.3155031731640979
20190518HTHH0,20190518,HH,HT,0,B,38,31,5,5,7,2,0,1,1,0,1,0,5,0,1,2,0,0,9,0.3,10,3,4,390,1511,267,84,3,36,164,24,15,12,41,38,12,5,359,1726,0.721,0.752,0.945,1.317,1.653,2.074,0.25810721376571805,0.38914626075446723,0.13103904698874919,0.3372228704784131,0.7263691312328804,203.606315179606,202.50800000000004,0.33425508425334105,0.3129973474801061
20190519HTHH0,20190519,HH,HT,0,B,32,32,0,0,4,1,0,0,0,0,0,0,0,0,0,10,0,2,5,0.0,7,0,3,394,1543,270,85,3,36,164,24,15,12,41,38,12,5,369,1758,0.721,0.752,0.945,1.317,1.653,2.074,0.25534672715489304,0.3843162670123137,0.12896953985742066,0.3333333333333333,0.717649600345647,202.9277701934016,202.12800000000001,0.33052196235025666,0.3104943625325238
20190521HHSS0,20190521,HH,SS,0,T,34,31,3,3,5,1,1,2,0,1,0,1,1,0,1,10,0,0,4,0.0,5,0,1,399,1574,271,86,4,38,165,25,16,13,41,38,12,5,379,1792,0.721,0.752,0.945,1.317,1.653,2.074,0.25349428208386277,0.3856416772554003,0.1321473951715375,0.3308988764044944,0.7165405536598947,205.82572544642858,205.5779999999999,0.32956966983771685,0.30775788576300084
20190522HHSS0,20190522,HH,SS,0,T,53,47,5,5,12,2,0,2,1,0,0,0,6,1,0,9,3,0,12,0.3,10,3,8,411,1621,279,88,4,40,171,25,16,13,44,39,12,6,388,1845,0.721,0.752,0.945,1.317,1.653,2.074,0.25354719309068474,0.3867982726711906,0.13325107958050586,0.3311511183851609,0.7179493910563515,212.02276422764228,211.69599999999994,0.33000978792822183,0.3068651778329198
20190523HHSS0,20190523,HH,SS,0,T,34,33,1,1,7,1,0,0,2,0,0,0,1,0,0,6,1,1,6,0.0,5,0,6,418,1654,285,89,4,40,172,25,16,13,45,41,12,6,394,1879,0.721,0.752,0.945,1.317,1.653,2.074,0.25272067714631197,0.38391777509068925,0.13119709794437728,0.3294054633101232,0.7133232384008125,213.59275146354443,213.3579999999999,0.32813454351308063,0.3058252427184466
20190524HHOB0,20190524,HH,OB,0,T,41,37,3,4,9,1,0,0,4,0,0,0,4,0,0,3,0,0,10,0.083333333,12,1,8,427,1691,293,90,4,40,176,25,16,13,45,45,12,6,397,1920,0.721,0.752,0.945,1.317,1.653,2.074,0.25251330573625075,0.38143110585452394,0.1289178001182732,0.32914046121593293,0.7105715670704569,217.80531250000004,217.61399999999995,0.3272502612330198,0.3047244094488189
20190525HHOB0,20190525,HH,OB,0,T,44,39,4,4,16,2,0,0,1,0,1,1,3,0,0,3,1,1,13,0.166666667,12,2,14,443,1730,307,92,4,40,179,25,17,13,46,46,13,6,400,1964,0.721,0.752,0.945,1.317,1.653,2.074,0.2560693641618497,0.3832369942196532,0.12716763005780346,0.3316248077908765,0.7148618020105297,225.73930753564156,225.19999999999996,0.3291031664964249,0.3083397092578424
20190526HHOB0,20190526,HH,OB,0,T,38,32,1,1,7,0,1,0,2,1,1,0,3,0,2,7,0,0,10,0.125,8,1,6,450,1762,313,92,5,40,182,27,17,14,46,48,14,6,407,2002,0.721,0.752,0.945,1.317,1.653,2.074,0.25539160045402953,0.3813847900113507,0.1259931895573212,0.33148893360160964,0.7128737236129603,229.14592407592409,228.7139999999999,0.3283436873747495,0.3078078078078078
20190528HTHH0,20190528,HH,HT,0,B,34,28,2,2,9,1,0,0,0,1,1,1,4,0,0,5,1,1,8,0.14285714300000002,7,1,8,459,1790,321,93,5,40,186,27,18,15,47,48,15,6,412,2036,0.721,0.752,0.945,1.317,1.653,2.074,0.25642458100558657,0.38100558659217876,0.12458100558659219,0.33250865907966354,0.7135142456718423,233.07632612966603,232.76399999999995,0.32863793103448274,0.3089970501474926
20190529HTHH0,20190529,HH,HT,0,B,31,29,1,1,5,1,0,0,1,1,0,1,1,0,0,10,1,1,3,0.0,4,0,4,464,1819,325,94,5,40,187,27,19,16,48,49,15,6,422,2067,0.721,0.752,0.945,1.317,1.653,2.074,0.25508521165475534,0.37822979659153383,0.12314458493677849,0.3304093567251462,0.70863915331668,233.25464925012093,233.44400000000007,0.3265177098495876,0.3081395348837209
20190530HTHH0,20190530,HH,HT,0,B,36,32,1,2,7,0,0,0,0,1,1,0,2,0,1,7,1,0,7,0.1,10,1,7,471,1851,332,94,5,40,189,28,19,17,49,49,16,6,429,2103,0.721,0.752,0.945,1.317,1.653,2.074,0.2544570502431118,0.375472717450027,0.1210156672069152,0.3296597987541926,0.7051325162042197,234.70369947693771,235.00799999999998,0.3251130185979972,0.3076374018558173
20190531HHSK0,20190531,HH,SK,0,T,33,31,1,1,6,0,0,1,0,0,1,0,1,0,0,1,1,1,5,0.0,4,0,5,477,1882,337,94,5,41,190,28,19,17,50,49,17,6,430,2136,0.721,0.752,0.945,1.317,1.653,2.074,0.2534537725823592,0.3740701381509033,0.1206163655685441,0.32798489853704577,0.702055036687949,236.18209737827718,236.70000000000002,0.323606572769953,0.3048951048951049
20190601HHSK0,20190601,HH,SK,0,T,40,34,6,6,8,0,0,1,1,0,2,0,4,0,0,9,0,1,7,0.3,10,3,7,485,1916,344,94,5,42,194,28,19,17,50,50,19,6,439,2176,0.721,0.752,0.945,1.317,1.653,2.074,0.2531315240083507,0.3731732776617954,0.12004175365344472,0.32777005099675477,0.7009433286585502,240.2705882352941,240.84800000000004,0.32297465437788014,0.3046767537826685
20190602HHSK0,20190602,HH,SK,0,T,32,31,2,2,6,2,0,0,0,1,0,0,1,0,0,11,1,1,3,0.333333333,3,1,4,491,1947,348,96,5,42,195,28,19,18,51,50,19,6,450,2208,0.721,0.752,0.945,1.317,1.653,2.074,0.25218284540318436,0.3713405238828968,0.11915767847971243,0.3261763362265875,0.6975168601094843,241.05122282608696,241.60000000000008,0.3215213442325158,0.3046132971506106
20190604HHLT0,20190604,HH,LT,0,T,38,36,1,2,7,1,0,0,1,2,0,1,1,0,0,9,1,0,3,0.0,6,0,6,498,1983,354,97,5,42,196,28,20,20,52,51,19,6,459,2246,0.721,0.752,0.945,1.317,1.653,2.074,0.25113464447806355,0.3686333837619768,0.11749873928391324,0.3242029636281994,0.6928363473901762,241.50133570792514,242.51800000000003,0.3195080357142857,0.303595206391478
20190605HHLT0,20190605,HH,LT,0,T,41,35,5,6,9,1,0,0,1,0,0,1,5,2,0,11,0,1,8,0.444444444,9,4,8,507,2018,362,98,5,42,201,28,21,20,52,52,19,8,470,2287,0.721,0.752,0.945,1.317,1.653,2.074,0.2512388503468781,0.367195242814668,0.11595639246778988,0.32451499118165783,0.6917102339963258,245.7119370354176,246.88000000000002,0.31888459850811757,0.3045186640471513
20190606HHLT0,20190606,HH,LT,0,T,41,33,4,4,8,2,0,0,1,0,2,1,5,0,0,9,0,0,10,0.153846154,13,2,6,515,2051,368,100,5,42,206,28,22,20,52,53,21,8,479,2328,0.721,0.752,0.945,1.317,1.653,2.074,0.25109702584105315,0.36616284739151633,0.11506582155046319,0.3246640658864326,0.690826913277949,250.00144329896906,251.328,0.3183823275862068,0.30476804123711343
20190607LGHH0,20190607,HH,LG,0,B,31,30,3,3,6,2,0,0,1,0,1,0,0,0,0,6,0,0,4,0.28571428600000004,7,2,4,521,2081,372,102,5,42,206,28,22,20,52,54,22,8,485,2359,0.721,0.752,0.945,1.317,1.653,2.074,0.25036040365209034,0.3647284959154253,0.11436809226333494,0.323063756953359,0.6877922528687843,251.52003391267488,252.7800000000001,0.316912377711612,0.3039340101522843
20190608LGHH0,20190608,HH,LG,0,B,33,31,1,2,6,2,0,0,1,0,0,0,2,0,0,9,2,0,4,0.166666667,6,1,4,527,2112,376,104,5,42,208,28,22,20,54,55,22,8,494,2392,0.721,0.752,0.945,1.317,1.653,2.074,0.24952651515151514,0.3631628787878788,0.11363636363636365,0.32194092827004217,0.685103807057921,252.83304347826086,254.0180000000001,0.31582088926174495,0.30350438047559447
20190609LGHH0,20190609,HH,LG,0,B,46,36,1,1,6,1,0,0,2,1,0,0,9,1,1,10,2,1,12,0.125,8,1,5,533,2148,381,105,5,42,217,29,22,21,56,57,22,9,504,2438,0.721,0.752,0.945,1.317,1.653,2.074,0.24813780260707635,0.36033519553072624,0.11219739292364989,0.3224337748344371,0.6827689703651634,255.7318621821165,257.068,0.31514162206669405,0.3023399014778325
