G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20170401HHOB0,20170401,HH,OB,0,T,54,44,6,6,16,2,0,1,0,0,4,0,6,1,0,8,0,1,15,0.15,20,3,13,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.36363636363636365,0.4772727272727273,0.11363636363636365,0.44,0.9172727272727272,9.932592592592593,8.905999999999997,0.37943396226415094,0.42857142857142855
20170401HTSS0,20170401,SS,HT,0,B,47,39,6,7,10,1,0,1,1,0,1,0,4,1,3,8,0,0,10,0.333333333,12,4,8,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2564102564102564,0.358974358974359,0.10256410256410259,0.3695652173913043,0.7285395763656632,6.004255319148936,5.9959999999999996,0.32669565217391305,0.3
20170401HTSS0,20170401,HT,SS,0,T,49,43,8,9,14,2,1,0,0,0,1,1,3,1,1,9,0,1,10,0.5,14,7,11,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.32558139534883723,0.4186046511627907,0.09302325581395349,0.375,0.7936046511627908,7.280816326530612,6.978000000000001,0.34343750000000006,0.4
20170401KTSK0,20170401,SK,KT,0,B,32,32,0,0,7,0,0,0,0,1,0,0,0,0,0,5,1,0,5,0.0,4,0,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.21875,0.21875,0.0,0.21875,0.4375,1.09375,0.5200000000000004,0.20278125000000002,0.25925925925925924
20170401KTSK0,20170401,KT,SK,0,T,30,30,2,2,3,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0.0,0,0,2,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.1,0.2,0.1,0.1,0.30000000000000004,0.6,-0.038000000000000034,0.12516666666666668,0.08695652173913043
20170401LGWO0,20170401,WO,LG,0,B,40,37,3,3,12,3,0,0,1,0,0,0,2,0,1,9,1,0,10,0.3,10,3,9,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.32432432432432434,0.40540540540540543,0.08108108108108109,0.375,0.7804054054054055,5.705,5.168,0.3583,0.42857142857142855
20170401LGWO0,20170401,LG,WO,0,T,39,36,8,8,11,5,0,2,1,0,1,0,1,0,1,9,0,0,4,0.363636364,11,4,4,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3055555555555556,0.6111111111111112,0.3055555555555556,0.34210526315789475,0.9532163742690059,7.853333333333333,7.058000000000001,0.3920256410256411,0.36
20170401LTNC0,20170401,NC,LT,0,B,38,35,0,0,7,0,0,0,0,0,0,0,3,0,0,9,0,1,11,0.0,6,0,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2,0.2,0.0,0.2631578947368421,0.4631578947368421,2.0473684210526315,1.9279999999999995,0.2282368421052632,0.2692307692307692
20170401LTNC0,20170401,LT,NC,0,T,38,32,3,3,6,2,0,0,0,0,1,0,4,0,1,11,0,1,8,0.375,8,3,4,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.1875,0.25,0.0625,0.2972972972972973,0.5472972972972974,2.8426315789473686,2.7520000000000007,0.2603684210526316,0.2857142857142857
20170402HHOB0,20170402,OB,HH,0,B,46,40,4,5,8,0,0,2,0,0,1,0,5,1,0,7,2,1,7,0.25,4,1,6,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2,0.35,0.14999999999999997,0.28888888888888886,0.6388888888888888,3.720869565217391,3.854,0.2728,0.1935483870967742
20170402HHOB0,20170402,HH,OB,0,T,54,44,4,4,8,1,1,1,2,0,0,0,7,0,3,9,0,2,14,0.181818182,11,2,5,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.18181818181818182,0.3181818181818182,0.13636363636363635,0.3333333333333333,0.6515151515151515,5.88,6.148,0.30957407407407406,0.20588235294117646
20170402HTSS0,20170402,SS,HT,0,B,48,40,15,16,17,2,1,2,1,0,1,1,4,0,2,6,1,1,8,0.5,18,9,12,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.425,0.675,0.25000000000000006,0.48936170212765956,1.1643617021276595,13.805,11.501999999999999,0.48804166666666665,0.45454545454545453
20170402HTSS0,20170402,HT,SS,0,T,40,38,2,3,10,3,0,1,0,0,0,0,2,0,0,12,0,2,10,0.166666667,12,2,6,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2631578947368421,0.42105263157894735,0.15789473684210525,0.3,0.7210526315789474,4.956,4.664,0.3174,0.36
20170402KTSK0,20170402,SK,KT,0,B,28,28,1,1,3,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0.0,0,0,2,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.10714285714285714,0.21428571428571427,0.10714285714285714,0.10714285714285714,0.3214285714285714,0.21428571428571427,-0.582,0.13410714285714284,0.08695652173913043
20170402KTSK0,20170402,KT,SK,0,T,46,38,7,8,11,1,0,2,1,0,0,1,7,0,0,6,0,0,11,0.375,8,3,8,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2894736842105263,0.47368421052631576,0.18421052631578944,0.391304347826087,0.8649885583524027,8.162608695652175,8.052,0.3820217391304348,0.2903225806451613
20170402LGWO0,20170402,WO,LG,0,B,33,28,1,2,3,1,0,0,1,1,0,1,4,0,0,6,0,1,4,0.0,4,0,2,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.10714285714285714,0.14285714285714285,0.03571428571428571,0.21212121212121213,0.35497835497835495,1.1054545454545455,1.0120000000000005,0.18257575757575759,0.13043478260869565
20170402LGWO0,20170402,LG,WO,0,T,41,36,7,9,10,2,0,1,1,1,0,0,5,0,0,9,0,1,5,0.375,8,3,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2777777777777778,0.4166666666666667,0.1388888888888889,0.36585365853658536,0.782520325203252,5.743414634146342,5.527999999999998,0.35482926829268296,0.34615384615384615
20170402LTNC0,20170402,NC,LT,0,B,36,31,4,4,4,0,1,0,2,0,0,0,4,0,1,10,1,0,5,0.25,8,2,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.12903225806451613,0.1935483870967742,0.06451612903225806,0.25,0.4435483870967742,1.8533333333333333,1.7200000000000002,0.22241666666666665,0.19047619047619047
20170402LTNC0,20170402,LT,NC,0,T,45,37,12,12,13,2,0,5,1,0,0,1,5,0,2,10,1,1,6,0.4,10,4,6,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.35135135135135137,0.8108108108108109,0.4594594594594595,0.4444444444444444,1.2552552552552552,13.874222222222222,11.959999999999999,0.5052666666666668,0.34782608695652173
20170404NCHH0,20170404,HH,NC,0,B,37,31,6,6,10,3,0,1,0,1,2,0,2,0,2,5,2,1,7,0.25,12,3,6,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3225806451612903,0.5161290322580645,0.1935483870967742,0.4,0.9161290322580645,5.375135135135135,5.049999999999999,0.38400000000000006,0.36
20170404NCHH0,20170404,NC,HH,0,T,34,31,0,0,3,1,0,0,0,0,0,0,3,0,0,10,0,1,7,0.0,5,0,2,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.0967741935483871,0.12903225806451613,0.03225806451612903,0.17647058823529413,0.3055028462998103,0.8435294117647059,0.14000000000000035,0.15579411764705883,0.14285714285714285
20170404OBKT0,20170404,KT,OB,0,B,32,30,0,0,3,0,0,0,0,0,0,0,2,0,0,7,0,0,5,0.0,5,0,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.1,0.1,0.0,0.15625,0.25625,0.55,-0.3059999999999997,0.13240625,0.13043478260869565
20170404OBKT0,20170404,OB,KT,0,T,40,32,2,2,8,3,0,0,3,0,0,1,5,0,2,4,1,1,11,0.2,10,2,5,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.25,0.34375,0.09375,0.375,0.71875,5.215,5.388000000000001,0.3391,0.27586206896551724
20170404SKHT0,20170404,HT,SK,0,B,34,29,5,6,6,3,0,0,1,0,0,0,3,0,2,4,1,0,4,0.444444444,9,4,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.20689655172413793,0.3103448275862069,0.10344827586206898,0.3235294117647059,0.6338742393509128,3.182352941176471,3.068,0.3015882352941177,0.24
20170404SKHT0,20170404,SK,HT,0,T,33,29,1,1,5,1,0,0,0,1,0,0,4,0,0,10,2,1,5,0.5,2,1,4,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.1724137931034483,0.20689655172413793,0.03448275862068964,0.2727272727272727,0.4796238244514106,1.28,0.78,0.23875757575757578,0.2631578947368421
20170404SSLG0,20170404,LG,SS,0,B,44,41,11,11,16,2,0,0,2,0,0,0,2,0,1,5,0,1,9,0.38888888899999996,18,7,14,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3902439024390244,0.43902439024390244,0.04878048780487804,0.4318181818181818,0.8708425720620843,8.558636363636364,7.529999999999999,0.4024545454545455,0.4444444444444444
20170404SSLG0,20170404,SS,LG,0,T,37,35,0,0,7,0,0,0,0,0,0,0,1,0,1,12,0,2,10,0.0,8,0,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2,0.2,0.0,0.24324324324324326,0.44324324324324327,1.829189189189189,1.5639999999999996,0.2154864864864865,0.30434782608695654
20170404WOLT0,20170404,LT,WO,0,B,31,31,5,5,9,1,0,2,1,1,0,0,0,0,0,7,1,0,2,0.6,5,3,6,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2903225806451613,0.5161290322580645,0.2258064516129032,0.2903225806451613,0.8064516129032258,3.7303225806451614,4.053999999999999,0.34267741935483875,0.3181818181818182
20170404WOLT0,20170404,WO,LT,0,T,37,33,2,2,9,0,0,1,0,0,0,1,3,0,0,5,1,0,8,0.4,5,2,8,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2727272727272727,0.36363636363636365,0.09090909090909094,0.32432432432432434,0.687960687960688,3.9540540540540534,4.259999999999999,0.31083783783783786,0.2857142857142857
20170406NCHH0,20170406,HH,NC,0,B,37,34,2,2,8,1,0,1,0,0,0,0,1,0,2,7,2,1,8,0.14285714300000002,7,1,6,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.23529411764705882,0.35294117647058826,0.11764705882352944,0.2972972972972973,0.6502384737678856,3.1086486486486486,3.0439999999999996,0.29627027027027025,0.2692307692307692
20170406NCHH0,20170406,NC,HH,0,T,39,35,4,5,11,1,0,0,0,0,1,0,1,0,2,8,3,1,7,0.3,10,3,10,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3142857142857143,0.34285714285714286,0.02857142857142858,0.3684210526315789,0.7112781954887217,3.751282051282051,3.446000000000001,0.3274102564102564,0.4074074074074074
20170406OBKT0,20170406,KT,OB,0,B,38,28,5,5,8,2,0,1,1,0,2,0,8,1,0,10,1,0,9,0.125,8,1,5,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2857142857142857,0.4642857142857143,0.1785714285714286,0.4444444444444444,0.9087301587301587,6.46578947368421,6.019999999999999,0.38243243243243247,0.4117647058823529
20170406OBKT0,20170406,OB,KT,0,T,36,34,1,1,7,0,0,1,0,0,0,0,1,0,1,11,0,0,8,0.0,4,0,6,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.20588235294117646,0.29411764705882354,0.08823529411764708,0.25,0.5441176470588236,2.63,2.6019999999999994,0.2485277777777778,0.2727272727272727
20170406SKHT0,20170406,HT,SK,0,B,38,32,6,6,10,2,0,0,3,1,0,0,5,0,1,10,1,0,8,0.363636364,11,4,8,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3125,0.375,0.0625,0.42105263157894735,0.7960526315789473,5.570526315789474,5.269999999999999,0.3771052631578948,0.45454545454545453
20170406SKHT0,20170406,SK,HT,0,T,37,34,4,4,8,1,0,2,2,0,0,1,2,0,0,5,0,0,6,0.14285714300000002,7,1,5,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.23529411764705882,0.4411764705882353,0.20588235294117646,0.2702702702702703,0.7114467408585056,4.616216216216216,5.13,0.3014054054054054,0.21428571428571427
20170406SSLG0,20170406,LG,SS,0,B,34,29,4,4,8,0,1,1,0,1,1,1,3,0,0,6,0,0,6,0.25,8,2,6,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.27586206896551724,0.4482758620689655,0.1724137931034483,0.3333333333333333,0.7816091954022988,4.358823529411764,4.652,0.3295588235294118,0.30434782608695654
20170406SSLG0,20170406,SS,LG,0,T,31,31,0,0,4,0,1,0,0,0,0,0,0,0,0,7,0,2,4,0.0,5,0,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.12903225806451613,0.1935483870967742,0.06451612903225806,0.12903225806451613,0.3225806451612903,0.7741935483870968,0.05400000000000016,0.1399677419354839,0.16666666666666666
20170406WOLT0,20170406,LT,WO,0,B,41,37,12,12,17,3,1,2,0,1,0,3,1,0,0,7,0,0,5,0.7,10,7,11,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.4594594594594595,0.7567567567567568,0.2972972972972973,0.43902439024390244,1.1957811470006592,12.36439024390244,10.853999999999997,0.48931707317073175,0.4838709677419355
20170406WOLT0,20170406,WO,LT,0,T,34,34,3,3,8,1,0,2,0,0,0,0,0,0,0,5,0,0,4,0.0,1,0,5,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.23529411764705882,0.4411764705882353,0.20588235294117646,0.23529411764705882,0.6764705882352942,3.5294117647058822,3.7199999999999998,0.2851764705882353,0.2222222222222222
20170407HHHT0,20170407,HT,HH,0,B,32,27,4,4,7,2,0,0,0,1,2,1,1,1,1,3,0,1,4,0.222222222,9,2,5,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.3,0.6333333333333333,2.705,2.836,0.25512903225806455,0.28
20170407HHHT0,20170407,HH,HT,0,T,38,37,2,2,10,2,1,0,0,0,0,0,1,0,0,3,1,0,9,0.0,8,0,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2702702702702703,0.3783783783783784,0.10810810810810811,0.2894736842105263,0.6678520625889047,3.7526315789473683,3.495999999999999,0.29718421052631583,0.29411764705882354
20170407LGLT0,20170407,LT,LG,0,B,37,31,4,4,5,1,0,1,0,0,1,0,4,0,1,12,1,0,6,0.111111111,9,1,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.16129032258064516,0.2903225806451613,0.12903225806451615,0.2777777777777778,0.5681003584229392,2.631891891891892,2.5939999999999994,0.2597027027027027,0.2222222222222222
20170407LGLT0,20170407,LG,LT,0,T,37,35,6,6,10,3,0,0,0,0,0,0,1,0,1,8,1,2,4,0.4,10,4,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2857142857142857,0.37142857142857144,0.08571428571428574,0.32432432432432434,0.6957528957528958,4.019459459459459,3.6559999999999997,0.31756756756756754,0.37037037037037035
20170407NCSK0,20170407,SK,NC,0,B,35,32,3,3,6,0,0,1,1,0,0,0,2,0,1,9,1,0,5,0.5,2,1,5,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.1875,0.28125,0.09375,0.2571428571428571,0.5383928571428571,2.354285714285714,2.357999999999999,0.24994285714285713,0.22727272727272727
20170407NCSK0,20170407,NC,SK,0,T,42,34,5,5,10,1,0,1,2,0,2,0,4,0,2,8,1,0,10,0.181818182,11,2,8,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.29411764705882354,0.4117647058823529,0.11764705882352938,0.4,0.8117647058823529,6.299999999999999,6.045999999999999,0.35714285714285715,0.36
20170407SSKT0,20170407,KT,SS,0,B,36,29,3,3,7,0,0,0,1,0,2,1,4,0,0,7,1,1,7,0.4,5,2,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2413793103448276,0.2413793103448276,0.0,0.3235294117647059,0.5649087221095335,2.811111111111112,3.0840000000000005,0.26113888888888886,0.30434782608695654
20170407SSKT0,20170407,SS,KT,0,T,36,33,2,2,8,0,0,1,1,1,0,0,3,0,0,7,1,0,7,0.333333333,3,1,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.24242424242424243,0.3333333333333333,0.09090909090909088,0.3055555555555556,0.6388888888888888,3.0749999999999997,3.1439999999999984,0.2937222222222223,0.28
20170407WOOB0,20170407,OB,WO,0,B,40,36,3,3,9,1,0,0,0,0,0,0,3,0,1,6,0,0,10,0.28571428600000004,7,2,8,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.25,0.2777777777777778,0.02777777777777779,0.325,0.6027777777777779,3.5879999999999996,3.6020000000000003,0.290375,0.3
20170407WOOB0,20170407,WO,OB,0,T,41,37,6,7,11,6,1,1,2,0,0,0,4,0,0,4,1,1,7,0.333333333,12,4,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2972972972972973,0.5945945945945946,0.2972972972972973,0.36585365853658536,0.96044825313118,8.222439024390244,7.277999999999999,0.4074634146341463,0.3125
20170408HHHT0,20170408,HT,HH,0,B,33,24,3,3,3,0,0,0,2,1,2,1,6,0,0,3,1,0,3,0.25,4,1,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.125,0.125,0.0,0.2903225806451613,0.4153225806451613,1.518787878787879,1.7460000000000004,0.21663636363636365,0.13636363636363635
20170408HHHT0,20170408,HH,HT,0,T,42,38,4,4,12,2,1,0,0,0,0,0,4,0,0,7,1,0,11,0.307692308,13,4,9,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3157894736842105,0.42105263157894735,0.10526315789473684,0.38095238095238093,0.8020050125313283,6.085714285714285,5.574,0.36502380952380953,0.3870967741935484
20170408LGLT0,20170408,LT,LG,0,B,40,36,8,8,15,2,0,4,0,1,1,0,3,1,0,4,1,0,6,0.166666667,6,1,9,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.4166666666666667,0.8055555555555556,0.3888888888888889,0.46153846153846156,1.267094017094017,12.016,10.058,0.5107948717948718,0.39285714285714285
20170408LGLT0,20170408,LG,LT,0,T,42,39,6,6,14,3,1,1,1,1,0,0,3,1,0,7,1,0,9,0.214285714,14,3,9,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.358974358974359,0.5641025641025641,0.20512820512820512,0.40476190476190477,0.9688644688644689,8.228571428571428,7.2540000000000004,0.41548780487804876,0.41935483870967744
20170408NCSK0,20170408,SK,NC,0,B,40,38,8,9,13,0,0,6,0,1,0,0,2,0,0,10,1,0,7,0.333333333,6,2,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.34210526315789475,0.8157894736842105,0.47368421052631576,0.375,1.1907894736842106,10.244,9.8,0.48377499999999996,0.3181818181818182
20170408NCSK0,20170408,NC,SK,0,T,35,31,2,2,4,1,0,0,0,0,0,0,4,0,0,10,0,1,6,0.166666667,6,1,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.12903225806451613,0.16129032258064516,0.03225806451612903,0.22857142857142856,0.3898617511520737,1.3805714285714286,1.0699999999999998,0.19862857142857143,0.19047619047619047
20170408SSKT0,20170408,KT,SS,0,B,28,26,0,1,3,0,0,0,0,0,1,0,1,0,0,5,0,0,3,0.2,5,1,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.11538461538461539,0.11538461538461539,0.0,0.14814814814814814,0.26353276353276356,0.54,-0.2299999999999998,0.12532142857142858,0.14285714285714285
20170408SSKT0,20170408,SS,KT,0,T,36,31,0,0,7,0,0,0,0,1,1,0,4,0,0,4,1,1,9,0.166666667,6,1,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.22580645161290322,0.22580645161290322,0.0,0.3142857142857143,0.5400921658986175,2.1399999999999997,2.0180000000000002,0.26113888888888886,0.25925925925925924
20170408WOOB0,20170408,OB,WO,0,B,46,43,10,10,16,4,0,0,1,0,0,0,3,0,0,6,0,1,9,0.46666666700000003,15,7,12,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.37209302325581395,0.46511627906976744,0.09302325581395349,0.41304347826086957,0.878159757330637,8.79782608695652,7.601999999999998,0.3987826086956522,0.43243243243243246
20170408WOOB0,20170408,WO,OB,0,T,49,46,12,13,20,3,0,2,0,0,0,0,2,0,1,6,1,1,9,0.5,14,7,15,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.43478260869565216,0.6304347826086957,0.19565217391304351,0.46938775510204084,1.0998225377107365,13.370612244897961,10.801999999999998,0.4835918367346939,0.47368421052631576
20170409HHHT0,20170409,HT,HH,0,B,32,30,3,3,9,1,0,1,1,0,0,0,2,0,0,4,3,0,5,0.0,5,0,7,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3,0.43333333333333335,0.13333333333333336,0.34375,0.7770833333333333,3.51,3.487999999999999,0.34703125,0.32
20170409HHHT0,20170409,HH,HT,0,T,37,35,2,2,13,0,0,0,0,2,0,1,1,0,0,4,1,0,8,0.125,8,1,13,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.37142857142857144,0.37142857142857144,0.0,0.3783783783783784,0.7498069498069498,4.096756756756756,4.188,0.34537837837837837,0.40625
20170409LGLT0,20170409,LT,LG,0,B,44,34,6,7,10,4,0,2,1,0,0,0,5,0,5,12,0,0,13,0.23076923100000002,13,3,4,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.29411764705882354,0.5882352941176471,0.29411764705882354,0.45454545454545453,1.0427807486631016,10.50909090909091,9.084,0.45377272727272727,0.4
20170409LGLT0,20170409,LG,LT,0,T,36,31,1,1,5,2,0,0,1,0,0,0,4,0,1,9,1,0,8,0.111111111,9,1,3,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.16129032258064516,0.22580645161290322,0.06451612903225806,0.2777777777777778,0.503584229390681,2.205,2.038,0.24908333333333335,0.22727272727272727
20170409NCSK0,20170409,SK,NC,0,B,43,36,8,8,13,2,0,2,0,1,0,0,5,0,2,7,0,1,11,0.3,20,6,9,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3611111111111111,0.5833333333333334,0.22222222222222227,0.46511627906976744,1.0484496124031009,10.083255813953487,8.754000000000001,0.46081395348837206,0.4074074074074074
20170409NCSK0,20170409,NC,SK,0,T,43,38,5,5,12,1,0,0,1,1,0,0,4,1,1,10,1,1,11,0.307692308,13,4,11,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3157894736842105,0.34210526315789475,0.026315789473684237,0.3953488372093023,0.737454100367197,5.07906976744186,4.8999999999999995,0.34276190476190477,0.42857142857142855
