G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20200506LTKT0,20200506,KT,LT,0,B,38,35,4,4,8,2,0,1,1,0,0,1,2,0,0,3,0,2,7,0.111111111,9,1,5,13,65,8,3,0,2,7,0,1,1,1,1,0,0,11,73,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2,0.3384615384615385,0.13846153846153847,0.273972602739726,0.6124341412012645,6.12986301369863,6.512,0.27865753424657536,0.20754716981132076
20200506LTKT0,20200506,LT,KT,0,T,41,36,8,9,12,2,0,1,1,1,0,3,1,0,1,6,0,1,5,0.25,12,3,9,19,68,13,3,0,3,5,1,4,1,1,1,0,0,15,78,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.27941176470588236,0.45588235294117646,0.1764705882352941,0.32051282051282054,0.776395173453997,10.367692307692309,11.459999999999999,0.3368717948717948,0.2962962962962963
20200506NCSS0,20200506,SS,NC,0,B,34,32,3,3,5,1,0,3,0,0,0,0,1,0,1,11,0,1,4,0.0,3,0,1,8,62,4,1,0,3,7,1,0,1,0,0,0,0,19,70,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.12903225806451613,0.2903225806451613,0.16129032258064518,0.22857142857142856,0.5188940092165899,4.3028571428571425,4.427999999999999,0.23925714285714286,0.125
20200506NCSS0,20200506,NC,SS,0,T,40,33,4,4,8,1,0,2,2,2,0,0,6,0,1,8,0,0,9,0.2,10,2,5,15,66,7,3,0,5,8,1,0,2,0,2,0,0,17,75,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.22727272727272727,0.5,0.2727272727272727,0.32,0.8200000000000001,10.671466666666666,10.914,0.35673333333333335,0.22727272727272727
20200506OBLG0,20200506,LG,OB,0,B,36,33,2,2,6,0,0,0,1,0,0,0,2,0,1,6,1,0,7,0.111111111,9,1,6,16,63,8,6,1,1,7,2,0,1,2,2,0,0,12,72,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.25396825396825395,0.42857142857142855,0.1746031746031746,0.3472222222222222,0.7757936507936507,9.282777777777778,8.833999999999998,0.35191666666666666,0.3
20200506OBLG0,20200506,OB,LG,0,T,37,35,5,5,12,1,0,1,0,0,0,1,1,0,0,3,2,1,5,0.428571429,7,3,10,18,65,14,2,0,2,4,0,2,0,3,0,0,0,12,71,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.27692307692307694,0.4,0.12307692307692308,0.30985915492957744,0.7098591549295774,7.514366197183098,7.984,0.31676056338028175,0.3018867924528302
20200506WOHT0,20200506,HT,WO,0,B,37,35,2,2,9,2,0,1,0,0,1,0,1,0,0,9,0,1,8,0.166666667,6,1,6,15,67,11,3,0,1,5,1,0,0,2,0,1,0,16,74,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.22388059701492538,0.31343283582089554,0.08955223880597016,0.2876712328767123,0.6011040686976079,5.925945945945946,5.632000000000001,0.276972972972973,0.28
20200506WOHT0,20200506,WO,HT,0,T,35,31,2,3,7,1,1,0,1,0,1,2,1,0,0,11,0,0,5,0.0,4,0,5,19,69,12,4,1,2,7,0,2,0,1,1,1,0,16,79,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2753623188405797,0.4492753623188406,0.17391304347826086,0.3333333333333333,0.7826086956521738,11.044303797468354,11.141999999999998,0.34124050632911396,0.32075471698113206
20200507HHSK0,20200507,SK,HH,0,B,45,39,3,4,15,2,2,0,0,0,0,0,4,0,2,8,3,0,14,0.1875,16,3,11,26,101,17,5,2,2,8,2,0,0,3,3,1,0,18,112,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.25742574257425743,0.40594059405940597,0.14851485148514854,0.32432432432432434,0.7302649183837303,13.459285714285715,13.036000000000001,0.3281696428571429,0.2962962962962963
20200507HHSK0,20200507,HH,SK,0,T,42,37,7,8,13,1,0,0,4,0,0,0,5,0,0,7,3,0,7,0.363636364,11,4,12,26,99,20,5,0,1,11,0,0,1,5,4,2,0,17,112,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.26262626262626265,0.3434343434343434,0.08080808080808077,0.33636363636363636,0.6797979797979798,11.065892857142856,10.704,0.313375,0.30864197530864196
20200507LTKT0,20200507,KT,LT,0,B,35,33,2,3,7,2,0,0,0,1,0,0,2,0,0,4,0,2,5,0.111111111,9,1,5,20,98,13,5,0,2,9,0,1,2,1,1,0,0,15,108,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.20408163265306123,0.3163265306122449,0.11224489795918369,0.26851851851851855,0.5848450491307635,8.276666666666666,8.439999999999998,0.26890740740740743,0.21951219512195122
20200507LTKT0,20200507,LT,KT,0,T,45,40,7,7,14,2,0,1,0,0,1,0,4,0,0,3,1,0,11,0.26666666699999997,15,4,11,33,108,24,5,0,4,9,1,4,1,2,1,1,0,18,123,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.3055555555555556,0.46296296296296297,0.15740740740740738,0.3524590163934426,0.8154219793564056,18.120325203252033,18.506,0.35775609756097565,0.32222222222222224
20200507NCSS0,20200507,SS,NC,0,B,38,32,1,2,5,1,0,0,0,0,0,0,5,0,1,8,0,1,9,0.1,10,1,4,13,94,8,2,0,3,12,2,0,1,0,0,0,0,27,108,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.13829787234042554,0.2553191489361702,0.11702127659574466,0.25,0.5053191489361701,6.654074074074074,6.694,0.24237037037037037,0.15625
20200507NCSS0,20200507,NC,SS,0,T,44,35,7,8,9,2,0,1,0,0,1,1,5,0,2,6,0,0,9,0.23076923100000002,13,3,6,24,101,13,5,0,6,13,3,1,2,0,2,1,0,23,119,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2376237623762376,0.46534653465346537,0.22772277227722776,0.3389830508474576,0.8043295855009229,17.001008403361343,17.196,0.3533445378151261,0.2465753424657534
20200507OBLG0,20200507,LG,OB,0,B,34,30,3,3,7,2,0,0,0,0,1,1,2,0,0,7,1,3,4,0.2,5,1,5,23,93,13,8,1,1,9,2,1,1,3,2,1,0,19,106,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.24731182795698925,0.3870967741935484,0.13978494623655913,0.3238095238095238,0.7109062980030723,11.586792452830187,11.367999999999999,0.3211132075471698,0.2972972972972973
20200507OBLG0,20200507,OB,LG,0,T,42,40,7,9,14,2,0,1,0,1,0,1,0,0,1,4,0,0,6,0.333333333,9,3,11,32,105,25,4,0,3,4,1,3,1,3,0,0,0,16,113,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.3047619047619048,0.42857142857142855,0.12380952380952376,0.3274336283185841,0.7560050568900126,13.976814159292035,14.382,0.3368141592920354,0.3258426966292135
20200507WOHT0,20200507,HT,WO,0,B,43,38,8,8,16,2,0,2,0,0,0,0,4,0,1,7,2,0,11,0.35714285700000004,14,5,12,31,105,23,5,0,3,9,2,0,0,4,0,1,0,23,117,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.29523809523809524,0.42857142857142855,0.1333333333333333,0.3620689655172414,0.7906403940886699,15.713162393162394,14.876000000000001,0.3578803418803419,0.35443037974683544
20200507WOHT0,20200507,WO,HT,0,T,38,34,5,5,9,4,0,1,1,0,0,1,3,0,0,6,0,0,6,0.153846154,13,2,4,28,103,16,8,1,3,10,0,3,0,1,2,1,0,22,117,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.27184466019417475,0.4563106796116505,0.18446601941747576,0.3275862068965517,0.7838968865082022,16.67213675213675,16.734,0.3415982905982906,0.30864197530864196
20200508HHWO0,20200508,WO,HH,0,B,38,34,5,5,10,0,1,2,0,0,0,0,3,0,1,6,0,0,9,0.375,8,3,7,38,137,23,8,2,5,13,1,3,0,1,2,1,0,28,155,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2773722627737226,0.4744525547445255,0.1970802919708029,0.33766233766233766,0.8121148924068632,23.61135483870968,23.305999999999994,0.35459999999999997,0.308411214953271
20200508HHWO0,20200508,HH,WO,0,T,33,31,3,3,6,0,0,1,0,1,0,0,2,0,0,7,1,0,3,0.2,5,1,5,32,130,25,5,0,2,13,0,0,2,6,4,2,0,24,145,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.24615384615384617,0.33076923076923076,0.08461538461538459,0.3146853146853147,0.6454545454545455,12.63103448275862,12.327999999999998,0.2978620689655172,0.28846153846153844
20200508HTSS0,20200508,SS,HT,0,B,37,30,5,5,6,3,0,1,1,2,0,0,7,0,0,6,0,0,8,0.111111111,9,1,2,19,124,10,5,0,4,19,2,0,3,0,1,0,0,33,145,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.1532258064516129,0.2903225806451613,0.1370967741935484,0.27586206896551724,0.5661846496106786,10.712137931034484,11.005999999999998,0.2686068965517242,0.1724137931034483
20200508HTSS0,20200508,HT,SS,0,T,36,30,0,0,5,1,0,0,0,1,0,0,6,0,0,9,1,1,9,0.0,7,0,4,36,135,27,6,0,3,15,2,0,1,5,0,1,0,32,153,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.26666666666666666,0.37777777777777777,0.1111111111111111,0.34868421052631576,0.7264619883040935,17.18418300653595,16.624,0.3351045751633987,0.33
20200508KTOB0,20200508,OB,KT,0,B,38,34,3,3,8,3,0,0,0,0,0,1,3,0,0,3,0,0,8,0.28571428600000004,7,2,5,40,139,30,7,0,3,7,1,4,1,3,0,0,0,19,151,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.28776978417266186,0.4028776978417266,0.11510791366906475,0.31788079470198677,0.7207584925437134,17.530066225165562,18.068,0.32298013245033114,0.30578512396694213
20200508KTOB0,20200508,KT,OB,0,T,51,47,12,12,22,4,1,1,0,0,0,1,2,0,1,7,0,0,12,0.41176470600000004,17,7,16,42,145,29,9,1,3,11,1,2,2,1,1,0,0,22,159,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2896551724137931,0.42758620689655175,0.13793103448275862,0.33962264150943394,0.7672088484059857,21.387924528301888,20.884,0.3453018867924529,0.319672131147541
20200508LGNC0,20200508,NC,LG,0,B,44,37,13,13,13,3,1,2,1,0,0,0,7,0,0,4,0,0,7,0.46666666700000003,15,7,7,37,138,20,8,1,8,20,3,1,2,0,3,1,0,27,163,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.26811594202898553,0.5144927536231884,0.24637681159420283,0.37037037037037035,0.8848631239935587,28.316809815950922,27.144,0.38677914110429445,0.27884615384615385
20200508LGNC0,20200508,LG,NC,0,T,41,34,5,5,9,3,0,0,0,0,0,1,4,0,2,9,0,0,9,0.272727273,11,3,6,32,127,19,11,1,1,13,4,2,1,3,2,1,0,28,147,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.25196850393700787,0.3779527559055118,0.12598425196850394,0.3356164383561644,0.7135691942616762,16.842857142857145,16.616000000000003,0.3260476190476191,0.31
20200508SKLT0,20200508,LT,SK,0,B,43,39,8,9,13,4,0,4,1,1,0,1,2,0,1,10,0,0,6,0.375,8,3,5,46,147,29,9,0,8,11,2,5,2,2,2,1,0,28,166,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.3129251700680272,0.5374149659863946,0.22448979591836737,0.3575757575757576,0.8949907235621521,28.672891566265058,28.476000000000003,0.384578313253012,0.3275862068965517
20200508SKLT0,20200508,SK,LT,0,T,45,40,8,8,13,3,1,2,4,0,1,2,2,0,0,7,0,0,7,0.5,6,3,7,39,141,24,8,3,4,10,2,2,0,3,7,2,0,25,157,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2765957446808511,0.46099290780141844,0.18439716312056736,0.32903225806451614,0.7900251658659345,22.575286624203823,22.31,0.3446305732484076,0.30701754385964913
20200509HHWO0,20200509,WO,HH,0,B,36,28,3,5,4,0,0,1,2,0,0,0,7,0,1,8,0,0,7,0.333333333,6,2,3,42,165,26,8,2,6,20,2,3,0,1,4,1,0,36,191,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2545454545454545,0.43636363636363634,0.18181818181818182,0.3368421052631579,0.7732057416267942,27.007539267015705,27.101999999999993,0.3433821989528796,0.2857142857142857
20200509HHWO0,20200509,HH,WO,0,T,36,33,3,3,10,2,0,1,0,1,1,0,1,0,1,4,1,1,6,0.25,8,2,7,42,163,32,7,0,3,14,1,0,3,7,4,3,0,28,181,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.25766871165644173,0.3558282208588957,0.09815950920245398,0.3202247191011236,0.6760529399600193,17.01867403314917,16.636000000000003,0.30798342541436463,0.29545454545454547
20200509HTSS0,20200509,SS,HT,0,B,46,36,13,14,13,3,1,0,1,1,0,1,7,1,2,9,0,0,8,0.5,14,7,9,32,160,19,8,1,4,26,4,1,4,0,2,0,1,42,191,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2,0.3375,0.1375,0.32460732984293195,0.662107329842932,19.161256544502617,19.764000000000003,0.30892631578947366,0.24347826086956523
20200509HTSS0,20200509,HT,SS,0,T,35,29,2,2,7,2,0,1,0,0,0,0,4,0,2,4,4,1,6,0.25,4,1,4,43,164,31,8,0,4,19,4,0,1,9,0,1,0,36,188,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2621951219512195,0.38414634146341464,0.12195121951219512,0.35294117647058826,0.7370875179340028,20.70212765957447,20.052,0.3402287234042553,0.31451612903225806
20200510HHWO0,20200510,WO,HH,0,B,35,31,6,6,8,2,1,0,0,0,0,1,3,1,0,6,0,0,5,0.363636364,11,4,5,50,196,31,10,3,6,23,2,4,0,1,4,1,1,42,226,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.25510204081632654,0.42857142857142855,0.173469387755102,0.3333333333333333,0.7619047619047619,31.08,31.264000000000003,0.3372311111111111,0.2894736842105263
20200510HHWO0,20200510,HH,WO,0,T,36,35,3,3,12,1,0,1,1,0,0,0,1,0,0,7,1,1,6,0.125,8,1,10,54,198,42,8,0,4,15,1,0,3,8,5,3,0,35,217,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2727272727272727,0.37373737373737376,0.10101010101010105,0.32710280373831774,0.7008401774756915,22.381935483870965,21.81999999999999,0.3182903225806451,0.31446540880503143
20200510HTSS0,20200510,SS,HT,0,B,35,31,3,3,6,2,0,2,0,0,0,1,3,0,0,6,1,2,5,0.0,3,0,2,38,191,21,10,1,6,29,4,2,4,1,2,0,1,48,226,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.19895287958115182,0.35602094240837695,0.15706806282722513,0.3141592920353982,0.6701802344437752,22.89557522123894,23.805999999999994,0.30766666666666664,0.2302158273381295
20200510HTSS0,20200510,HT,SS,0,T,49,42,12,12,15,4,0,2,0,0,0,1,5,0,1,7,1,0,10,0.470588235,17,8,9,58,206,40,12,0,6,24,5,1,1,10,0,1,0,43,237,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2815533980582524,0.42718446601941745,0.14563106796116504,0.3686440677966102,0.7958285338160276,30.970801687763718,29.866000000000007,0.3621181434599156,0.3291139240506329
20200510KTOB0,20200510,OB,KT,0,B,55,49,12,13,18,1,0,3,0,1,0,0,6,0,0,4,0,0,11,0.5,12,6,14,58,188,44,8,0,6,13,1,4,2,3,0,0,0,23,206,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.30851063829787234,0.44680851063829785,0.1382978723404255,0.34951456310679613,0.7963230737450939,29.180776699029124,29.005999999999997,0.3562669902912621,0.31901840490797545
20200510KTOB0,20200510,KT,OB,0,T,52,48,12,12,16,2,0,3,0,0,0,1,3,0,0,8,0,2,7,0.5,12,6,11,58,193,40,11,1,6,14,1,3,2,1,1,0,0,30,211,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.3005181347150259,0.46113989637305697,0.16062176165803105,0.3459715639810427,0.8071114603540996,31.50995260663507,30.590000000000003,0.35928909952606636,0.325
20200510LGNC0,20200510,NC,LG,0,B,43,38,7,8,12,2,0,1,0,0,0,1,3,0,1,6,1,0,8,0.41666666700000005,12,5,9,49,176,29,10,1,9,23,4,2,2,1,3,1,0,33,206,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2784090909090909,0.5,0.22159090909090912,0.37073170731707317,0.8707317073170732,34.77776699029126,33.495999999999995,0.3831553398058253,0.29411764705882354
20200510LGNC0,20200510,LG,NC,0,T,46,40,10,10,15,4,0,4,3,0,0,1,5,0,0,6,1,1,9,0.363636364,11,4,7,47,167,26,15,1,5,18,4,3,1,4,5,1,0,34,193,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.281437125748503,0.47305389221556887,0.19161676646706588,0.359375,0.8324288922155689,29.64559585492228,28.69799999999999,0.3682176165803109,0.32061068702290074
20200510SKLT0,20200510,LT,SK,0,B,33,29,4,4,6,0,0,1,0,1,0,0,4,0,0,4,1,0,5,0.25,4,1,5,52,176,34,9,0,9,15,2,5,3,3,2,1,0,32,199,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.29545454545454547,0.5,0.20454545454545453,0.3484848484848485,0.8484848484848485,30.575577889447235,30.983999999999998,0.36879396984924623,0.30714285714285716
20200510SKLT0,20200510,SK,LT,0,T,29,29,0,0,3,1,0,0,0,0,0,0,0,0,0,12,1,0,2,0.0,2,0,2,42,170,26,9,3,4,10,2,2,0,4,7,2,0,37,186,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.24705882352941178,0.40588235294117647,0.1588235294117647,0.29347826086956524,0.6993606138107418,20.9247311827957,21.223999999999993,0.30784946236559135,0.2900763358778626
20200512HTHH0,20200512,HH,HT,0,B,35,33,1,1,8,1,0,0,0,1,0,0,2,0,0,8,1,0,7,0.25,4,1,7,62,231,49,9,0,4,17,1,0,4,9,5,3,0,43,252,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2683982683982684,0.3593073593073593,0.09090909090909088,0.321285140562249,0.6805924998696082,24.41777777777778,23.715999999999998,0.3109523809523809,0.31521739130434784
20200512HTHH0,20200512,HT,HH,0,T,34,30,2,2,4,1,0,1,1,0,0,1,3,0,0,8,0,1,5,0.0,7,0,2,62,236,42,13,0,7,27,5,2,1,10,1,1,0,51,271,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2627118644067797,0.4067796610169492,0.1440677966101695,0.34814814814814815,0.7549278091650973,32.587453874538745,32.192,0.3436014760147601,0.3055555555555556
20200512KTNC0,20200512,NC,KT,0,B,41,39,7,7,12,1,0,3,0,0,0,0,1,0,1,10,0,1,7,0.28571428600000004,14,4,8,61,215,37,11,1,12,24,5,2,2,1,3,1,0,43,247,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.2837209302325581,0.5116279069767442,0.22790697674418608,0.36585365853658536,0.8774815655133296,42.49967611336032,40.706,0.3848097165991903,0.30246913580246915
20200512KTNC0,20200512,KT,NC,0,T,46,43,5,6,14,1,0,2,0,1,0,0,3,0,0,11,0,0,10,0.333333333,9,3,11,72,236,51,12,1,8,17,1,3,3,1,1,0,0,41,257,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.3050847457627119,0.4661016949152542,0.16101694915254233,0.35019455252918286,0.8162962474444371,39.07143968871595,37.692,0.3637431906614786,0.3368421052631579
20200512OBLT0,20200512,LT,OB,0,B,44,42,6,6,15,3,0,1,1,0,0,0,2,0,0,7,0,0,11,0.222222222,18,4,11,67,218,45,12,0,10,17,2,5,3,3,3,1,0,39,243,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.3073394495412844,0.5,0.1926605504587156,0.35537190082644626,0.8553719008264462,39.05185185185185,38.458,0.3742427983539095,0.3275862068965517
20200512OBLT0,20200512,OB,LT,0,T,44,41,10,11,20,5,0,2,0,2,0,0,3,0,0,3,2,0,6,0.4375,16,7,13,78,229,57,13,0,8,16,1,4,4,5,0,0,0,26,250,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.3406113537117904,0.5021834061135371,0.16157205240174666,0.38,0.8821834061135371,41.796,39.71199999999999,0.392236,0.35175879396984927
20200512SKLG0,20200512,LG,SK,0,B,39,37,8,9,12,1,1,1,1,0,0,0,2,0,0,7,0,0,6,0.272727273,11,3,9,59,204,35,16,2,6,20,4,3,1,4,6,1,0,41,232,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.28921568627450983,0.47549019607843135,0.18627450980392152,0.3593073593073593,0.8347975553857907,36.458275862068966,34.952000000000005,0.3697155172413793,0.33125
20200512SKLG0,20200512,SK,LG,0,T,39,34,5,5,9,3,0,1,0,0,0,1,3,0,1,9,1,1,7,0.0,6,0,5,51,204,31,12,3,5,13,3,3,0,5,7,2,0,46,225,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.25,0.4117647058823529,0.16176470588235292,0.3004484304932735,0.7122131363756264,26.01244444444444,26.361999999999995,0.31414222222222216,0.2948717948717949
20200512SSWO0,20200512,WO,SS,0,B,34,30,3,3,7,2,0,1,1,1,0,0,2,1,2,4,0,2,7,0.28571428600000004,7,2,4,57,226,35,12,3,7,25,4,4,1,1,5,1,2,46,260,0.7290000000000001,0.758,0.9359999999999999,1.281,1.591,1.954,0.252212389380531,0.4247787610619469,0.17256637168141592,0.33204633204633205,0.756825093108279,34.96338461538461,35.172,0.33481395348837206,0.2824858757062147
