G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20170402LTNC0,20170402,LT,NC,0,T,45,37,12,12,13,2,0,5,1,0,0,1,5,0,2,10,1,1,6,0.4,10,4,6,26,102,14,6,0,6,9,4,1,1,1,1,1,0,29,117,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2549019607843137,0.49019607843137253,0.23529411764705882,0.33620689655172414,0.8264029749830967,17.374188034188037,17.208000000000002,0.35482051282051286,0.29411764705882354
20170404NCHH0,20170404,HH,NC,0,B,37,31,6,6,10,3,0,1,0,1,2,0,2,0,2,5,2,1,7,0.25,12,3,6,38,148,28,6,1,3,18,5,0,2,2,2,7,1,30,178,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.25675675675675674,0.3716216216216216,0.11486486486486486,0.3567251461988304,0.728346767820452,20.942696629213483,20.53,0.3216214689265537,0.30434782608695654
20170404NCHH0,20170404,NC,HH,0,T,34,31,0,0,3,1,0,0,0,0,0,0,3,0,0,10,0,1,7,0.0,5,0,2,25,129,17,6,1,1,14,3,0,2,1,4,0,0,38,146,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.1937984496124031,0.27906976744186046,0.08527131782945735,0.2876712328767123,0.5667410003185728,11.352739726027398,11.125999999999998,0.2687123287671233,0.26666666666666666
20170404OBKT0,20170404,KT,OB,0,B,32,30,0,0,3,0,0,0,0,0,0,0,2,0,0,7,0,0,5,0.0,5,0,3,26,133,19,3,0,4,11,0,1,1,1,1,0,1,27,145,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.19548872180451127,0.3082706766917293,0.11278195488721804,0.25517241379310346,0.5634430904848328,10.775172413793104,11.084,0.2519027777777778,0.21359223300970873
20170404OBKT0,20170404,OB,KT,0,T,40,32,2,2,8,3,0,0,3,0,0,1,5,0,2,4,1,1,11,0.2,10,2,5,29,141,22,4,0,3,18,4,4,0,3,7,1,1,26,168,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.20567375886524822,0.2978723404255319,0.09219858156028368,0.30538922155688625,0.6032615619824182,15.342857142857145,16.972000000000005,0.27864071856287426,0.22413793103448276
20170404SKHT0,20170404,HT,SK,0,B,34,29,5,6,6,3,0,0,1,0,0,0,3,0,2,4,1,0,4,0.444444444,9,4,3,37,144,22,9,2,4,16,3,1,1,1,1,1,1,30,165,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2569444444444444,0.4305555555555556,0.17361111111111116,0.34146341463414637,0.772018970189702,22.333090909090913,21.72,0.33922560975609756,0.2972972972972973
20170404SKHT0,20170404,SK,HT,0,T,33,29,1,1,5,1,0,0,0,1,0,0,4,0,0,10,2,1,5,0.5,2,1,4,23,122,20,2,0,1,4,1,0,2,6,1,1,0,27,129,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.1885245901639344,0.22950819672131148,0.04098360655737707,0.2204724409448819,0.44998063766619334,4.740625,2.8139999999999983,0.20641085271317827,0.23404255319148937
20170404SSLG0,20170404,LG,SS,0,B,44,41,11,11,16,2,0,0,2,0,0,0,2,0,1,5,0,1,9,0.38888888899999996,18,7,14,41,144,28,9,0,4,11,2,0,1,1,4,1,0,33,158,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2847222222222222,0.4305555555555556,0.14583333333333337,0.34394904458598724,0.7745046001415428,22.373164556962024,21.196,0.34437341772151897,0.34579439252336447
20170404SSLG0,20170404,SS,LG,0,T,37,35,0,0,7,0,0,0,0,0,0,0,1,0,1,12,0,2,10,0.0,8,0,7,41,145,31,4,1,5,10,6,1,0,2,2,3,1,33,165,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2827586206896552,0.42758620689655175,0.14482758620689656,0.35185185185185186,0.7794380587484036,23.006666666666668,22.456,0.341,0.3333333333333333
20170404WOLT0,20170404,LT,WO,0,B,31,31,5,5,9,1,0,2,1,1,0,0,0,0,0,7,1,0,2,0.6,5,3,6,35,133,20,7,0,8,9,4,1,2,2,2,1,0,36,148,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2631578947368421,0.49624060150375937,0.23308270676691728,0.32653061224489793,0.8227712137486574,21.244864864864862,21.262,0.352277027027027,0.3
20170404WOLT0,20170404,WO,LT,0,T,37,33,2,2,9,0,0,1,0,0,0,1,3,0,0,5,1,0,8,0.4,5,2,8,29,128,21,6,1,1,13,1,2,1,4,2,0,0,26,144,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2265625,0.3125,0.0859375,0.2986111111111111,0.6111111111111112,12.065,12.242,0.28263888888888894,0.27184466019417475
20170406NCHH0,20170406,HH,NC,0,B,37,34,2,2,8,1,0,1,0,0,0,0,1,0,2,7,2,1,8,0.14285714300000002,7,1,6,46,182,34,7,1,4,19,7,0,2,4,2,7,1,37,215,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.25274725274725274,0.36813186813186816,0.11538461538461542,0.34615384615384615,0.7142857142857143,23.999441860465115,23.573999999999995,0.3172383177570094,0.2978723404255319
20170406NCHH0,20170406,NC,HH,0,T,39,35,4,5,11,1,0,0,0,0,1,0,1,0,2,8,3,1,7,0.3,10,3,10,36,164,27,7,1,1,15,5,0,2,4,4,1,0,46,185,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.21951219512195122,0.2926829268292683,0.07317073170731705,0.30434782608695654,0.5970307529162249,15.08108108108108,14.572,0.2810864864864865,0.29914529914529914
20170406OBKT0,20170406,KT,OB,0,B,38,28,5,5,8,2,0,1,1,0,2,0,8,1,0,10,1,0,9,0.125,8,1,5,34,161,24,5,0,5,19,0,1,1,2,2,2,2,37,183,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2111801242236025,0.33540372670807456,0.12422360248447206,0.292817679558011,0.6282214062660856,16.672131147540984,17.103999999999996,0.27858563535911607,0.24166666666666667
20170406OBKT0,20170406,OB,KT,0,T,36,34,1,1,7,0,0,1,0,0,0,0,1,0,1,11,0,0,8,0.0,4,0,6,36,175,28,4,0,4,19,5,4,0,3,7,1,1,37,204,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2057142857142857,0.29714285714285715,0.09142857142857144,0.2955665024630542,0.5927093596059114,17.943823529411766,19.574,0.27330049261083744,0.2318840579710145
20170406SKHT0,20170406,HT,SK,0,B,38,32,6,6,10,2,0,0,3,1,0,0,5,0,1,10,1,0,8,0.363636364,11,4,8,47,176,30,11,2,4,21,4,1,2,2,4,1,1,40,203,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.26704545454545453,0.42045454545454547,0.15340909090909094,0.3564356435643564,0.7768901890189019,27.923546798029555,26.990000000000002,0.3463514851485149,0.3233082706766917
20170406SKHT0,20170406,SK,HT,0,T,37,34,4,4,8,1,0,2,2,0,0,1,2,0,0,5,0,0,6,0.14285714300000002,7,1,5,31,156,25,3,0,3,6,1,1,2,6,3,1,0,32,166,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.1987179487179487,0.27564102564102566,0.07692307692307696,0.23170731707317074,0.5073483427141964,8.621818181818183,7.943999999999998,0.22758433734939762,0.22950819672131148
20170406SSLG0,20170406,LG,SS,0,B,34,29,4,4,8,0,1,1,0,1,1,1,3,0,0,6,0,0,6,0.25,8,2,6,49,173,34,9,1,5,14,2,1,2,1,4,2,0,39,192,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2832369942196532,0.43352601156069365,0.15028901734104044,0.34210526315789475,0.7756312747185884,26.737499999999997,25.847999999999995,0.34175,0.3384615384615385
20170406SSLG0,20170406,SS,LG,0,T,31,31,0,0,4,0,1,0,0,0,0,0,0,0,0,7,0,2,4,0.0,5,0,3,45,176,34,4,2,5,10,6,1,0,2,2,3,1,40,196,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2556818181818182,0.38636363636363635,0.13068181818181818,0.3160621761658031,0.7024258125294395,22.582551020408165,22.51,0.30904102564102565,0.30303030303030304
20170406WOLT0,20170406,LT,WO,0,B,41,37,12,12,17,3,1,2,0,1,0,3,1,0,0,7,0,0,5,0.7,10,7,11,52,170,31,10,1,10,10,4,4,3,2,2,1,0,43,189,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.3058823529411765,0.5529411764705883,0.24705882352941178,0.35106382978723405,0.9040050062578223,32.68825396825397,32.116,0.382005291005291,0.34710743801652894
20170406WOLT0,20170406,WO,LT,0,T,34,34,3,3,8,1,0,2,0,0,0,0,0,0,0,5,0,0,4,0.0,1,0,5,37,162,26,7,1,3,13,1,2,1,4,2,0,0,31,178,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.22839506172839505,0.3395061728395062,0.11111111111111113,0.28651685393258425,0.6260230267720904,15.691685393258426,15.962000000000002,0.283123595505618,0.26153846153846155
20170407HHHT0,20170407,HT,HH,0,B,32,27,4,4,7,2,0,0,0,1,2,1,1,1,1,3,0,1,4,0.222222222,9,2,5,54,203,35,13,2,4,22,5,2,3,2,4,3,2,43,235,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2660098522167488,0.4088669950738916,0.14285714285714285,0.34913793103448276,0.7580049261083743,30.458212765957448,29.825999999999997,0.3342145922746781,0.31645569620253167
20170407HHHT0,20170407,HH,HT,0,T,38,37,2,2,10,2,1,0,0,0,0,0,1,0,0,3,1,0,9,0.0,8,0,7,56,219,41,9,2,4,20,7,0,2,5,2,7,1,40,253,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2557077625570776,0.3698630136986301,0.1141552511415525,0.33739837398373984,0.7072613876823699,27.768537549407117,27.069999999999993,0.3142142857142857,0.29714285714285715
20170407LGLT0,20170407,LT,LG,0,B,37,31,4,4,5,1,0,1,0,0,1,0,4,0,1,12,1,0,6,0.111111111,9,1,3,57,201,34,11,1,11,14,5,4,3,3,2,2,0,55,226,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2835820895522388,0.5124378109452736,0.22885572139303484,0.3392857142857143,0.8517235252309879,34.7212389380531,34.709999999999994,0.3619823008849558,0.33093525179856115
20170407LGLT0,20170407,LG,LT,0,T,37,35,6,6,10,3,0,0,0,0,0,0,1,0,1,8,1,2,4,0.4,10,4,7,59,208,41,12,1,5,15,3,1,2,2,4,2,0,47,229,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.28365384615384615,0.4230769230769231,0.13942307692307693,0.3392070484581498,0.7622839715350729,30.704628820960696,29.50399999999999,0.33784279475982537,0.34394904458598724
20170407NCSK0,20170407,SK,NC,0,B,35,32,3,3,6,0,0,1,1,0,0,0,2,0,1,9,1,0,5,0.5,2,1,5,37,188,30,3,0,4,8,2,1,2,7,4,1,0,41,201,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.19680851063829788,0.2765957446808511,0.0797872340425532,0.23618090452261306,0.5127766492034641,10.966800000000001,10.301999999999998,0.2314776119402985,0.22916666666666666
20170407NCSK0,20170407,NC,SK,0,T,42,34,5,5,10,1,0,1,2,0,2,0,4,0,2,8,1,0,10,0.181818182,11,2,8,46,198,35,8,1,2,19,7,0,2,5,6,3,0,54,227,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.23232323232323232,0.31313131313131315,0.08080808080808083,0.32142857142857145,0.6345598845598845,21.029074889867843,20.61799999999999,0.29515859030837005,0.30985915492957744
20170407SSKT0,20170407,KT,SS,0,B,36,29,3,3,7,0,0,0,1,0,2,1,4,0,0,7,1,1,7,0.4,5,2,7,41,190,31,5,0,5,23,0,2,1,3,3,4,2,44,219,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.21578947368421053,0.32105263157894737,0.10526315789473684,0.29767441860465116,0.6187270501835985,19.490410958904107,20.187999999999995,0.2756912442396314,0.2517482517482518
20170407SSKT0,20170407,SS,KT,0,T,36,33,2,2,8,0,0,1,1,1,0,0,3,0,0,7,1,0,7,0.333333333,3,1,7,53,209,41,4,2,6,13,6,1,1,3,3,3,1,47,232,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2535885167464115,0.37799043062200954,0.12440191387559807,0.314410480349345,0.6924009109713545,25.593793103448274,25.653999999999996,0.3066536796536797,0.29936305732484075
20170407WOOB0,20170407,OB,WO,0,B,40,36,3,3,9,1,0,0,0,0,0,0,3,0,1,6,0,0,10,0.28571428600000004,7,2,8,45,211,36,5,0,4,22,6,4,0,3,7,1,1,43,244,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2132701421800948,0.2938388625592417,0.08056872037914689,0.3004115226337449,0.5942503851929866,21.590983606557373,23.176,0.2761111111111111,0.24404761904761904
20170407WOOB0,20170407,WO,OB,0,T,41,37,6,7,11,6,1,1,2,0,0,0,4,0,0,4,1,1,7,0.333333333,12,4,3,48,199,29,13,2,4,17,1,2,1,5,4,0,0,35,219,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.24120603015075376,0.3869346733668342,0.14572864321608042,0.3013698630136986,0.6883045363805328,23.23287671232877,23.23999999999999,0.30640182648401826,0.2716049382716049
20170408HHHT0,20170408,HT,HH,0,B,33,24,3,3,3,0,0,0,2,1,2,1,6,0,0,3,1,0,3,0.25,4,1,3,57,227,38,13,2,4,28,5,3,4,3,6,5,2,46,268,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.2511013215859031,0.3788546255506608,0.1277533039647577,0.34220532319391633,0.7210599487445771,31.38514925373135,31.571999999999996,0.3196278195488722,0.29444444444444445
20170408HHHT0,20170408,HH,HT,0,T,42,38,4,4,12,2,1,0,0,0,0,0,4,0,0,7,1,0,11,0.307692308,13,4,9,68,257,50,11,3,4,24,7,0,2,6,2,7,1,47,295,0.728,0.7559999999999999,0.927,1.2590000000000001,1.558,1.901,0.26459143968871596,0.377431906614786,0.11284046692607003,0.34375,0.721181906614786,33.771796610169496,32.644,0.32147278911564625,0.3106796116504854
