G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20200506LTKT0,20200506,KT,LT,0,B,38,35,4,4,8,2,0,1,1,0,0,1,2,0,0,3,0,2,7,0.111111111,9,1,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.22857142857142856,0.37142857142857144,0.14285714285714288,0.2631578947368421,0.6345864661654135,3.831578947368421,4.155999999999999,0.2802368421052632,0.21875
20200506LTKT0,20200506,LT,KT,0,T,41,36,8,9,12,2,0,1,1,1,0,3,1,0,1,6,0,1,5,0.25,12,3,9,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.3333333333333333,0.4722222222222222,0.1388888888888889,0.34146341463414637,0.8136856368563685,6.214634146341463,6.821999999999997,0.35175609756097564,0.34375
20200506NCSS0,20200506,SS,NC,0,B,34,32,3,3,5,1,0,3,0,0,0,0,1,0,1,11,0,1,4,0.0,3,0,1,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.15625,0.46875,0.3125,0.20588235294117646,0.6746323529411764,3.195294117647059,3.701999999999999,0.2810588235294118,0.1111111111111111
20200506NCSS0,20200506,NC,SS,0,T,40,33,4,4,8,1,0,2,2,2,0,0,6,0,1,8,0,0,9,0.2,10,2,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.24242424242424243,0.45454545454545453,0.2121212121212121,0.375,0.8295454545454546,5.8045,5.885999999999999,0.37485,0.2608695652173913
20200506OBLG0,20200506,LG,OB,0,B,36,33,2,2,6,0,0,0,1,0,0,0,2,0,1,6,1,0,7,0.111111111,9,1,6,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.18181818181818182,0.18181818181818182,0.0,0.25,0.4318181818181818,1.6222222222222222,1.3519999999999994,0.21755555555555556,0.2222222222222222
20200506OBLG0,20200506,OB,LG,0,T,37,35,5,5,12,1,0,1,0,0,0,1,1,0,0,3,2,1,5,0.428571429,7,3,10,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.34285714285714286,0.45714285714285713,0.11428571428571427,0.35135135135135137,0.8084942084942085,4.988648648648649,5.0360000000000005,0.36,0.34375
20200506WOHT0,20200506,HT,WO,0,B,37,35,2,2,9,2,0,1,0,0,1,0,1,0,0,9,0,1,8,0.166666667,6,1,6,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2571428571428571,0.4,0.1428571428571429,0.2777777777777778,0.6777777777777778,3.994594594594594,3.8479999999999985,0.2934054054054054,0.32
20200506WOHT0,20200506,WO,HT,0,T,35,31,2,3,7,1,1,0,1,0,1,2,1,0,0,11,0,0,5,0.0,4,0,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.22580645161290322,0.3225806451612903,0.0967741935483871,0.23529411764705882,0.5578747628083491,2.8205714285714287,3.3119999999999994,0.23654285714285714,0.3181818181818182
20200507HHSK0,20200507,SK,HH,0,B,45,39,3,4,15,2,2,0,0,0,0,0,4,0,2,8,3,0,14,0.1875,16,3,11,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.38461538461538464,0.5384615384615384,0.1538461538461538,0.4666666666666667,1.005128205128205,9.024,7.725999999999999,0.45484444444444444,0.4838709677419355
20200507HHSK0,20200507,HH,SK,0,T,42,37,7,8,13,1,0,0,4,0,0,0,5,0,0,7,3,0,7,0.363636364,11,4,12,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.35135135135135137,0.3783783783783784,0.02702702702702703,0.42857142857142855,0.8069498069498069,6.207142857142857,5.814,0.3846904761904762,0.43333333333333335
20200507LTKT0,20200507,KT,LT,0,B,35,33,2,3,7,2,0,0,0,1,0,0,2,0,0,4,0,2,5,0.111111111,9,1,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.21212121212121213,0.2727272727272727,0.06060606060606058,0.2571428571428571,0.5298701298701298,2.1759999999999997,1.928,0.24851428571428572,0.2413793103448276
20200507LTKT0,20200507,LT,KT,0,T,45,40,7,7,14,2,0,1,0,0,1,0,4,0,0,3,1,0,11,0.26666666699999997,15,4,11,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.35,0.475,0.125,0.4090909090909091,0.884090909090909,7.76711111111111,7.045999999999998,0.39384444444444444,0.3611111111111111
20200507NCSS0,20200507,SS,NC,0,B,38,32,1,2,5,1,0,0,0,0,0,0,5,0,1,8,0,1,9,0.1,10,1,4,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.15625,0.1875,0.03125,0.2894736842105263,0.4769736842105263,2.188421052631579,2.266,0.24807894736842104,0.20833333333333334
20200507NCSS0,20200507,NC,SS,0,T,44,35,7,8,9,2,0,1,0,0,1,1,5,0,2,6,0,0,9,0.23076923100000002,13,3,6,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2571428571428571,0.4,0.1428571428571429,0.37209302325581395,0.772093023255814,6.130909090909091,6.282,0.3474545454545455,0.27586206896551724
20200507OBLG0,20200507,LG,OB,0,B,34,30,3,3,7,2,0,0,0,0,1,1,2,0,0,7,1,3,4,0.2,5,1,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.23333333333333334,0.3,0.06666666666666665,0.2727272727272727,0.5727272727272728,2.484705882352941,2.5340000000000003,0.2558235294117647,0.2916666666666667
20200507OBLG0,20200507,OB,LG,0,T,42,40,7,9,14,2,0,1,0,1,0,1,0,0,1,4,0,0,6,0.333333333,9,3,11,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.35,0.475,0.125,0.35714285714285715,0.8321428571428571,6.593333333333334,6.397999999999998,0.3705952380952381,0.3611111111111111
20200507WOHT0,20200507,HT,WO,0,B,43,38,8,8,16,2,0,2,0,0,0,0,4,0,1,7,2,0,11,0.35714285700000004,14,5,12,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.42105263157894735,0.631578947368421,0.21052631578947367,0.4883720930232558,1.1199510403916768,11.17906976744186,9.244,0.4969302325581395,0.4827586206896552
20200507WOHT0,20200507,WO,HT,0,T,38,34,5,5,9,4,0,1,1,0,0,1,3,0,0,6,0,0,6,0.153846154,13,2,4,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2647058823529412,0.47058823529411764,0.20588235294117646,0.3157894736842105,0.7863777089783281,5.627368421052632,5.592,0.3421578947368421,0.2857142857142857
20200508HHWO0,20200508,WO,HH,0,B,38,34,5,5,10,0,1,2,0,0,0,0,3,0,1,6,0,0,9,0.375,8,3,7,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.29411764705882354,0.5294117647058824,0.23529411764705882,0.3684210526315789,0.8978328173374612,7.014736842105263,6.571999999999999,0.3944473684210526,0.3076923076923077
20200508HHWO0,20200508,HH,WO,0,T,33,31,3,3,6,0,0,1,0,1,0,0,2,0,0,7,1,0,3,0.2,5,1,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.1935483870967742,0.2903225806451613,0.09677419354838712,0.24242424242424243,0.5327468230694037,1.7309090909090907,1.6239999999999997,0.24512121212121213,0.21739130434782608
20200508HTSS0,20200508,SS,HT,0,B,37,30,5,5,6,3,0,1,1,2,0,0,7,0,0,6,0,0,8,0.111111111,9,1,2,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2,0.4,0.2,0.35135135135135137,0.7513513513513514,4.263243243243243,4.312,0.3450270270270271,0.21739130434782608
20200508HTSS0,20200508,HT,SS,0,T,36,30,0,0,5,1,0,0,0,1,0,0,6,0,0,9,1,1,9,0.0,7,0,4,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.16666666666666666,0.2,0.033333333333333354,0.3055555555555556,0.5055555555555555,1.8900000000000001,1.7479999999999993,0.26105555555555554,0.23809523809523808
20200508KTOB0,20200508,OB,KT,0,B,38,34,3,3,8,3,0,0,0,0,0,1,3,0,0,3,0,0,8,0.28571428600000004,7,2,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.23529411764705882,0.3235294117647059,0.08823529411764708,0.2894736842105263,0.6130030959752322,3.560526315789473,3.686,0.2817631578947369,0.25
20200508KTOB0,20200508,KT,OB,0,T,51,47,12,12,22,4,1,1,0,0,0,1,2,0,1,7,0,0,12,0.41176470600000004,17,7,16,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.46808510638297873,0.6595744680851063,0.1914893617021276,0.49019607843137253,1.149770546516479,15.83333333333333,12.443999999999997,0.506921568627451,0.525
20200508LGNC0,20200508,NC,LG,0,B,44,37,13,13,13,3,1,2,1,0,0,0,7,0,0,4,0,0,7,0.46666666700000003,15,7,7,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.35135135135135137,0.6486486486486487,0.2972972972972973,0.45454545454545453,1.1031941031941033,11.97272727272727,9.948,0.47697727272727275,0.3548387096774194
20200508LGNC0,20200508,LG,NC,0,T,41,34,5,5,9,3,0,0,0,0,0,1,4,0,2,9,0,0,9,0.272727273,11,3,6,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2647058823529412,0.35294117647058826,0.08823529411764708,0.36585365853658536,0.7187948350071736,5.151219512195122,5.248,0.3387317073170732,0.34615384615384615
20200508SKLT0,20200508,LT,SK,0,B,43,39,8,9,13,4,0,4,1,1,0,1,2,0,1,10,0,0,6,0.375,8,3,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.3333333333333333,0.7435897435897436,0.4102564102564103,0.37209302325581395,1.1156827668455576,10.751162790697675,9.969999999999999,0.46093023255813953,0.34615384615384615
20200508SKLT0,20200508,SK,LT,0,T,45,40,8,8,13,3,1,2,4,0,1,2,2,0,0,7,0,0,7,0.5,6,3,7,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.325,0.6,0.27499999999999997,0.3409090909090909,0.9409090909090909,9.386666666666667,9.274,0.38537777777777776,0.3333333333333333
20200509HHWO0,20200509,WO,HH,0,B,36,28,3,5,4,0,0,1,2,0,0,0,7,0,1,8,0,0,7,0.333333333,6,2,3,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.14285714285714285,0.25,0.10714285714285715,0.3333333333333333,0.5833333333333333,3.373333333333333,3.7960000000000003,0.29500000000000004,0.15789473684210525
20200509HHWO0,20200509,HH,WO,0,T,36,33,3,3,10,2,0,1,0,1,1,0,1,0,1,4,1,1,6,0.25,8,2,7,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.30303030303030304,0.45454545454545453,0.1515151515151515,0.34285714285714286,0.7974025974025973,4.455555555555555,4.307999999999998,0.34861111111111115,0.32142857142857145
20200509HTSS0,20200509,SS,HT,0,B,46,36,13,14,13,3,1,0,1,1,0,1,7,1,2,9,0,0,8,0.5,14,7,9,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.3611111111111111,0.5,0.1388888888888889,0.4782608695652174,0.9782608695652174,9.64173913043478,8.758,0.43875555555555557,0.4642857142857143
20200509HTSS0,20200509,HT,SS,0,T,35,29,2,2,7,2,0,1,0,0,0,0,4,0,2,4,4,1,6,0.25,4,1,4,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2413793103448276,0.41379310344827586,0.17241379310344826,0.37142857142857144,0.7852216748768472,3.486857142857143,3.4279999999999995,0.3624857142857143,0.25
20200510HHWO0,20200510,WO,HH,0,B,35,31,6,6,8,2,1,0,0,0,0,1,3,1,0,6,0,0,5,0.363636364,11,4,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.25806451612903225,0.3870967741935484,0.12903225806451613,0.3142857142857143,0.7013824884792627,4.098285714285714,4.162,0.30258823529411766,0.3076923076923077
20200510HHWO0,20200510,HH,WO,0,T,36,35,3,3,12,1,0,1,1,0,0,0,1,0,0,7,1,1,6,0.125,8,1,10,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.34285714285714286,0.45714285714285713,0.11428571428571427,0.3611111111111111,0.8182539682539682,5.593333333333334,5.184,0.36999999999999994,0.4074074074074074
20200510HTSS0,20200510,SS,HT,0,B,35,31,3,3,6,2,0,2,0,0,0,1,3,0,0,6,1,2,5,0.0,3,0,2,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.1935483870967742,0.45161290322580644,0.25806451612903225,0.2571428571428571,0.7087557603686636,3.497142857142857,4.042,0.3006,0.16666666666666666
20200510HTSS0,20200510,HT,SS,0,T,49,42,12,12,15,4,0,2,0,0,0,1,5,0,1,7,1,0,10,0.470588235,17,8,9,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.35714285714285715,0.5952380952380952,0.23809523809523808,0.42857142857142855,1.0238095238095237,11.053061224489793,9.814,0.4458979591836735,0.38235294117647056
20200510KTOB0,20200510,OB,KT,0,B,55,49,12,13,18,1,0,3,0,1,0,0,6,0,0,4,0,0,11,0.5,12,6,14,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.3673469387755102,0.5714285714285714,0.20408163265306117,0.43636363636363634,1.0077922077922077,12.361454545454546,10.937999999999999,0.44747272727272736,0.35714285714285715
20200510KTOB0,20200510,KT,OB,0,T,52,48,12,12,16,2,0,3,0,0,0,1,3,0,0,8,0,2,7,0.5,12,6,11,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.3333333333333333,0.5625,0.22916666666666669,0.36538461538461536,0.9278846153846154,10.340384615384616,9.705999999999998,0.40184615384615385,0.34210526315789475
20200510LGNC0,20200510,NC,LG,0,B,43,38,7,8,12,2,0,1,0,0,0,1,3,0,1,6,1,0,8,0.41666666700000005,12,5,9,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.3157894736842105,0.4473684210526316,0.13157894736842107,0.37209302325581395,0.8194614443084456,6.474418604651162,6.3519999999999985,0.36930232558139536,0.34375
20200510LGNC0,20200510,LG,NC,0,T,46,40,10,10,15,4,0,4,3,0,0,1,5,0,0,6,1,1,9,0.363636364,11,4,7,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.375,0.775,0.4,0.43478260869565216,1.2097826086956522,14.200434782608694,12.081999999999997,0.5026304347826087,0.3548387096774194
20200510SKLT0,20200510,LT,SK,0,B,33,29,4,4,6,0,0,1,0,1,0,0,4,0,0,4,1,0,5,0.25,4,1,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.20689655172413793,0.3103448275862069,0.10344827586206898,0.30303030303030304,0.61337513061651,2.4339393939393936,2.5079999999999996,0.28930303030303034,0.20833333333333334
20200510SKLT0,20200510,SK,LT,0,T,29,29,0,0,3,1,0,0,0,0,0,0,0,0,0,12,1,0,2,0.0,2,0,2,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.10344827586206896,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.24137931034482757,0.27586206896551724,-1.0860000000000003,0.1086896551724138,0.17647058823529413
20200512HTHH0,20200512,HH,HT,0,B,35,33,1,1,8,1,0,0,0,1,0,0,2,0,0,8,1,0,7,0.25,4,1,7,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.24242424242424243,0.2727272727272727,0.030303030303030276,0.2857142857142857,0.5584415584415584,2.1759999999999997,1.895999999999999,0.2654285714285714,0.32
20200512HTHH0,20200512,HT,HH,0,T,34,30,2,2,4,1,0,1,1,0,0,1,3,0,0,8,0,1,5,0.0,7,0,2,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.20588235294117646,0.4725490196078431,2.0217647058823527,2.325999999999999,0.21441176470588236,0.13636363636363635
20200512KTNC0,20200512,NC,KT,0,B,41,39,7,7,12,1,0,3,0,0,0,0,1,0,1,10,0,1,7,0.28571428600000004,14,4,8,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.3076923076923077,0.5641025641025641,0.2564102564102564,0.34146341463414637,0.9055659787367105,7.689756097560975,7.209999999999999,0.3928780487804877,0.34615384615384615
20200512KTNC0,20200512,KT,NC,0,T,46,43,5,6,14,1,0,2,0,1,0,0,3,0,0,11,0,0,10,0.333333333,9,3,11,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.32558139534883723,0.4883720930232558,0.16279069767441856,0.3695652173913043,0.8579373104145601,7.575652173913044,7.101999999999999,0.38402173913043475,0.4
20200512OBLT0,20200512,LT,OB,0,B,44,42,6,6,15,3,0,1,1,0,0,0,2,0,0,7,0,0,11,0.222222222,18,4,11,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.35714285714285715,0.5,0.14285714285714285,0.38636363636363635,0.8863636363636364,8.515454545454546,7.474,0.39874999999999994,0.4117647058823529
20200512OBLT0,20200512,OB,LT,0,T,44,41,10,11,20,5,0,2,0,2,0,0,3,0,0,3,2,0,6,0.4375,16,7,13,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.4878048780487805,0.7560975609756098,0.2682926829268293,0.5227272727272727,1.2788248337028825,13.72318181818182,10.706,0.5603863636363637,0.5
20200512SKLG0,20200512,LG,SK,0,B,39,37,8,9,12,1,1,1,1,0,0,0,2,0,0,7,0,0,6,0.272727273,11,3,9,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.32432432432432434,0.4864864864864865,0.16216216216216217,0.358974358974359,0.8454608454608454,6.834871794871795,6.253999999999999,0.377,0.3793103448275862
20200512SKLG0,20200512,SK,LG,0,T,39,34,5,5,9,3,0,1,0,0,0,1,3,0,1,9,1,1,7,0.0,6,0,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2647058823529412,0.4411764705882353,0.1764705882352941,0.3333333333333333,0.7745098039215685,5.0953846153846145,5.138,0.34400000000000003,0.32
20200512SSWO0,20200512,WO,SS,0,B,34,30,3,3,7,2,0,1,1,1,0,0,2,1,2,4,0,2,7,0.28571428600000004,7,2,4,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.23333333333333334,0.4,0.16666666666666669,0.3235294117647059,0.723529411764706,3.911764705882353,3.908,0.3181818181818182,0.24
20200512SSWO0,20200512,SS,WO,0,T,31,31,1,2,6,0,0,0,2,1,0,0,0,0,0,9,2,1,2,0.333333333,6,2,6,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.1935483870967742,0.1935483870967742,0.0,0.1935483870967742,0.3870967741935484,0.6812903225806451,-0.02199999999999991,0.18116129032258063,0.2727272727272727
20200513HTHH0,20200513,HH,HT,0,B,38,35,3,3,9,2,0,0,2,0,0,0,2,0,1,6,1,1,8,0.428571429,7,3,7,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2571428571428571,0.3142857142857143,0.05714285714285716,0.3157894736842105,0.6300751879699248,3.711052631578947,3.5619999999999994,0.29810526315789476,0.3103448275862069
20200513HTHH0,20200513,HT,HH,0,T,40,33,3,4,8,2,0,0,1,1,0,0,7,0,0,12,2,0,9,0.222222222,9,2,6,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.24242424242424243,0.30303030303030304,0.06060606060606061,0.375,0.678030303030303,3.7019999999999995,3.5939999999999994,0.331975,0.38095238095238093
20200513KTNC0,20200513,NC,KT,0,B,44,37,5,5,11,1,0,2,1,0,1,1,3,1,2,5,0,1,10,0.428571429,7,3,8,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2972972972972973,0.4864864864864865,0.1891891891891892,0.37209302325581395,0.8585795097423005,7.49090909090909,7.419999999999999,0.36381395348837203,0.2903225806451613
20200513KTNC0,20200513,KT,NC,0,T,39,35,4,4,8,0,1,2,0,1,2,0,2,0,0,7,0,1,5,0.166666667,6,1,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.22857142857142856,0.45714285714285713,0.22857142857142856,0.2702702702702703,0.7274131274131275,4.052307692307692,4.374,0.2982051282051282,0.23076923076923078
20200513OBLT0,20200513,LT,OB,0,B,44,35,9,10,12,4,0,1,1,0,0,0,9,0,0,5,1,0,10,0.41666666700000005,12,5,7,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.34285714285714286,0.5428571428571428,0.19999999999999996,0.4772727272727273,1.0201298701298702,9.936363636363636,8.580000000000002,0.45872727272727276,0.3793103448275862
20200513OBLT0,20200513,OB,LT,0,T,42,35,9,9,9,1,0,3,0,1,0,0,7,0,0,5,0,2,6,0.28571428600000004,7,2,5,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.2571428571428571,0.5428571428571428,0.2857142857142857,0.38095238095238093,0.9238095238095237,7.435714285714286,7.22,0.40276190476190477,0.2222222222222222
20200513SKLG0,20200513,LG,SK,0,B,44,36,13,14,12,6,0,0,0,0,0,1,6,0,1,5,0,0,6,0.375,16,6,6,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.3333333333333333,0.5,0.16666666666666669,0.4318181818181818,0.9318181818181819,8.783181818181818,7.870000000000001,0.4188181818181818,0.375
20200513SKLG0,20200513,SK,LG,0,T,36,34,2,2,10,1,0,0,1,0,0,0,2,0,0,8,2,1,7,0.4,5,2,9,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.29411764705882354,0.3235294117647059,0.02941176470588236,0.3333333333333333,0.6568627450980392,3.344444444444444,3.1159999999999988,0.31005555555555553,0.38461538461538464
20200513SSWO0,20200513,WO,SS,0,B,32,30,0,0,2,0,0,0,0,0,0,0,2,0,0,12,0,2,5,0.0,3,0,2,0.7290000000000001,0.758,0.9359999999999999,1.28,1.59,1.9509999999999998,0.06666666666666667,0.06666666666666667,0.0,0.125,0.19166666666666665,0.315,-0.9359999999999999,0.1040625,0.1111111111111111
