,P_ID,T_ID,PA,AVG,IsoP,OPS,XR,BABIP
42,78548,KT,393,0.22742782152230967,0.12270341207349081,0.6410761154855642,0.25512048550492233,0.26377952755905504
43,78603,HT,492,0.2838582677165355,0.07335958005249345,0.7312335958005248,0.2741345114666093,0.3086614173228347
44,78629,HT,379,0.24692982456140347,0.22967836257309943,0.8425438596491229,0.2877034214495511,0.24371345029239763
45,79608,HT,549,0.3367948717948719,0.22705128205128203,0.9424358974358972,0.31658429052094195,0.32717948717948714
46,99606,HT,205,0.2643939393939394,0.10928030303030302,0.7208333333333333,0.24590017825311913,0.28522727272727266
47,99810,KT,312,0.3084848484848484,0.12242424242424242,0.8071212121212122,0.259481694775812,0.3177272727272727
48,60566,NC,204,0.18669590643274855,0.013157894736842105,0.4100877192982456,0.21737979942314273,0.19707602339181288
49,61102,LG,465,0.2727272727272728,0.20517676767676765,0.8029040404040403,0.27572101101512836,0.30820707070707076
50,62907,NC,460,0.32782608695652177,0.12362318840579709,0.829710144927536,0.2909725227883792,0.35072463768115936
51,62931,NC,458,0.2632,0.13853333333333334,0.7297333333333332,0.27091885369532404,0.3106666666666667
52,62934,NC,358,0.22687687687687685,0.1378378378378378,0.6471471471471469,0.2619787208022498,0.24594594594594596
53,62947,NC,620,0.3109953703703703,0.1983796296296296,0.8820601851851856,0.30957977207977183,0.3684027777777778
54,63963,NC,391,0.25064102564102564,0.11201923076923077,0.6780448717948715,0.27350330664810263,0.2815705128205128
55,64153,LG,519,0.25023809523809515,0.18904761904761905,0.727857142857143,0.2716138763197584,0.26119047619047614
56,65115,LG,135,0.16455453149001537,0.012365591397849464,0.39792626728110597,0.21849365056196166,0.17688172043010753
57,67935,NC,571,0.2440140845070422,0.20774647887323947,0.7781690140845071,0.2860429545599388,0.27816901408450706
58,67944,NC,25,0.0875,0.0,0.225,0.2077677224736049,0.1125
59,68103,LG,206,0.3146666666666667,0.16366666666666668,0.8296666666666667,0.31282051282051276,0.3216666666666667
60,72133,LG,583,0.31082089552238806,0.15808457711442783,0.8294776119402985,0.2916345872447715,0.3529850746268657
61,73213,NC,150,0.13855721393034828,0.0736318407960199,0.4577114427860696,0.22694221201683878,0.13631840796019903
62,73339,NC,128,0.18720930232558142,0.0686046511627907,0.463953488372093,0.2314076256620716,0.2186046511627907
63,74465,NC,375,0.2268608414239482,0.18915857605177994,0.7954692556634304,0.27735067141120784,0.24304207119741095
64,74823,LG,88,0.19382716049382717,0.09351851851851853,0.5200617283950618,0.21778112954583542,0.18641975308641978
65,76290,LG,511,0.35968660968660965,0.21011396011396008,0.9779202279202283,0.32865632775135023,0.3905982905982905
66,76720,NC,219,0.12459546925566344,0.09466019417475728,0.4045307443365696,0.2222085548184916,0.14158576051779936
67,78813,NC,314,0.27633744855967074,0.1897119341563786,0.7956790123456791,0.28380537400145206,0.29300411522633735
68,79109,LG,617,0.2630787037037037,0.11724537037037036,0.7173611111111111,0.2824828221887044,0.3155092592592592
69,79192,LG,578,0.3131894484412471,0.20959232613908876,0.8916067146282974,0.30896622068860746,0.3363309352517987
70,61204,LT,96,0.14545454545454545,0.028181818181818186,0.40333333333333327,0.2215987933634992,0.15454545454545454
71,61869,SK,212,0.15555555555555559,0.05086805555555556,0.38489583333333327,0.22998366013071858,0.16440972222222225
72,62556,LT,479,0.26247002398081526,0.1356115107913669,0.718465227817746,0.2686936423711707,0.3057553956834532
73,62895,SK,562,0.27536764705882355,0.2936274509803921,0.9314950980392157,0.3162075237334751,0.28149509803921574
74,63704,SK,588,0.3012345679012345,0.10740740740740741,0.7712345679012346,0.29973967934752227,0.34641975308641987
75,66508,LT,71,0.08237547892720305,0.006704980842911877,0.22567049808429115,0.21678195593002866,0.11302681992337166
76,66838,SK,446,0.22903225806451602,0.23104838709677422,0.7165322580645161,0.2702841434340482,0.21801075268817202
77,67454,LT,24,0.06666666666666667,0.0,0.13333333333333333,0.19705882352941181,0.075
78,67539,LT,203,0.07578616352201258,0.02672955974842767,0.25,0.20673610518227578,0.10377358490566038
79,67598,LT,505,0.25200501253132834,0.23208020050125308,0.7884174722520589,0.28424681613536096,0.30588972431077704
80,67872,SK,616,0.3047281323877068,0.27222222222222225,0.9724586288416078,0.3314677534952878,0.30602836879432616
81,68525,LT,226,0.20574712643678159,0.16072796934865902,0.6088122605363985,0.23325878538860256,0.21149425287356324
82,71564,LT,604,0.3354166666666667,0.2618055555555556,0.986226851851852,0.3178628288922407,0.319212962962963
83,71837,SK,267,0.27416666666666656,0.21374999999999997,0.8299999999999998,0.2851131221719455,0.29083333333333333
84,72546,LT,349,0.21830601092896168,0.09672131147540984,0.5599726775956284,0.24817644586207702,0.23196721311475402
85,73209,SK,420,0.2519607843137254,0.1477591036414566,0.7253501400560225,0.26856787964054357,0.27324929971988793
86,75151,SK,239,0.23698630136986298,0.17534246575342466,0.7251141552511415,0.26607574536663947,0.2333333333333333
87,75847,SK,489,0.24173913043478248,0.29260869565217384,0.8981159420289856,0.3096963735326904,0.2478260869565217
88,76100,LT,257,0.2310679611650485,0.16375404530744336,0.8351132686084145,0.2652052307106558,0.2192556634304207
89,76249,LT,494,0.29776029055690073,0.1481234866828087,0.7963276836158195,0.29877802489965954,0.30847457627118635
90,76509,LT,115,0.1985507246376812,0.12934782608695652,0.6318840579710143,0.2425863991081382,0.21413043478260865
91,76802,SK,462,0.2560493827160494,0.07555555555555556,0.6324691358024691,0.2523590860845759,0.26901234567901233
92,76812,SK,471,0.3242307692307691,0.20717948717948717,0.9225641025641023,0.29234249912982924,0.31961538461538447
93,77463,LT,420,0.27875457875457865,0.17525641025641026,0.8032783882783884,0.26914259194802154,0.28923076923076924
94,77532,LT,625,0.3145390070921986,0.20141843971631204,0.9150118203309696,0.3206336981055378,0.3400709219858156
95,78513,LT,614,0.3198743386243387,0.22812499999999997,0.9273644179894183,0.32147016926428695,0.32337962962962963
96,79356,LT,31,0.09666666666666666,0.016666666666666666,0.38222222222222224,0.20965309200603321,0.10555555555555556
97,61404,SS,586,0.2854609929078013,0.11796690307328604,0.7584262073623776,0.28713241979825205,0.3029550827423168
98,62234,OB,280,0.20299479166666665,0.034765625,0.5333333333333333,0.2377875188536949,0.22057291666666665
99,62404,SS,529,0.3292487684729064,0.1969827586206897,0.9081383415435142,0.32330836844021416,0.38951149425287357
100,62415,SS,649,0.2849537037037036,0.12418981481481484,0.7507771164021164,0.29681791520026796,0.3287037037037037
101,64610,SS,209,0.192570281124498,0.03614457831325301,0.45502008032128505,0.23234658089371032,0.22871485943775102
102,66209,OB,198,0.17240896358543414,0.05182072829131652,0.43459383753501396,0.2279123414071507,0.19999999999999998
103,67450,SS,597,0.3032846715328468,0.25425790754257904,0.9584115397984011,0.3296165406083825,0.3208029197080291
104,68244,OB,71,0.1261904761904762,0.08253968253968254,0.39523809523809517,0.22505207211089565,0.15396825396825395
105,71432,SS,392,0.2657894736842105,0.1195906432748538,0.7251461988304095,0.26715620121192835,0.31301169590643263
106,74206,OB,467,0.2805343511450381,0.15114503816793892,0.7899491094147584,0.285440917412179,0.2972010178117048
107,74540,SS,477,0.2607235142118862,0.17248062015503873,0.7600775193798452,0.2767219708396175,0.28242894056847534
108,75334,OB,477,0.2559620596205961,0.21924119241192408,0.8212737127371273,0.3040650406504062,0.3017615176151762
109,75566,SS,543,0.28815104166666666,0.18059895833333336,0.8327194940476195,0.300912047511312,0.3303385416666667
110,76232,OB,503,0.34010025062656635,0.20827067669172936,0.9568922305764412,0.3128862881184861,0.33533834586466166
111,76267,OB,590,0.31932367149758445,0.2357487922705314,0.9346618357487924,0.32475134981528825,0.33031400966183566
112,77248,OB,521,0.30050505050505055,0.1383838383838384,0.7883838383838384,0.286493898258604,0.371969696969697
113,78224,OB,602,0.3372901678657076,0.33057553956834546,1.078776978417266,0.3401998762980567,0.3624700239808154
114,79215,OB,529,0.31693333333333323,0.1504,0.8429333333333334,0.29460030165912493,0.3522666666666666
115,79240,OB,577,0.30125313283208016,0.14486215538847108,0.8013784461152889,0.29883985983057165,0.3088972431077695
116,79290,OB,28,0.32738095238095244,0.14285714285714285,0.8238095238095238,0.24746821805645336,0.36309523809523814
117,79402,SS,499,0.24603825136612015,0.09303278688524591,0.6327868852459015,0.26248300076651043,0.28060109289617485
118,79465,SS,168,0.16256038647342996,0.022946859903381644,0.4835748792270532,0.23306446324349123,0.20120772946859905
119,66354,WO,126,0.13645833333333335,0.03333333333333334,0.36333333333333334,0.21684012066364983,0.16875
120,79334,WO,221,0.17473118279569894,0.1121863799283154,0.5347670250896057,0.2422063283543356,0.19551971326164871
121,60343,KT,174,0.15281124497991966,0.1036144578313253,0.4485943775100401,0.2292936451689107,0.1616465863453815
122,62908,HT,62,0.08739837398373984,0.004065040650406504,0.20325203252032523,0.20139793253136132,0.08943089430894309
123,63450,KT,132,0.1882051282051282,0.07230769230769231,0.49,0.23236106276830257,0.2205128205128205
124,67640,HT,1,0.0,0.0,0.0,0.19764705882352943,0.0
125,73606,HT,56,0.12760416666666669,0.05729166666666667,0.4375,0.2197869532428357,0.171875
126,77462,KT,12,0.09090909090909091,0.0,0.2727272727272727,0.19934183463595226,0.09090909090909091
127,78643,HT,57,0.20833333333333331,0.007352941176470588,0.5215686274509804,0.22371573063614592,0.24019607843137253
128,79453,KT,7,0.0,0.0,0.0,0.1813574660633484,0.0
129,65109,LG,8,0.13333333333333333,0.0,0.26666666666666666,0.2137556561085973,0.16666666666666666
130,66968,NC,45,0.08434343434343435,0.045454545454545456,0.25656565656565655,0.21294391882627184,0.08585858585858586
131,71552,NC,179,0.21057347670250895,0.07885304659498207,0.6261648745519713,0.23305924520345747,0.21594982078853048
132,71842,LG,128,0.11523809523809521,0.03095238095238095,0.3023809523809523,0.22068519715578522,0.14404761904761904
133,73306,NC,105,0.08930348258706468,0.0236318407960199,0.2437810945273632,0.2142455145089033,0.10049751243781095
134,78217,LG,185,0.12251461988304095,0.010526315789473684,0.2891812865497076,0.22118229208012447,0.1536549707602339
135,79198,LG,61,0.08333333333333333,0.024509803921568627,0.22058823529411764,0.2046372696891725,0.09803921568627451
136,62884,SK,257,0.24591836734693867,0.19200680272108847,0.7972789115646256,0.2595869116877517,0.2738095238095238
137,76158,SK,79,0.2265432098765432,0.1388888888888889,0.6777777777777778,0.2543991955756662,0.2598765432098765
138,66462,SS,212,0.1867099567099567,0.07054112554112554,0.4953246753246753,0.22961195667077983,0.19606060606060605
139,72466,SS,59,0.21845238095238093,0.07142857142857142,0.5511904761904761,0.22176255117431593,0.23214285714285712
140,60100,HH,169,0.18404761904761907,0.1457142857142857,0.5752380952380952,0.2404266321913379,0.2019047619047619
141,74729,HH,154,0.19912280701754392,0.195906432748538,0.6716374269005848,0.2419782487893942,0.20906432748538015
142,62802,SK,79,0.16143790849673204,0.03431372549019608,0.4320261437908497,0.2321651435838286,0.17810457516339867
143,61186,LG,405,0.29821428571428565,0.08095238095238093,0.7613095238095234,0.27746714070243456,0.33571428571428574
144,62332,WO,234,0.17442528735632182,0.056178160919540227,0.45689655172413784,0.22711031362146944,0.19770114942528733
145,67304,WO,473,0.23933823529411763,0.07904411764705882,0.6048319327731093,0.26177579629136716,0.31850490196078435
146,79150,LG,339,0.2165217391304348,0.08420289855072464,0.5800000000000001,0.25046363695980023,0.24942028985507247
147,61197,SS,140,0.20218579234972678,0.08387978142076502,0.5336065573770491,0.24172291867566695,0.21311475409836064
148,64266,SS,19,0.2037037037037037,0.0,0.5462962962962963,0.21608848667672198,0.2777777777777778
149,65643,HT,0,0.0,0.0,0.0,0.20060331825037706,0.0
150,66406,SS,8,0.13333333333333333,0.0,0.26666666666666666,0.20498743086978385,0.13333333333333333
151,79456,SS,203,0.2283333333333333,0.06407407407407407,0.5707407407407408,0.2497637003519354,0.28388888888888886
152,66710,HH,7,0.0,0.0,0.08333333333333333,0.19969834087481145,0.0
153,71184,SK,134,0.14393939393939392,0.02367424242424242,0.34375000000000006,0.21700946112710795,0.1534090909090909
154,66207,OB,13,0.07407407407407407,0.05555555555555555,0.2037037037037037,0.20449136919725158,0.07407407407407407
155,79530,OB,15,0.16666666666666666,0.047619047619047616,0.40476190476190477,0.21187962364432958,0.16666666666666666
156,78352,NC,0,0.0,0.0,0.0,0.20060331825037708,0.0
157,61208,OB,299,0.2424924924924925,0.06831831831831832,0.5956456456456455,0.24677347030288174,0.2827327327327327
158,61591,LT,79,0.15922619047619047,0.026785714285714284,0.35416666666666663,0.21313833225597925,0.18601190476190474
159,62925,NC,75,0.18037037037037038,0.04074074074074074,0.4514814814814815,0.2158337523043405,0.1914814814814815
160,75867,NC,0,0.0,0.0,0.0,0.20060331825037708,0.0
161,63202,OB,16,0.18333333333333332,0.0,0.41666666666666663,0.2114932126696833,0.2
162,77452,HH,0,0.0,0.0,0.0,0.20060331825037708,0.0
163,66706,HH,48,0.09166666666666667,0.08,0.32666666666666666,0.2140030165912518,0.12166666666666667
164,68743,HH,227,0.19098639455782312,0.1163265306122449,0.5447278911564625,0.24114261089050967,0.19727891156462588
165,65399,WO,24,0.13,0.03,0.29,0.2090135746606335,0.15333333333333332
166,62409,SS,82,0.11419753086419754,0.032407407407407406,0.31512345679012344,0.22014412602647881,0.14969135802469133
167,65062,KT,0,0.0,0.0,0.0,0.20060331825037706,0.0
168,67005,KT,15,0.125,0.0,0.2726190476190476,0.21590174531351006,0.16666666666666669
169,62016,NC,37,0.10714285714285714,0.017857142857142856,0.3,0.22161172161172157,0.15476190476190474
170,66960,NC,0,0.0,0.0,0.0,0.20060331825037708,0.0
171,67449,SS,2,0.0,0.0,0.0,0.1722473604826546,0.0
172,73136,HH,528,0.29694656488549614,0.2623409669211196,0.905852417302799,0.30060677236249744,0.33486005089058535
173,65269,OB,58,0.1553030303030303,0.10606060606060605,0.48863636363636365,0.23534896476072947,0.19696969696969696
174,78467,HT,16,0.03571428571428571,0.0,0.07142857142857142,0.19939668174962294,0.047619047619047616
175,75250,SK,0,0.0,0.0,0.0,0.20060331825037708,0.0
176,62893,HT,95,0.15175438596491228,0.04035087719298245,0.4052631578947368,0.22293667804503703,0.18888888888888888
177,61962,OB,1,0.0,0.0,0.0,0.19321266968325793,0.0
178,73342,WO,356,0.2958333333333332,0.128525641025641,0.7979166666666667,0.27067815291797154,0.3200320512820512
179,64793,SS,6,0.125,0.0,0.25,0.1942684766214178,0.125
180,79705,HH,102,0.14482758620689654,0.15,0.5109195402298851,0.23683361938940017,0.14224137931034483
181,66965,NC,42,0.15064102564102563,0.057692307692307696,0.47756410256410253,0.22873883281123103,0.17307692307692307
182,62244,OB,194,0.1719101123595506,0.07322097378277155,0.5329588014981272,0.24505567136102466,0.23689138576779029
183,62929,NC,1,0.0,0.0,0.0,0.19764705882352943,0.0
184,79358,NC,0,0.0,0.0,0.0,0.2006033182503771,0.0
185,73738,HH,0,0.0,0.0,0.0,0.20060331825037708,0.0
186,76350,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
187,62353,WO,17,0.020833333333333332,0.0625,0.11666666666666664,0.20435520361990953,0.0
188,67893,SK,59,0.051587301587301584,0.005952380952380952,0.20793650793650795,0.2075055663290958,0.06944444444444445
189,77654,KT,10,0.09090909090909091,0.0,0.21212121212121213,0.2069381598793364,0.09090909090909091
190,78753,KT,48,0.11403508771929827,0.08552631578947369,0.3464912280701754,0.21297134238310717,0.10745614035087721
191,78566,LT,26,0.06666666666666667,0.06944444444444445,0.3138888888888889,0.2188704541645718,0.09259259259259259
192,60605,HT,87,0.16577380952380955,0.07291666666666667,0.4473214285714286,0.22544710191769005,0.1904761904761905
193,63905,LG,23,0.1212121212121212,0.022727272727272728,0.26515151515151514,0.21469902646373235,0.15909090909090906
194,64944,NC,30,0.1111111111111111,0.0,0.2962962962962963,0.20863638902854598,0.1111111111111111
195,78135,LG,485,0.3135593220338982,0.16652542372881352,0.8524011299435027,0.2926272464657307,0.3536723163841808
196,63342,WO,0,0.0,0.0,0.0,0.20060331825037708,0.0
197,63559,OB,34,0.16304347826086957,0.10869565217391304,0.5579710144927537,0.22973309725227886,0.1956521739130435
198,72456,SS,297,0.2032312925170068,0.06649659863945577,0.5125850340136056,0.23666389632776158,0.21241496598639453
199,64995,NC,0,0.0,0.0,0.0,0.20060331825037708,0.0
200,65412,SS,8,0.0,0.0,0.0,0.18250377073906487,0.0
201,63257,OB,109,0.2101449275362319,0.08333333333333334,0.5869565217391305,0.2431044658666142,0.266304347826087
202,60288,SS,1,0.0,0.0,0.0,0.1870286576168929,0.0
203,62007,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
204,62356,WO,336,0.2392628205128205,0.058333333333333334,0.5899496336996338,0.2615993734772011,0.3028846153846154
205,60523,LT,194,0.22655677655677653,0.1648351648351648,0.6576923076923076,0.2503571842938356,0.22967032967032966
206,68904,NC,16,0.1212121212121212,0.0,0.3333333333333333,0.19799808035102154,0.1212121212121212
207,65136,LG,53,0.10064102564102564,0.05128205128205129,0.275,0.21698572920292383,0.16666666666666669
208,62025,NC,150,0.30562770562770564,0.196969696969697,0.872294372294372,0.24249476014181878,0.296969696969697
209,62263,OB,0,0.0,0.0,0.0,0.20060331825037708,0.0
210,63248,OB,0,0.0,0.0,0.0,0.2006033182503771,0.0
211,61114,LG,41,0.17666666666666667,0.09,0.5293333333333333,0.22110407239819008,0.20333333333333337
212,65357,WO,238,0.2621794871794872,0.17670940170940172,0.7764957264957264,0.2726689097729819,0.2818376068376068
213,61554,HH,108,0.15875706214689264,0.15734463276836158,0.49463276836158193,0.2194442314083389,0.1709039548022599
214,66704,HH,30,0.125,0.041666666666666664,0.3263888888888889,0.21006787330316745,0.13194444444444445
215,64504,LT,13,0.057692307692307696,0.0,0.12692307692307692,0.20095138647174854,0.07692307692307693
216,78361,KT,35,0.10317460317460317,0.04365079365079364,0.37380952380952376,0.21965093729799615,0.12698412698412698
217,68659,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
218,61366,WO,8,0.0,0.0,0.0,0.17259929612870786,0.0
219,79113,LG,6,0.16666666666666666,0.0,0.3333333333333333,0.20256410256410257,0.5
220,65618,HT,3,0.0,0.0,0.0,0.1919758672699849,0.0
221,67207,OB,24,0.14583333333333331,0.03571428571428571,0.39880952380952384,0.21084895496660208,0.14880952380952378
222,62537,NC,79,0.12537878787878787,0.07575757575757575,0.40227272727272734,0.21826408885232415,0.13863636363636364
223,95657,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
224,79545,LT,0,0.0,0.0,0.0,0.20060331825037708,0.0
225,76869,SK,77,0.14622641509433962,0.031446540880503145,0.40503144654088047,0.23291499473519445,0.17327044025157234
226,74605,HT,8,0.08333333333333333,0.0,0.16666666666666666,0.187833081950729,0.08333333333333333
227,79364,NC,4,0.0,0.0,0.0,0.19135243841126195,0.0
228,64657,HT,150,0.11588235294117646,0.11647058823529412,0.47470588235294126,0.23283470854405078,0.12156862745098038
229,64407,SS,7,0.03333333333333333,0.0,0.06666666666666667,0.20171945701357466,0.05
230,64724,HH,5,0.25,0.25,0.75,0.21357466063348418,0.25
231,77243,SK,24,0.13405797101449277,0.06521739130434782,0.42028985507246375,0.21861105646271894,0.16666666666666669
232,63593,LT,71,0.15256410256410258,0.008547008547008546,0.4051282051282051,0.21675368372200957,0.17735042735042736
233,68901,NC,1,0.0,0.0,0.0,0.19321266968325793,0.0
234,75138,SK,0,0.0,0.0,0.0,0.2006033182503771,0.0
235,62921,NC,23,0.18333333333333332,0.15,0.5333333333333333,0.24660633484162897,0.21666666666666665
236,63088,KT,23,0.07894736842105263,0.013157894736842105,0.27631578947368424,0.20152417242200527,0.07894736842105263
237,60636,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
238,64469,SS,3,0.125,0.0,0.25,0.21236802413273004,0.125
239,60634,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
240,65703,HH,1,0.0,0.0,0.0,0.193815987933635,0.0
241,64086,OB,27,0.13020833333333331,0.1875,0.5,0.21708144796380088,0.11458333333333333
242,61865,SK,1,0.0,0.0,0.0,0.1870286576168929,0.0
243,62917,NC,5,0.125,0.125,0.375,0.21327300150829565,0.25
244,76757,NC,0,0.0,0.0,0.0,0.20060331825037708,0.0
245,61700,HH,289,0.24393939393939393,0.0958874458874459,0.6790043290043288,0.27401617989853266,0.3071428571428571
246,66615,HT,85,0.27285714285714285,0.13095238095238093,0.7147619047619047,0.2491014867485456,0.2604761904761905
247,61666,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
248,62754,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
249,65616,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
250,66917,NC,160,0.18703703703703706,0.0462962962962963,0.5007936507936508,0.23504512916277612,0.20238095238095236
251,62648,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
252,64012,KT,29,0.0425531914893617,0.0,0.10638297872340426,0.2003337505214852,0.05851063829787234
253,66643,HT,1,0.0,0.0,0.0,0.18582202111613877,0.0
254,62265,HT,58,0.23655913978494622,0.28225806451612906,0.8629032258064515,0.24628034836763493,0.20430107526881722
255,63543,LT,0,0.0,0.0,0.0,0.20060331825037708,0.0
256,67588,LT,0,0.0,0.0,0.0,0.20060331825037708,0.0
257,77318,LT,0,0.0,0.0,0.0,0.20060331825037708,0.0
258,74846,SK,31,0.1130952380952381,0.125,0.38095238095238093,0.2310708898944193,0.08333333333333333
259,66160,OB,0,0.0,0.0,0.0,0.20060331825037708,0.0
260,62164,LG,84,0.23267973856209148,0.11764705882352941,0.7611111111111112,0.23548930884571023,0.21078431372549022
261,68067,KT,0,0.0,0.0,0.0,0.20060331825037708,0.0
262,68330,WO,7,0.2,0.0,0.4,0.19939668174962294,0.2
263,67066,KT,0,0.0,0.0,0.0,0.20060331825037708,0.0
264,75149,KT,0,0.0,0.0,0.0,0.20060331825037708,0.0
265,64410,SS,32,0.29761904761904756,0.10714285714285714,0.7202380952380951,0.2250377073906486,0.3095238095238095
266,79764,HH,0,0.0,0.0,0.0,0.20060331825037708,0.0
267,68119,LG,3,0.2,0.0,0.4,0.21001508295625942,0.2
268,66052,KT,11,0.11904761904761904,0.0,0.23809523809523808,0.2041801335918983,0.14285714285714285
269,61652,SK,43,0.16666666666666666,0.08333333333333333,0.5166666666666666,0.2225695872754697,0.17045454545454544
270,68912,NC,89,0.10277777777777779,0.005555555555555555,0.2694444444444445,0.20551533433886368,0.125
271,66662,HT,26,0.14912280701754385,0.17543859649122806,0.47368421052631576,0.20881162181471782,0.18421052631578946
272,67610,HT,2,0.0,0.0,0.0,0.1722473604826546,0.0
273,75321,LT,0,0.0,0.0,0.0,0.20060331825037708,0.0
274,66715,HH,6,0.0,0.0,0.0,0.17963800904977378,0.0
275,66291,OB,0,0.0,0.0,0.0,0.20060331825037708,0.0
276,61104,SS,16,0.041666666666666664,0.0,0.08333333333333333,0.1804927099044746,0.08333333333333333
277,77927,SS,0,0.0,0.0,0.0,0.20060331825037708,0.0
278,60648,HT,1,0.0,0.0,0.0,0.19720965309200605,0.0
279,68245,OB,44,0.13888888888888887,0.14583333333333334,0.4777777777777778,0.21998491704374065,0.10416666666666667
280,64022,LT,176,0.21111111111111114,0.1238888888888889,0.6133333333333333,0.24633484162895922,0.3063888888888889
