CG_CK,INN2,BF,PIT_HIT,PIT_H2,PIT_H3,PIT_HR,PIT_SB,PIT_CS,PIT_SH,PIT_SF,PIT_BB,PIT_IB,PIT_HP,PIT_KK,PIT_GD,WP,BK,PIT_ERR,R,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,WHIP,kFIP
0,0.608695652173913,0.3661971830985916,0.3103448275862069,0.5555555555555556,0.0,0.0,0.14285714285714285,0.25,0.0,0.0,0.15384615384615385,0.0,0.2,0.3333333333333333,0.2,0.2,0.0,0.0,0.17391304347826086,0.16666666666666666,0.05102040814285714,0.05555555558333333,0.5800000000000001,0.19171450107265042
0,0.608695652173913,0.4694835680751174,0.5172413793103449,0.2222222222222222,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.15384615384615385,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.34782608695652173,0.23333333333333334,0.18367346938095236,0.19444444441666667,0.5909090909090907,0.22699731705645776
0,0.608695652173913,0.45539906103286387,0.3448275862068966,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.4,0.5,0.2,0.2,0.0,0.0,0.08695652173913043,0.041666666666666664,0.047619047619047616,0.09090909091666667,0.5674418604651162,0.3659359025701805
0,0.608695652173913,0.45539906103286387,0.41379310344827586,0.1111111111111111,0.0,0.375,0.2857142857142857,0.25,0.0,0.5,0.23076923076923078,0.0,0.2,0.2777777777777778,0.0,0.2,0.0,0.0,0.34782608695652173,0.09523809522222222,0.07936507938095239,0.125,0.6441379310344829,0.37694161703284723
0,0.608695652173913,0.3943661971830986,0.1724137931034483,0.1111111111111111,0.0,0.125,0.0,0.0,0.0,0.25,0.07692307692307693,0.0,0.0,0.4444444444444444,0.0,0.2,0.0,0.0,0.13043478260869565,0.0,0.03174603176190476,0.049999999999999996,0.664,0.4885052472893837
0,0.608695652173913,0.6009389671361502,0.3103448275862069,0.2222222222222222,0.0,0.125,0.42857142857142855,0.0,0.2,0.0,0.3076923076923077,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.13043478260869565,0.03846153844444444,0.06878306876190476,0.09999999999999999,0.7386503067484663,0.3537258724821353
0,0.608695652173913,0.3755868544600939,0.13793103448275862,0.1111111111111111,0.0,0.0,0.0,0.25,0.0,0.0,0.3076923076923077,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.043478260869565216,0.1111111111111111,0.042328042333333336,0.08333333333333333,0.6590909090909093,0.5205266265015785
0,0.608695652173913,0.38497652582159625,0.24137931034482757,0.1111111111111111,0.3333333333333333,0.25,0.14285714285714285,0.0,0.0,0.0,0.3076923076923077,0.25,0.0,0.2222222222222222,0.2,0.2,0.0,0.0,0.30434782608695654,0.20833333333333331,0.14285714285714285,0.125,0.6813793103448275,0.4525169794646945
0,0.608695652173913,0.45539906103286387,0.41379310344827586,0.2222222222222222,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5555555555555556,0.0,0.0,0.0,0.0,0.13043478260869565,0.037037037055555555,0.11428571428571427,0.13888888891666668,0.7283018867924529,0.29798811059292774
0,0.608695652173913,0.42723004694835687,0.1724137931034483,0.2222222222222222,0.0,0.125,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.4,0.5,0.2,0.2,0.0,0.0,0.17391304347826086,0.125,0.037593984952380956,0.17857142858333333,0.5615384615384615,0.3966832581809101
0,0.4782608695652174,0.5070422535211268,0.3103448275862069,0.2222222222222222,0.0,0.125,0.42857142857142855,0.25,0.2,0.0,0.5384615384615385,0.0,0.0,0.3333333333333333,0.4,0.6000000000000001,0.0,0.0,0.21739130434782608,0.0595238095,0.10714285714285714,0.25,0.726627218934911,0.47291210580143783
0,0.608695652173913,0.3943661971830986,0.10344827586206896,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.38888888888888884,0.4,0.0,0.0,0.0,0.0,0.0,0.03968253966666666,0.045454545416666665,0.6715789473684212,0.3312696639842778
0,0.4782608695652174,0.2816901408450704,0.27586206896551724,0.2222222222222222,0.0,0.0,0.14285714285714285,0.0,0.2,0.0,0.07692307692307693,0.0,0.0,0.16666666666666666,0.6000000000000001,0.0,0.5,0.3333333333333333,0.17391304347826086,0.04761904761111111,0.08035714285714285,0.09999999999999999,0.5674418604651162,0.3659359025701805
0,0.7391304347826088,0.29107981220657275,0.13793103448275862,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.2,0.2222222222222222,0.2,0.0,0.0,0.0,0.08695652173913043,0.041666666666666664,0.028571428571428567,0.075,0.5800000000000001,0.46893662665970903
0,0.6956521739130436,0.3896713615023474,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3076923076923077,0.0,0.0,0.2222222222222222,0.0,0.2,0.0,0.0,0.13043478260869565,0.0,0.05911330047619047,0.09090909091666667,0.5731543624161075,0.19939748299772386
0,0.608695652173913,0.511737089201878,0.3448275862068966,0.1111111111111111,0.0,0.375,0.0,0.0,0.2,0.0,0.38461538461538464,0.0,0.2,0.4444444444444444,0.2,0.0,0.0,0.0,0.30434782608695654,0.16666666666666666,0.14285714285714285,0.25,0.6686046511627906,0.4554357953725693
0,0.608695652173913,0.41314553990610325,0.3448275862068966,0.2222222222222222,0.0,0.125,0.14285714285714285,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.13043478260869565,0.05555555555555555,0.047619047619047616,0.13888888891666668,0.6490566037735849,0.4801362774603405
0,0.608695652173913,0.49295774647887325,0.3103448275862069,0.2222222222222222,0.0,0.125,0.2857142857142857,0.5,0.0,0.0,0.3076923076923077,0.0,0.0,0.6666666666666666,0.2,0.6000000000000001,0.0,0.0,0.17391304347826086,0.09523809522222222,0.08035714285714285,0.15625,0.6037735849056605,0.243835952875589
0,0.4782608695652174,0.5492957746478874,0.27586206896551724,0.2222222222222222,0.0,0.125,0.2857142857142857,0.5,0.2,0.25,0.6153846153846154,0.0,0.2,0.38888888888888884,0.0,0.0,0.0,0.0,0.2608695652173913,0.10256410255555555,0.14285714285714285,0.09999999999999999,0.7639344262295082,0.3477822705207938
0,0.608695652173913,0.2112676056338028,0.24137931034482757,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.15384615384615385,0.0,0.0,0.4444444444444444,0.6000000000000001,0.0,0.0,0.0,0.043478260869565216,0.08333333333333333,0.047619047619047616,0.075,0.537704918032787,0.35205956464749866
0,0.4782608695652174,0.4741784037558685,0.4482758620689655,0.2222222222222222,0.0,0.25,0.0,0.0,0.0,0.25,0.23076923076923078,0.0,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.43478260869565216,0.16666666666666666,0.07142857142857142,0.28571428574999996,0.7606217616580311,0.5024297234541953
0,0.608695652173913,0.5258215962441315,0.3103448275862069,0.2222222222222222,0.0,0.0,0.42857142857142855,0.0,0.0,0.25,0.23076923076923078,0.0,0.2,0.5,0.0,0.0,0.5,0.0,0.2608695652173913,0.08333333333333333,0.06857142857142856,0.09090909091666667,0.6626728110599077,0.31079451739286
0,0.608695652173913,0.4178403755868545,0.3793103448275862,0.2222222222222222,0.0,0.0,0.2857142857142857,0.0,0.2,0.0,0.15384615384615385,0.0,0.0,0.38888888888888884,0.2,0.0,0.0,0.0,0.13043478260869565,0.11904761905555555,0.05590062109523809,0.15625,0.5846153846153846,0.32141933268216105
0,0.608695652173913,0.4460093896713615,0.27586206896551724,0.2222222222222222,0.0,0.125,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.2777777777777778,0.6000000000000001,0.0,0.0,0.0,0.13043478260869565,0.049999999999999996,0.060439560428571425,0.39999999999999997,0.6,0.4748922938078708
0,0.4782608695652174,0.2863849765258216,0.1724137931034483,0.0,0.0,0.375,0.0,0.25,0.0,0.0,0.38461538461538464,0.0,0.0,0.38888888888888884,0.2,0.0,0.0,0.0,0.17391304347826086,0.1111111111111111,0.06211180123809524,0.17857142858333333,0.5699421965317919,0.3019435230588817
0,0.608695652173913,0.6103286384976526,0.3793103448275862,0.0,0.0,0.125,0.14285714285714285,0.5,0.0,0.0,0.46153846153846156,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.17391304347826086,0.09523809522222222,0.07142857142857142,0.09090909091666667,0.7045226130653267,0.4555958752421585
0,0.4782608695652174,0.6056338028169014,0.5172413793103449,0.1111111111111111,0.0,0.125,0.14285714285714285,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,0.30434782608695654,0.09090909088888889,0.14285714285714285,0.21875,0.7245901639344262,0.4761010943219395
0,0.608695652173913,0.39906103286384975,0.20689655172413793,0.1111111111111111,0.0,0.0,0.0,0.0,0.8,0.0,0.3076923076923077,0.0,0.2,0.6666666666666666,0.0,0.2,0.0,0.0,0.08695652173913043,0.06666666666666667,0.0529100529047619,0.125,0.5285714285714286,0.3282289259415716
0,0.608695652173913,0.38497652582159625,0.06896551724137931,0.0,0.0,0.0,0.2857142857142857,0.0,0.2,0.0,0.23076923076923078,0.0,0.2,0.5,0.0,0.0,0.0,0.3333333333333333,0.043478260869565216,0.08333333333333333,0.02645502647619048,0.125,0.6836363636363637,0.4612277761086252
0,0.608695652173913,0.38497652582159625,0.48275862068965514,0.3333333333333333,0.6666666666666666,0.125,0.0,0.25,0.0,0.0,0.38461538461538464,0.0,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,0.2608695652173913,0.13333333333333333,0.057142857142857134,0.05357142858333333,0.707377049180328,0.3269304616531076
0,0.4782608695652174,0.45070422535211274,0.3793103448275862,0.3333333333333333,0.0,0.25,0.14285714285714285,0.0,0.0,0.0,0.38461538461538464,0.0,0.4,0.5555555555555556,0.2,0.0,0.0,0.0,0.3913043478260869,0.07692307694444445,0.12244897957142857,0.1875,0.64,0.37979068823563533
0,0.608695652173913,0.3896713615023474,0.3448275862068966,0.0,0.0,0.25,0.14285714285714285,0.25,0.0,0.0,0.07692307692307693,0.0,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.2608695652173913,0.08333333333333333,0.05882352942857143,0.25,0.5923076923076923,0.4761285128740339
0,0.4782608695652174,0.35680751173708924,0.3103448275862069,0.1111111111111111,0.0,0.25,0.0,0.0,0.0,0.0,0.15384615384615385,0.25,0.4,0.2777777777777778,0.2,0.2,0.0,0.0,0.30434782608695654,0.25,0.05494505495238095,0.125,0.5766497461928934,0.3497037960548718
0,0.608695652173913,0.6948356807511737,0.20689655172413793,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,0.2,0.0,0.6153846153846154,0.0,0.0,0.5,0.2,0.2,0.0,0.0,0.043478260869565216,0.14285714283333334,0.10317460319047618,0.09999999999999999,0.7079646017699116,0.44186381522809415
0,0.4782608695652174,0.4225352112676056,0.3793103448275862,0.3333333333333333,0.0,0.125,0.2857142857142857,0.5,0.0,0.0,0.3076923076923077,0.0,0.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.21739130434782608,0.1111111111111111,0.10924369747619048,0.125,0.7478260869565215,0.4730016058243274
0,0.608695652173913,0.44131455399061037,0.27586206896551724,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.2,0.5,0.38461538461538464,0.25,0.2,0.5555555555555556,0.0,0.0,0.0,0.0,0.21739130434782608,0.1111111111111111,0.0779220779047619,0.16666666666666666,0.6594594594594595,0.24486710575595594
0,0.608695652173913,0.3896713615023474,0.3448275862068966,0.2222222222222222,0.0,0.0,0.0,0.0,0.2,0.0,0.23076923076923078,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.17391304347826086,0.1111111111111111,0.0807453416190476,0.11111111108333332,0.7292682926829268,0.33959281713185885
0,0.608695652173913,0.5727699530516432,0.3448275862068966,0.1111111111111111,0.0,0.5,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.30434782608695654,0.16666666666666666,0.08465608466666666,0.25,0.6206896551724138,0.5415879423308002
0,0.608695652173913,0.4741784037558685,0.24137931034482757,0.0,0.0,0.25,0.42857142857142855,0.25,0.0,0.25,0.3076923076923077,0.0,0.4,0.611111111111111,0.0,0.0,0.0,0.0,0.2608695652173913,0.09999999999999999,0.05820105819047619,0.09999999999999999,0.6260869565217391,0.41249959035093686
0,0.608695652173913,0.323943661971831,0.24137931034482757,0.0,0.0,0.25,0.14285714285714285,0.25,0.0,0.0,0.07692307692307693,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.03174603176190476,0.11111111108333332,0.6901098901098902,0.35833449614107116
0,0.4782608695652174,0.4178403755868545,0.3793103448275862,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.21739130434782608,0.1111111111111111,0.06666666666666665,0.17857142858333333,0.7134328358208957,0.33059329375041646
0,0.7391304347826088,0.6666666666666667,0.5517241379310345,0.3333333333333333,0.3333333333333333,0.125,0.0,0.25,0.0,0.0,0.15384615384615385,0.0,0.0,0.5555555555555556,0.0,0.2,0.0,0.0,0.4782608695652174,0.4444444444444444,0.07453416147619048,0.25,0.6167400881057269,0.33701366438241576
0,0.6956521739130436,0.755868544600939,0.5862068965517241,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.25,0.2,0.5,0.8461538461538463,0.75,0.0,0.5555555555555556,0.2,0.2,0.0,0.0,0.5217391304347826,0.14285714283333334,0.16326530614285711,0.25,0.8023529411764707,0.4409266402682138
0,0.608695652173913,0.45070422535211274,0.3448275862068966,0.1111111111111111,0.0,0.375,0.0,0.0,0.0,0.25,0.07692307692307693,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.21739130434782608,0.08333333333333333,0.047619047619047616,0.075,0.723076923076923,0.5012164880402835
