G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,ERA,K/9,BB/9,K/BB,WHIP,BABIP,DICE,FIP,kFIP,RA9,HR/9,H/9,OAVG,OOBP,OSLG,OOPS
20160401HTNC0,20160401,NC,HT,0,B,63938,1,0,0,0, ,0,17,85,25,23,7,2,0,1,0,0,0,0,1,0,1,5,1,2,0,0,4,4,1.2,1.125,2.4,4,4,17,5,1,7,1,23,0,1,4,4,2,0,3.792,6.352941176470588,7.941176470588235,1.588235294117647,5.0,1.4117647058823528,0.35294117647058826,4.588235294117647,5.380235294117647,6.439058823529411,6.352941176470588,1.588235294117647,11.117647058823529,0.30434782608695654,0.36,0.5217391304347826,0.8817391304347826
20160401HTNC0,20160401,HT,NC,0,T,66628,0,1,0,1,L,0,6,35,10,8,3,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,1.0,2.0,1.5,3,1,6,2,1,3,0,8,0,0,1,3,0,0,3.792,4.5,9.0,4.5,2.0,2.0,0.5,2.5,3.292,4.292,4.5,0.0,13.5,0.375,0.4444444444444444,0.375,0.8194444444444444
20160401HTNC0,20160401,NC,HT,0,B,75867,0,1,0,0, ,0,4,27,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6.0,1.5,0.0,0,0,4,0,2,0,0,4,0,0,0,0,0,0,3.792,0.0,0.0,13.5,0.0,1.5,0.0,7.5,8.292,8.292,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20160401HTNC0,20160401,HT,NC,0,T,77637,1,0,0,0, ,0,18,112,26,22,6,2,0,2,0,0,0,0,4,0,0,7,1,0,0,0,4,4,0.0,1.588235294,2.0,2,4,18,7,4,6,2,22,0,0,4,2,2,0,3.792,6.0,10.5,6.0,1.75,1.6666666666666667,0.3076923076923077,7.0,7.792,9.292,6.0,3.0,9.0,0.2727272727272727,0.38461538461538464,0.6363636363636364,1.020979020979021
20160401HTNC0,20160401,NC,HT,0,B,78352,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3.792,0.0,27.0,0.0,0.0,0.0,0.0,-3.0,-2.208,0.7919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160401KTSK0,20160401,SK,KT,0,B,62056,0,1,0,1, ,0,3,11,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3.792,0.0,0.0,9.0,0.0,1.0,0.0,6.0,6.792,6.792,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20160401KTSK0,20160401,KT,SK,0,T,64001,0,1,0,1, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.792,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.792,3.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160401KTSK0,20160401,SK,KT,0,B,64893,0,1,0,0, ,0,5,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3.792,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.792,3.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160401KTSK0,20160401,KT,SK,0,T,66049,1,0,0,0,W,0,18,106,25,25,7,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,4,3.0,1.75,0.0,3,4,18,2,0,7,1,25,0,0,4,3,3,0,3.792,6.0,3.0,0.0,0.0,1.1666666666666667,0.2727272727272727,4.5,5.292,5.792,6.0,1.5,10.5,0.28,0.28,0.52,0.8
20160401KTSK0,20160401,SK,KT,0,B,71845,0,1,0,0, ,0,4,16,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,3.0,1,0,4,2,0,1,0,5,0,0,0,1,0,0,3.792,0.0,13.5,0.0,0.0,0.75,0.3333333333333333,0.0,0.7919999999999998,2.292,0.0,0.0,6.75,0.2,0.2,0.2,0.4
20160401KTSK0,20160401,SK,KT,0,B,72523,0,1,0,0, ,0,1,18,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1,1,1,1,1,1,0,2,0,0,1,1,0,0,3.792,27.0,27.0,27.0,1.0,6.0,1.0,6.0,6.792,9.792,27.0,0.0,27.0,0.5,0.6666666666666666,0.5,1.1666666666666665
20160401KTSK0,20160401,KT,SK,0,T,75149,0,1,0,0, ,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,3.792,0.0,27.0,0.0,0.0,0.0,0.0,-3.0,-2.208,0.7919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160401KTSK0,20160401,KT,SK,0,T,77318,0,1,0,0, ,0,6,28,8,8,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,1.5,1,0,6,3,0,3,0,8,0,0,0,1,2,0,3.792,0.0,13.5,0.0,0.0,1.5,0.6,0.0,0.7919999999999998,2.292,0.0,0.0,13.5,0.375,0.375,0.625,1.0
20160401KTSK0,20160401,SK,KT,0,B,77829,1,0,0,0,L,0,14,91,26,22,9,0,0,2,2,0,0,1,2,0,1,4,0,0,0,0,7,7,1.5,2.357142857,1.8,7,7,14,4,2,9,2,22,1,1,7,7,0,0,3.792,13.5,7.7142857142857135,3.8571428571428568,2.0,2.357142857142857,0.4117647058823529,8.785714285714285,9.577714285714286,10.863428571428571,13.5,3.8571428571428568,17.357142857142858,0.4090909090909091,0.46153846153846156,0.6818181818181818,1.1433566433566433
20160401LTWO0,20160401,WO,LT,0,B,60339,0,1,0,0, ,0,3,22,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,1,0,3,0,1,1,0,4,0,0,0,1,0,0,3.792,0.0,0.0,9.0,0.0,2.0,0.25,6.0,6.792,6.792,0.0,0.0,9.0,0.25,0.4,0.25,0.65
20160401LTWO0,20160401,WO,LT,0,B,65331,1,0,0,0,L,0,18,90,26,26,9,2,0,0,1,0,0,0,0,0,0,5,2,0,0,0,2,1,0.3,1.5,1.285714286,7,1,18,5,0,9,0,26,0,0,2,7,2,0,3.792,1.5,7.5,0.0,0.0,1.5,0.42857142857142855,1.3333333333333333,2.125333333333333,2.9586666666666663,3.0,0.0,13.5,0.34615384615384615,0.34615384615384615,0.4230769230769231,0.7692307692307692
20160401LTWO0,20160401,LT,WO,0,T,65543,1,0,0,0,W,0,18,98,26,21,4,1,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0.0,1.5,1.5,3,0,18,5,5,4,0,21,0,0,0,3,1,0,3.792,0.0,7.5,7.5,1.0,1.5,0.25,3.8333333333333335,4.625333333333333,5.458666666666667,0.0,0.0,6.0,0.19047619047619047,0.34615384615384615,0.23809523809523808,0.5842490842490842
20160401LTWO0,20160401,LT,WO,0,T,70615,0,1,0,0, ,1,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3.792,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.792,3.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160401LTWO0,20160401,LT,WO,0,T,71801,0,1,0,0, ,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.792,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.792,3.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160401LTWO0,20160401,LT,WO,0,T,72535,0,1,0,0, ,1,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,0.0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,3.792,0.0,0.0,0.0,0.0,3.0,0.5,3.0,3.792,3.792,27.0,0.0,27.0,0.5,0.5,0.5,1.0
20160401LTWO0,20160401,WO,LT,0,B,72749,0,1,0,0, ,0,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0,0,3,1,1,0,0,3,0,0,0,0,0,0,3.792,0.0,9.0,9.0,1.0,1.0,0.0,4.0,4.792,5.792,0.0,0.0,0.0,0.0,0.25,0.0,0.25
20160401LTWO0,20160401,LT,WO,0,T,72862,0,1,0,0, ,1,2,12,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0,1,0,2,0,0,1,0,2,0,0,0,1,0,0,3.792,0.0,0.0,0.0,0.0,1.5,0.5,3.0,3.792,3.792,0.0,0.0,13.5,0.5,0.5,0.5,1.0
20160401LTWO0,20160401,LT,WO,0,T,75321,0,1,0,1,S,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,3.792,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.7919999999999998,2.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160401LTWO0,20160401,WO,LT,0,B,75342,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1,0,3,0,0,1,0,4,0,0,0,1,0,0,3.792,0.0,0.0,0.0,0.0,1.0,0.25,3.0,3.792,3.792,0.0,0.0,9.0,0.25,0.25,0.25,0.5
20160401OBSS0,20160401,OB,SS,0,T,61240,1,0,0,0,W,0,18,101,23,22,6,0,0,0,1,1,0,0,1,0,0,5,1,0,0,0,1,1,1.5,2.0,3.0,6,1,18,5,1,6,0,22,0,0,1,6,0,0,3.792,1.5,7.5,1.5,5.0,1.1666666666666667,0.35294117647058826,1.8333333333333333,2.625333333333333,3.4586666666666663,1.5,0.0,9.0,0.2727272727272727,0.30434782608695654,0.2727272727272727,0.5770750988142292
20160401OBSS0,20160401,SS,OB,0,B,61457,0,1,0,0, ,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20160401OBSS0,20160401,OB,SS,0,T,63248,0,1,0,0, ,0,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,0,2,1,0,1,0,3,0,0,0,1,0,0,3.792,0.0,13.5,0.0,0.0,1.5,0.5,0.0,0.7919999999999998,2.292,0.0,0.0,13.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
20160401OBSS0,20160401,OB,SS,0,T,76329,0,1,0,1, ,0,3,16,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3.792,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.792,6.792,0.0,0.0,0.0,0.0,0.25,0.0,0.25
20160401OBSS0,20160401,SS,OB,0,B,76455,1,0,0,0,L,0,18,110,25,21,5,0,0,1,2,1,0,1,3,0,0,1,1,0,0,1,4,3,0.6,2.5714285709999998,2.4,4,3,18,1,3,5,1,21,1,0,4,4,0,0,3.792,4.5,1.5,4.5,0.3333333333333333,1.3333333333333333,0.2,6.333333333333334,7.125333333333334,7.458666666666666,6.0,1.5,7.5,0.23809523809523808,0.32,0.38095238095238093,0.700952380952381
20160401OBSS0,20160401,OB,SS,0,T,77263,0,1,0,0, ,1,4,18,5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,1,0,4,0,1,1,0,4,0,0,0,1,0,0,3.792,0.0,0.0,6.75,0.0,1.5,0.25,5.25,6.042,6.042,0.0,0.0,6.75,0.25,0.4,0.25,0.65
20160401OBSS0,20160401,SS,OB,0,B,77446,0,1,0,0, ,0,1,7,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,1,0,2,0,0,0,1,0,0,3.792,0.0,27.0,0.0,0.0,3.0,1.0,-3.0,-2.208,0.7919999999999998,0.0,0.0,27.0,0.5,0.5,0.5,1.0
20160401OBSS0,20160401,SS,OB,0,B,79791,0,1,0,1, ,0,3,18,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,3.792,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.7919999999999998,2.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160401OBSS0,20160401,SS,OB,0,B,99445,0,1,0,0, ,0,5,10,6,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,6.0,1,1,5,0,0,2,1,5,0,0,1,1,0,0,3.792,5.3999999999999995,0.0,0.0,0.0,1.2,0.25,10.8,11.591999999999999,12.192,5.3999999999999995,5.3999999999999995,10.799999999999999,0.4,0.4,1.0,1.4
20160402HHLG0,20160402,LG,HH,0,B,60146,0,1,0,0, ,0,1,16,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,9.0,6.0,1,3,1,0,1,2,0,3,0,0,3,1,1,0,3.792,81.0,0.0,27.0,0.0,9.0,0.6666666666666666,12.0,12.792,12.792,81.0,0.0,54.0,0.6666666666666666,0.75,1.0,1.75
20160402HHLG0,20160402,HH,LG,0,T,60764,0,1,0,0, ,0,0,16,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,3.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20160402HHLG0,20160402,LG,HH,0,B,61891,0,1,0,0, ,0,3,9,5,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3.0,2.0,0.0,1,1,3,1,0,2,0,4,0,0,1,1,1,0,3.792,9.0,9.0,0.0,0.0,2.0,0.6666666666666666,1.0,1.7919999999999998,2.792,9.0,0.0,18.0,0.5,0.5,0.75,1.25
20160402HHLG0,20160402,LG,HH,0,B,62146,0,1,0,1,W,0,2,11,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.5,1.5,1.5,0,0,2,0,1,0,0,2,0,0,0,0,0,0,3.792,0.0,0.0,13.5,0.0,1.5,0.0,7.5,8.292,8.292,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20160402HHLG0,20160402,HH,LG,0,T,66741,1,0,0,0, ,0,5,42,9,7,4,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,3,3,0.0,3.6,3.0,3,3,5,0,2,4,0,7,0,0,3,3,1,0,3.792,16.2,0.0,10.799999999999999,0.0,3.5999999999999996,0.5714285714285714,6.6,7.3919999999999995,7.3919999999999995,16.2,0.0,21.599999999999998,0.5714285714285714,0.6666666666666666,0.7142857142857143,1.380952380952381
20160402HHLG0,20160402,LG,HH,0,B,70839,0,1,0,0, ,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.792,0.0,27.0,0.0,0.0,0.0,0.0,-3.0,-2.208,0.7919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160402HHLG0,20160402,LG,HH,0,B,71118,0,1,0,0, ,1,4,16,5,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.75,0.0,1,0,4,3,0,1,0,5,0,0,0,1,0,0,3.792,0.0,20.25,0.0,0.0,0.75,0.5,-1.5,-0.7080000000000002,1.5419999999999998,0.0,0.0,6.75,0.2,0.2,0.2,0.4
20160402HHLG0,20160402,HH,LG,0,T,71260,0,1,0,1,L,0,3,23,5,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,2.0,0.0,0,1,3,1,1,1,0,4,0,0,1,0,0,1,3.792,9.0,9.0,9.0,1.0,2.0,0.3333333333333333,4.0,4.792,5.792,9.0,0.0,9.0,0.25,0.4,0.75,1.15
20160402HHLG0,20160402,HH,LG,0,T,72447,0,1,0,0, ,0,5,34,9,8,3,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,2,3.0,2.4,6.0,2,2,5,2,1,3,0,8,0,0,2,2,1,0,3.792,10.799999999999999,10.799999999999999,5.3999999999999995,2.0,2.4,0.5,2.4,3.1919999999999997,4.3919999999999995,10.799999999999999,0.0,16.2,0.375,0.4444444444444444,0.5,0.9444444444444444
20160402HHLG0,20160402,LG,HH,0,B,73117,1,0,0,0, ,0,15,86,22,19,5,2,0,0,0,1,0,0,1,0,2,4,0,0,0,0,3,3,0.75,1.0,1.0,3,3,15,4,1,5,0,19,0,2,3,3,2,0,3.792,5.4,7.2,1.8,4.0,1.2,0.3333333333333333,3.2,3.992,4.792,5.4,0.0,9.0,0.2631578947368421,0.36363636363636365,0.3684210526315789,0.7320574162679425
20160402HHLG0,20160402,HH,LG,0,T,74731,0,1,0,0, ,0,7,34,8,8,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.428571429,0.0,1,0,7,5,0,1,0,8,0,0,0,1,0,0,3.792,0.0,19.285714285714285,0.0,0.0,0.42857142857142855,0.3333333333333333,-1.2857142857142856,-0.49371428571428577,1.649142857142857,0.0,0.0,3.8571428571428568,0.125,0.125,0.125,0.25
20160402HHLG0,20160402,LG,HH,0,B,76650,0,1,0,0, ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3.792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
20160402HHLG0,20160402,LG,HH,0,B,79140,0,1,0,0, ,0,7,31,9,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.857142857,0.0,2,0,7,0,0,2,0,8,0,0,0,2,0,0,3.792,0.0,0.0,0.0,0.0,0.8571428571428571,0.25,3.0,3.792,3.792,0.0,0.0,7.7142857142857135,0.25,0.25,0.25,0.5
20160402HHLG0,20160402,HH,LG,0,T,79764,0,1,0,0, ,0,10,73,16,13,3,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,1,1,3.0,1.714285714,3.0,2,1,10,1,2,3,1,13,0,1,1,2,0,0,3.792,2.6999999999999997,2.6999999999999997,5.3999999999999995,0.5,1.5,0.18181818181818182,9.0,9.792,10.392,2.6999999999999997,2.6999999999999997,8.1,0.23076923076923078,0.375,0.46153846153846156,0.8365384615384616
20160402HTNC0,20160402,HT,NC,0,T,60636,0,1,0,0, ,0,2,17,4,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0.0,0.0,6.0,0,2,2,1,1,1,1,3,0,0,2,0,0,0,3.792,27.0,13.5,13.5,1.0,3.0,0.0,24.0,24.792,27.792,27.0,13.5,13.5,0.3333333333333333,0.5,1.3333333333333333,1.8333333333333333
20160402HTNC0,20160402,NC,HT,0,B,62966,0,1,0,0, ,0,3,16,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0,1.5,0,1,3,1,0,1,1,4,0,0,1,0,0,0,3.792,9.0,9.0,0.0,0.0,1.0,0.0,14.0,14.792,16.792,9.0,9.0,9.0,0.25,0.25,1.0,1.25
20160402HTNC0,20160402,NC,HT,0,B,63959,0,1,0,0, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.792,0.0,27.0,0.0,0.0,0.0,0.0,-3.0,-2.208,0.7919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160402HTNC0,20160402,NC,HT,0,B,64907,0,1,0,0, ,0,3,20,4,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1.5,0.0,0.0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,3.792,0.0,9.0,18.0,0.5,2.0,0.0,7.0,7.792,8.792,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
