,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
10,20200516LTHH0,20200516,HH,LT,0,B,37,36,0,1,10,2,0,0,1,1,0,0,1,0,0,6,0,1,9,0.1,10,1,8,97,364,74,18,1,4,25,2,0,6,10,9,3,0,80,394,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2664835164835165,0.3543956043956044,0.08791208791208792,0.3171355498721228,0.6715311542677271,0.17315743179386353,0.2868729722984776,0.30829949238578674,0.33214285714285713
11,20200517LTHH0,20200517,HH,LT,0,B,45,35,4,5,6,0,0,0,0,0,2,1,5,0,2,3,1,0,8,0.25,8,2,6,103,399,80,18,1,4,30,4,1,6,11,9,5,0,83,439,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2581453634085213,0.3383458646616541,0.08020050125313283,0.315668202764977,0.654014067426631,0.1228654959689613,0.26029448465185934,0.3012460136674259,0.3162939297124601
12,20200519HHKT0,20200519,HH,KT,0,T,44,38,11,11,11,2,0,2,0,0,0,0,2,0,4,10,0,1,6,0.5,12,6,7,114,437,87,20,1,6,32,8,1,6,11,9,5,0,93,483,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2608695652173913,0.3524027459954233,0.09153318077803202,0.32217573221757323,0.6745784782129965,0.4101521569881713,0.5425505365610181,0.3100600414078675,0.3185840707964602
13,20200520HHKT0,20200520,HH,KT,0,T,37,32,1,1,7,1,0,0,0,0,0,0,4,0,1,5,2,0,9,0.125,8,1,6,121,469,93,21,1,6,36,9,1,6,13,9,5,0,98,520,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2579957356076759,0.34541577825159914,0.08742004264392322,0.32233009708737864,0.6677458753389778,0.12350845966927211,0.2330920888445221,0.3083269230769231,0.3142076502732241
14,20200521HHKT0,20200521,HH,KT,0,T,41,37,9,9,12,1,0,1,2,0,0,0,4,0,0,9,2,0,5,0.6,10,6,10,133,506,103,22,1,7,40,9,1,6,15,11,5,0,107,561,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2628458498023715,0.35177865612648224,0.08893280632411071,0.3273381294964029,0.6791167856228851,0.31671909800924036,0.4469678063389069,0.3134420677361853,0.32061068702290074
15,20200522HHNC0,20200522,HH,NC,0,T,35,34,5,5,8,2,0,3,1,1,0,0,1,0,0,6,0,0,3,0.0,4,0,3,141,540,106,24,1,10,41,9,1,7,15,12,5,0,113,596,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2611111111111111,0.3648148148148148,0.10370370370370367,0.32318104906937395,0.6879958638841888,0.2294865956686833,0.40042425754928873,0.3151040268456376,0.3133971291866029
16,20200523HHNC0,20200523,HH,NC,0,T,31,30,0,0,6,2,0,0,1,1,0,0,1,0,0,9,1,0,4,0.0,4,0,4,147,570,110,26,1,10,42,9,1,8,16,13,5,0,122,627,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2578947368421053,0.35964912280701755,0.10175438596491226,0.3183279742765273,0.6779770970835448,0.06558005661659941,0.14873970551534813,0.3107448165869219,0.3120728929384966
17,20200524HHNC0,20200524,HH,NC,0,T,39,33,5,5,7,2,0,1,0,0,0,1,4,0,1,6,0,0,7,0.25,8,2,4,154,603,114,28,1,11,46,10,2,8,16,13,5,0,128,666,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.25538971807628524,0.3598673300165838,0.10447761194029853,0.3177004538577912,0.6775677838743749,0.21529540557140145,0.36860494135263294,0.31046696696696696,0.30686695278969955
18,20200526LGHH0,20200526,HH,LG,0,B,30,28,0,0,3,0,0,0,0,0,0,0,2,0,0,3,2,1,3,0.0,2,0,3,157,631,117,28,1,11,48,10,2,8,18,13,5,0,131,696,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.248811410459588,0.3486529318541997,0.09984152139461176,0.3111432706222865,0.6597962024764863,0.009407132237193704,0.0319440978287996,0.3032140804597701,0.2973523421588595
19,20200527LGHH0,20200527,HH,LG,0,B,36,34,4,4,10,2,0,2,1,1,0,1,1,0,0,9,2,1,5,0.0,5,0,6,167,665,123,30,1,13,49,10,3,9,20,14,5,0,140,732,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2511278195488722,0.3578947368421053,0.10676691729323308,0.3108665749656121,0.6687613118077174,0.21722644281122125,0.39081607187422,0.3058087431693989,0.29902912621359223
20,20200528LGHH0,20200528,HH,LG,0,B,34,31,0,0,5,1,0,0,0,0,0,0,3,0,0,13,2,1,7,0.0,8,0,4,172,696,127,31,1,13,52,10,3,9,22,14,5,0,153,766,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2471264367816092,0.3505747126436782,0.10344827586206898,0.30749014454664914,0.6580648571903274,0.053984792516712815,0.11866733216870476,0.3016501305483028,0.29831144465290804
21,20200529HHSK0,20200529,HH,SK,0,T,41,37,6,6,13,3,0,1,1,0,0,0,3,0,1,6,1,1,8,0.333333333,12,4,9,185,733,136,34,1,14,55,11,3,9,23,15,5,0,159,807,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.252387448840382,0.3587994542974079,0.1064120054570259,0.31296758104738154,0.6717670353447894,0.41436346841810895,0.5245819815323184,0.30759603469640645,0.3037300177619893
22,20200530HHSK0,20200530,HH,SK,0,T,36,28,3,3,2,0,0,1,0,0,1,0,7,0,0,9,2,1,6,0.166666667,6,1,1,187,761,137,34,1,15,62,11,3,9,25,15,6,0,168,843,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2457293035479632,0.35216819973718794,0.10643889618922472,0.3106332138590203,0.6628014135962083,0.06616564060321495,0.15934614424756677,0.30394187425860025,0.29604130808950085
23,20200531HHSK0,20200531,HH,SK,0,T,36,32,3,4,5,0,0,1,1,0,0,0,4,0,0,5,0,0,5,0.333333333,3,1,4,192,793,141,34,1,16,66,11,3,9,25,16,6,0,173,879,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2421185372005044,0.3480453972257251,0.10592686002522067,0.30813287514318444,0.6561782723689096,0.11698846534141628,0.24057898677314699,0.3012935153583617,0.2899505766062603
24,20200602WOHH0,20200602,HH,WO,0,B,34,34,2,3,8,1,0,0,2,0,0,0,0,0,0,7,1,2,4,0.333333333,6,2,7,200,827,148,35,1,16,66,11,3,9,26,18,6,0,180,913,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2418379685610641,0.34461910519951633,0.10278113663845223,0.3054024255788313,0.6500215307783477,0.09994114332034078,0.19715497878712254,0.2986527929901424,0.2902208201892745
25,20200603WOHH0,20200603,HH,WO,0,B,35,33,2,2,7,0,0,1,1,0,0,0,2,0,0,6,0,4,6,0.2,5,1,6,207,860,154,35,1,17,68,11,3,9,26,19,6,0,186,948,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.24069767441860465,0.3430232558139535,0.10232558139534884,0.3036093418259023,0.6466325976398558,0.1406826016524682,0.26566009483404035,0.2971497890295359,0.2878787878787879
26,20200604WOHH0,20200604,HH,WO,0,B,35,35,2,3,8,1,0,0,0,0,0,0,0,0,0,5,1,0,5,0.28571428600000004,7,2,7,215,895,161,36,1,17,68,11,3,9,27,19,6,0,191,983,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.24022346368715086,0.3396648044692737,0.09944134078212287,0.30092118730808604,0.6405859917773598,0.08584372219544409,0.17007736461192913,0.2945381485249237,0.28695652173913044
27,20200605NCHH0,20200605,HH,NC,0,B,34,27,2,2,3,0,0,1,0,0,0,0,7,0,0,11,3,1,5,0.0,2,0,2,218,922,163,36,1,18,75,11,3,9,30,19,6,0,202,1017,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2364425162689805,0.3362255965292842,0.09978308026030372,0.3006923837784372,0.6369179803077214,0.0758140591484361,0.17519341152982282,0.2934709931170109,0.28368794326241137
28,20200606NCHH0,20200606,HH,NC,0,B,37,37,2,2,11,1,0,1,0,0,0,0,0,0,0,7,1,1,8,0.1,10,1,9,229,959,172,37,1,19,75,11,3,9,31,19,6,0,209,1054,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2387904066736184,0.33889468196037537,0.100104275286757,0.3005725190839695,0.6394672010443448,0.20483005194230983,0.3269278762166209,0.29423055028463,0.28610354223433243
29,20200607NCHH0,20200607,HH,NC,0,B,32,31,2,2,5,1,0,0,0,0,0,0,1,0,0,5,1,1,3,0.666666667,3,2,4,234,990,176,38,1,19,76,11,3,9,32,19,6,0,214,1086,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2363636363636364,0.33434343434343433,0.09797979797979796,0.2972222222222222,0.6315656565656566,0.04245883105460359,0.10331919141502369,0.29085911602209946,0.28289473684210525
30,20200609HHLT0,20200609,HH,LT,0,T,39,35,3,3,10,1,0,1,0,0,0,0,3,0,1,6,2,0,9,0.28571428600000004,7,2,8,244,1025,184,39,1,20,79,12,3,9,34,19,6,0,220,1125,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2380487804878049,0.33658536585365856,0.09853658536585368,0.2993744414655943,0.6359598073192528,0.23511109612581407,0.363613676066883,0.2929253333333333,0.28426395939086296
31,20200610HHLT0,20200610,HH,LT,0,T,34,33,2,2,6,1,0,0,0,0,0,1,0,0,0,5,0,2,5,0.333333333,6,2,5,250,1058,189,40,1,20,79,12,4,9,34,19,6,0,225,1159,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2362948960302457,0.332703213610586,0.09640831758034027,0.2957502168256721,0.6284534304362581,0.060878245137256995,0.1538557524332418,0.2894754098360656,0.28151774785801714
32,20200611HHLT0,20200611,HH,LT,0,T,36,28,0,0,5,0,0,0,0,0,2,0,4,0,2,8,1,0,9,0.0,6,0,5,255,1086,194,40,1,20,83,14,4,9,35,19,8,0,233,1195,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2348066298342541,0.3287292817679558,0.09392265193370164,0.2965459140690817,0.6252751958370375,0.1022665622724162,0.2159970052408286,0.2883799163179916,0.2807646356033453
33,20200612OBHH0,20200612,HH,OB,0,B,36,32,2,2,5,1,0,0,1,0,0,0,3,0,1,9,0,1,7,0.166666667,6,1,4,260,1118,198,41,1,20,86,15,4,9,35,20,8,0,242,1231,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2325581395348837,0.32468694096601075,0.09212880143112703,0.29517579721995096,0.6198627381859617,0.09059461521771102,0.19366109308709756,0.2864207961007311,0.2790697674418605
34,20200613OBHH0,20200613,HH,OB,0,B,41,35,7,7,10,1,0,2,0,0,0,0,5,1,1,8,1,1,8,0.5,8,4,7,270,1153,205,42,1,22,91,16,4,9,36,20,8,1,250,1272,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2341717259323504,0.3295750216825672,0.0954032957502168,0.2982594936708861,0.6278345153534532,0.3442459524309388,0.481157973546294,0.2895350118017309,0.280225988700565
35,20200614OBHH0,20200614,HH,OB,0,B,32,28,3,3,7,2,0,1,0,0,1,0,3,0,0,7,0,1,5,0.333333333,6,2,4,277,1181,209,44,1,23,94,16,4,9,36,20,9,1,257,1304,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.23454699407281965,0.33192209991532595,0.09737510584250636,0.2988416988416989,0.6307637987570249,0.210224740903405,0.3331669578238084,0.2904420567920184,0.28066298342541435
36,20200616LGHH0,20200616,HH,LG,0,B,43,38,5,5,11,2,0,0,0,0,0,0,4,0,1,9,0,1,11,0.3,10,3,9,288,1219,218,46,1,23,98,17,4,9,36,20,9,1,266,1347,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.236259228876128,0.33223954060705496,0.09598031173092698,0.3011958146487295,0.6334353552557844,0.27170553190376845,0.40454205141003247,0.2920549777117385,0.2837259100642398
37,20200617LGHH0,20200617,HH,LG,0,B,39,32,1,1,5,2,0,0,1,0,0,0,4,0,3,11,0,1,11,0.071428571,14,1,3,293,1251,221,48,1,23,102,20,4,9,36,21,9,1,277,1386,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.23421262989608316,0.3293365307753797,0.0951239008792966,0.30137981118373275,0.6307163419591124,0.14252959107650945,0.27002745195907163,0.29145559566787005,0.2827225130890053
38,20200618LGHH0,20200618,HH,LG,0,B,41,35,6,7,9,2,0,0,1,1,0,0,4,0,2,7,0,1,7,0.2,10,2,7,302,1286,228,50,1,23,106,22,4,10,36,22,9,1,284,1427,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2348367029548989,0.3289269051321929,0.09409020217729394,0.3032440056417489,0.6321709107739417,0.22659375612341764,0.3612428250561517,0.2925750350631137,0.28382502543234994
39,20200619HHNC0,20200619,HH,NC,0,T,32,31,1,1,4,3,0,1,0,0,0,0,1,0,0,12,0,0,4,0.0,5,0,0,306,1317,228,53,1,24,107,22,4,10,36,22,9,1,296,1459,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2323462414578588,0.3287775246772969,0.09643128321943813,0.3,0.6287775246772969,0.07545114370923514,0.17219865235837284,0.2906296296296296,0.2817182817182817
40,20200620HHNC0,20200620,HH,NC,0,T,36,33,4,4,9,4,0,0,1,1,1,0,2,0,0,10,1,2,5,0.28571428600000004,7,2,5,315,1350,233,57,1,24,109,22,4,11,37,23,10,1,306,1495,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2333333333333333,0.3303703703703704,0.09703703703703703,0.30033670033670035,0.6307070707070708,0.18297309065067935,0.2929872722735213,0.29116465863453816,0.2841796875
41,20200621HHNC0,20200621,HH,NC,0,T,43,34,7,7,7,0,1,0,0,1,0,0,8,0,1,5,0,2,9,0.307692308,13,4,6,322,1384,239,57,2,24,117,23,4,12,37,23,10,1,311,1538,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.23265895953757226,0.32875722543352603,0.09609826589595376,0.3023560209424084,0.6311132463759344,0.19964418296137315,0.3528824557025205,0.2919954456733897,0.28300094966761635
42,20200623HHSS0,20200623,HH,SS,0,T,43,37,4,4,12,2,0,1,0,0,0,1,4,0,1,9,0,2,12,0.14285714300000002,14,2,9,334,1421,248,59,2,25,121,24,5,12,37,23,10,1,320,1581,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.23504574243490498,0.3321604503870514,0.09711470795214637,0.3049013367281986,0.63706178711525,0.383590904009559,0.5286997753930621,0.29456392405063303,0.2858464384828862
43,20200624HHSS0,20200624,HH,SS,0,T,36,31,2,2,7,2,0,1,0,0,0,0,5,0,0,5,3,1,7,0.0,4,0,4,341,1452,252,61,2,26,126,24,5,12,40,23,10,1,325,1617,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2348484848484849,0.3333333333333333,0.09848484848484844,0.3055382700684505,0.6388716034017838,0.16634496507274507,0.2879960069877714,0.2953688118811881,0.2848101265822785
44,20200625HHSS0,20200625,HH,SS,0,T,44,39,9,9,13,0,1,1,0,0,0,0,3,0,2,7,1,0,8,0.333333333,18,6,11,354,1491,263,61,3,27,129,26,5,12,41,23,10,1,332,1661,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2374245472837022,0.3366867873910128,0.09926224010731056,0.30829800121138706,0.6449847886023998,0.3844541447313639,0.5153481407536811,0.2981084337349397,0.28759894459102897
45,20200626KTHH0,20200626,HH,KT,0,B,39,36,7,7,14,1,0,0,0,0,1,0,2,0,0,3,2,0,8,0.384615385,13,5,13,368,1527,276,62,3,27,131,26,5,12,43,23,11,1,335,1700,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2409954158480681,0.33857236411263913,0.09757694826457104,0.3108348134991119,0.6494071776117509,0.29477473271314364,0.4081607187422011,0.3000394349617422,0.2914529914529915
46,20200627KTHH0,20200627,HH,KT,0,B,36,33,2,2,7,0,0,0,1,0,0,0,3,0,0,6,1,2,7,0.4,5,2,7,375,1560,283,62,3,27,134,26,5,12,44,24,11,1,341,1736,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2403846153846154,0.3358974358974359,0.09551282051282048,0.3101449275362319,0.6460423634336678,0.10036033976348198,0.2051410032443224,0.2988507204610952,0.2907268170426065
47,20200628KTHH0,20200628,HH,KT,0,B,36,33,4,4,8,2,0,1,0,0,1,0,2,0,0,7,1,0,5,0.333333333,6,2,5,383,1593,288,64,3,28,136,26,5,12,45,24,12,1,348,1772,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2404268675455116,0.3370998116760829,0.09667294413057126,0.3096590909090909,0.6467589025851738,0.17611068961851598,0.29760419266284,0.2987916431394692,0.2905073649754501
48,20200701HHHT0,20200701,HH,HT,0,T,40,32,3,3,12,1,0,0,0,0,3,1,4,0,0,4,4,0,10,0.181818182,11,2,11,395,1625,299,65,3,28,140,26,6,12,49,24,15,1,352,1812,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2430769230769231,0.3384615384615385,0.0953846153846154,0.3121869782971619,0.6506485167587004,0.2461071801465823,0.38083354130272035,0.30019491993373826,0.293365307753797
49,20200702HHHT0,20200702,HH,HT,0,T,39,32,1,1,9,0,0,1,0,0,0,0,7,0,0,7,3,0,11,0.0,7,0,8,404,1657,307,65,3,29,147,26,6,12,52,24,15,1,359,1851,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2438141219070609,0.3391671695835848,0.09535304767652383,0.3142701525054466,0.6534373220890314,0.2340012008898428,0.36997753930621424,0.3017286486486486,0.29411764705882354
50,20200703HHOB0,20200703,HH,OB,0,T,35,32,1,1,5,1,0,0,1,0,0,0,3,1,0,10,0,0,7,0.166666667,6,1,4,409,1689,311,66,3,29,150,26,6,12,52,25,15,2,369,1886,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.24215512137359385,0.3362936648904677,0.0941385435168739,0.3126670229823624,0.6489606878728301,0.07576881254822401,0.16633391564761665,0.2997245222929937,0.29298380878951424
51,20200704HHOB0,20200704,HH,OB,0,T,39,36,6,6,10,5,0,0,1,0,0,0,3,0,0,5,1,1,6,0.2,15,3,5,419,1725,316,71,3,29,153,26,6,12,53,26,15,2,374,1925,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2428985507246377,0.33797101449275363,0.09507246376811596,0.3130890052356021,0.6510600197283557,0.25557648145250245,0.36785625155977036,0.3005475819032761,0.2936746987951807
52,20200705HHOB0,20200705,HH,OB,0,T,36,35,4,4,10,2,0,0,1,0,0,0,1,0,0,8,1,0,5,0.428571429,7,3,8,429,1760,324,73,3,29,154,26,6,12,54,27,15,2,382,1961,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.24375,0.3380681818181818,0.09431818181818184,0.3129496402877698,0.6510178221059516,0.1782221976284124,0.28837035188420257,0.3005267993874425,0.2952029520295203
53,20200707LTHH0,20200707,HH,LT,0,B,51,43,7,7,10,3,0,2,1,0,1,1,6,0,0,7,0,0,10,0.214285714,14,3,5,439,1803,329,76,3,31,160,26,7,12,54,28,16,2,389,2012,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2434830837493067,0.3405435385468663,0.0970604547975596,0.31312625250500997,0.6536697910518763,0.35715180040821337,0.5296980284502122,0.30126218905472635,0.2935251798561151
54,20200708LTHH0,20200708,HH,LT,0,B,35,32,2,2,6,2,0,0,0,0,0,0,2,0,1,10,1,0,6,0.2,5,1,4,445,1835,333,78,3,31,162,27,7,12,55,28,16,2,399,2047,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2425068119891008,0.33896457765667576,0.09645776566757494,0.3121614967996061,0.6511260744562819,0.0967632350466227,0.18817070127277263,0.3002733496332518,0.29320113314447593
55,20200709LTHH0,20200709,HH,LT,0,B,38,35,3,3,8,2,0,0,0,0,0,0,3,0,0,5,1,0,8,0.25,8,2,6,453,1870,339,80,3,31,165,27,7,12,56,28,16,2,404,2085,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.24224598930481284,0.33796791443850266,0.09572192513368982,0.31174480425326245,0.6497127186917651,0.14057623245196965,0.2474419765410531,0.29977148343734994,0.2926490984743412
56,20200710SKHH0,20200710,HH,SK,0,B,38,29,6,6,5,1,0,1,1,0,0,1,8,0,0,4,0,1,8,0.125,8,1,3,458,1899,342,81,3,32,173,27,8,12,56,29,16,2,408,2123,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2411795681937862,0.33754607688256977,0.09636650868878358,0.3122923588039867,0.6498384356865565,0.20970033677594718,0.3795857249812828,0.29999952852428097,0.2903885480572597
57,20200711SKHH0,20200711,HH,SK,0,B,39,30,2,3,6,1,0,1,3,2,0,0,8,0,1,8,1,2,9,0.14285714300000002,7,1,4,464,1929,346,82,3,33,181,28,8,14,57,32,16,2,416,2162,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2405391394504925,0.33748055987558323,0.09694142042509074,0.3136067101584343,0.6510872700340176,0.2165947951159531,0.36635887197404554,0.3008648148148149,0.2896505376344086
58,20200713SKHH0,20200713,HH,SK,0,B,34,31,4,4,9,2,0,1,0,1,0,0,3,0,0,4,1,1,6,0.333333333,9,3,6,473,1960,352,84,3,34,184,28,8,15,58,32,16,2,420,2196,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2413265306122449,0.3392857142857143,0.0979591836734694,0.3142201834862385,0.6535058977719528,0.22029709988443658,0.3458946843024706,0.30181722880583417,0.2899603698811096
59,20200714HHKT0,20200714,HH,KT,0,T,33,31,2,2,8,2,0,1,0,0,0,0,2,0,0,6,3,2,4,0.25,4,1,5,481,1991,357,86,3,35,186,28,8,15,61,32,16,2,426,2229,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2415871421396283,0.3405323957810146,0.09894525364138626,0.3140533212833258,0.6545857170643403,0.14221458755055758,0.26066882954829046,0.3021288729232151,0.2899869960988297
60,20200715HHKT0,20200715,HH,KT,0,T,43,38,6,7,11,1,0,0,0,0,0,0,5,0,0,7,0,0,9,0.307692308,13,4,10,492,2029,367,87,3,35,191,28,8,15,61,32,16,2,433,2272,0.7290000000000001,0.758,0.936,1.281,1.591,1.954,0.2424839822572696,0.3400689995071464,0.09758501724987677,0.3151595744680851,0.6552285739752315,0.25206359692798785,0.39181432493137014,0.3026991189427313,0.2912683237731039
