,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
10,20170401HHOB0,20170401,OB,HH,0,B,0,L,0,33,198,54,44,16,2,0,1,0,0,4,0,6,1,0,8,0,2,0,0,6,6,1.263157895,2.0,1.909090909,13,6,60,16,9,20,1,73,0,0,6,17,2,0,3.735,0.429268292682927,0.50625,0.25396825396825395,0.273972602739726,0.35365853658536583,0.3424657534246575,0.6961242900100233,0.6482758620689654,0.3392857142857143,0.25151515151515147,0.36857142857142855,0.324,0.2515151515151515,0.24621212121212105,0.15,0.5970149253731343
11,20170401HHOB0,20170401,HH,OB,0,T,0,W,0,33,208,49,42,9,0,0,1,1,0,0,1,6,0,0,7,0,1,0,0,5,5,3.0,1.363636364,3.0,8,6,57,15,8,13,1,69,3,2,8,11,1,0,3.735,0.4107830551989733,0.4736842105263158,0.26785714285714285,0.18840579710144928,0.2804878048780488,0.2463768115942029,0.5268646164722517,0.36297640653357555,0.21428571428571427,0.24720893141945763,0.38796992481203,0.45473684210526316,0.2902711323763956,0.2838915470494418,0.15789473684210525,0.2576590730557738
12,20170401HTSS0,20170401,SS,HT,0,B,0,L,0,30,167,49,43,14,2,1,0,0,0,1,1,3,1,1,9,0,0,0,2,9,7,3.0,1.714285714,1.363636364,11,13,57,14,11,21,3,77,1,1,16,13,3,2,3.735,0.31835686777920413,0.6513157894736842,0.1818181818181818,0.2727272727272727,0.36666666666666653,0.4805194805194805,0.8471861471861472,0.8421052631578946,0.29508196721311475,0.5342902711323763,0.8406015037593985,0.9094736842105263,0.5342902711323765,0.5350877192982455,0.4736842105263157,0.7101335428122544
13,20170401HTSS0,20170401,HT,SS,0,T,0,W,0,30,182,47,39,10,1,0,1,1,0,1,0,4,1,3,8,0,2,0,0,7,3,2.333333333,0.681818182,1.2,8,5,57,15,5,17,3,70,0,3,9,12,2,0,3.735,0.4107830551989733,0.29605263157894735,0.42857142857142855,0.24285714285714285,0.3205128205128205,0.4,0.7205128205128206,0.40653357531760437,0.2692307692307692,0.43381180223285476,0.32330827067669166,0.5115789473684211,0.4338118022328549,0.441786283891547,0.4736842105263157,0.4838963079340141
14,20170401KTSK0,20170401,SK,KT,0,B,0,L,0,27,112,30,30,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0.0,0.333333333,0.75,2,4,54,14,2,12,2,65,0,0,5,8,2,0,3.735,0.3902439024390245,0.125,1.0,0.18461538461538465,0.20895522388059698,0.3076923076923077,0.5166475315729047,0.09195402298850575,0.20408163265306126,0.2272727272727272,0.273015873015873,0.3,0.22727272727272713,0.22727272727272735,0.3333333333333333,0.2388059701492537
15,20170401KTSK0,20170401,KT,SK,0,T,0,W,1,27,108,32,32,7,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.7777777779999999,0.272727273,7,2,54,13,0,15,0,65,0,1,2,14,1,0,3.735,0.29268292682926833,0.0,0.0,0.2307692307692308,0.24242424242424246,0.24615384615384614,0.4885780885780886,0.13793103448275867,0.28846153846153844,0.0,0.1365079365079365,0.12,0.022727272727272596,0.0,0.0,0.41791044776119407
16,20170401LGWO0,20170401,WO,LG,0,B,0,L,0,27,150,39,36,11,5,0,2,1,0,1,0,1,0,1,9,0,0,1,0,8,8,1.5,7.5,0.6,4,9,54,19,4,15,3,67,0,1,10,7,5,0,3.735,0.878048780487805,0.25,0.6785714285714285,0.22388059701492535,0.2777777777777778,0.4328358208955224,0.7106135986733002,0.32183908045977017,0.26666666666666666,0.3181818181818181,0.6142857142857142,0.6,0.3181818181818182,0.3636363636363638,0.5,0.41791044776119407
17,20170401LGWO0,20170401,LG,WO,0,T,0,W,0,27,147,40,37,12,3,0,0,1,0,0,0,2,0,1,9,1,1,0,0,3,3,1.0,3.0,1.666666667,9,4,54,15,6,17,0,67,0,1,4,11,5,1,3.735,0.4878048780487805,0.375,0.3571428571428571,0.2537313432835821,0.32432432432432434,0.3582089552238806,0.6825332795482049,0.5057471264367815,0.3269230769230769,0.12878787878787876,0.273015873015873,0.24,0.12878787878787873,0.12121212121212127,0.0,0.5373134328358209
18,20170401LTNC0,20170401,NC,LT,0,B,0,L,0,27,164,38,32,6,2,0,0,0,0,1,0,4,0,1,11,0,2,0,0,3,3,1.714285714,2.571428571,1.125,4,6,54,19,4,13,1,65,0,2,8,8,4,0,3.735,0.878048780487805,0.25,0.6785714285714285,0.2,0.2676056338028169,0.3076923076923077,0.5752979414951246,0.2298850574712643,0.26666666666666666,0.12121212121212119,0.4095238095238095,0.48,0.14393939393939387,0.17424242424242425,0.16666666666666666,0.2985074626865672
19,20170401LTNC0,20170401,LT,NC,0,T,0,W,1,27,174,38,35,7,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0.0,0.5,1.0,7,5,51,18,7,18,1,67,0,2,6,12,5,0,3.735,0.8837876614060263,0.4632352941176471,0.3673469387755103,0.26865671641791045,0.35526315789473684,0.3880597014925373,0.7433228593872742,0.665314401622718,0.3541666666666667,0.18092691622103382,0.36134453781512604,0.38117647058823534,0.22905525846702307,0.2602495543672015,0.1764705882352941,0.6602282704126428
20,20170402HHOB0,20170402,OB,HH,0,B,0,W,0,36,184,54,44,8,1,1,1,2,0,0,0,7,0,3,9,0,0,0,0,4,4,1.666666667,1.4444444440000002,3.0,5,10,96,25,16,28,2,117,0,3,10,22,3,1,3.735,0.3963414634146343,0.5625,0.2232142857142857,0.2393162393162393,0.34558823529411764,0.3333333333333333,0.678921568627451,0.5862068965517241,0.2888888888888889,0.3375946969696969,0.3839285714285714,0.33749999999999997,0.33759469696969674,0.33143939393939387,0.1875,0.46268656716417905
21,20170402HHOB0,20170402,HH,OB,0,T,0,L,0,34,181,46,40,8,0,0,2,0,0,1,0,5,1,0,7,2,0,0,0,5,2,6.0,1.038461538,1.25,6,8,91,22,13,21,3,109,3,2,13,17,1,0,3.735,0.29804341999463957,0.4821428571428571,0.24175824175824173,0.1926605504587156,0.28346456692913385,0.28440366972477066,0.5678682366539045,0.3758999621068586,0.20689655172413796,0.3498168498168496,0.3240188383045526,0.4628571428571428,0.3767898767898767,0.367965367965368,0.2967032967032967,0.2663605051664754
22,20170402HTSS0,20170402,SS,HT,0,B,0,W,0,27,151,40,38,10,3,0,1,0,0,0,0,2,0,0,12,0,0,0,0,3,2,0.666666667,1.0,1.666666667,6,15,84,26,13,31,4,115,1,1,19,19,6,2,3.735,0.6550522648083625,0.5223214285714286,0.2857142857142857,0.26956521739130435,0.3461538461538461,0.4608695652173913,0.8070234113712375,0.7487684729064038,0.313953488372093,0.38690476190476175,0.6581632653061223,0.7328571428571429,0.4015151515151513,0.4264069264069266,0.4285714285714286,0.7121535181236671
23,20170402HTSS0,20170402,HT,SS,0,T,0,L,0,24,191,48,40,17,2,1,2,1,0,1,1,4,0,2,6,1,2,0,0,16,15,3.0,3.75,2.625,12,20,81,21,9,34,5,110,1,5,25,24,4,1,3.735,0.3902439024390245,0.375,0.33333333333333326,0.3090909090909091,0.384,0.5,0.884,0.7662835249042145,0.3411764705882353,0.4797979797979798,0.9100529100529101,1.0,0.5252525252525253,0.5353535353535355,0.5555555555555556,0.8756218905472639
24,20170402KTSK0,20170402,SK,KT,0,B,0,L,0,27,178,46,38,11,1,0,2,1,0,0,1,7,0,0,6,0,0,0,1,8,7,3.0,1.928571429,3.0,8,11,81,20,9,23,4,103,1,0,13,16,3,0,3.735,0.32520325203252054,0.375,0.31746031746031744,0.2233009708737864,0.2831858407079646,0.36893203883495146,0.6521178795429161,0.4291187739463601,0.2375,0.39393939393939403,0.5005291005291005,0.5199999999999999,0.39393939393939376,0.39393939393939387,0.4444444444444444,0.437810945273632
25,20170402KTSK0,20170402,KT,SK,0,T,0,W,0,27,102,28,28,3,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,1,1,0.0,0.5,0.375,2,3,81,17,0,18,1,93,0,1,3,16,1,0,3.735,0.1300813008130084,0.0,0.0,0.1935483870967742,0.20212765957446807,0.23655913978494625,0.4386867993594144,0.0,0.22666666666666666,0.09090909090909091,0.1365079365079365,0.12,0.10606060606060602,0.07575757575757586,0.1111111111111111,0.2388059701492537
26,20170402LGWO0,20170402,WO,LG,0,B,0,L,0,27,158,41,36,10,2,0,1,1,1,0,0,5,0,0,9,0,2,0,0,9,9,4.2,1.2,1.0,7,18,81,28,9,25,4,103,0,1,19,14,7,0,3.735,0.845528455284553,0.375,0.4444444444444444,0.2427184466019417,0.3097345132743363,0.4271844660194175,0.7369189792937537,0.49042145593869735,0.29577464788732394,0.31313131313131315,0.819047619047619,0.7599999999999998,0.32828282828282834,0.36868686868686856,0.4444444444444444,0.5174129353233832
27,20170402LGWO0,20170402,LG,WO,0,T,0,W,2,27,136,33,28,3,1,0,0,1,1,0,1,4,0,0,6,0,1,0,0,2,1,1.2,0.666666667,0.6,2,5,81,21,10,20,0,95,1,1,6,13,6,1,3.735,0.3902439024390245,0.41666666666666663,0.3,0.21052631578947367,0.2897196261682243,0.29473684210526313,0.5844564682734874,0.367816091954023,0.26666666666666666,0.13636363636363633,0.2275132275132275,0.24,0.15151515151515144,0.1363636363636363,0.0,0.31840796019900514
28,20170402LTNC0,20170402,NC,LT,0,B,0,L,0,27,170,45,37,13,2,0,5,1,0,0,1,5,0,2,10,1,1,0,0,12,12,1.875,2.307692308,2.25,6,18,81,29,9,26,6,102,1,4,20,14,6,0,3.735,0.910569105691057,0.375,0.4603174603174603,0.2549019607843137,0.3362068965517241,0.4901960784313725,0.8264029749830967,0.521072796934866,0.29411764705882354,0.46464646464646453,0.819047619047619,0.8000000000000002,0.494949494949495,0.5505050505050506,0.6666666666666666,0.5572139303482586
29,20170402LTNC0,20170402,LT,NC,0,T,0,W,1,27,149,36,31,4,0,1,0,2,0,0,0,4,0,1,10,1,0,0,0,4,4,1.5,0.6,1.0,3,9,78,28,11,22,1,98,0,3,10,15,5,1,3.735,0.9155722326454037,0.4759615384615385,0.3636363636363636,0.22448979591836732,0.32142857142857145,0.32653061224489793,0.6479591836734694,0.4986737400530502,0.3043478260869565,0.16025641025641021,0.42527472527472526,0.4153846153846154,0.19172494172494176,0.22261072261072273,0.11538461538461536,0.4316877152698048
30,20170404NCHH0,20170404,HH,NC,0,B,0,W,0,27,139,34,31,3,1,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0.75,1.0,0.6,2,8,118,32,16,24,3,140,3,2,13,19,2,0,3.735,0.45307978503513846,0.45762711864406774,0.2857142857142857,0.17142857142857146,0.2608695652173913,0.25,0.5108695652173914,0.2898889538281706,0.19444444444444445,0.27670775552131466,0.2498789346246973,0.3569491525423728,0.2975089881869542,0.29763739085772983,0.22881355932203387,0.178092587907918
31,20170404NCHH0,20170404,NC,HH,0,T,0,L,0,24,140,37,31,10,3,0,1,0,1,2,0,2,0,2,5,2,1,0,0,6,5,1.090909091,3.0,0.545454545,6,23,105,34,11,36,7,133,1,6,26,20,9,0,3.735,0.7303135888501742,0.3535714285714286,0.4415584415584416,0.2706766917293233,0.3509933774834437,0.4962406015037594,0.8472339789872031,0.5596059113300492,0.3118279569892473,0.43852813852813843,0.8073469387755101,0.8022857142857144,0.48528138528138526,0.523809523809524,0.6,0.6277185501066098
32,20170404OBKT0,20170404,KT,OB,0,B,0,L,0,27,147,40,32,8,3,0,0,3,0,0,1,5,0,2,4,1,0,0,0,2,2,1.363636364,1.4444444440000002,2.0,5,5,108,21,5,26,1,125,1,3,5,21,4,0,3.735,0.04878048780487809,0.15625,0.6,0.20800000000000002,0.2537313432835821,0.264,0.5177313432835822,0.16091954022988508,0.2403846153846154,0.1666666666666666,0.1706349206349206,0.15,0.17803030303030298,0.1401515151515152,0.08333333333333333,0.2985074626865672
33,20170404OBKT0,20170404,OB,KT,0,T,0,W,1,27,139,32,30,3,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0.0,0.5555555560000001,0.6,3,10,123,32,18,31,2,147,0,3,10,25,3,1,3.735,0.3950029744199881,0.4939024390243903,0.25396825396825395,0.2108843537414966,0.30952380952380953,0.2857142857142857,0.5952380952380952,0.4373423044575271,0.2566371681415929,0.2501847745750184,0.29965156794425085,0.2634146341463415,0.2801182557280119,0.27198817442719886,0.1463414634146341,0.3349108117946851
34,20170404SKHT0,20170404,HT,SK,0,B,0,W,0,27,136,33,29,5,1,0,0,0,1,0,0,4,0,0,10,2,0,0,0,1,1,3.0,1.333333333,1.0,4,21,108,31,13,39,5,139,1,5,26,28,5,1,3.735,0.5365853658536586,0.40625,0.3406593406593406,0.2805755395683453,0.3607594936708861,0.4388489208633093,0.7996084145341954,0.6436781609195402,0.3269230769230769,0.35606060606060597,0.7166666666666666,0.78,0.4128787878787879,0.42803030303030304,0.41666666666666663,0.6865671641791045
35,20170404SKHT0,20170404,SK,HT,0,T,0,L,0,24,139,34,29,6,3,0,0,1,0,0,0,3,0,2,4,1,0,0,0,6,5,2.4,1.411764706,1.333333333,3,16,105,24,12,29,4,132,1,2,19,19,6,0,3.735,0.22857142857142865,0.38571428571428573,0.2857142857142857,0.2196969696969697,0.2925170068027211,0.3560606060606061,0.6485776128633272,0.41773399014778345,0.2380952380952381,0.3761904761904761,0.5616326530612243,0.5862857142857143,0.37619047619047624,0.36406926406926404,0.3428571428571428,0.4127931769722814
36,20170404SSLG0,20170404,LG,SS,0,B,0,W,0,27,133,37,35,7,0,0,0,0,0,0,0,1,0,1,12,0,1,0,0,0,0,0.0,1.0,0.3,7,5,108,33,11,27,0,130,1,2,6,20,6,1,3.735,0.6341463414634148,0.34375,0.42857142857142855,0.2076923076923077,0.2777777777777778,0.2692307692307692,0.5470085470085471,0.32183908045977017,0.2755102040816326,0.08333333333333329,0.1706349206349206,0.18,0.09469696969696961,0.09848484848484845,0.0,0.3283582089552239
37,20170404SSLG0,20170404,SS,LG,0,T,0,L,0,24,158,44,41,16,2,0,0,2,0,0,0,2,0,1,5,0,0,0,0,11,6,2.1,6.0,2.25,14,21,108,31,15,47,4,156,1,2,30,33,8,2,3.735,0.5365853658536586,0.46875,0.29523809523809524,0.3012820512820513,0.36781609195402293,0.4551282051282051,0.822944297082228,0.8735632183908045,0.3524590163934426,0.34090909090909083,0.7166666666666666,0.8999999999999999,0.35227272727272724,0.3636363636363638,0.3333333333333333,0.9253731343283582
38,20170404WOLT0,20170404,LT,WO,0,B,0,W,0,27,130,37,33,9,0,0,1,0,0,0,1,3,0,0,5,1,0,0,0,2,2,1.0,3.0,1.666666667,8,11,105,33,14,31,2,131,1,3,12,23,5,1,3.735,0.6801393728222997,0.45,0.336734693877551,0.2366412213740458,0.3221476510067114,0.33587786259541985,0.6580255136021312,0.5123152709359605,0.29896907216494845,0.20476190476190462,0.3861224489795918,0.3702857142857143,0.23982683982683978,0.254978354978355,0.1714285714285714,0.4742004264392324
39,20170404WOLT0,20170404,WO,LT,0,T,0,L,0,24,111,31,31,9,1,0,2,1,1,0,0,0,0,0,7,1,0,0,0,5,5,3.0,9.0,1.5,6,23,105,35,9,34,6,134,0,1,24,20,8,0,3.735,0.7804878048780488,0.2892857142857143,0.5555555555555555,0.2537313432835821,0.3055555555555556,0.4477611940298508,0.7533167495854063,0.46502463054187204,0.3010752688172043,0.33333333333333326,0.8073469387755101,0.7405714285714285,0.34502164502164506,0.3835497835497837,0.5142857142857142,0.5663113006396587
40,20170406NCHH0,20170406,HH,NC,0,B,0,L,0,27,150,39,35,11,1,0,0,0,0,1,0,1,0,2,8,3,0,0,0,5,5,0.9,1.928571429,2.142857143,10,13,145,40,17,35,3,175,3,4,18,29,3,0,3.735,0.4777123633305298,0.3956896551724138,0.3361344537815126,0.2,0.2814070351758794,0.26857142857142857,0.549978463747308,0.3386444708680142,0.23703703703703705,0.24211076280041785,0.33044334975369444,0.40220689655172415,0.25903866248693835,0.25914315569487983,0.18620689655172412,0.300566134843026
41,20170406NCHH0,20170406,NC,HH,0,T,0,W,1,27,136,37,34,8,1,0,1,0,0,0,0,1,0,2,7,2,0,0,0,2,2,0.5,0.75,1.875,6,25,132,41,12,44,8,167,1,8,28,26,10,0,3.735,0.6607538802660755,0.3068181818181818,0.488095238095238,0.2634730538922156,0.3404255319148936,0.467065868263473,0.8074914001783666,0.5015673981191221,0.3025210084033613,0.39531680440771344,0.6980519480519479,0.6872727272727274,0.45110192837465574,0.481749311294766,0.5454545454545454,0.5970149253731343
42,20170406OBKT0,20170406,KT,OB,0,B,0,W,2,27,131,36,34,7,0,0,1,0,0,0,0,1,0,1,11,0,0,0,0,1,1,0.0,1.0,1.0,6,6,135,32,6,33,2,159,1,4,6,27,4,0,3.735,0.2731707317073173,0.15,0.7619047619047619,0.2075471698113208,0.2529411764705882,0.27044025157232704,0.5233814280429152,0.16551724137931034,0.246031746031746,0.14545454545454542,0.1638095238095238,0.144,0.17272727272727273,0.15454545454545482,0.13333333333333333,0.3104477611940298
43,20170406OBKT0,20170406,OB,KT,0,T,0,L,0,24,144,38,28,8,2,0,1,1,0,2,0,8,1,0,10,1,0,0,0,5,5,1.8,2.0526315790000003,3.0,5,15,147,42,26,39,3,175,0,3,15,30,5,1,3.735,0.5296167247386758,0.5969387755102041,0.23076923076923075,0.22285714285714286,0.3333333333333333,0.3142857142857143,0.6476190476190475,0.5460942997888812,0.2769230769230769,0.28880643166357445,0.3760932944606414,0.3306122448979592,0.3138528138528139,0.31787260358688935,0.18367346938775508,0.3777033201340239
44,20170406SKHT0,20170406,HT,SK,0,B,0,W,1,27,156,37,34,8,1,0,2,2,0,0,1,2,0,0,5,0,0,0,0,4,4,0.857142857,1.227272727,1.5,5,25,135,36,15,47,7,173,2,5,30,33,6,1,3.735,0.429268292682927,0.375,0.3428571428571428,0.27167630057803466,0.3435897435897436,0.4393063583815029,0.7828961019712465,0.5885057471264367,0.30303030303030304,0.390909090909091,0.6825396825396824,0.72,0.43636363636363656,0.4454545454545457,0.4666666666666666,0.6447761194029851
45,20170406SKHT0,20170406,SK,HT,0,T,0,L,0,24,142,38,32,10,2,0,0,3,1,0,0,5,0,1,10,1,2,0,0,6,6,2.625,2.1,2.142857143,8,22,129,34,17,39,4,164,1,3,25,27,8,0,3.735,0.4129325014180376,0.4447674418604652,0.2857142857142857,0.2378048780487805,0.3189189189189189,0.3597560975609756,0.6786750164798945,0.526062550120289,0.2755905511811024,0.31747709654686396,0.6285714285714287,0.6279069767441859,0.3365045806906272,0.3357998590556733,0.27906976744186046,0.4970496355432142
46,20170406SSLG0,20170406,LG,SS,0,B,0,W,0,27,105,31,31,4,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.6,0.3,3,5,135,40,11,31,0,161,1,2,6,23,6,2,3.735,0.5853658536585367,0.275,0.5194805194805193,0.19254658385093168,0.25142857142857145,0.2546583850931677,0.5060869565217392,0.22068965517241368,0.2540983606557377,0.054545454545454536,0.1365079365079365,0.144,0.07272727272727264,0.07272727272727281,0.0,0.2626865671641791
47,20170406SSLG0,20170406,SS,LG,0,T,0,L,0,24,134,34,29,8,0,1,1,0,1,1,1,3,0,0,6,0,1,0,0,4,3,1.285714286,1.5,2.142857143,6,24,132,37,18,55,5,185,2,2,34,39,8,3,3.735,0.5011086474501107,0.4602272727272727,0.29365079365079366,0.2972972972972973,0.3623188405797101,0.4540540540540541,0.8163728946337643,0.8213166144200627,0.3448275862068966,0.3364325068870523,0.6701298701298701,0.8345454545454545,0.3550275482093665,0.3639807162534436,0.3409090909090909,0.8656716417910446
48,20170406WOLT0,20170406,LT,WO,0,B,0,W,0,27,114,34,34,8,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0.0,0.666666667,2.142857143,5,14,132,38,14,39,4,165,1,3,15,28,6,1,3.735,0.5410199556541018,0.3579545454545455,0.3877551020408163,0.2363636363636364,0.30601092896174864,0.3575757575757576,0.6635866865375062,0.445141065830721,0.28225806451612906,0.25275482093663904,0.39090909090909093,0.36818181818181817,0.2806473829201102,0.2896005509641874,0.2727272727272727,0.47489823609226584
49,20170406WOLT0,20170406,WO,LT,0,T,0,L,0,24,131,41,37,17,3,1,2,0,1,0,3,1,0,0,7,0,1,0,0,12,12,3.5,2.571428571,1.8,11,35,129,42,10,51,8,171,3,1,36,31,11,1,3.735,0.7396483267158249,0.2616279069767442,0.6,0.2982456140350877,0.33513513513513515,0.5146198830409356,0.8497550181760708,0.6222935044105854,0.3467741935483871,0.35553206483439037,1.0,0.9041860465116279,0.36504580690627203,0.4023960535588445,0.5581395348837209,0.7969455050329746
50,20170407HHHT0,20170407,HT,HH,0,B,1,W,0,27,115,38,37,10,2,1,0,0,0,0,0,1,0,0,3,1,0,0,0,2,2,0.375,0.7142857140000001,1.0,7,27,162,39,16,57,7,210,2,5,32,40,8,2,3.735,0.29268292682926833,0.3333333333333333,0.3482142857142857,0.2714285714285714,0.3347639484978541,0.42857142857142855,0.7633353770692826,0.567049808429119,0.3012048192771085,0.351010101010101,0.6142857142857142,0.6399999999999999,0.3888888888888891,0.3838383838383837,0.3888888888888889,0.6567164179104477
51,20170407HHHT0,20170407,HH,HT,0,T,0,L,0,24,107,32,27,7,2,0,0,0,1,2,1,1,1,1,3,0,1,0,0,4,4,1.125,1.4,0.272727273,5,17,169,43,18,42,3,202,4,5,22,34,5,0,3.735,0.36484341174772683,0.3594674556213018,0.34126984126984133,0.2079207920792079,0.2838427947598253,0.27722772277227725,0.5610705175321026,0.3297286268108548,0.24375,0.22117625963779805,0.37075232459847834,0.42177514792899407,0.2502241348395195,0.24036220190066354,0.15976331360946747,0.3235891548176278
