,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
13,20180325KTHT0,20180325,KT,HT,0,T,0,L,0,24,157,44,39,16,2,0,4,1,0,0,1,3,0,1,8,0,0,0,0,14,14,3.0,15.0,3.428571429,10,18,51,16,5,28,4,75,2,3,18,20,4,0,3.833,0.5588235294117645,0.33613445378151263,0.18823529411764706,0.37333333333333335,0.4235294117647059,0.5866666666666667,1.0101960784313726,0.9558823529411765,0.42105263157894735,0.6561593247164335,1.0,1.0,0.7013574660633487,0.725661443616748,0.7058823529411763,0.9707044873285287
14,20180325LGNC0,20180325,NC,LG,0,B,0,W,0,27,140,35,30,3,0,0,1,0,0,0,0,4,0,1,7,0,1,0,0,1,1,0.75,0.8,0.6,2,3,54,16,5,10,2,60,1,1,3,8,0,0,3.833,0.5,0.31746031746031744,0.18823529411764706,0.16666666666666666,0.2388059701492537,0.26666666666666666,0.5054726368159204,0.125,0.18604651162790695,0.3923766816143497,0.0,0.0,0.3846153846153848,0.3820960698689957,0.3333333333333333,0.0
15,20180325LGNC0,20180325,LG,NC,0,T,0,L,0,24,158,41,30,8,1,0,0,2,0,0,2,5,0,4,5,2,2,0,0,7,2,1.333333333,1.615384615,1.090909091,7,6,48,14,9,17,1,60,3,4,11,13,3,0,3.833,0.484375,0.6428571428571428,0.0915032679738562,0.2833333333333333,0.3947368421052632,0.38333333333333336,0.7780701754385966,0.7187499999999999,0.3333333333333333,0.5325112107623318,0.23351648351648346,0.5837912087912087,0.5219780219780219,0.5083242358078602,0.1875,0.4508399209486167
16,20180325LTSK0,20180325,SK,LT,0,B,0,W,2,27,126,33,32,5,1,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0.0,0.571428571,0.6,4,4,54,21,7,12,0,65,0,0,5,9,3,0,3.833,0.8125,0.4444444444444444,0.1764705882352941,0.18461538461538465,0.2638888888888889,0.2307692307692308,0.4946581196581197,0.29166666666666663,0.2727272727272727,0.0840807174887892,0.06227106227106227,0.12454212454212454,0.0824175824175824,0.10917030567685582,0.0,0.09881422924901195
17,20180325LTSK0,20180325,LT,SK,0,T,0,L,0,24,133,36,31,9,2,0,3,1,0,0,0,5,0,0,9,2,0,0,0,5,5,1.5,1.894736842,4.2,4,10,48,19,12,17,4,63,1,0,11,10,3,0,3.833,0.8359375,0.8571428571428571,0.09313725490196077,0.2698412698412698,0.3815789473684211,0.5079365079365079,0.8895154553049289,0.8593749999999999,0.3170731707317073,0.8057735426008967,0.5137362637362637,0.5837912087912087,0.7898351648351648,0.8563045851528385,0.75,0.4508399209486167
18,20180325SSOB0,20180325,OB,SS,0,B,0,W,1,27,122,33,31,6,0,0,1,0,1,1,0,1,0,0,4,0,0,0,0,4,4,2.0,0.6521739129999999,0.6,5,10,54,13,5,19,1,68,0,1,10,14,4,0,3.833,0.3125,0.31746031746031744,0.15294117647058825,0.2794117647058824,0.33783783783783783,0.38235294117647056,0.7201907790143084,0.4999999999999999,0.3333333333333333,0.29895366218236175,0.43589743589743585,0.43589743589743585,0.3205128205128207,0.2820232896652112,0.16666666666666666,0.44466403162055346
19,20180325SSOB0,20180325,SS,OB,0,T,0,L,0,24,130,34,28,8,0,0,1,0,0,1,1,3,0,1,4,2,0,1,0,5,5,0.6,1.2,1.333333333,7,8,51,8,3,14,2,60,1,1,8,10,2,0,3.833,0.02941176470588225,0.20168067226890757,0.1568627450980392,0.2333333333333333,0.2769230769230769,0.36666666666666653,0.6435897435897435,0.25,0.2352941176470588,0.4978897388551833,0.3406593406593405,0.3406593406593405,0.48804137039431184,0.4174158746468022,0.3529411764705882,0.23831667054173444
20,20180327HHNC0,20180327,NC,HH,0,B,0,W,3,27,151,41,34,10,0,0,2,0,0,0,0,5,0,2,6,2,0,0,0,6,6,2.25,0.428571429,0.9,8,9,81,22,10,20,4,94,1,3,9,16,0,0,3.833,0.4166666666666665,0.4232804232804232,0.12941176470588237,0.2127659574468085,0.3055555555555556,0.3404255319148936,0.6459810874704492,0.33333333333333337,0.2318840579710145,0.5543099152964623,0.18681318681318676,0.18681318681318676,0.5616605616605619,0.551916545366327,0.4444444444444444,0.16469038208168663
21,20180327HHNC0,20180327,HH,NC,0,T,0,L,0,24,153,38,32,9,1,0,2,0,0,0,1,3,0,2,8,0,3,0,0,9,6,1.5,3.0,1.125,6,12,75,29,8,26,4,100,1,3,16,17,5,0,3.833,0.8049999999999999,0.36571428571428566,0.21323529411764705,0.26,0.33035714285714285,0.43,0.7603571428571428,0.5200000000000001,0.3235294117647059,0.4417040358744394,0.35120879120879117,0.5305494505494504,0.4527472527472529,0.5021834061135372,0.48,0.43083003952569177
22,20180327KTSK0,20180327,SK,KT,0,B,0,W,0,27,139,36,34,8,1,0,2,1,1,0,0,2,0,0,6,0,0,0,1,5,4,0.75,1.0,1.125,5,8,81,27,9,20,2,99,0,0,10,14,4,0,3.833,0.625,0.38095238095238093,0.1764705882352941,0.202020202020202,0.2685185185185185,0.30303030303030304,0.5715488215488216,0.3055555555555556,0.2571428571428571,0.2740408570004982,0.14529914529914528,0.22832722832722824,0.26862026862026867,0.2789907811741873,0.2222222222222222,0.16469038208168663
23,20180327KTSK0,20180327,KT,SK,0,T,0,L,0,24,159,43,39,14,0,1,3,4,0,0,0,3,0,1,9,0,2,0,0,8,7,1.5,3.0,2.0,10,25,75,25,8,42,7,114,2,4,26,30,4,1,3.833,0.625,0.36571428571428566,0.1838235294117647,0.3684210526315789,0.421875,0.6052631578947368,1.0271381578947367,0.9999999999999999,0.4166666666666667,0.7376681614349778,0.9340659340659339,0.9789010989010987,0.7824175824175824,0.8231441048034936,0.84,1.0
24,20180327LGWO0,20180327,WO,LG,0,B,0,W,2,30,163,43,38,10,3,0,0,0,0,1,0,4,0,0,10,0,0,0,0,4,4,1.090909091,1.4,1.8,7,10,84,28,6,34,1,111,0,2,11,26,6,1,3.833,0.625,0.2448979591836735,0.27450980392156865,0.3063063063063063,0.35294117647058826,0.40540540540540543,0.7583465818759937,0.5714285714285715,0.4024390243902439,0.1301249199231262,0.21350078492935637,0.2535321821036106,0.16287284144427017,0.16765439800374293,0.10714285714285715,0.5858272162619989
25,20180327LGWO0,20180327,LG,WO,0,T,0,L,0,29,158,45,39,14,3,0,0,0,1,2,0,3,1,1,5,1,0,0,0,5,4,1.363636364,1.75862069,3.428571429,11,10,77,19,12,31,1,99,3,5,16,24,6,0,3.833,0.33279220779220775,0.5343228200371057,0.09313725490196077,0.31313131313131315,0.4033613445378152,0.404040404040404,0.8074017485782192,0.7564935064935062,0.36585365853658536,0.3719934773746433,0.24989296417867846,0.5119166547737974,0.44170115598687043,0.40265411444450727,0.11688311688311688,0.5800523587084849
26,20180327LTOB0,20180327,OB,LT,0,B,0,W,0,27,133,31,29,3,0,0,0,0,0,0,0,2,0,0,11,1,1,0,0,0,0,0.0,1.0,0.6,3,10,81,24,7,22,1,97,0,1,10,17,4,0,3.833,0.5,0.2962962962962962,0.20168067226890754,0.2268041237113402,0.2857142857142857,0.29896907216494845,0.5846833578792341,0.3055555555555556,0.2916666666666667,0.1930742401594419,0.22832722832722824,0.22832722832722824,0.2075702075702076,0.1940805434255215,0.1111111111111111,0.23056653491436097
27,20180327LTOB0,20180327,LT,OB,0,T,0,L,0,24,166,38,29,7,3,0,0,1,0,0,1,6,0,2,11,1,2,0,0,5,5,2.25,3.75,0.3,4,15,72,30,18,24,4,92,2,2,16,14,6,0,3.833,0.90625,0.8571428571428571,0.09803921568627451,0.2608695652173913,0.3859649122807017,0.4565217391304348,0.8424866514111364,0.8124999999999999,0.3333333333333333,0.6446188340807173,0.5137362637362637,0.5604395604395602,0.631868131868132,0.6959606986899564,0.5,0.3952569169960475
28,20180327SSHT0,20180327,HT,SS,0,B,0,W,0,27,135,34,32,6,1,0,0,0,0,0,0,2,0,0,5,1,1,0,0,0,0,0.428571429,0.5,1.5,5,6,81,22,3,24,4,102,0,0,6,17,3,0,3.833,0.4166666666666665,0.12698412698412698,0.43137254901960775,0.2352941176470588,0.2571428571428571,0.38235294117647056,0.6394957983193277,0.25,0.2631578947368421,0.38614848031888394,0.06227106227106227,0.06227106227106227,0.3785103785103786,0.3699660359049004,0.4444444444444444,0.29644268774703564
29,20180327SSHT0,20180327,SS,HT,0,T,0,L,0,24,193,46,36,14,3,0,6,1,0,0,0,9,0,1,10,2,0,0,0,17,17,3.0,2.0,4.0,5,25,75,18,12,28,8,96,1,2,25,15,5,0,3.833,0.31000000000000005,0.5485714285714286,0.08823529411764705,0.2916666666666667,0.3783783783783784,0.59375,0.9721283783783784,0.7000000000000001,0.28169014084507044,1.0,0.9340659340659339,0.9340659340659339,0.9999999999999999,0.9999999999999999,0.96,0.5019762845849803
30,20180328HHNC0,20180328,NC,HH,0,B,0,L,0,27,159,41,37,10,1,0,1,3,0,0,0,4,0,0,5,0,0,0,0,6,6,4.5,1.826086957,1.363636364,8,15,108,27,14,30,5,131,1,3,15,24,1,0,3.833,0.34375,0.4444444444444444,0.11344537815126052,0.22900763358778625,0.31543624161073824,0.3511450381679389,0.6665812797786772,0.41666666666666674,0.25,0.5278400597907322,0.28021978021978017,0.28021978021978017,0.5586080586080588,0.5367540029112082,0.41666666666666663,0.24703557312252966
31,20180328HHNC0,20180328,HH,NC,0,T,0,W,0,27,139,34,30,5,2,0,0,0,0,0,0,3,0,1,4,2,0,0,0,2,2,1.0,0.857142857,1.714285714,3,14,102,33,11,31,4,130,1,4,18,20,7,0,3.833,0.5919117647058822,0.3697478991596639,0.1764705882352941,0.2384615384615385,0.3150684931506849,0.38461538461538464,0.6996838777660696,0.42647058823529416,0.2872340425531915,0.3890793985755737,0.2747252747252747,0.40659340659340665,0.4250161603102781,0.4366812227074235,0.3529411764705882,0.31678679376889096
32,20180328KTSK0,20180328,SK,KT,0,B,0,L,0,27,164,45,41,15,4,0,2,2,0,0,0,4,0,0,10,1,0,0,0,8,8,0.923076923,1.941176471,1.090909091,9,16,108,37,13,35,4,140,0,0,18,23,8,0,3.833,0.65625,0.4126984126984127,0.16742081447963802,0.25,0.3137254901960784,0.3928571428571429,0.7065826330532212,0.4999999999999999,0.31313131313131315,0.35967862481315394,0.3113553113553113,0.3736263736263736,0.35256410256410287,0.3729985443959244,0.3333333333333333,0.37055335968379455
33,20180328KTSK0,20180328,KT,SK,0,T,0,W,1,27,125,36,35,9,2,0,1,1,0,0,0,1,0,0,6,2,1,0,0,5,4,1.714285714,1.6,3.6,6,29,102,31,9,51,8,149,2,4,31,36,6,1,3.833,0.525735294117647,0.3025210084033613,0.20261437908496732,0.3422818791946309,0.3902439024390244,0.5570469798657718,0.9472908823047962,0.8235294117647057,0.38392857142857145,0.6215378528092851,0.7692307692307689,0.8351648351648349,0.6674208144796384,0.687130747495505,0.7058823529411763,0.8399209486166008
34,20180328LGWO0,20180328,WO,LG,0,B,0,L,0,27,136,43,39,13,3,0,2,0,1,1,0,3,0,0,5,0,0,0,0,9,9,3.5,8.0,1.666666667,8,19,111,33,9,47,3,150,0,2,20,34,9,1,3.833,0.5033783783783783,0.27799227799227794,0.2156862745098039,0.3133333333333333,0.36024844720496896,0.44666666666666666,0.8069151138716356,0.6351351351351352,0.3859649122807017,0.28026905829596416,0.3887733887733888,0.419067419067419,0.3014553014553015,0.29505488020771864,0.24324324324324323,0.6356158530071574
35,20180328LGWO0,20180328,LG,WO,0,T,0,W,0,27,143,37,30,4,1,0,2,0,0,0,0,6,0,1,8,1,1,0,0,3,3,1.8,0.0,1.0,1,13,104,27,18,35,3,129,3,6,19,25,7,0,3.833,0.376201923076923,0.5934065934065933,0.08823529411764705,0.2713178294573643,0.3782051282051282,0.3953488372093023,0.7735539654144306,0.6466346153846153,0.3137254901960784,0.4840031045187996,0.23351648351648352,0.42751479289940825,0.5457523245984784,0.5201335236815586,0.2596153846153846,0.403808148373366
36,20180328LTOB0,20180328,OB,LT,0,B,0,W,0,27,140,42,36,10,4,1,0,0,0,1,0,4,0,1,9,1,0,0,0,5,5,1.0,1.772727273,1.2,5,15,108,33,11,32,1,133,0,2,15,22,8,1,3.833,0.53125,0.3492063492063492,0.1764705882352941,0.2406015037593985,0.3082191780821918,0.3383458646616541,0.6465650427438459,0.39583333333333326,0.31313131313131315,0.20085949177877427,0.28021978021978017,0.28021978021978017,0.21062271062271076,0.20014556040756926,0.08333333333333333,0.29644268774703564
37,20180328LTOB0,20180328,LT,OB,0,T,0,L,1,24,157,39,31,5,0,1,1,2,0,1,0,5,0,2,6,0,0,0,0,6,3,1.125,1.05,1.714285714,3,18,96,36,23,29,5,123,2,4,22,17,6,1,3.833,0.765625,0.8214285714285714,0.09207161125319695,0.23577235772357724,0.3684210526315789,0.4227642276422765,0.7911852802738554,0.7187499999999999,0.2857142857142857,0.6376121076233183,0.4436813186813186,0.5837912087912087,0.6559065934065936,0.6976664847161572,0.46875,0.3118824110671937
38,20180328SSHT0,20180328,HT,SS,0,B,0,L,0,27,150,41,39,14,0,0,1,2,0,0,0,2,0,0,7,2,0,0,0,6,6,1.666666667,1.5,1.25,13,12,108,29,5,38,5,141,0,0,12,30,3,0,3.833,0.40625,0.15873015873015872,0.3411764705882353,0.2695035460992908,0.2945205479452055,0.3971631205673759,0.6916836685125813,0.39583333333333326,0.308411214953271,0.38303437967115095,0.18681318681318676,0.18681318681318676,0.37545787545787546,0.3639010189228531,0.41666666666666663,0.44466403162055346
39,20180328SSHT0,20180328,SS,HT,0,T,0,W,0,27,137,35,32,5,3,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0.375,0.8,0.666666667,2,25,102,23,14,33,8,128,1,3,25,17,8,0,3.833,0.26102941176470595,0.47058823529411764,0.09663865546218486,0.2578125,0.3424657534246575,0.5078125,0.8502782534246576,0.5367647058823529,0.2551020408163265,0.7896992877868636,0.6373626373626371,0.6373626373626371,0.80316742081448,0.7834574877986128,0.7058823529411763,0.36910020925366194
40,20180329HHNC0,20180329,NC,HH,0,B,0,W,0,27,141,35,33,6,2,0,0,0,0,0,0,2,0,0,4,1,0,0,0,1,1,0.5,0.875,0.545454545,4,16,135,31,16,36,5,164,1,3,16,28,3,0,3.833,0.275,0.40634920634920635,0.11397058823529412,0.2195121951219512,0.2989130434782609,0.32926829268292684,0.6281813361611877,0.3666666666666666,0.24031007751937986,0.47085201793721965,0.2117216117216117,0.2117216117216117,0.4945054945054945,0.4585152838427945,0.3333333333333333,0.21739130434782616
41,20180329HHNC0,20180329,HH,NC,0,T,0,L,3,24,143,37,32,10,0,0,1,1,1,0,1,1,0,3,7,1,1,0,0,4,0,0.75,1.304347826,0.857142857,9,14,126,40,12,41,5,162,2,7,22,29,7,0,3.833,0.5714285714285714,0.32653061224489804,0.196078431372549,0.25308641975308643,0.3278688524590164,0.3888888888888889,0.7167577413479053,0.4464285714285715,0.3025210084033613,0.40038436899423435,0.18681318681318676,0.4003139717425431,0.43956043956043966,0.4483780411728008,0.3571428571428571,0.37408243929983076
42,20180329KTSK0,20180329,SK,KT,0,B,0,L,0,27,156,39,37,12,1,0,4,1,0,0,0,2,0,0,11,1,0,0,0,7,7,1.5,2.25,1.5,7,23,135,48,15,47,8,177,0,0,25,30,9,0,3.833,0.7,0.38095238095238093,0.18823529411764706,0.2655367231638418,0.3229166666666667,0.4519774011299435,0.7748940677966102,0.5333333333333333,0.32231404958677684,0.47832585949177897,0.386080586080586,0.43589743589743585,0.468864468864469,0.5058224163027655,0.5333333333333333,0.43478260869565233
43,20180329KTSK0,20180329,KT,SK,0,T,0,W,0,27,128,34,33,7,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,1,0.0,0.5,1.5,4,30,129,36,10,58,8,182,2,4,32,40,9,1,3.833,0.4418604651162791,0.26578073089701,0.21176470588235294,0.31868131868131866,0.3636363636363637,0.510989010989011,0.8746253746253746,0.6860465116279068,0.35714285714285715,0.5227343831473563,0.5951955021722461,0.6473294147712754,0.5583950932788141,0.5585457499746115,0.5581395348837209,0.7054876367313174
44,20180329LGWO0,20180329,WO,LG,0,B,0,W,0,27,168,42,35,11,2,0,0,0,0,0,1,6,0,0,6,3,1,0,0,4,4,1.5,2.0,1.090909091,9,23,138,39,15,58,3,185,1,2,24,43,11,1,3.833,0.4538043478260869,0.37267080745341613,0.15294117647058825,0.31351351351351353,0.3694581280788177,0.4324324324324325,0.8018905605112502,0.6902173913043478,0.3819444444444444,0.302203158510431,0.3736263736263736,0.3979933110367893,0.3177257525083613,0.30140497436871094,0.1956521739130435,0.62725554218938
45,20180329LGWO0,20180329,LG,WO,0,T,0,L,0,24,145,40,34,12,0,0,3,0,0,0,0,6,0,0,6,2,3,0,0,9,9,1.714285714,7.5,2.625,9,22,128,33,24,47,6,163,3,6,28,34,7,0,3.833,0.3701171875,0.6428571428571428,0.08088235294117647,0.2883435582822086,0.3928571428571429,0.44171779141104295,0.8345749342681859,0.7480468749999999,0.3228346456692913,0.6113368834080717,0.3911401098901098,0.5487637362637361,0.6687843406593409,0.6503309224890831,0.421875,0.4855792984189724
46,20180329LTOB0,20180329,OB,LT,0,B,0,W,2,27,145,36,32,4,0,0,1,0,0,0,0,4,0,0,8,0,0,0,0,1,1,1.0,0.666666667,2.142857143,3,16,135,41,15,36,2,165,0,2,16,25,8,1,3.833,0.5249999999999999,0.38095238095238093,0.1607843137254902,0.21818181818181814,0.29120879120879123,0.3151515151515151,0.6063603063603064,0.35,0.2786885245901639,0.23916292974588937,0.2117216117216117,0.2117216117216117,0.2564102564102565,0.2474526928675398,0.13333333333333333,0.21739130434782616
47,20180329LTOB0,20180329,LT,OB,0,T,0,L,0,24,119,34,32,9,2,0,0,1,1,0,0,2,0,0,8,0,0,0,0,4,3,2.4,1.8,4.2,7,21,120,44,25,38,5,155,2,4,26,24,8,1,3.833,0.7375,0.7142857142857142,0.10352941176470588,0.24516129032258066,0.3602150537634409,0.4064516129032258,0.7666666666666666,0.6812499999999998,0.3055555555555556,0.4988789237668161,0.4016483516483515,0.5417582417582416,0.5384615384615385,0.5717794759825326,0.375,0.3507905138339923
48,20180329SSHT0,20180329,HT,SS,0,B,0,W,0,27,150,34,28,3,0,0,0,1,1,0,0,6,0,0,9,1,0,0,0,0,0,1.0,1.4,0.9,3,12,135,38,11,41,5,169,0,0,12,33,3,0,3.833,0.44999999999999996,0.27936507936507937,0.20320855614973263,0.242603550295858,0.2888888888888889,0.34911242603550297,0.6380013149243918,0.3666666666666666,0.2857142857142857,0.3624813153961136,0.11208791208791208,0.11208791208791208,0.3553113553113554,0.3457059679767105,0.3333333333333333,0.3162055335968379
49,20180329SSHT0,20180329,SS,HT,0,T,0,L,0,24,179,39,33,13,1,0,2,0,1,1,0,4,0,1,7,2,0,0,0,7,7,2.0,2.5,1.090909091,10,32,126,30,18,46,10,161,1,4,32,27,9,0,3.833,0.3035714285714286,0.48979591836734687,0.09803921568627451,0.2857142857142857,0.3695652173913043,0.5279503105590062,0.8975155279503105,0.6428571428571425,0.29508196721311475,0.7887572069186417,0.6671899529042387,0.6671899529042387,0.8084772370486656,0.7953836556456647,0.7142857142857142,0.4799548277809149
50,20180330HTLG0,20180330,LG,HT,0,B,0,L,0,27,147,38,35,10,4,0,0,4,1,0,0,3,0,0,10,1,3,0,0,4,4,1.5,1.5,1.5,6,26,155,43,27,57,6,198,3,6,32,40,11,0,3.833,0.43629032258064504,0.5972350230414747,0.09368191721132897,0.2878787878787879,0.38461538461538464,0.4343434343434344,0.8189588189588191,0.7193548387096774,0.3355263157894737,0.5178648922320266,0.3772421127259837,0.507408720311946,0.5650478553704363,0.5528947739118185,0.34838709677419355,0.4870585235241617
