,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
14,20200506NCSS0,20200506,SS,NC,0,B,0,L,0,27,155,40,33,8,1,0,2,2,2,0,0,6,0,1,8,0,0,0,0,4,4,1.0,1.5,1.333333333,5,8,54,17,8,15,5,66,0,1,8,7,3,0,3.599,0.8666666666666667,0.6000000000000001,0.3522727272727273,0.2272727272727273,0.32,0.5,0.8200000000000001,0.5666666666666667,0.2272727272727273,0.8684210526315791,0.36363636363636365,0.36363636363636365,0.868421052631579,0.9749999999999996,0.8333333333333333,0.5202702702702703
15,20200506NCSS0,20200506,NC,SS,0,T,0,W,4,27,145,34,32,5,1,0,3,0,0,0,0,1,0,1,11,0,0,0,0,3,3,0.0,0.375,0.3,1,3,54,19,7,8,3,62,0,1,3,4,1,0,3.599,1.0,0.5,0.5129870129870131,0.12903225806451613,0.22857142857142854,0.2903225806451613,0.5188940092165899,0.30000000000000004,0.125,0.4342105263157895,0.13636363636363635,0.13636363636363635,0.4342105263157894,0.5625,0.5,0.18918918918918917
16,20200506OBLG0,20200506,LG,OB,0,B,0,L,0,27,144,37,35,12,1,0,1,0,0,0,1,1,0,0,3,2,0,0,0,5,5,1.5,3.0,1.875,10,7,54,12,4,18,2,65,2,0,7,14,2,0,3.599,0.5333333333333334,0.2,0.590909090909091,0.2769230769230769,0.30985915492957744,0.4,0.7098591549295774,0.5333333333333334,0.3018867924528302,0.2894736842105262,0.3181818181818182,0.3181818181818182,0.28947368421052655,0.32499999999999996,0.3333333333333333,0.6621621621621622
17,20200506OBLG0,20200506,OB,LG,0,T,0,W,1,27,136,36,33,6,0,0,0,1,0,0,0,2,0,1,6,1,0,0,0,2,1,0.375,1.0,1.714285714,6,9,51,12,7,16,1,63,0,2,10,8,6,1,3.599,0.5803921568627453,0.5411764705882354,0.24025974025974026,0.25396825396825395,0.3472222222222222,0.42857142857142855,0.7757936507936507,0.611764705882353,0.3,0.28637770897832826,0.4331550802139038,0.48128342245989303,0.3281733746130031,0.3588235294117643,0.1764705882352941,0.6120826709062002
18,20200506WOHT0,20200506,HT,WO,0,B,0,L,0,27,142,35,31,7,1,1,0,1,0,1,2,1,0,0,11,0,0,0,0,3,2,0.428571429,0.8888888890000001,1.0,5,13,54,16,7,19,2,69,2,0,14,12,4,1,3.599,0.8,0.5,0.3961038961038962,0.2753623188405797,0.3333333333333333,0.4492753623188406,0.7826086956521738,0.6666666666666666,0.3207547169811321,0.30263157894736836,0.5909090909090909,0.6363636363636364,0.30263157894736836,0.3874999999999995,0.3333333333333333,0.7094594594594594
19,20200506WOHT0,20200506,WO,HT,0,T,0,W,1,27,118,37,35,9,2,0,1,0,0,1,0,1,0,0,9,0,0,0,0,2,2,1.2,1.111111111,1.0,6,2,54,16,5,15,1,67,0,1,4,11,3,0,3.599,0.8,0.3,0.6454545454545456,0.22388059701492535,0.2876712328767123,0.31343283582089554,0.6011040686976079,0.4666666666666667,0.28,0.05263157894736825,0.09090909090909091,0.18181818181818182,0.09210526315789458,0.17499999999999982,0.16666666666666666,0.5202702702702703
20,20200507HHSK0,20200507,SK,HH,0,B,0,L,0,27,165,42,37,13,1,0,0,4,0,0,0,5,0,0,7,3,1,0,0,8,8,3.857142857,2.823529412,2.333333333,12,13,81,17,11,26,1,99,0,0,13,20,5,0,3.599,0.4888888888888891,0.5333333333333334,0.19421487603305784,0.26262626262626265,0.3363636363636364,0.3434343434343434,0.6797979797979798,0.6222222222222223,0.308641975308642,0.21052631578947367,0.3939393939393939,0.3939393939393939,0.21052631578947345,0.22499999999999987,0.1111111111111111,0.6306306306306305
21,20200507HHSK0,20200507,HH,SK,0,T,0,W,0,27,164,45,39,15,2,2,0,0,0,0,0,4,0,2,8,3,1,0,0,4,4,1.2,2.0,7.5,11,9,78,18,8,26,2,101,0,2,9,17,5,2,3.599,0.5641025641025643,0.35384615384615387,0.38636363636363646,0.25742574257425743,0.32432432432432434,0.405940594059406,0.7302649183837303,0.5846153846153846,0.2962962962962963,0.28744939271255043,0.28321678321678323,0.28321678321678323,0.2874493927125503,0.3211538461538461,0.23076923076923075,0.6621621621621622
22,20200507LTKT0,20200507,KT,LT,0,B,0,L,0,27,157,45,40,14,2,0,1,0,0,1,0,4,0,0,3,1,1,0,0,7,6,1.363636364,2.076923077,1.090909091,11,22,81,18,9,33,4,108,4,1,23,24,5,0,3.599,0.5333333333333334,0.4000000000000001,0.31818181818181823,0.3055555555555556,0.3524590163934426,0.462962962962963,0.8154219793564056,0.7333333333333334,0.32222222222222224,0.48245614035087725,0.6666666666666666,0.6969696969696971,0.5087719298245614,0.5416666666666661,0.4444444444444444,0.8513513513513512
23,20200507LTKT0,20200507,LT,KT,0,T,0,W,2,27,139,35,33,7,2,0,0,0,1,0,0,2,0,0,4,0,2,0,0,3,3,0.333333333,1.125,2.142857143,5,8,81,15,9,20,2,98,1,0,9,13,5,0,3.599,0.39999999999999997,0.4000000000000001,0.22727272727272732,0.20408163265306126,0.2685185185185185,0.3163265306122449,0.5848450491307635,0.44444444444444453,0.2195121951219512,0.3070175438596491,0.24242424242424243,0.2727272727272727,0.30701754385964897,0.3083333333333331,0.2222222222222222,0.4414414414414416
24,20200507NCSS0,20200507,SS,NC,0,B,0,L,0,27,170,44,35,9,2,0,1,0,0,1,1,5,0,2,6,0,0,0,0,8,7,1.636363636,1.714285714,0.9,6,15,81,23,13,24,6,101,1,3,16,13,5,0,3.599,0.7555555555555558,0.6666666666666667,0.2552447552447552,0.2376237623762376,0.3389830508474576,0.4653465346534654,0.8043295855009229,0.6222222222222223,0.2465753424657534,0.780701754385965,0.4545454545454546,0.48484848484848486,0.807017543859649,0.8833333333333329,0.6666666666666666,0.5675675675675675
25,20200507NCSS0,20200507,NC,SS,0,T,0,W,0,27,151,38,32,5,1,0,0,0,0,0,0,5,0,1,8,0,1,0,0,2,2,0.666666667,1.0,1.0,4,5,81,27,12,13,3,94,0,2,5,8,2,0,3.599,0.9333333333333333,0.6000000000000001,0.38636363636363646,0.13829787234042554,0.25,0.2553191489361702,0.5053191489361701,0.3555555555555556,0.15625,0.3157894736842105,0.15151515151515152,0.15151515151515152,0.3421052631578947,0.44999999999999996,0.3333333333333333,0.22072072072072066
26,20200507OBLG0,20200507,LG,OB,0,B,0,L,0,27,152,42,40,14,2,0,1,0,1,0,1,0,0,1,4,0,0,0,0,9,6,1.125,2.307692308,2.142857143,11,13,81,16,4,32,3,105,3,1,16,25,4,0,3.599,0.44444444444444436,0.06666666666666665,0.8636363636363638,0.3047619047619048,0.3274336283185841,0.42857142857142855,0.7560050568900126,0.6,0.3258426966292135,0.29824561403508765,0.3939393939393939,0.48484848484848486,0.2982456140350873,0.31666666666666665,0.3333333333333333,0.8198198198198198
27,20200507OBLG0,20200507,OB,LG,0,T,0,W,0,27,136,34,30,7,2,0,0,0,0,1,1,2,0,0,7,1,0,0,0,3,3,0.6,1.5,1.2,5,12,78,19,9,23,1,93,1,2,13,13,8,1,3.599,0.6102564102564103,0.4230769230769231,0.3484848484848484,0.24731182795698925,0.3238095238095238,0.3870967741935484,0.7109062980030723,0.5384615384615385,0.2972972972972973,0.12348178137651811,0.3776223776223776,0.4090909090909091,0.17813765182186236,0.2173076923076922,0.11538461538461536,0.563929313929314
28,20200507WOHT0,20200507,HT,WO,0,B,0,W,0,27,141,38,34,9,4,0,1,1,0,0,1,3,0,0,6,0,0,0,0,5,5,1.25,1.173913043,1.5,4,18,81,22,10,28,3,103,3,0,19,16,8,1,3.599,0.711111111111111,0.4666666666666666,0.3727272727272728,0.27184466019417475,0.3275862068965517,0.4563106796116505,0.7838968865082022,0.6444444444444445,0.308641975308642,0.32456140350877205,0.5454545454545454,0.5757575757575757,0.32456140350877183,0.3916666666666666,0.3333333333333333,0.6936936936936937
29,20200507WOHT0,20200507,WO,HT,0,T,0,L,2,24,162,43,38,16,2,0,2,0,0,0,0,4,0,1,7,2,0,0,0,8,8,1.8,2.285714286,5.0,12,10,78,23,9,31,3,105,0,2,12,23,5,0,3.599,0.7948717948717952,0.4230769230769231,0.46969696969696983,0.29523809523809524,0.3620689655172414,0.42857142857142855,0.7906403940886699,0.723076923076923,0.35443037974683544,0.3147773279352226,0.3146853146853147,0.3776223776223776,0.3421052631578947,0.4249999999999998,0.3461538461538461,0.8258835758835757
30,20200508HHWO0,20200508,WO,HH,0,B,0,W,1,27,130,33,31,6,0,0,1,0,1,0,0,2,0,0,7,1,0,0,0,3,3,1.5,0.409090909,0.230769231,5,13,105,30,11,37,4,136,0,2,15,28,5,0,3.599,0.7619047619047619,0.3657142857142857,0.5165289256198348,0.2720588235294117,0.3355704697986577,0.3970588235294117,0.7326292933280695,0.6228571428571429,0.3235294117647059,0.2744360902255637,0.30389610389610394,0.3506493506493506,0.31503759398496234,0.39285714285714235,0.3428571428571428,0.7108108108108108
31,20200508HHWO0,20200508,HH,WO,0,T,0,L,0,24,141,38,34,10,0,1,2,0,0,0,0,3,0,1,6,0,1,0,1,5,5,2.4,1.736842105,6.0,7,14,102,24,11,36,4,135,0,3,14,24,5,3,3.599,0.5803921568627453,0.3823529411764706,0.3677685950413223,0.26666666666666666,0.3355704697986577,0.43703703703703706,0.7726075068356948,0.6294117647058823,0.29906542056074764,0.38390092879256965,0.33689839572192515,0.33689839572192515,0.4256965944272444,0.46470588235294086,0.3529411764705882,0.7122416534181242
32,20200508HTSS0,20200508,SS,HT,0,B,0,W,0,27,142,36,30,5,1,0,0,0,1,0,0,6,0,0,9,1,1,0,0,0,0,0.428571429,1.0,1.333333333,4,15,108,32,19,29,6,131,1,3,16,17,6,0,3.599,0.8,0.75,0.23205741626794255,0.22137404580152675,0.3311688311688312,0.4045801526717557,0.7357489838405868,0.6,0.24468085106382975,0.5723684210526313,0.34090909090909094,0.36363636363636365,0.631578947368421,0.7124999999999997,0.5,0.4966216216216216
33,20200508HTSS0,20200508,HT,SS,0,T,0,L,0,24,149,37,30,6,3,0,1,1,2,0,0,7,0,0,6,0,0,0,0,5,4,1.5,1.333333333,2.571428571,2,22,105,28,17,34,4,133,3,0,24,18,11,1,3.599,0.6933333333333334,0.6742857142857142,0.22192513368983954,0.2556390977443609,0.3333333333333333,0.44360902255639095,0.7769423558897243,0.6742857142857143,0.28846153846153844,0.42330827067669186,0.5142857142857143,0.5610389610389611,0.42330827067669174,0.48285714285714243,0.3428571428571428,0.6378378378378378
34,20200508KTOB0,20200508,OB,KT,0,B,0,L,0,27,194,51,47,22,4,1,1,0,0,0,1,2,0,1,7,0,0,0,0,12,12,1.75,3.0,4.714285714,16,24,105,26,11,45,2,140,2,3,25,29,12,2,3.599,0.6247619047619049,0.3657142857142857,0.4173553719008266,0.32142857142857145,0.3782051282051282,0.4785714285714286,0.8567765567765568,0.76,0.3771929824561404,0.1729323308270676,0.5610389610389611,0.5844155844155845,0.2135338345864659,0.25785714285714256,0.1714285714285714,0.9054054054054056
35,20200508KTOB0,20200508,KT,OB,0,T,0,W,0,27,142,38,34,8,3,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,3,1.0,1.25,3.0,5,25,108,21,12,41,4,142,5,1,26,29,8,0,3.599,0.4333333333333333,0.4000000000000001,0.25,0.2887323943661972,0.3375,0.4295774647887324,0.7670774647887324,0.6833333333333335,0.30327868852459017,0.4078947368421054,0.5681818181818182,0.5909090909090909,0.42763157894736836,0.4375000000000002,0.3333333333333333,0.7804054054054054
36,20200508LGNC0,20200508,NC,LG,0,B,0,W,0,27,139,41,34,9,3,0,0,0,0,0,1,4,0,2,9,0,0,0,0,5,5,1.0,1.0,2.333333333,6,10,108,36,16,22,3,128,1,4,10,14,5,0,3.599,0.9333333333333333,0.6000000000000001,0.38636363636363646,0.171875,0.2818791946308725,0.28125,0.5631291946308725,0.43333333333333335,0.2111111111111111,0.24342105263157876,0.2272727272727273,0.2272727272727273,0.2828947368421053,0.3874999999999995,0.25,0.33108108108108103
37,20200508LGNC0,20200508,LG,NC,0,T,0,L,0,24,189,44,37,13,3,1,2,1,0,0,0,7,0,0,4,0,0,0,0,13,13,3.375,2.538461538,2.625,7,26,105,20,11,45,5,142,3,1,29,32,7,1,3.599,0.41904761904761906,0.3657142857142857,0.26859504132231404,0.31690140845070425,0.3630573248407643,0.4859154929577465,0.8489728177985107,0.76,0.3333333333333333,0.4977443609022557,0.6077922077922079,0.6779220779220779,0.5180451127819545,0.5278571428571428,0.4285714285714286,0.9054054054054056
38,20200508SKLT0,20200508,LT,SK,0,B,0,W,0,30,157,45,40,13,3,1,2,4,0,1,2,2,0,0,7,0,0,0,0,8,8,2.0,1.578947368,1.090909091,7,16,111,22,11,33,4,138,3,0,17,20,8,1,3.599,0.4468468468468469,0.3351351351351352,0.31818181818181823,0.2391304347826087,0.2894736842105263,0.3985507246376812,0.6880244088482075,0.5135135135135136,0.25217391304347825,0.3677098150782361,0.35380835380835385,0.3759213759213759,0.3677098150782363,0.3824324324324324,0.32432432432432434,0.5701241782322862
39,20200508SKLT0,20200508,SK,LT,0,T,0,L,1,28,174,43,39,13,4,0,4,1,1,0,1,2,0,1,10,0,2,0,0,9,9,1.285714286,0.833333333,2.625,5,22,109,27,13,39,5,138,1,1,22,25,9,0,3.599,0.6250764525993884,0.4440366972477065,0.33916083916083917,0.2826086956521739,0.3464052287581699,0.4565217391304348,0.8029269678886046,0.6587155963302752,0.3177570093457944,0.4507484307098023,0.4954128440366972,0.4954128440366972,0.4507484307098022,0.5013761467889903,0.41284403669724756,0.7246466650136374
40,20200509HHWO0,20200509,WO,HH,0,B,0,W,2,27,135,36,33,10,2,0,1,0,1,1,0,1,0,1,4,1,1,0,0,3,3,0.857142857,1.222222222,0.6,7,16,132,34,12,47,5,169,0,3,18,35,7,0,3.599,0.6606060606060606,0.29090909090909095,0.5454545454545454,0.2781065088757396,0.33695652173913043,0.40828402366863903,0.7452405454077695,0.6045454545454545,0.3230769230769231,0.29904306220095667,0.2975206611570248,0.3347107438016529,0.33133971291866016,0.3892045454545452,0.3409090909090909,0.7202088452088451
41,20200509HHWO0,20200509,HH,WO,0,T,0,L,0,24,158,36,28,4,0,0,1,2,0,0,0,7,0,1,8,0,1,0,0,5,4,3.75,1.375,0.666666667,3,18,126,32,18,40,5,163,0,4,19,27,5,3,3.599,0.6476190476190478,0.5714285714285714,0.25757575757575757,0.24539877300613494,0.33513513513513515,0.4049079754601227,0.7400431105952578,0.6285714285714286,0.2777777777777778,0.43233082706766923,0.3506493506493506,0.37012987012987014,0.4830827067669172,0.532142857142857,0.3571428571428571,0.6216216216216216
42,20200509HTSS0,20200509,SS,HT,0,B,0,W,3,27,158,35,29,7,2,0,1,0,0,0,0,4,0,2,4,4,0,0,1,2,2,1.5,1.428571429,2.142857143,4,17,135,36,23,36,7,160,1,5,18,21,8,0,3.599,0.6933333333333334,0.72,0.19960474308300405,0.225,0.3386243386243386,0.40625,0.7448743386243386,0.5866666666666667,0.2457627118644068,0.6,0.3090909090909091,0.32727272727272727,0.6473684210526311,0.7049999999999994,0.4666666666666666,0.49189189189189186
43,20200509HTSS0,20200509,HT,SS,0,T,0,L,0,24,190,46,36,13,3,1,0,1,1,0,1,7,1,2,9,0,1,1,0,14,13,5.1428571430000005,1.263157895,2.0,9,35,129,37,24,47,4,169,4,2,38,27,14,2,3.599,0.7658914728682171,0.8046511627906978,0.1931818181818182,0.2781065088757396,0.36683417085427134,0.4556213017751479,0.8224554726294193,0.7906976744186047,0.3257575757575757,0.4137086903304773,0.6659619450317126,0.7230443974630021,0.4137086903304772,0.4825581395348837,0.27906976744186046,0.7413576367064737
44,20200510HHWO0,20200510,WO,HH,0,B,0,W,1,27,136,36,35,12,1,0,1,1,0,0,0,1,0,0,7,1,1,0,0,3,3,0.375,1.714285714,2.25,10,19,159,41,13,59,6,204,0,3,21,45,8,0,3.599,0.661635220125786,0.2415094339622642,0.6328671328671329,0.28921568627450983,0.3409090909090909,0.4166666666666667,0.7575757575757576,0.6150943396226415,0.3375796178343949,0.26166832174776566,0.2933104631217839,0.3241852487135506,0.3018867924528301,0.361320754716981,0.339622641509434,0.7585415604283527
45,20200510HHWO0,20200510,HH,WO,0,T,0,L,0,24,146,35,31,8,2,1,0,0,0,0,1,3,1,0,6,0,0,0,0,6,5,1.875,2.076923077,0.9,5,23,150,38,21,48,5,194,1,4,25,32,7,4,3.599,0.6453333333333333,0.556,0.26623376623376616,0.24742268041237114,0.33181818181818185,0.4020618556701031,0.733880037488285,0.628,0.28289473684210525,0.351578947368421,0.37636363636363634,0.4090909090909091,0.4084210526315788,0.4564999999999997,0.3,0.6281081081081081
46,20200510HTSS0,20200510,SS,HT,0,B,0,L,0,27,183,49,42,15,4,0,2,0,0,0,1,5,0,1,7,1,0,0,1,12,8,3.0,2.181818182,3.375,9,25,162,43,28,51,9,202,2,6,30,30,12,0,3.599,0.6888888888888891,0.7333333333333334,0.19155844155844157,0.2524752475247525,0.35714285714285715,0.4455445544554456,0.8026874115983027,0.6777777777777779,0.27631578947368424,0.6228070175438595,0.37878787878787884,0.4545454545454546,0.68859649122807,0.7458333333333329,0.5,0.6148648648648648
47,20200510HTSS0,20200510,HT,SS,0,T,0,W,0,27,132,35,31,6,2,0,2,0,0,0,1,3,0,0,6,1,0,0,0,3,3,0.0,1.333333333,1.0,2,38,156,43,27,53,6,200,5,2,41,29,16,2,3.599,0.7256410256410257,0.7346153846153844,0.20707070707070704,0.265,0.3504273504273504,0.455,0.8054273504273504,0.723076923076923,0.3012820512820513,0.4377530364372467,0.597902097902098,0.6451048951048952,0.4650809716599187,0.528846153846154,0.3461538461538461,0.6785343035343036
48,20200510KTOB0,20200510,OB,KT,0,B,0,W,1,33,198,52,48,16,2,0,3,0,0,0,1,3,0,0,8,0,0,0,0,12,12,3.857142857,1.333333333,0.857142857,11,36,138,34,14,61,5,188,3,3,37,40,14,2,3.599,0.6202898550724638,0.3478260869565218,0.43506493506493504,0.32446808510638303,0.375,0.5,0.875,0.7782608695652173,0.3684210526315789,0.3060640732265445,0.6403162055335969,0.6581027667984188,0.3524027459954233,0.4005434782608692,0.32608695652173914,0.9397767332549941
49,20200510KTOB0,20200510,KT,OB,0,T,0,L,0,31,209,55,49,18,1,0,3,0,1,0,0,6,0,0,4,0,1,0,1,13,12,3.5,2.2,0.857142857,14,37,139,25,18,59,7,191,5,1,39,43,9,0,3.599,0.3808153477218225,0.49928057553956834,0.15151515151515152,0.3089005235602094,0.3627906976744186,0.4659685863874346,0.8287592840618532,0.7971223021582733,0.3170731707317073,0.5908746686861038,0.6533682145192936,0.6886854153041203,0.6062097690268835,0.6062949640287765,0.45323741007194235,0.8949056970639703
50,20200510LGNC0,20200510,NC,LG,0,B,0,L,1,27,202,46,40,15,4,0,4,3,0,0,1,5,0,0,6,1,2,0,0,10,10,2.0,2.25,2.333333333,7,20,135,42,21,37,7,168,2,4,20,21,9,0,3.599,0.8533333333333335,0.6400000000000001,0.31818181818181823,0.22023809523809526,0.31794871794871793,0.39880952380952384,0.7167582417582418,0.5733333333333336,0.2479338842975207,0.4736842105263156,0.36363636363636365,0.36363636363636365,0.5368421052631578,0.6299999999999999,0.4666666666666666,0.5108108108108108
51,20200510LGNC0,20200510,LG,NC,0,T,0,W,1,27,162,43,38,12,2,0,1,0,0,0,1,3,0,1,6,1,0,0,0,8,7,1.875,12.0,2.25,9,33,132,26,14,57,6,180,4,2,37,41,9,1,3.599,0.44242424242424244,0.37272727272727285,0.27922077922077915,0.31666666666666665,0.365,0.4777777777777778,0.8427777777777778,0.7681818181818181,0.3355263157894737,0.4874401913875598,0.6136363636363636,0.6880165289256198,0.5035885167464114,0.5170454545454541,0.40909090909090906,0.9136977886977885
